,age,workclass,fnlwgt,education-num,marital-status,relationship,race,sex,capital-loss,hours-per-week,income
12694,46,Local-gov,258037,14,Divorced,Unmarried,White,Male,0,65,0
12695,45,Federal-gov,102559,11,Married-civ-spouse,Not-in-family,White,Male,0,40,0
12696,45,Private,102559,11,Divorced,Husband,White,Male,3359,40,0
12697,32,Federal-gov,177855,8,Married-civ-spouse,Husband,Other,Male,0,55,0
12698,32,Federal-gov,177855,9,Married-AF-spouse,Husband,Other,Male,0,55,0
12699,42,Self-emp-not-inc,120539,13,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,50,0
12700,42,Self-emp-not-inc,261241,13,Divorced,Husband,White,Male,0,50,0
12701,85,Private,339905,9,Married-civ-spouse,Husband,White,Male,0,40,0
12702,51,Federal-gov,339905,9,Married-civ-spouse,Unmarried,White,Male,0,40,0
12703,49,Local-gov,249289,13,Divorced,Unmarried,Black,Female,3639,40,1
12704,49,Local-gov,249289,13,Divorced,Wife,Black,Female,2409,40,1
12705,44,Federal-gov,160120,3,Married-civ-spouse,Husband,White,Male,0,40,0
12706,44,Federal-gov,259307,13,Married-civ-spouse,Husband,White,Male,1140,16,0
12707,46,State-gov,31533,14,Married-civ-spouse,Husband,White,Male,0,40,0
12708,54,Local-gov,31533,14,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Female,0,40,0
12709,59,Private,211699,10,Married-civ-spouse,Other-relative,White,Female,0,47,0
12710,59,Without-pay,183523,10,Married-civ-spouse,Other-relative,White,Female,0,16,0
12711,50,Self-emp-inc,127315,13,Married-spouse-absent,Husband,White,Male,0,10,0
12712,50,Local-gov,127315,13,Married-civ-spouse,Wife,White,Male,0,60,0
12713,63,Local-gov,191779,10,Married-civ-spouse,Husband,White,Male,0,40,0
12714,35,Local-gov,191779,10,Never-married,Husband,White,Female,0,40,0
12715,34,Private,166863,10,Divorced,Not-in-family,White,Male,0,50,0
12716,34,Private,467108,7,Never-married,Not-in-family,Other,Male,0,50,0
12717,47,Private,92028,13,Never-married,Not-in-family,White,Male,0,45,1
12718,37,Private,129573,13,Separated,Not-in-family,White,Male,0,45,1
12719,43,Private,167691,8,Never-married,Own-child,White,Male,2996,18,1
12720,70,Private,220066,8,Never-married,Husband,White,Female,2781,18,1
12721,39,Private,107895,10,Never-married,Not-in-family,White,Male,2459,35,1
12722,21,Private,107895,10,Never-married,Not-in-family,White,Male,2799,35,1
12723,49,Without-pay,291783,13,Never-married,Husband,White,Male,0,40,0
12724,49,Without-pay,291783,13,Married-civ-spouse,Husband,White,Male,0,8,0
12725,41,Private,131620,9,Married-spouse-absent,Wife,White,Female,3530,40,1
12726,52,Private,131620,9,Married-AF-spouse,Own-child,White,Female,2992,40,1
12727,64,Federal-gov,267546,12,Separated,Not-in-family,Asian-Pac-Islander,Female,0,51,0
12728,61,Federal-gov,267546,12,Separated,Not-in-family,White,Female,0,52,0
12729,31,Private,315303,13,Divorced,Not-in-family,White,Male,0,85,0
12730,34,Private,101996,13,Divorced,Not-in-family,White,Male,0,40,0
12731,45,Federal-gov,55720,13,Married-civ-spouse,Husband,White,Male,0,20,0
12732,45,Private,55720,11,Married-civ-spouse,Husband,Black,Male,0,40,0
12733,40,Self-emp-not-inc,339814,10,Married-AF-spouse,Husband,White,Male,0,40,0
12734,40,Private,339814,10,Married-civ-spouse,Husband,White,Male,0,68,0
12735,40,Private,216214,9,Never-married,Not-in-family,Black,Male,0,40,0
12736,40,Federal-gov,200766,9,Never-married,Not-in-family,Black,Male,1665,40,0
12737,48,Local-gov,378221,13,Married-civ-spouse,Not-in-family,White,Male,0,50,0
12738,48,Local-gov,378221,13,Married-civ-spouse,Other-relative,Asian-Pac-Islander,Male,0,60,0
12739,29,Private,69757,13,Widowed,Other-relative,White,Female,3675,50,1
12740,60,Private,69757,13,Divorced,Other-relative,White,Female,3657,50,1
12741,41,Private,327786,10,Married-civ-spouse,Husband,White,Male,0,40,1
12742,41,Private,31115,10,Married-civ-spouse,Husband,White,Male,0,40,1
12743,41,Private,443508,13,Married-AF-spouse,Husband,White,Male,0,76,0
12744,24,Private,25955,13,Married-civ-spouse,Husband,White,Male,0,48,0
12745,26,Self-emp-not-inc,218993,13,Never-married,Husband,White,Male,0,60,1
12746,70,Self-emp-not-inc,218993,13,Married-spouse-absent,Own-child,White,Male,0,48,1
12747,44,Private,20179,13,Divorced,Not-in-family,White,Male,0,40,0
12748,44,Private,182655,13,Divorced,Not-in-family,White,Male,0,40,0
12749,49,Local-gov,101320,13,Never-married,Not-in-family,White,Female,1564,66,0
12750,49,Private,101320,9,Never-married,Not-in-family,White,Female,1564,76,0
12751,52,Self-emp-not-inc,123011,15,Married-civ-spouse,Husband,White,Male,0,25,0
12752,52,Self-emp-not-inc,123011,7,Married-civ-spouse,Husband,White,Male,2329,50,0
12753,31,Private,160594,2,Never-married,Husband,White,Male,1887,50,0
12754,31,Private,160594,9,Married-civ-spouse,Husband,White,Male,2764,50,0
12755,36,Private,34378,14,Married-spouse-absent,Unmarried,White,Male,0,60,1
12756,81,Private,34378,4,Never-married,Unmarried,White,Male,3304,60,1
12757,34,Private,108837,10,Married-civ-spouse,Husband,White,Female,2873,40,0
12758,34,Private,108837,5,Married-civ-spouse,Husband,White,Male,2356,40,0
12759,36,Private,176410,12,Married-civ-spouse,Wife,White,Female,0,37,1
12760,36,Private,54229,10,Married-civ-spouse,Wife,White,Female,0,84,1
12761,33,Private,182423,9,Divorced,Unmarried,Black,Male,2939,64,0
12762,33,Private,182423,9,Divorced,Unmarried,Black,Male,2933,51,1
12763,46,State-gov,106444,6,Married-civ-spouse,Wife,Black,Male,0,38,0
12764,46,Self-emp-not-inc,106444,10,Married-civ-spouse,Husband,Black,Male,0,46,0
12765,41,Federal-gov,173316,9,Married-civ-spouse,Husband,White,Male,257,40,1
12766,41,Private,162130,9,Married-civ-spouse,Husband,White,Male,0,41,1
12767,46,Private,186256,5,Divorced,Husband,White,Male,1902,55,0
12768,46,Private,186256,10,Married-AF-spouse,Wife,White,Male,1902,55,0
12769,46,Private,197344,6,Married-civ-spouse,Husband,White,Male,0,65,0
12770,40,Private,197344,13,Married-civ-spouse,Husband,White,Male,0,33,0
12771,23,Private,103344,9,Married-civ-spouse,Husband,White,Male,0,12,0
12772,60,Local-gov,103344,9,Never-married,Husband,White,Male,0,40,0
12773,38,Private,208358,11,Married-civ-spouse,Wife,White,Male,585,40,1
12774,32,Private,208358,11,Married-civ-spouse,Husband,White,Male,0,86,1
12775,56,State-gov,123004,7,Married-civ-spouse,Husband,White,Male,0,40,0
12776,53,Private,82050,7,Widowed,Husband,White,Male,0,40,0
12777,25,State-gov,214881,13,Married-civ-spouse,Husband,White,Male,0,75,0
12778,29,Federal-gov,214881,13,Married-civ-spouse,Not-in-family,White,Male,0,40,0
12779,48,Self-emp-inc,36020,8,Separated,Husband,White,Male,0,50,0
12780,48,Federal-gov,36020,10,Married-civ-spouse,Husband,White,Male,0,50,0
12781,53,Private,114758,10,Married-civ-spouse,Husband,White,Female,0,65,0
12782,53,Private,114758,14,Married-civ-spouse,Husband,White,Male,0,30,0
12783,60,Private,145493,10,Married-spouse-absent,Not-in-family,White,Female,2696,40,1
12784,60,Private,145493,10,Married-civ-spouse,Not-in-family,White,Female,1908,40,1
12785,17,State-gov,276241,13,Never-married,Husband,White,Male,0,40,0
12786,79,State-gov,276241,10,Married-civ-spouse,Husband,White,Male,0,40,0
12787,53,Self-emp-inc,42924,11,Divorced,Not-in-family,White,Male,0,13,0
12788,50,Self-emp-inc,42924,16,Divorced,Not-in-family,White,Male,0,9,0
12789,55,State-gov,111130,12,Divorced,Not-in-family,Asian-Pac-Islander,Male,3002,40,1
12790,55,State-gov,111130,12,Divorced,Husband,Asian-Pac-Islander,Male,3107,40,1
12791,35,Federal-gov,211494,13,Never-married,Not-in-family,White,Male,2435,55,1
12792,35,Private,75785,13,Never-married,Not-in-family,White,Male,3129,55,1
12793,41,Private,67243,13,Married-civ-spouse,Unmarried,White,Male,0,50,0
12794,41,Private,170866,13,Married-civ-spouse,Husband,White,Male,0,58,0
12795,61,State-gov,186451,10,Married-civ-spouse,Husband,White,Male,2320,40,0
12796,61,State-gov,186451,15,Married-civ-spouse,Husband,White,Male,1154,6,0
12797,36,Private,135289,3,Married-civ-spouse,Other-relative,White,Male,0,48,0
12798,36,Self-emp-inc,135289,13,Married-spouse-absent,Husband,White,Male,0,48,0
12799,30,Private,114912,13,Married-civ-spouse,Other-relative,White,Male,969,60,0
12800,30,Private,114912,2,Married-civ-spouse,Husband,White,Male,0,44,0
12801,32,Private,127875,13,Married-civ-spouse,Wife,Other,Female,0,37,0
12802,32,Private,127875,4,Married-civ-spouse,Wife,White,Female,832,40,0
12803,47,Private,38946,10,Divorced,Not-in-family,White,Male,0,48,0
12804,47,Private,329144,10,Divorced,Not-in-family,Amer-Indian-Eskimo,Male,0,6,0
12805,32,Self-emp-not-inc,239990,15,Never-married,Husband,Asian-Pac-Islander,Male,0,40,0
12806,32,Self-emp-not-inc,400061,15,Married-civ-spouse,Unmarried,Asian-Pac-Islander,Male,862,40,0
12807,38,Local-gov,72338,9,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,607,54,0
12808,38,Self-emp-inc,72338,7,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,54,0
12809,40,Local-gov,196234,9,Divorced,Unmarried,White,Female,2765,40,1
12810,40,Local-gov,196234,9,Divorced,Wife,White,Female,2718,40,1
12811,38,Private,79483,16,Divorced,Not-in-family,White,Female,3026,45,1
12812,38,Private,153353,9,Divorced,Not-in-family,White,Female,2951,45,1
12813,68,Private,195447,10,Married-civ-spouse,Husband,White,Male,1215,55,0
12814,29,Private,218637,10,Married-civ-spouse,Husband,White,Male,2377,12,0
12815,61,Self-emp-inc,113544,9,Married-AF-spouse,Husband,White,Male,0,40,0
12816,26,Self-emp-inc,113544,14,Married-civ-spouse,Husband,White,Male,0,20,0
12817,32,Private,34104,12,Married-AF-spouse,Husband,White,Male,0,55,0
12818,32,Private,34104,9,Married-civ-spouse,Husband,White,Male,3648,35,0
12819,77,Private,226443,9,Widowed,Husband,White,Male,0,40,0
12820,32,Private,226443,9,Married-civ-spouse,Husband,White,Male,946,40,0
12821,55,Private,171467,9,Widowed,Unmarried,Asian-Pac-Islander,Male,0,48,0
12822,25,Private,171467,9,Divorced,Unmarried,Black,Male,0,48,0
12823,28,Private,178530,15,Married-civ-spouse,Husband,White,Male,0,60,0
12824,50,Private,178530,15,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,9,0
12825,55,Private,78022,9,Married-civ-spouse,Husband,White,Male,0,40,1
12826,55,Private,234125,15,Married-civ-spouse,Husband,White,Male,0,68,1
12827,60,Private,185836,11,Married-civ-spouse,Other-relative,White,Male,0,40,0
12828,60,Private,185836,9,Married-civ-spouse,Husband,White,Male,0,50,0
12829,22,Self-emp-not-inc,249727,10,Married-civ-spouse,Husband,White,Male,0,58,0
12830,71,Local-gov,249727,10,Married-civ-spouse,Husband,White,Male,0,12,0
12831,37,Private,113120,11,Divorced,Not-in-family,White,Female,2622,40,1
12832,37,Private,113120,11,Divorced,Not-in-family,White,Female,3023,86,1
12833,31,Private,91964,13,Never-married,Not-in-family,White,Male,2456,40,1
12834,31,Private,128392,13,Never-married,Not-in-family,White,Male,0,40,1
12835,30,Private,75785,9,Married-civ-spouse,Wife,White,Female,0,40,0
12836,30,Private,430283,9,Married-civ-spouse,Own-child,White,Female,0,50,0
12837,63,Local-gov,169699,5,Married-civ-spouse,Husband,White,Male,2252,40,0
12838,48,Local-gov,65479,5,Married-civ-spouse,Husband,Other,Male,0,40,0
12839,19,Self-emp-inc,102771,13,Married-civ-spouse,Husband,White,Male,282,52,0
12840,49,Self-emp-inc,102771,13,Married-civ-spouse,Other-relative,White,Male,0,8,0
12841,32,Private,80557,14,Married-civ-spouse,Husband,White,Male,210,70,1
12842,32,Federal-gov,136986,9,Married-civ-spouse,Husband,White,Male,0,70,1
12843,22,Local-gov,401451,10,Married-civ-spouse,Wife,White,Male,0,48,0
12844,22,Private,342084,10,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,48,0
12845,36,Self-emp-not-inc,167691,10,Married-civ-spouse,Wife,Amer-Indian-Eskimo,Female,0,40,0
12846,36,Private,167691,10,Married-civ-spouse,Not-in-family,White,Male,0,40,0
12847,28,Private,110015,11,Married-civ-spouse,Husband,White,Male,0,45,1
12848,55,Private,110015,11,Married-civ-spouse,Husband,White,Male,1129,45,1
12849,32,Private,211743,13,Never-married,Not-in-family,White,Male,3051,45,1
12850,32,Private,85492,13,Never-married,Not-in-family,White,Male,3308,45,1
12851,56,Federal-gov,296991,5,Married-civ-spouse,Husband,White,Male,0,40,0
12852,56,Federal-gov,205805,13,Married-civ-spouse,Husband,White,Male,0,8,0
12853,51,Private,97180,9,Divorced,Unmarried,White,Female,2618,15,1
12854,51,Without-pay,97180,9,Divorced,Unmarried,White,Female,2761,15,1
12855,30,Private,21174,10,Married-civ-spouse,Husband,White,Male,0,40,1
12856,30,Private,102821,10,Never-married,Not-in-family,White,Male,2578,40,1
12857,45,Private,259463,11,Married-civ-spouse,Husband,White,Male,0,16,0
12858,45,Private,99682,11,Married-civ-spouse,Other-relative,White,Male,0,40,0
12859,38,Private,242720,14,Never-married,Unmarried,White,Male,0,35,0
12860,38,Private,242720,5,Married-civ-spouse,Husband,White,Male,0,35,0
12861,30,Private,164707,13,Never-married,Husband,White,Male,1902,40,0
12862,77,Private,167309,1,Married-civ-spouse,Husband,White,Male,1902,40,0
12863,71,Private,230292,5,Married-civ-spouse,Husband,White,Male,0,40,0
12864,61,Private,230292,10,Married-civ-spouse,Own-child,White,Male,1282,40,0
12865,42,Private,340234,6,Separated,Husband,Asian-Pac-Islander,Male,0,40,0
12866,42,Private,157786,9,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,40,0
12867,43,Federal-gov,269527,13,Married-spouse-absent,Husband,Asian-Pac-Islander,Male,0,40,1
12868,43,Federal-gov,72887,15,Married-spouse-absent,Not-in-family,Asian-Pac-Islander,Male,0,65,1
12869,48,Private,50402,10,Divorced,Unmarried,White,Male,2740,6,1
12870,48,Private,213844,10,Divorced,Unmarried,White,Male,0,40,0
12871,38,Private,207202,9,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,48,0
12872,38,Private,107231,9,Married-civ-spouse,Husband,White,Male,0,48,0
12873,28,Private,192384,10,Separated,Husband,White,Male,0,38,0
12874,28,Private,192384,10,Married-civ-spouse,Husband,White,Female,570,40,0
12875,58,Private,110820,13,Married-civ-spouse,Unmarried,Other,Male,0,50,0
12876,58,Private,110820,3,Married-civ-spouse,Husband,White,Female,0,50,0
12877,36,Private,473547,14,Married-civ-spouse,Husband,Black,Male,0,53,1
12878,36,Private,473547,16,Married-civ-spouse,Husband,White,Male,0,30,1
12879,66,Private,168262,10,Married-civ-spouse,Husband,White,Male,0,69,0
12880,47,Self-emp-not-inc,168262,10,Married-civ-spouse,Husband,White,Female,0,60,0
12881,56,Self-emp-not-inc,344381,3,Married-civ-spouse,Husband,White,Male,1625,67,0
12882,56,Without-pay,162130,3,Divorced,Husband,White,Male,1887,67,0
12883,35,Private,269095,13,Separated,Not-in-family,White,Female,0,50,0
12884,35,Private,180131,13,Separated,Not-in-family,White,Male,0,5,0
12885,35,Private,98941,9,Married-civ-spouse,Husband,White,Male,0,50,1
12886,35,State-gov,61474,9,Married-civ-spouse,Husband,White,Male,0,50,1
12887,30,Private,226978,9,Never-married,Not-in-family,White,Male,2453,40,1
12888,30,Private,340917,16,Married-civ-spouse,Not-in-family,White,Male,0,40,1
12889,44,Private,112517,14,Married-civ-spouse,Husband,Black,Male,426,20,0
12890,44,State-gov,214031,14,Married-civ-spouse,Husband,White,Male,0,20,0
12891,41,Private,183203,9,Married-civ-spouse,Husband,White,Male,0,23,0
12892,73,Private,183203,9,Married-civ-spouse,Husband,White,Male,0,50,0
12893,32,Private,192355,9,Married-civ-spouse,Husband,White,Male,0,65,0
12894,60,Private,186359,9,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,65,0
12895,46,Self-emp-inc,67725,16,Married-civ-spouse,Wife,White,Male,0,10,1
12896,46,Self-emp-inc,67725,13,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,37,1
12897,32,Private,154950,13,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,949,44,0
12898,32,Private,154950,9,Separated,Husband,White,Male,1977,44,0
12899,37,Private,126569,1,Married-civ-spouse,Husband,White,Male,34,40,0
12900,37,Private,126569,5,Married-civ-spouse,Husband,White,Male,3187,40,0
12901,52,State-gov,109600,14,Married-spouse-absent,Unmarried,White,Male,0,14,0
12902,43,Local-gov,109600,14,Married-spouse-absent,Unmarried,White,Female,0,44,0
12903,42,Self-emp-inc,240628,15,Separated,Wife,White,Female,0,5,0
12904,42,Self-emp-inc,120046,6,Married-civ-spouse,Wife,White,Female,0,50,0
12905,31,Private,196125,9,Married-civ-spouse,Husband,White,Male,1930,40,1
12906,31,Private,29250,9,Married-civ-spouse,Husband,White,Male,0,40,1
12907,73,Self-emp-inc,159691,10,Widowed,Not-in-family,White,Male,0,40,1
12908,73,Self-emp-inc,159691,10,Married-civ-spouse,Not-in-family,White,Female,3381,40,1
12909,58,Self-emp-not-inc,328906,9,Never-married,Not-in-family,White,Male,3128,35,1
12910,63,Self-emp-not-inc,328906,9,Never-married,Not-in-family,White,Male,3479,35,1
12911,40,Private,96509,10,Married-civ-spouse,Own-child,Amer-Indian-Eskimo,Male,1600,40,0
12912,40,Private,96509,10,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Female,0,30,0
12913,34,Private,24361,1,Never-married,Not-in-family,White,Female,0,40,0
12914,71,Private,24361,15,Never-married,Not-in-family,White,Female,0,43,0
12915,55,Local-gov,415578,4,Married-civ-spouse,Wife,White,Female,0,40,0
12916,55,Local-gov,134042,9,Married-civ-spouse,Wife,White,Female,131,40,0
12917,54,Self-emp-not-inc,119570,9,Married-civ-spouse,Husband,White,Male,0,50,0
12918,56,Self-emp-inc,119570,7,Married-civ-spouse,Husband,White,Male,0,50,0
12919,35,Self-emp-not-inc,259846,9,Married-civ-spouse,Husband,White,Male,3533,55,1
12920,35,Private,198096,9,Married-civ-spouse,Husband,White,Male,238,55,1
12921,41,Private,196554,2,Married-civ-spouse,Husband,White,Male,0,50,0
12922,27,Private,237321,2,Married-civ-spouse,Husband,White,Male,0,39,0
12923,58,Local-gov,21383,9,Married-civ-spouse,Husband,White,Male,1207,40,1
12924,58,Self-emp-not-inc,21383,14,Married-civ-spouse,Husband,White,Male,192,40,1
12925,34,Private,165001,10,Married-civ-spouse,Husband,White,Male,3079,48,0
12926,34,Private,201122,10,Married-spouse-absent,Husband,White,Male,0,17,0
12927,40,State-gov,195520,10,Never-married,Unmarried,Asian-Pac-Islander,Female,3010,49,1
12928,40,State-gov,195520,10,Never-married,Unmarried,Black,Female,3153,49,1
12929,39,Private,191841,12,Separated,Unmarried,White,Female,2603,30,1
12930,39,Private,191841,12,Separated,Husband,White,Female,3482,30,1
12931,40,Private,184846,5,Married-civ-spouse,Wife,White,Female,591,40,0
12932,40,Private,89346,9,Married-civ-spouse,Wife,White,Female,0,40,0
12933,45,Private,233511,13,Married-civ-spouse,Husband,White,Male,1580,60,0
12934,45,Private,233511,2,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,1977,60,0
12935,25,Private,310545,10,Never-married,Not-in-family,White,Male,2835,30,1
12936,61,Private,310545,10,Never-married,Own-child,White,Male,2878,30,0
12937,27,Private,112754,11,Married-civ-spouse,Husband,White,Male,35,60,0
12938,22,Private,112754,13,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,1485,60,0
12939,56,Self-emp-inc,75214,15,Married-civ-spouse,Husband,White,Male,0,10,0
12940,56,Federal-gov,75214,8,Married-civ-spouse,Husband,White,Male,0,32,0
12941,72,Federal-gov,169711,1,Married-civ-spouse,Husband,White,Male,0,72,0
12942,45,Federal-gov,169711,12,Never-married,Husband,White,Female,0,72,0
12943,50,Private,31432,9,Divorced,Wife,White,Female,0,52,0
12944,46,Private,31432,9,Married-civ-spouse,Wife,White,Female,0,13,0
12945,71,Self-emp-inc,165881,9,Married-AF-spouse,Husband,White,Male,0,50,0
12946,56,Self-emp-inc,165881,4,Married-civ-spouse,Husband,Other,Male,0,50,0
12947,38,Private,129007,9,Widowed,Husband,White,Male,0,41,0
12948,46,Self-emp-inc,129007,9,Married-civ-spouse,Husband,White,Male,1136,41,0
12949,57,State-gov,209768,16,Never-married,Not-in-family,White,Male,0,67,1
12950,63,State-gov,209768,16,Never-married,Not-in-family,White,Female,0,40,1
12951,33,Private,341187,13,Married-civ-spouse,Husband,White,Male,0,14,0
12952,33,Private,113337,13,Married-civ-spouse,Husband,White,Male,0,28,0
12953,52,Private,262278,11,Married-civ-spouse,Husband,Black,Male,0,36,0
12954,37,Private,262278,11,Married-civ-spouse,Unmarried,Black,Male,2967,45,0
12955,52,Self-emp-not-inc,124692,11,Married-civ-spouse,Husband,Black,Male,0,48,0
12956,72,Self-emp-not-inc,149508,11,Married-civ-spouse,Other-relative,White,Male,0,48,0
12957,66,State-gov,210844,13,Divorced,Not-in-family,Black,Female,0,40,0
12958,53,Local-gov,210844,13,Divorced,Not-in-family,Black,Female,0,40,0
12959,46,Local-gov,121124,10,Married-spouse-absent,Husband,White,Male,0,40,0
12960,46,Local-gov,121124,13,Married-civ-spouse,Husband,White,Male,0,60,0
12961,58,Without-pay,210563,9,Married-civ-spouse,Wife,White,Female,662,35,0
12962,21,Self-emp-inc,210563,9,Married-civ-spouse,Wife,White,Female,0,35,0
12963,38,Federal-gov,238342,1,Married-civ-spouse,Husband,White,Male,419,42,0
12964,38,Federal-gov,238342,3,Married-civ-spouse,Husband,White,Male,1774,42,0
12965,48,Private,193188,2,Married-civ-spouse,Husband,Black,Male,0,40,0
12966,66,Private,193188,11,Married-civ-spouse,Unmarried,White,Male,0,40,0
12967,45,Self-emp-inc,163948,3,Married-civ-spouse,Husband,White,Male,0,35,0
12968,45,Self-emp-inc,151584,15,Separated,Husband,White,Female,0,35,0
12969,28,Local-gov,168479,12,Married-civ-spouse,Wife,White,Female,0,6,0
12970,65,Local-gov,213195,12,Married-civ-spouse,Husband,White,Female,0,40,0
12971,65,Private,195568,10,Married-civ-spouse,Not-in-family,White,Female,2991,20,1
12972,65,Private,195568,10,Widowed,Not-in-family,White,Female,2822,49,1
12973,47,Private,230136,9,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,1362,60,0
12974,47,Local-gov,352045,9,Married-civ-spouse,Husband,Black,Male,0,60,0
12975,79,State-gov,250821,9,Married-civ-spouse,Husband,White,Male,0,40,0
12976,33,State-gov,250821,15,Married-civ-spouse,Husband,Other,Male,0,40,0
12977,42,Local-gov,132130,10,Divorced,Unmarried,White,Male,0,65,0
12978,38,Federal-gov,248476,10,Divorced,Not-in-family,White,Male,0,65,0
12979,62,Private,315287,13,Married-civ-spouse,Husband,White,Male,0,24,1
12980,62,Private,368476,15,Married-civ-spouse,Husband,White,Male,3530,24,1
12981,35,Private,139647,10,Married-civ-spouse,Other-relative,White,Female,0,40,0
12982,35,Self-emp-inc,139647,10,Married-civ-spouse,Not-in-family,White,Female,0,40,0
12983,43,Private,99126,11,Married-civ-spouse,Husband,Other,Male,0,40,0
12984,43,Private,132130,11,Married-civ-spouse,Husband,White,Male,1539,40,0
12985,44,Private,221943,11,Divorced,Not-in-family,White,Male,0,40,0
12986,44,Private,247880,11,Divorced,Own-child,White,Male,0,4,0
12987,50,Self-emp-inc,35378,10,Married-civ-spouse,Husband,White,Male,0,49,0
12988,50,Self-emp-inc,209642,10,Married-civ-spouse,Husband,White,Male,0,17,0
12989,31,Local-gov,253456,10,Married-civ-spouse,Husband,White,Male,0,69,0
12990,31,Local-gov,253456,10,Married-civ-spouse,Husband,White,Male,2051,52,0
12991,40,Federal-gov,75313,13,Separated,Unmarried,White,Male,0,66,0
12992,40,Federal-gov,75313,13,Married-civ-spouse,Husband,White,Male,0,34,0
12993,32,Private,72744,16,Married-civ-spouse,Own-child,White,Male,0,40,1
12994,78,Private,72744,9,Never-married,Own-child,White,Male,2842,40,0
12995,66,Private,197747,10,Never-married,Own-child,White,Female,2899,24,0
12996,61,Private,197747,10,Never-married,Own-child,White,Female,3402,24,0
12997,46,Local-gov,265097,9,Never-married,Husband,White,Male,0,40,0
12998,47,Local-gov,72887,9,Married-civ-spouse,Husband,White,Male,0,40,0
12999,59,Self-emp-not-inc,177855,9,Married-civ-spouse,Other-relative,White,Male,0,50,0
13000,59,Self-emp-not-inc,186035,9,Widowed,Husband,White,Male,0,50,0
13001,46,Private,167515,10,Married-civ-spouse,Husband,White,Female,1678,50,0
13002,22,Private,167515,10,Married-civ-spouse,Husband,White,Male,1977,50,0
13003,36,Private,215392,13,Divorced,Husband,White,Female,2715,40,1
13004,36,Private,269095,13,Divorced,Not-in-family,White,Female,2974,40,1
13005,32,Private,136204,14,Separated,Not-in-family,White,Male,2243,16,0
