,age,workclass,fnlwgt,education-num,marital-status,relationship,race,sex,capital-loss,hours-per-week,income
9530,34,Private,156464,13,Divorced,Not-in-family,White,Female,0,7,0
9531,45,Private,55720,9,Married-civ-spouse,Husband,White,Female,0,40,0
9532,35,Private,339814,10,Married-civ-spouse,Husband,White,Male,193,40,0
9533,40,Private,200766,16,Never-married,Husband,Black,Male,0,40,0
9534,48,Local-gov,378221,5,Married-civ-spouse,Husband,White,Male,919,60,0
9535,29,Private,69757,13,Divorced,Other-relative,White,Male,2955,50,0
9536,41,State-gov,589809,10,Married-civ-spouse,Husband,White,Male,0,40,1
9537,41,Private,443508,13,Never-married,Wife,White,Male,0,48,0
9538,26,Self-emp-not-inc,218993,13,Never-married,Not-in-family,White,Male,3295,30,1
9539,44,Private,255424,13,Divorced,Not-in-family,White,Male,474,40,0
9540,49,Private,101320,8,Never-married,Not-in-family,White,Female,520,40,0
9541,52,Self-emp-not-inc,123011,15,Married-civ-spouse,Husband,White,Male,1579,30,0
9542,31,Private,160594,13,Married-civ-spouse,Other-relative,White,Male,830,50,0
9543,36,Private,277256,4,Never-married,Unmarried,White,Male,2694,60,1
9544,34,Private,228500,10,Married-civ-spouse,Husband,White,Male,0,40,0
9545,36,Private,348618,12,Married-civ-spouse,Wife,White,Female,0,37,1
9546,33,Private,182423,15,Divorced,Unmarried,Black,Male,0,58,1
9547,46,Federal-gov,106444,10,Widowed,Husband,Black,Male,0,38,0
9548,41,Private,173316,16,Married-civ-spouse,Husband,White,Male,0,40,1
9549,46,Private,186256,10,Married-civ-spouse,Husband,White,Male,1672,55,0
9550,40,Private,197344,2,Married-civ-spouse,Husband,White,Male,0,38,0
9551,60,Private,103344,9,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,1416,40,0
9552,38,Without-pay,208358,11,Married-civ-spouse,Husband,White,Male,2456,40,0
9553,88,Private,82050,11,Married-civ-spouse,Husband,White,Male,0,40,0
9554,90,State-gov,214881,13,Married-civ-spouse,Husband,White,Female,0,40,0
9555,48,Self-emp-inc,36020,2,Married-civ-spouse,Wife,White,Male,0,50,0
9556,53,Private,114758,3,Married-civ-spouse,Husband,White,Male,2954,65,0
9557,60,Private,145493,10,Divorced,Not-in-family,White,Male,3309,40,1
9558,50,State-gov,276241,10,Married-civ-spouse,Husband,White,Male,0,17,0
9559,53,Self-emp-inc,42924,11,Divorced,Not-in-family,White,Male,1704,50,0
9560,55,State-gov,111130,15,Divorced,Unmarried,Asian-Pac-Islander,Male,0,40,1
9561,35,Private,211494,13,Married-civ-spouse,Unmarried,White,Male,1876,55,1
9562,41,Private,170866,13,Married-civ-spouse,Husband,White,Male,1659,50,0
9563,61,State-gov,186451,11,Married-civ-spouse,Husband,White,Male,2987,40,0
9564,36,Private,135289,9,Married-civ-spouse,Husband,White,Male,1457,48,0
9565,30,Private,114912,13,Married-AF-spouse,Husband,Amer-Indian-Eskimo,Male,0,60,0
9566,32,Private,127875,13,Married-civ-spouse,Other-relative,White,Female,0,17,0
9567,47,Private,187901,10,Divorced,Not-in-family,White,Male,1309,48,0
9568,32,Self-emp-not-inc,400061,15,Married-civ-spouse,Not-in-family,Asian-Pac-Islander,Male,0,12,0
9569,24,State-gov,72338,9,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,54,0
9570,74,Local-gov,196234,9,Divorced,Own-child,White,Female,2583,40,0
9571,38,Private,79483,15,Divorced,Not-in-family,White,Female,2526,45,1
9572,27,Local-gov,218637,10,Married-civ-spouse,Husband,White,Male,2377,55,0
9573,61,Self-emp-inc,113544,1,Married-civ-spouse,Husband,White,Male,0,40,0
9574,32,Private,34104,9,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,55,0
9575,32,Private,226443,9,Married-civ-spouse,Husband,White,Male,2802,40,0
9576,60,Private,171467,9,Divorced,Unmarried,Black,Male,0,33,0
9577,50,Self-emp-not-inc,178530,9,Married-civ-spouse,Husband,White,Male,0,60,0
9578,55,Private,290640,9,Married-civ-spouse,Husband,White,Male,0,40,1
9579,60,Private,185836,8,Married-civ-spouse,Husband,White,Male,0,7,0
9580,22,State-gov,249727,10,Married-AF-spouse,Husband,White,Male,0,40,0
9581,37,Private,113120,11,Divorced,Not-in-family,White,Male,2944,40,1
9582,31,Private,95435,13,Never-married,Not-in-family,White,Male,3013,40,1
9583,30,Private,26502,9,Married-civ-spouse,Other-relative,White,Female,0,40,0
9584,63,Local-gov,65479,5,Separated,Husband,White,Male,1697,40,0
9585,49,Self-emp-not-inc,260198,13,Married-civ-spouse,Husband,White,Male,0,52,0
9586,32,Private,80557,15,Married-civ-spouse,Husband,White,Male,0,70,1
9587,22,Private,401451,3,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,48,0
9588,36,Private,167691,10,Married-civ-spouse,Wife,White,Female,0,67,0
9589,49,Private,177705,11,Married-civ-spouse,Husband,White,Male,0,45,1
9590,44,Private,211743,13,Never-married,Not-in-family,White,Male,0,45,1
9591,56,Federal-gov,205805,13,Married-spouse-absent,Husband,White,Male,0,10,0
9592,51,Private,464552,9,Divorced,Unmarried,White,Female,2838,15,0
9593,30,Private,102821,10,Married-civ-spouse,Wife,White,Male,2424,40,1
9594,23,Private,259463,11,Married-civ-spouse,Husband,White,Male,0,50,0
9595,19,Private,242720,9,Married-civ-spouse,Husband,White,Male,0,35,0
9596,30,Private,167309,1,Married-civ-spouse,Husband,White,Male,2944,40,0
9597,61,Local-gov,67874,10,Married-civ-spouse,Husband,White,Male,0,40,0
9598,42,Private,340234,9,Married-civ-spouse,Wife,Asian-Pac-Islander,Male,0,34,0
9599,43,Federal-gov,72887,13,Married-spouse-absent,Husband,Asian-Pac-Islander,Male,0,40,1
9600,48,Private,50402,10,Divorced,Unmarried,White,Male,3030,40,1
9601,38,Private,207202,9,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,54,0
9602,28,Private,192384,10,Married-AF-spouse,Husband,Amer-Indian-Eskimo,Male,0,40,0
9603,58,Private,110820,13,Married-spouse-absent,Husband,White,Male,0,35,0
9604,36,Private,473547,9,Married-civ-spouse,Husband,Black,Male,0,98,1
9605,48,Private,168262,10,Divorced,Husband,White,Male,0,60,0
9606,56,Self-emp-not-inc,162130,13,Married-civ-spouse,Husband,White,Male,868,67,0
9607,35,Self-emp-inc,180131,13,Separated,Not-in-family,White,Male,0,22,0
9608,35,Private,27408,15,Married-civ-spouse,Husband,Black,Male,0,50,1
9609,30,Private,174215,9,Never-married,Not-in-family,White,Male,2724,40,1
9610,44,Private,112517,9,Married-civ-spouse,Other-relative,White,Male,0,20,0
9611,41,State-gov,183203,9,Married-civ-spouse,Husband,White,Male,801,50,0
9612,60,Private,117779,9,Married-civ-spouse,Husband,White,Male,0,65,0
9613,46,Self-emp-inc,67725,13,Married-civ-spouse,Husband,White,Female,0,64,1
9614,32,Private,154950,13,Married-AF-spouse,Own-child,White,Male,1977,44,0
9615,37,Private,126569,14,Separated,Own-child,White,Male,1977,40,0
9616,52,State-gov,109600,14,Married-spouse-absent,Not-in-family,White,Female,0,44,0
9617,42,Self-emp-inc,240628,10,Married-civ-spouse,Wife,White,Female,0,98,0
9618,31,Private,29933,9,Married-civ-spouse,Husband,White,Male,0,40,1
9619,73,Self-emp-inc,159691,13,Divorced,Not-in-family,White,Female,3569,40,1
9620,21,Self-emp-not-inc,328906,12,Never-married,Not-in-family,White,Male,2700,35,1
9621,40,Private,57435,10,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Female,0,40,0
9622,34,Private,202125,15,Never-married,Not-in-family,White,Female,0,40,0
9623,55,Local-gov,134042,14,Never-married,Not-in-family,White,Female,0,40,0
9624,54,Federal-gov,119570,12,Married-civ-spouse,Husband,White,Male,0,8,0
9625,35,Self-emp-not-inc,259846,9,Married-civ-spouse,Husband,White,Male,3507,55,1
9626,41,Private,35724,2,Married-civ-spouse,Husband,White,Male,910,40,0
9627,49,Self-emp-not-inc,21383,13,Married-civ-spouse,Husband,White,Male,0,40,1
9628,34,Private,201122,10,Married-civ-spouse,Husband,White,Male,0,5,0
9629,40,State-gov,195520,10,Never-married,Husband,Black,Female,2933,49,1
9630,39,Private,191841,12,Married-civ-spouse,Not-in-family,White,Female,1882,30,1
9631,40,Self-emp-inc,184846,9,Married-civ-spouse,Wife,White,Female,0,40,0
9632,45,Private,233511,13,Married-civ-spouse,Husband,White,Male,1715,60,0
9633,25,Private,310545,10,Never-married,Wife,White,Male,3237,30,1
9634,27,Private,112754,9,Separated,Husband,White,Male,1485,60,0
9635,56,Self-emp-inc,75214,15,Married-civ-spouse,Other-relative,White,Male,0,13,0
9636,45,Local-gov,169711,12,Married-civ-spouse,Unmarried,White,Male,0,72,0
9637,58,Private,31432,9,Married-civ-spouse,Wife,White,Female,748,52,0
9638,56,Self-emp-inc,165881,2,Married-civ-spouse,Husband,White,Male,200,50,0
9639,33,Private,168981,9,Married-civ-spouse,Husband,White,Male,0,41,0
9640,33,State-gov,209768,7,Never-married,Not-in-family,White,Male,3673,40,0
9641,33,Private,341187,11,Married-civ-spouse,Not-in-family,White,Male,0,50,0
9642,37,Private,190491,11,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,45,0
9643,77,Self-emp-not-inc,149508,11,Married-civ-spouse,Husband,White,Male,1257,48,0
9644,43,Private,210844,13,Widowed,Not-in-family,Black,Female,2119,40,0
9645,46,Private,121124,13,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,40,0
9646,56,Self-emp-inc,210563,9,Married-civ-spouse,Not-in-family,White,Female,0,35,0
9647,50,Federal-gov,238342,13,Married-civ-spouse,Husband,Black,Male,0,42,0
9648,48,Private,193188,11,Married-civ-spouse,Husband,White,Male,0,98,0
9649,45,State-gov,151584,1,Married-civ-spouse,Husband,White,Male,0,35,0
9650,28,Local-gov,125421,12,Married-civ-spouse,Wife,Black,Female,0,40,0
9651,65,Private,195568,10,Widowed,Not-in-family,White,Female,2600,85,1
9652,47,Private,230136,9,Married-civ-spouse,Husband,Black,Male,2148,60,0
9653,46,State-gov,250821,15,Separated,Husband,White,Male,0,28,0
9654,42,Local-gov,356882,10,Divorced,Own-child,White,Male,0,65,0
9655,62,Private,122353,15,Married-civ-spouse,Husband,White,Male,0,24,1
9656,45,Self-emp-inc,139647,10,Divorced,Not-in-family,White,Female,0,40,0
9657,29,Private,132130,11,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,40,0
9658,40,Private,247880,11,Divorced,Not-in-family,White,Male,0,40,0
9659,50,Self-emp-inc,209642,10,Married-civ-spouse,Husband,White,Male,12,9,0
9660,31,Local-gov,253456,10,Never-married,Husband,White,Male,0,74,0
9661,88,Federal-gov,75313,11,Married-civ-spouse,Husband,White,Male,0,66,0
9662,32,Private,72744,9,Never-married,Wife,White,Male,3135,40,1
9663,36,Private,197747,10,Married-civ-spouse,Own-child,White,Female,0,24,1
9664,53,Local-gov,265097,9,Married-civ-spouse,Husband,White,Male,0,25,0
9665,59,Self-emp-inc,178353,9,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,50,0
9666,46,Private,249727,10,Married-spouse-absent,Husband,White,Male,1977,50,0
9667,36,Private,215392,13,Divorced,Not-in-family,White,Male,0,40,1
9668,32,Private,136204,14,Separated,Not-in-family,White,Male,1341,16,0
9669,34,Private,117963,11,Married-civ-spouse,Husband,White,Male,3007,43,0
9670,49,Federal-gov,110373,10,Never-married,Husband,White,Male,988,40,0
9671,34,Private,111567,9,Never-married,Own-child,White,Male,2901,40,0
9672,67,Private,191380,13,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,90,0
9673,64,Private,182044,12,Married-civ-spouse,Husband,White,Male,1917,50,1
9674,55,Federal-gov,145401,13,Divorced,Husband,Other,Male,0,40,0
9675,67,Private,166187,9,Married-civ-spouse,Unmarried,White,Male,0,47,0
9676,40,Private,143069,14,Married-civ-spouse,Husband,White,Male,2868,40,1
9677,42,Private,222756,1,Divorced,Unmarried,Black,Male,0,40,0
9678,34,Private,94235,15,Never-married,Own-child,White,Male,0,4,0
9679,55,Federal-gov,169133,13,Never-married,Husband,White,Male,0,40,1
9680,42,Private,56915,11,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,40,1
9681,57,Private,34269,9,Widowed,Other-relative,White,Male,2092,42,0
9682,38,Private,23074,9,Married-civ-spouse,Wife,White,Female,0,40,0
9683,35,Private,35945,13,Divorced,Husband,White,Male,0,2,0
9684,24,Local-gov,83141,13,Never-married,Not-in-family,White,Male,2723,40,1
9685,38,Private,172755,9,Never-married,Not-in-family,White,Male,2918,40,1
9686,67,Private,158662,9,Married-civ-spouse,Own-child,White,Female,0,50,0
9687,57,Private,220986,9,Married-civ-spouse,Not-in-family,White,Male,3624,40,0
9688,23,Self-emp-not-inc,282604,7,Married-civ-spouse,Unmarried,White,Male,2633,60,0
9689,44,Self-emp-not-inc,217404,6,Never-married,Own-child,White,Male,2446,40,1
9690,48,Local-gov,254291,11,Married-civ-spouse,Husband,White,Male,0,40,0
9691,33,Self-emp-not-inc,162705,10,Divorced,Unmarried,White,Female,0,46,0
9692,66,Private,238917,4,Never-married,Other-relative,White,Male,2807,36,0
9693,52,Federal-gov,111895,13,Married-civ-spouse,Husband,White,Male,0,20,0
9694,47,Federal-gov,312017,10,Married-civ-spouse,Own-child,White,Male,0,40,1
9695,36,Self-emp-not-inc,409189,10,Widowed,Husband,White,Male,0,40,0
9696,73,Private,157248,11,Widowed,Not-in-family,White,Female,2803,20,1
9697,26,Private,139992,13,Never-married,Not-in-family,White,Female,2751,40,1
9698,47,Private,153536,10,Widowed,Not-in-family,White,Male,0,44,0
9699,68,Self-emp-not-inc,234859,10,Married-civ-spouse,Husband,White,Male,0,69,1
9700,55,Federal-gov,272339,9,Widowed,Wife,White,Female,2422,40,1
9701,52,Federal-gov,165050,9,Never-married,Not-in-family,White,Male,0,28,0
9702,39,Private,273362,9,Married-civ-spouse,Husband,White,Male,1303,40,0
9703,38,Local-gov,409200,7,Married-civ-spouse,Husband,White,Male,0,90,0
9704,35,Private,48915,13,Never-married,Not-in-family,White,Male,2572,40,1
9705,37,Local-gov,185556,9,Separated,Not-in-family,White,Male,3597,51,1
9706,66,Private,75742,9,Married-civ-spouse,Husband,White,Male,0,40,1
9707,62,Federal-gov,179717,9,Married-civ-spouse,Husband,White,Male,2145,50,0
9708,39,Private,318452,7,Married-civ-spouse,Husband,White,Male,1983,60,1
9709,66,State-gov,198363,16,Married-civ-spouse,Not-in-family,Black,Female,0,40,1
9710,52,Private,276515,11,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,40,1
9711,35,Private,99462,9,Divorced,Unmarried,Amer-Indian-Eskimo,Female,2732,40,1
9712,34,Private,203408,7,Married-civ-spouse,Husband,White,Male,0,78,0
9713,33,Private,141229,10,Divorced,Wife,White,Female,3651,50,1
9714,46,Private,283037,13,Married-civ-spouse,Not-in-family,White,Male,0,36,0
9715,41,Without-pay,27444,4,Married-civ-spouse,Husband,White,Male,0,40,0
9716,41,Self-emp-not-inc,116379,13,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,55,0
9717,32,Private,149368,8,Married-civ-spouse,Husband,White,Male,0,40,0
9718,24,Federal-gov,290625,10,Married-civ-spouse,Wife,Black,Female,2334,41,1
9719,48,Private,119471,16,Married-civ-spouse,Husband,Asian-Pac-Islander,Female,0,27,0
9720,55,Private,37438,11,Married-civ-spouse,Own-child,White,Female,0,40,0
9721,42,Federal-gov,54651,13,Married-civ-spouse,Husband,White,Male,0,40,0
9722,36,Self-emp-not-inc,113337,10,Never-married,Husband,White,Male,0,42,0
9723,51,Self-emp-not-inc,152519,9,Divorced,Not-in-family,White,Female,0,60,0
9724,51,Local-gov,104651,13,Married-civ-spouse,Husband,White,Male,3122,50,1
9725,32,Private,55863,13,Married-civ-spouse,Unmarried,White,Male,0,40,0
9726,58,Self-emp-not-inc,157999,4,Married-civ-spouse,Husband,White,Male,0,40,0
9727,43,State-gov,99373,10,Divorced,Unmarried,White,Female,0,55,0
9728,46,Private,129232,13,Married-civ-spouse,Own-child,Other,Male,0,55,0
9729,34,Local-gov,195576,13,Married-civ-spouse,Husband,White,Male,0,31,0
9730,71,Private,208862,7,Married-civ-spouse,Husband,White,Male,1980,15,0
9731,47,Private,102180,3,Married-civ-spouse,Husband,White,Male,0,40,0
9732,25,Private,203967,14,Separated,Not-in-family,White,Male,0,99,0
9733,90,Self-emp-not-inc,132320,9,Never-married,Own-child,White,Male,3647,45,1
9734,34,State-gov,203488,13,Married-civ-spouse,Husband,White,Male,0,30,0
9735,74,Private,29571,8,Never-married,Own-child,White,Male,2952,74,1
9736,44,Local-gov,159449,10,Married-civ-spouse,Husband,White,Male,0,24,0
9737,45,State-gov,77764,12,Married-civ-spouse,Husband,Other,Male,0,40,1
9738,48,Private,265706,9,Married-civ-spouse,Husband,White,Male,489,40,0
9739,60,Private,202226,10,Never-married,Own-child,Black,Male,0,44,0
9740,40,Private,156294,9,Married-civ-spouse,Wife,White,Female,0,40,1
9741,24,Self-emp-inc,142404,12,Separated,Husband,White,Male,0,40,0
9742,75,Self-emp-inc,152519,9,Widowed,Not-in-family,Amer-Indian-Eskimo,Male,0,20,0
9743,38,Private,174794,9,Married-civ-spouse,Husband,White,Male,0,40,0
9744,63,Private,298699,12,Married-civ-spouse,Husband,Black,Male,0,36,0
9745,46,Private,186172,5,Married-civ-spouse,Husband,White,Male,0,50,0
9746,49,Private,222490,10,Never-married,Own-child,White,Female,3124,40,1
9747,85,Private,251923,7,Never-married,Own-child,White,Female,2824,60,1
9748,45,Private,192835,13,Married-civ-spouse,Husband,White,Male,1278,2,0
9749,65,Local-gov,176279,11,Married-civ-spouse,Husband,White,Male,0,90,1
9750,20,Self-emp-not-inc,47396,10,Married-civ-spouse,Husband,White,Male,0,50,0
9751,47,Self-emp-inc,156848,9,Married-civ-spouse,Own-child,White,Male,0,35,1
9752,34,Private,30219,13,Married-civ-spouse,Husband,White,Male,0,15,0
9753,79,Private,118710,11,Married-civ-spouse,Husband,White,Male,733,40,0
9754,54,Self-emp-inc,124963,3,Married-civ-spouse,Wife,White,Male,0,40,0
9755,46,Private,205100,11,Married-civ-spouse,Husband,White,Male,1431,48,0
9756,46,Private,177114,12,Married-spouse-absent,Unmarried,White,Female,2724,27,1
9757,37,Self-emp-not-inc,204501,6,Married-civ-spouse,Husband,White,Male,0,24,0
9758,62,Self-emp-not-inc,134768,8,Married-civ-spouse,Unmarried,White,Male,423,40,0
9759,46,State-gov,327786,16,Divorced,Not-in-family,White,Male,0,42,1
9760,44,Self-emp-inc,63105,10,Married-civ-spouse,Husband,White,Male,2800,50,1
9761,55,Private,139616,6,Married-civ-spouse,Husband,White,Male,0,49,0
9762,44,Federal-gov,100793,15,Married-civ-spouse,Husband,White,Male,0,60,0
9763,46,Private,108419,15,Married-civ-spouse,Husband,White,Male,0,40,1
9764,52,Private,146378,4,Married-civ-spouse,Husband,White,Male,0,27,0
9765,34,Private,27494,9,Divorced,Own-child,Amer-Indian-Eskimo,Male,388,48,0
9766,41,Private,204415,2,Married-civ-spouse,Husband,White,Male,0,66,0
9767,30,State-gov,345522,9,Married-civ-spouse,Husband,White,Male,0,54,0
9768,31,State-gov,158688,11,Married-civ-spouse,Husband,Black,Male,0,99,0
9769,51,Private,91506,9,Married-civ-spouse,Husband,White,Male,2593,40,0
9770,36,Federal-gov,72436,9,Married-spouse-absent,Husband,White,Male,0,57,0
9771,62,Private,205643,15,Married-civ-spouse,Husband,White,Male,1015,10,0
9772,45,Private,375606,5,Married-civ-spouse,Husband,White,Male,0,40,0
9773,48,Private,149337,5,Divorced,Not-in-family,Other,Male,0,40,0
9774,64,Local-gov,164243,9,Married-civ-spouse,Husband,Black,Male,0,55,0
9775,75,Local-gov,199018,13,Married-civ-spouse,Husband,White,Male,0,40,0
9776,22,Private,236110,8,Married-civ-spouse,Husband,Black,Male,0,40,0
9777,44,Private,231148,9,Never-married,Not-in-family,White,Male,0,60,0
9778,46,Local-gov,148995,13,Widowed,Own-child,White,Female,0,45,0
9779,17,State-gov,142856,14,Married-civ-spouse,Husband,White,Male,0,45,0
9780,49,Private,198259,9,Never-married,Own-child,White,Female,2555,30,1
9781,46,State-gov,191389,3,Married-civ-spouse,Wife,White,Female,2115,40,1
9782,28,Local-gov,312017,13,Married-civ-spouse,Husband,Black,Male,0,15,0
9783,59,Local-gov,174361,8,Married-civ-spouse,Husband,White,Male,0,40,0
9784,43,Private,219424,1,Married-civ-spouse,Husband,White,Male,0,50,0
9785,43,Private,258049,7,Separated,Husband,White,Male,0,53,0
9786,49,Private,139268,9,Married-civ-spouse,Husband,White,Male,0,20,0
9787,56,Private,157786,8,Married-civ-spouse,Husband,White,Male,0,48,0
9788,20,Local-gov,47298,7,Married-civ-spouse,Husband,White,Male,0,45,0
9789,78,Self-emp-inc,211699,13,Married-civ-spouse,Other-relative,White,Male,0,45,0
9790,38,Private,31033,13,Married-civ-spouse,Not-in-family,Asian-Pac-Islander,Male,0,40,0
9791,46,Local-gov,68330,16,Never-married,Wife,White,Female,1902,52,0
9792,51,Private,63424,6,Married-civ-spouse,Other-relative,White,Female,0,40,0
9793,32,Private,130007,16,Divorced,Own-child,White,Female,0,69,1
9794,40,Private,148171,11,Married-civ-spouse,Husband,White,Male,0,40,0
9795,39,Private,97159,13,Married-civ-spouse,Husband,White,Male,0,40,0
9796,36,Federal-gov,183657,13,Married-civ-spouse,Husband,White,Male,0,40,0
9797,76,Private,332154,13,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,1710,60,0
9798,46,Self-emp-not-inc,368355,11,Married-civ-spouse,Husband,White,Male,0,20,0
9799,45,Local-gov,318280,9,Widowed,Not-in-family,White,Male,0,58,0
9800,53,Private,204235,10,Married-civ-spouse,Husband,White,Male,1420,40,0
9801,35,Self-emp-not-inc,176101,9,Married-civ-spouse,Husband,White,Male,0,98,0
9802,45,Private,192776,13,Never-married,Husband,White,Male,0,16,0
9803,50,State-gov,30269,9,Married-AF-spouse,Husband,Black,Male,0,40,0
9804,35,Private,213208,13,Married-civ-spouse,Wife,Black,Male,0,38,1
9805,65,Private,277488,15,Married-civ-spouse,Husband,White,Male,0,60,0
9806,47,Local-gov,323639,14,Married-civ-spouse,Husband,White,Male,0,50,1
9807,35,Private,327435,10,Separated,Unmarried,Other,Female,0,52,0
9808,55,Private,223613,2,Divorced,Unmarried,White,Female,3079,30,1
9809,61,Private,171615,9,Married-civ-spouse,Husband,White,Male,0,55,0
9810,42,Self-emp-inc,191765,9,Divorced,Other-relative,Black,Female,2652,35,0
9811,53,Federal-gov,218382,12,Married-civ-spouse,Wife,Black,Male,0,4,0
9812,63,Private,149218,9,Never-married,Husband,White,Male,0,40,0
9813,90,Private,602513,13,Married-civ-spouse,Husband,White,Male,0,45,0
9814,42,Private,126003,3,Married-civ-spouse,Husband,White,Male,0,68,0
9815,52,Private,170562,9,Married-civ-spouse,Husband,White,Female,2106,60,0
9816,59,Federal-gov,144092,16,Married-civ-spouse,Husband,White,Male,0,40,1
9817,17,Private,61838,7,Never-married,Not-in-family,White,Male,2796,40,1
9818,72,Private,146906,7,Married-civ-spouse,Husband,White,Male,0,50,0
9819,47,Private,329635,10,Married-civ-spouse,Husband,White,Male,0,50,1
9820,33,Local-gov,128143,13,Married-civ-spouse,Husband,White,Male,0,50,0
9821,39,Private,236648,10,Married-civ-spouse,Husband,White,Male,828,42,0
9822,40,Private,210648,13,Married-civ-spouse,Husband,White,Male,1650,44,0
9823,33,Private,92462,16,Never-married,Not-in-family,Black,Male,2983,32,1
9824,50,Private,154728,10,Married-civ-spouse,Husband,White,Male,2062,40,0
9825,34,Private,162796,13,Never-married,Husband,White,Male,1887,40,0
9826,46,Private,24647,9,Married-civ-spouse,Unmarried,White,Male,0,40,0
9827,51,Self-emp-inc,304955,10,Married-spouse-absent,Husband,White,Male,0,50,0
9828,46,Private,144752,9,Divorced,Unmarried,White,Female,2720,43,1
9829,41,Local-gov,105253,13,Never-married,Not-in-family,White,Female,0,40,0
9830,53,Private,30827,1,Married-civ-spouse,Husband,White,Male,0,45,0
9831,46,Private,182414,3,Married-civ-spouse,Husband,White,Female,0,55,0
9832,39,Private,251579,10,Never-married,Own-child,White,Male,3036,14,0
9833,60,Private,142494,10,Married-civ-spouse,Other-relative,White,Male,936,40,0
9834,30,Private,116379,9,Married-civ-spouse,Wife,White,Female,1910,45,1
9835,53,State-gov,321865,5,Married-civ-spouse,Wife,White,Female,0,40,0
9836,40,Local-gov,352971,10,Married-civ-spouse,Husband,White,Male,0,43,1
9837,41,Private,48063,16,Married-civ-spouse,Husband,White,Male,0,30,0
9838,26,Without-pay,152035,9,Never-married,Not-in-family,White,Female,2707,40,1
9839,37,Private,177285,11,Married-civ-spouse,Wife,Black,Female,1656,24,0
9840,40,Private,160369,2,Married-civ-spouse,Husband,White,Male,2415,45,0
