,age,workclass,fnlwgt,education-num,marital-status,relationship,race,sex,capital-loss,hours-per-week,income
9568,32,Self-emp-not-inc,400061,1,Widowed,Husband,Asian-Pac-Islander,Male,0,40,0
9569,38,Local-gov,72338,9,Married-civ-spouse,Not-in-family,Asian-Pac-Islander,Male,0,89,0
9570,40,Local-gov,196234,9,Divorced,Unmarried,White,Female,3213,40,1
9571,38,Private,79483,16,Divorced,Not-in-family,White,Female,18,45,0
9572,68,Private,218637,10,Married-civ-spouse,Husband,White,Male,1078,55,0
9573,61,Self-emp-inc,180667,13,Married-civ-spouse,Husband,White,Male,0,40,0
9574,32,Private,34104,9,Married-civ-spouse,Husband,White,Male,3287,70,0
9575,32,Private,226443,9,Married-civ-spouse,Unmarried,White,Male,1755,40,0
9576,55,State-gov,171467,9,Divorced,Other-relative,Black,Male,0,48,0
9577,50,Private,178530,12,Married-civ-spouse,Wife,White,Male,0,60,0
9578,50,Private,234125,9,Married-civ-spouse,Husband,White,Male,193,40,1
9579,60,Private,185836,15,Married-civ-spouse,Husband,White,Male,1753,40,0
9580,22,Local-gov,249727,10,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,31,0
9581,37,Private,113120,11,Married-civ-spouse,Not-in-family,White,Female,2381,40,1
9582,31,Private,225263,16,Never-married,Not-in-family,White,Male,0,40,1
9583,30,Private,173938,9,Married-civ-spouse,Wife,White,Female,0,40,0
9584,63,Local-gov,65479,4,Married-civ-spouse,Husband,White,Male,0,40,0
9585,49,Self-emp-inc,102771,1,Married-civ-spouse,Husband,White,Male,0,52,0
9586,32,Private,112517,15,Married-civ-spouse,Husband,White,Male,0,70,1
9587,48,Private,401451,10,Married-civ-spouse,Husband,White,Male,2610,48,0
9588,36,Private,167691,9,Married-civ-spouse,Wife,Amer-Indian-Eskimo,Female,0,40,0
9589,38,Private,110015,11,Married-civ-spouse,Wife,White,Male,0,45,1
9590,72,Private,211743,13,Never-married,Not-in-family,White,Male,0,45,1
9591,56,Federal-gov,205805,13,Married-civ-spouse,Husband,White,Male,0,25,0
9592,51,Private,97180,9,Divorced,Unmarried,White,Female,3265,15,1
9593,30,Private,102821,15,Married-civ-spouse,Wife,White,Male,0,40,1
9594,45,Private,259463,11,Married-civ-spouse,Husband,White,Male,0,18,0
9595,38,Private,309230,14,Never-married,Husband,White,Male,0,35,0
9596,30,Private,167309,3,Married-civ-spouse,Husband,White,Male,3428,40,0
9597,61,Private,230292,10,Widowed,Husband,White,Male,1206,40,0
9598,42,Private,96062,9,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,2797,40,0
9599,43,Federal-gov,72887,9,Married-spouse-absent,Not-in-family,Asian-Pac-Islander,Male,2474,40,1
9600,48,Private,50402,10,Divorced,Unmarried,White,Male,3025,40,1
9601,38,Private,207202,8,Married-civ-spouse,Own-child,White,Male,0,48,0
9602,28,Private,174102,10,Married-civ-spouse,Husband,White,Male,1593,40,0
9603,45,Private,110820,13,Married-civ-spouse,Husband,White,Female,0,50,0
9604,36,Private,473547,9,Married-civ-spouse,Husband,Black,Male,0,53,1
9605,47,Private,168262,10,Married-civ-spouse,Husband,White,Male,2020,60,0
9606,56,Self-emp-not-inc,162130,3,Divorced,Husband,White,Male,544,67,0
9607,35,Private,180131,13,Separated,Not-in-family,White,Male,0,40,0
9608,35,Private,27408,16,Married-civ-spouse,Husband,White,Male,0,78,1
9609,30,Private,340917,9,Never-married,Not-in-family,White,Male,2912,40,1
9610,77,Private,112517,9,Married-civ-spouse,Husband,White,Male,0,20,0
9611,41,Private,183203,9,Married-civ-spouse,Husband,White,Male,0,27,0
9612,60,Private,178312,9,Married-AF-spouse,Husband,White,Male,2118,65,0
9613,46,Self-emp-inc,67725,13,Married-civ-spouse,Husband,White,Male,0,47,1
9614,32,Private,154950,13,Never-married,Husband,Amer-Indian-Eskimo,Male,1977,44,0
9615,37,State-gov,126569,5,Married-civ-spouse,Husband,White,Male,1977,40,0
9616,52,State-gov,109600,14,Married-spouse-absent,Unmarried,White,Female,905,20,0
9617,42,Self-emp-inc,163434,4,Married-civ-spouse,Wife,White,Female,0,50,0
9618,67,Private,196125,9,Married-civ-spouse,Husband,White,Male,0,40,1
9619,73,Self-emp-inc,159691,14,Divorced,Not-in-family,White,Male,0,40,1
9620,21,Local-gov,328906,9,Never-married,Not-in-family,White,Male,3043,35,1
9621,48,Private,96509,10,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,40,0
9622,34,Private,135102,15,Never-married,Not-in-family,White,Female,0,40,0
9623,55,Local-gov,174242,14,Married-civ-spouse,Wife,White,Female,1249,40,0
9624,54,Local-gov,119570,12,Divorced,Husband,White,Male,0,50,0
9625,47,Private,259846,9,Married-civ-spouse,Husband,White,Male,2464,55,1
9626,17,Private,237321,2,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,40,0
9627,58,Self-emp-not-inc,21383,12,Married-civ-spouse,Husband,White,Male,2622,40,1
9628,34,Private,201122,10,Married-civ-spouse,Unmarried,Other,Male,0,48,0
9629,40,State-gov,195520,10,Never-married,Unmarried,Black,Female,2479,49,1
9630,39,Private,191841,12,Separated,Not-in-family,White,Male,2582,30,1
9631,40,Private,205153,6,Married-civ-spouse,Wife,White,Female,0,40,0
9632,45,Self-emp-not-inc,233511,13,Married-civ-spouse,Husband,White,Male,990,60,0
9633,53,Private,310545,10,Never-married,Own-child,White,Male,2818,30,1
9634,27,Private,112754,7,Married-civ-spouse,Husband,White,Male,1485,60,0
9635,56,Self-emp-inc,75214,15,Married-civ-spouse,Not-in-family,Amer-Indian-Eskimo,Male,0,32,0
9636,45,Federal-gov,169711,12,Married-civ-spouse,Other-relative,Black,Male,0,72,0
9637,46,Private,64922,9,Married-civ-spouse,Wife,White,Female,0,12,0
9638,56,Self-emp-inc,52630,9,Married-civ-spouse,Husband,White,Male,0,90,0
9639,46,Private,1033222,9,Married-civ-spouse,Husband,White,Male,0,41,0
9640,33,State-gov,209768,16,Married-AF-spouse,Not-in-family,White,Male,0,68,1
9641,33,Private,341187,13,Married-civ-spouse,Husband,White,Male,0,37,0
9642,37,Private,29933,6,Married-civ-spouse,Husband,Black,Male,0,45,0
9643,52,Self-emp-not-inc,149508,11,Married-civ-spouse,Wife,White,Male,0,18,0
9644,43,Private,251908,14,Divorced,Not-in-family,Black,Female,0,40,0
9645,46,Local-gov,176917,13,Married-civ-spouse,Own-child,White,Male,0,40,0
9646,58,Self-emp-inc,210563,9,Married-civ-spouse,Wife,Asian-Pac-Islander,Female,0,15,0
9647,38,Federal-gov,212894,6,Married-civ-spouse,Husband,White,Male,0,42,0
9648,48,Private,60414,11,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,40,0
9649,32,Self-emp-inc,151584,9,Married-civ-spouse,Husband,White,Male,0,35,0
9650,28,Local-gov,213195,12,Married-civ-spouse,Own-child,White,Female,3498,40,0
9651,65,Private,195568,10,Widowed,Not-in-family,White,Female,2773,72,1
9652,47,Private,230136,9,Married-civ-spouse,Husband,Asian-Pac-Islander,Female,0,60,0
9653,46,State-gov,250821,3,Married-AF-spouse,Husband,White,Male,0,40,0
9654,42,Local-gov,134069,10,Divorced,Not-in-family,White,Male,0,89,0
9655,62,Private,368476,13,Married-civ-spouse,Husband,White,Male,947,24,0
9656,27,Private,139647,10,Widowed,Not-in-family,White,Female,0,40,0
9657,43,Private,132130,11,Married-civ-spouse,Husband,White,Male,0,69,0
9658,44,Private,186410,11,Divorced,Not-in-family,White,Male,2160,40,0
9659,42,Self-emp-inc,209642,10,Never-married,Husband,White,Male,0,55,0
9660,31,Local-gov,69847,10,Married-civ-spouse,Husband,White,Female,0,40,0
9661,40,Federal-gov,75313,13,Married-civ-spouse,Own-child,White,Male,2216,66,0
9662,32,Private,72744,9,Never-married,Wife,White,Male,2830,40,1
9663,56,Private,197747,10,Never-married,Own-child,White,Female,3567,24,0
9664,47,Private,265097,9,Married-civ-spouse,Husband,Black,Male,0,40,0
9665,59,Self-emp-not-inc,178353,9,Married-spouse-absent,Husband,White,Male,0,4,0
9666,46,Private,167515,10,Married-civ-spouse,Husband,White,Male,2192,50,0
9667,36,Private,215392,13,Divorced,Not-in-family,White,Female,0,52,1
9668,32,Private,136204,4,Separated,Not-in-family,Other,Male,2824,55,0
9669,34,Private,117963,11,Married-AF-spouse,Husband,White,Male,0,43,0
9670,49,Federal-gov,54651,10,Married-civ-spouse,Husband,White,Male,0,89,0
9671,34,Private,111567,9,Never-married,Own-child,White,Male,2754,40,0
9672,67,Private,191380,8,Married-civ-spouse,Other-relative,White,Male,0,40,0
9673,64,Private,182044,16,Married-civ-spouse,Husband,Other,Male,0,50,1
9674,42,Federal-gov,145401,13,Married-civ-spouse,Husband,White,Male,0,90,0
9675,77,Private,166187,9,Widowed,Unmarried,Other,Male,0,38,0
9676,40,Private,93793,9,Married-civ-spouse,Husband,White,Male,0,40,1
9677,18,Private,222756,13,Divorced,Unmarried,Asian-Pac-Islander,Male,0,40,0
9678,33,Private,94235,15,Never-married,Own-child,White,Male,0,76,0
9679,55,Without-pay,169133,13,Divorced,Unmarried,White,Male,0,68,1
9680,51,Private,56915,9,Married-civ-spouse,Husband,White,Male,0,53,1
9681,57,Private,34269,9,Married-AF-spouse,Unmarried,White,Male,653,42,0
9682,29,Private,197932,9,Never-married,Wife,White,Female,0,40,0
9683,35,Private,35945,5,Married-civ-spouse,Husband,White,Male,0,90,0
9684,24,Private,83141,13,Never-married,Not-in-family,White,Female,3310,40,1
9685,38,Private,172755,9,Never-married,Not-in-family,White,Male,3356,40,1
9686,25,Private,158662,9,Married-civ-spouse,Wife,White,Female,3625,45,0
9687,57,Private,220986,9,Married-civ-spouse,Own-child,White,Male,0,40,0
9688,23,Self-emp-not-inc,282604,7,Divorced,Husband,White,Male,1039,60,0
9689,74,Self-emp-not-inc,217404,6,Never-married,Own-child,White,Male,2409,40,1
9690,48,Private,254291,14,Married-civ-spouse,Husband,Black,Male,0,37,0
9691,22,Local-gov,162705,10,Divorced,Unmarried,White,Female,0,99,0
9692,40,Private,238917,4,Never-married,Other-relative,White,Male,2474,36,1
9693,52,Federal-gov,154405,6,Married-civ-spouse,Husband,White,Male,0,40,0
9694,24,Federal-gov,312017,10,Never-married,Not-in-family,White,Male,3595,40,1
9695,42,Self-emp-not-inc,409189,10,Widowed,Husband,White,Male,0,40,0
9696,73,Private,157248,9,Widowed,Wife,White,Female,3492,20,0
9697,26,Private,139992,13,Never-married,Not-in-family,White,Female,3118,40,1
9698,77,Private,153536,10,Divorced,Not-in-family,White,Male,0,13,0
9699,68,Self-emp-not-inc,234859,10,Married-civ-spouse,Husband,White,Male,0,60,1
9700,55,Federal-gov,272339,14,Widowed,Unmarried,White,Female,3656,40,0
9701,52,Local-gov,165050,9,Never-married,Not-in-family,White,Male,0,32,0
9702,39,Private,273362,9,Married-civ-spouse,Husband,White,Male,0,66,0
9703,38,Local-gov,409200,10,Separated,Husband,White,Male,0,56,0
9704,35,Private,195949,13,Never-married,Not-in-family,White,Male,0,40,1
9705,37,Local-gov,185556,16,Separated,Wife,White,Male,1980,35,1
9706,66,Private,174491,9,Married-civ-spouse,Husband,White,Male,3434,40,1
9707,71,State-gov,179717,9,Married-civ-spouse,Husband,White,Male,0,50,0
9708,39,Private,318452,15,Married-civ-spouse,Husband,White,Male,0,60,1
9709,66,State-gov,198363,16,Widowed,Not-in-family,Black,Female,0,68,1
9710,52,Private,276515,13,Married-civ-spouse,Husband,White,Male,0,17,0
9711,35,Private,99462,9,Divorced,Unmarried,Amer-Indian-Eskimo,Female,2960,40,1
9712,68,Private,203408,11,Married-civ-spouse,Husband,White,Male,0,50,0
9713,33,Private,210673,10,Divorced,Not-in-family,White,Female,2729,50,1
9714,46,Private,283037,13,Married-civ-spouse,Husband,White,Male,0,10,0
9715,41,Federal-gov,312372,10,Married-civ-spouse,Husband,White,Male,0,40,0
9716,64,Private,116379,5,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,55,0
9717,26,Private,149368,13,Married-civ-spouse,Not-in-family,White,Male,0,40,0
9718,24,Federal-gov,99736,10,Never-married,Not-in-family,Asian-Pac-Islander,Female,2744,41,0
9719,48,Private,119471,16,Married-civ-spouse,Not-in-family,Asian-Pac-Islander,Male,0,13,0
9720,47,Private,37438,11,Married-civ-spouse,Husband,White,Male,0,40,0
9721,42,Self-emp-not-inc,112763,9,Married-civ-spouse,Husband,White,Male,0,40,0
9722,27,Local-gov,113337,10,Married-civ-spouse,Own-child,White,Male,0,42,0
9723,51,Self-emp-not-inc,234125,9,Divorced,Not-in-family,White,Female,0,60,0
9724,51,Private,104651,13,Married-civ-spouse,Husband,White,Male,2729,50,1
9725,45,Private,270335,13,Married-civ-spouse,Other-relative,White,Male,0,60,0
9726,58,Self-emp-not-inc,105592,4,Married-civ-spouse,Husband,Black,Female,0,40,0
9727,43,Private,142444,11,Divorced,Husband,White,Female,0,55,0
9728,46,Private,129232,13,Married-civ-spouse,Husband,White,Female,1590,55,0
9729,76,Self-emp-not-inc,195576,13,Married-civ-spouse,Husband,White,Male,0,50,0
9730,64,Private,208862,15,Married-civ-spouse,Husband,White,Male,0,49,1
9731,43,Private,102180,14,Married-civ-spouse,Unmarried,White,Female,0,40,0
9732,25,Private,222450,14,Married-AF-spouse,Not-in-family,White,Male,0,99,0
9733,76,Self-emp-not-inc,132320,9,Never-married,Own-child,White,Male,2880,45,1
9734,34,Private,203488,13,Never-married,Wife,White,Male,0,40,0
9735,53,Federal-gov,29571,8,Never-married,Own-child,White,Male,3426,66,1
9736,81,Local-gov,159449,10,Married-civ-spouse,Own-child,White,Male,0,80,0
9737,45,Private,77764,16,Married-civ-spouse,Husband,White,Male,0,70,1
9738,31,Private,265706,9,Divorced,Husband,White,Male,0,24,0
9739,60,Federal-gov,202226,10,Divorced,Own-child,White,Male,0,52,0
9740,38,Private,156294,9,Married-civ-spouse,Wife,White,Female,3661,40,1
9741,24,Without-pay,142404,13,Married-civ-spouse,Own-child,White,Male,0,40,0
9742,75,Self-emp-not-inc,152519,1,Widowed,Not-in-family,White,Male,0,20,0
9743,38,Private,208358,9,Married-AF-spouse,Husband,White,Female,0,40,0
9744,34,Private,298699,12,Married-civ-spouse,Husband,White,Male,0,40,0
9745,46,Private,186172,9,Married-civ-spouse,Husband,White,Female,1317,50,0
9746,57,Private,222490,10,Married-civ-spouse,Own-child,White,Female,0,40,1
9747,43,Private,251923,10,Married-civ-spouse,Own-child,White,Female,0,15,1
9748,45,Private,192835,5,Never-married,Husband,White,Male,1977,55,0
9749,65,Private,176279,14,Married-civ-spouse,Husband,White,Male,0,61,1
9750,53,Private,47396,10,Married-civ-spouse,Husband,White,Female,759,50,0
9751,45,State-gov,156848,9,Married-civ-spouse,Wife,White,Male,0,35,1
9752,34,Private,173730,13,Married-civ-spouse,Husband,White,Male,1648,50,0
9753,76,Private,118710,11,Married-civ-spouse,Husband,White,Male,0,40,0
9754,54,Self-emp-inc,124963,13,Never-married,Wife,White,Male,0,40,0
9755,46,Private,205100,11,Married-civ-spouse,Not-in-family,Amer-Indian-Eskimo,Male,0,48,0
9756,46,Private,177114,12,Married-AF-spouse,Unmarried,White,Female,3045,27,1
9757,73,Self-emp-not-inc,204501,13,Married-civ-spouse,Not-in-family,White,Male,0,20,0
9758,62,Local-gov,134768,8,Married-civ-spouse,Husband,White,Male,0,50,0
9759,46,State-gov,327786,11,Married-civ-spouse,Not-in-family,White,Male,0,42,1
9760,44,Self-emp-inc,121352,10,Married-civ-spouse,Husband,White,Male,3306,50,1
9761,55,Private,134120,6,Never-married,Husband,White,Male,0,9,0
9762,44,Self-emp-not-inc,176118,15,Married-civ-spouse,Husband,White,Male,0,60,0
9763,39,Private,108419,10,Married-civ-spouse,Wife,White,Male,3232,40,1
9764,52,Self-emp-not-inc,146378,3,Married-civ-spouse,Husband,White,Male,0,40,0
9765,34,Private,27494,9,Married-spouse-absent,Not-in-family,Amer-Indian-Eskimo,Male,3659,48,0
9766,18,Private,204415,4,Married-civ-spouse,Husband,White,Male,0,48,0
9767,30,Private,345522,9,Married-civ-spouse,Husband,White,Male,3535,70,0
9768,31,State-gov,158688,11,Married-spouse-absent,Husband,White,Male,0,40,0
9769,51,Private,91506,9,Married-civ-spouse,Other-relative,White,Male,836,40,0
9770,19,Federal-gov,72436,9,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,57,0
9771,62,Private,205643,5,Married-civ-spouse,Husband,White,Male,3028,45,0
9772,45,Local-gov,375606,13,Never-married,Husband,White,Male,0,40,0
9773,20,Private,149337,10,Divorced,Not-in-family,Other,Male,0,40,0
9774,31,Local-gov,164243,9,Married-civ-spouse,Husband,White,Male,2467,55,0
9775,40,Private,187505,13,Married-civ-spouse,Husband,White,Male,0,13,0
9776,40,Private,237729,8,Married-civ-spouse,Unmarried,White,Male,0,40,0
9777,42,Private,258589,9,Never-married,Not-in-family,Asian-Pac-Islander,Male,0,54,0
9778,46,Local-gov,150519,13,Never-married,Own-child,White,Female,0,45,0
9779,18,State-gov,142856,14,Married-civ-spouse,Husband,White,Male,581,45,0
9780,48,Private,198259,9,Never-married,Own-child,White,Female,3307,30,1
9781,46,Local-gov,191389,13,Married-civ-spouse,Wife,White,Female,0,40,1
9782,28,Local-gov,142856,13,Married-civ-spouse,Husband,Black,Male,0,6,0
9783,46,Local-gov,174361,13,Married-civ-spouse,Not-in-family,White,Male,0,40,0
9784,79,Private,334991,4,Married-civ-spouse,Husband,White,Male,0,50,0
9785,43,Local-gov,258049,6,Married-civ-spouse,Husband,White,Male,0,53,0
9786,49,Private,139268,9,Married-civ-spouse,Husband,White,Male,868,31,0
9787,56,Private,339905,7,Married-civ-spouse,Husband,White,Male,0,48,0
9788,64,Local-gov,47298,16,Married-civ-spouse,Other-relative,Other,Male,0,45,0
9789,78,Self-emp-inc,385242,13,Married-AF-spouse,Husband,White,Male,0,18,0
9790,38,Private,106014,13,Married-civ-spouse,Not-in-family,White,Male,0,40,0
9791,46,Local-gov,398986,8,Widowed,Wife,White,Female,1902,52,0
9792,51,Private,266463,14,Divorced,Wife,White,Female,0,40,0
9793,32,Private,130007,14,Married-civ-spouse,Own-child,White,Female,0,35,1
9794,45,Private,385242,11,Married-civ-spouse,Husband,White,Male,494,40,0
9795,27,Private,97159,13,Married-civ-spouse,Husband,White,Male,0,40,0
9796,36,Federal-gov,223749,13,Never-married,Own-child,White,Male,0,40,0
9797,38,Self-emp-not-inc,332154,14,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,60,0
9798,46,Self-emp-not-inc,113443,13,Married-civ-spouse,Other-relative,White,Male,0,60,0
9799,45,Local-gov,318280,4,Widowed,Not-in-family,White,Male,0,40,0
9800,42,Private,188763,10,Married-civ-spouse,Husband,White,Male,2239,40,0
9801,20,Self-emp-not-inc,176101,9,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,80,0
9802,47,Private,192776,13,Never-married,Husband,White,Male,0,55,0
9803,50,State-gov,111567,9,Married-civ-spouse,Husband,Black,Male,0,40,0
9804,39,Private,213208,11,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,38,1
9805,50,Private,154171,15,Married-civ-spouse,Husband,White,Male,0,10,0
9806,47,Private,182313,14,Married-civ-spouse,Husband,White,Male,2676,50,1
9807,35,Private,23686,10,Separated,Unmarried,White,Male,0,45,0
9808,55,Private,223613,2,Divorced,Unmarried,White,Male,2460,30,1
9809,69,Self-emp-inc,171615,9,Married-civ-spouse,Husband,White,Male,0,55,0
9810,42,Private,191765,16,Married-civ-spouse,Other-relative,Black,Female,0,35,1
9811,53,Federal-gov,218382,12,Married-spouse-absent,Wife,Amer-Indian-Eskimo,Female,0,40,0
9812,63,Private,176696,9,Married-civ-spouse,Own-child,White,Male,391,40,0
9813,42,Private,602513,13,Married-civ-spouse,Husband,White,Male,1634,45,0
9814,42,Private,351161,9,Widowed,Husband,White,Male,0,40,0
9815,40,Private,170562,9,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,60,0
9816,59,Private,688355,9,Married-civ-spouse,Husband,White,Male,0,84,1
9817,17,Private,61838,7,Never-married,Not-in-family,White,Male,3334,40,0
9818,44,Without-pay,146906,15,Married-civ-spouse,Husband,White,Male,1721,50,0
9819,71,Private,127303,10,Married-civ-spouse,Husband,White,Male,2436,40,1
9820,33,Private,203488,13,Never-married,Husband,Asian-Pac-Islander,Male,0,50,0
9821,39,Private,303155,10,Widowed,Husband,White,Male,1848,42,0
9822,40,Private,210648,13,Married-civ-spouse,Not-in-family,White,Male,0,18,0
9823,33,Local-gov,92462,12,Married-civ-spouse,Unmarried,Black,Male,3087,32,1
9824,50,Private,154728,10,Married-civ-spouse,Husband,White,Male,3462,40,0
9825,34,Private,617917,8,Married-civ-spouse,Husband,White,Male,2589,40,0
9826,46,Private,29696,9,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,47,0
9827,51,Self-emp-inc,304955,5,Married-civ-spouse,Husband,White,Female,0,50,0
9828,46,Private,156015,9,Divorced,Unmarried,White,Female,2873,43,1
9829,43,Local-gov,180572,5,Never-married,Not-in-family,Other,Female,0,40,0
9830,50,Private,30827,13,Married-civ-spouse,Husband,White,Male,0,33,0
9831,46,Private,182414,16,Married-civ-spouse,Husband,White,Male,0,10,0
9832,19,Private,251579,10,Never-married,Not-in-family,White,Male,2863,14,1
9833,60,Federal-gov,142494,10,Married-civ-spouse,Husband,White,Male,0,32,0
9834,30,Without-pay,161572,16,Married-civ-spouse,Wife,White,Female,0,45,1
9835,53,Local-gov,281590,9,Married-civ-spouse,Wife,White,Male,0,40,0
9836,40,Private,145160,10,Married-civ-spouse,Husband,White,Male,2457,43,1
9837,50,Private,116878,16,Married-civ-spouse,Husband,Other,Male,0,30,0
9838,26,Without-pay,152035,9,Never-married,Not-in-family,White,Female,2492,40,1
9839,37,Private,29571,11,Married-civ-spouse,Wife,Black,Male,0,48,0
