,age,workclass,fnlwgt,education-num,marital-status,relationship,race,sex,capital-loss,hours-per-week,income
12712,50,Self-emp-inc,127315,13,Married-civ-spouse,Husband,White,Male,0,4,0
12713,35,Local-gov,191779,6,Married-civ-spouse,Husband,Other,Male,0,40,0
12714,35,Local-gov,243631,10,Married-civ-spouse,Other-relative,White,Male,0,40,0
12715,34,Private,251579,10,Never-married,Not-in-family,White,Male,0,50,0
12716,34,Private,467108,10,Never-married,Not-in-family,White,Male,0,40,0
12717,60,Private,92028,13,Widowed,Not-in-family,White,Male,0,45,1
12718,37,Private,92028,13,Never-married,Not-in-family,White,Male,2568,45,1
12719,75,Private,89160,8,Never-married,Own-child,White,Female,2932,50,0
12720,65,Private,89160,8,Never-married,Own-child,White,Female,2786,90,0
12721,21,Private,107895,10,Never-married,Not-in-family,White,Male,2906,35,1
12722,70,Private,107895,10,Never-married,Not-in-family,White,Male,3341,35,1
12723,49,Private,291783,2,Married-civ-spouse,Wife,White,Male,0,40,0
12724,49,Private,291783,13,Married-civ-spouse,Husband,White,Male,0,9,0
12725,60,Private,131620,9,Married-spouse-absent,Wife,White,Female,2781,40,1
12726,56,Private,131620,15,Married-spouse-absent,Own-child,White,Female,3204,40,0
12727,64,Federal-gov,267546,12,Separated,Not-in-family,White,Male,0,20,0
12728,23,Federal-gov,267546,12,Separated,Not-in-family,White,Female,0,58,0
12729,34,Self-emp-inc,156464,6,Divorced,Not-in-family,White,Male,0,85,0
12730,34,Private,156464,13,Divorced,Not-in-family,Amer-Indian-Eskimo,Female,0,85,0
12731,45,Private,55720,9,Married-civ-spouse,Husband,White,Male,0,2,0
12732,45,Private,55720,9,Married-civ-spouse,Husband,White,Male,0,52,0
12733,40,Private,197200,10,Married-civ-spouse,Husband,Other,Male,0,40,0
12734,40,Private,339814,10,Married-civ-spouse,Husband,White,Male,1678,40,0
12735,40,Private,231180,9,Never-married,Not-in-family,Black,Male,0,40,0
12736,40,Private,200766,9,Never-married,Other-relative,Asian-Pac-Islander,Male,0,40,0
12737,54,Local-gov,378221,13,Married-civ-spouse,Other-relative,White,Male,0,60,0
12738,48,Local-gov,378221,13,Married-civ-spouse,Husband,White,Male,1225,8,0
12739,76,Private,69757,13,Divorced,Own-child,White,Female,0,50,1
12740,29,Private,187124,13,Divorced,Not-in-family,White,Female,0,50,1
12741,41,Private,309230,10,Married-civ-spouse,Husband,White,Male,636,40,1
12742,54,Private,224799,10,Married-civ-spouse,Husband,White,Male,0,47,1
12743,41,Private,443508,13,Married-civ-spouse,Husband,White,Male,0,33,0
12744,41,Private,443508,13,Married-AF-spouse,Husband,White,Male,0,25,0
12745,26,Self-emp-not-inc,218993,13,Never-married,Not-in-family,White,Male,2870,30,1
12746,26,Self-emp-not-inc,218993,13,Never-married,Wife,White,Male,2936,30,1
12747,44,Local-gov,304175,13,Divorced,Wife,White,Male,0,40,0
12748,44,Federal-gov,304175,13,Divorced,Not-in-family,White,Male,0,47,0
12749,68,Private,304651,13,Never-married,Not-in-family,White,Female,1564,40,0
12750,49,Private,101320,9,Never-married,Not-in-family,White,Female,1564,61,0
12751,52,Self-emp-not-inc,123011,15,Separated,Other-relative,White,Male,0,50,0
12752,72,Self-emp-not-inc,123011,15,Married-civ-spouse,Own-child,White,Male,0,50,0
12753,31,Private,160594,13,Never-married,Husband,White,Male,1887,60,0
12754,31,Private,160594,4,Married-civ-spouse,Husband,White,Male,2006,50,0
12755,36,Self-emp-inc,34378,4,Never-married,Unmarried,White,Male,3188,60,1
12756,36,Private,34378,4,Never-married,Unmarried,White,Male,2624,60,1
12757,34,Private,108837,14,Never-married,Husband,White,Male,0,40,0
12758,34,Local-gov,108837,10,Widowed,Husband,White,Male,0,40,0
12759,36,Private,54229,12,Married-civ-spouse,Wife,White,Female,0,78,1
12760,36,Private,153536,12,Married-civ-spouse,Wife,White,Female,0,37,1
12761,33,Private,182423,9,Divorced,Unmarried,Black,Male,2758,53,1
12762,33,Private,182423,9,Divorced,Unmarried,Black,Male,2828,58,0
12763,68,State-gov,106444,10,Married-civ-spouse,Husband,Black,Female,0,38,0
12764,46,State-gov,388594,10,Married-civ-spouse,Husband,Black,Female,0,38,0
12765,41,Private,173316,16,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,40,1
12766,59,Private,173316,9,Married-civ-spouse,Husband,White,Male,0,40,1
12767,48,Private,186256,10,Married-civ-spouse,Husband,White,Male,2077,55,0
12768,46,Private,186256,4,Divorced,Husband,White,Male,1902,55,0
12769,40,Private,197344,13,Married-civ-spouse,Husband,White,Male,380,18,0
12770,58,Private,197344,13,Never-married,Husband,White,Male,0,65,0
12771,60,Private,103344,2,Married-civ-spouse,Other-relative,White,Male,0,40,0
12772,53,Local-gov,103344,9,Married-civ-spouse,Husband,White,Male,0,40,0
12773,48,Private,208358,11,Married-civ-spouse,Husband,Black,Male,0,40,1
12774,38,Local-gov,167309,11,Married-civ-spouse,Husband,White,Male,0,40,1
12775,56,Private,82050,6,Married-civ-spouse,Husband,White,Male,0,50,0
12776,56,Private,127728,7,Married-civ-spouse,Husband,White,Male,0,40,0
12777,29,State-gov,214881,14,Married-spouse-absent,Husband,White,Male,0,40,0
12778,76,State-gov,214881,13,Separated,Husband,White,Male,0,40,0
12779,48,Self-emp-inc,36020,13,Married-civ-spouse,Husband,White,Male,0,16,0
12780,28,Self-emp-inc,36020,13,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,50,0
12781,62,Private,114758,14,Married-civ-spouse,Husband,White,Male,0,15,0
12782,53,Private,114758,14,Never-married,Husband,White,Male,0,15,0
12783,60,Private,145493,14,Divorced,Unmarried,White,Female,0,40,0
12784,60,Private,145493,10,Divorced,Not-in-family,White,Male,3443,40,1
12785,50,State-gov,116677,1,Married-civ-spouse,Husband,White,Male,0,40,0
12786,50,State-gov,276241,13,Married-civ-spouse,Husband,White,Male,0,12,0
12787,53,Private,42924,16,Divorced,Other-relative,White,Male,0,50,0
12788,53,Self-emp-inc,42924,14,Married-spouse-absent,Not-in-family,White,Male,0,50,0
12789,55,State-gov,111130,12,Divorced,Husband,Asian-Pac-Islander,Male,3094,40,1
12790,55,State-gov,111130,12,Divorced,Own-child,Asian-Pac-Islander,Male,3655,68,1
12791,35,Private,211494,13,Married-civ-spouse,Not-in-family,Other,Male,1876,55,1
12792,35,Private,211494,13,Never-married,Not-in-family,White,Male,2535,55,1
12793,41,Private,58913,13,Married-civ-spouse,Husband,White,Male,1653,50,0
12794,23,Private,170866,13,Married-civ-spouse,Husband,White,Male,0,50,0
12795,61,State-gov,186451,15,Married-civ-spouse,Own-child,White,Male,1732,40,0
12796,61,State-gov,186451,3,Married-civ-spouse,Husband,White,Male,1902,40,0
12797,36,Private,135289,13,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,70,0
12798,36,Private,135289,13,Married-civ-spouse,Husband,White,Male,0,20,0
12799,30,Private,236990,13,Married-civ-spouse,Husband,White,Male,0,60,0
12800,30,Private,114912,13,Married-civ-spouse,Husband,White,Male,0,4,0
12801,32,Private,127875,6,Married-civ-spouse,Wife,White,Female,0,40,0
12802,45,Private,127875,3,Married-civ-spouse,Wife,White,Female,0,40,0
12803,47,Private,108140,10,Divorced,Not-in-family,White,Male,0,48,0
12804,47,Private,329144,10,Divorced,Not-in-family,Other,Male,0,41,0
12805,32,Self-emp-not-inc,117236,15,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,23,0
12806,32,Self-emp-not-inc,400061,2,Married-civ-spouse,Husband,Other,Male,0,40,0
12807,38,Local-gov,72338,9,Married-civ-spouse,Wife,Asian-Pac-Islander,Male,0,54,0
12808,38,Local-gov,151089,9,Married-civ-spouse,Husband,Asian-Pac-Islander,Female,0,54,0
12809,40,Local-gov,196234,9,Married-civ-spouse,Own-child,White,Female,1966,40,0
12810,40,Local-gov,196234,14,Married-civ-spouse,Own-child,White,Female,0,40,1
12811,38,Private,191380,9,Divorced,Not-in-family,White,Female,2659,45,1
12812,38,Private,79483,9,Divorced,Not-in-family,White,Male,2619,45,1
12813,68,Private,218637,3,Married-civ-spouse,Husband,White,Male,2377,22,0
12814,24,Private,218637,10,Married-civ-spouse,Husband,White,Male,2377,55,0
12815,40,Self-emp-inc,113544,14,Married-spouse-absent,Husband,White,Male,0,40,0
12816,61,Without-pay,113544,11,Married-civ-spouse,Husband,White,Male,0,40,0
12817,32,Self-emp-inc,34104,9,Married-civ-spouse,Husband,White,Male,0,35,0
12818,32,Private,34104,9,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,42,0
12819,32,Private,226443,9,Married-AF-spouse,Own-child,White,Male,0,40,0
12820,32,Private,226443,9,Married-civ-spouse,Husband,White,Male,0,49,0
12821,26,Private,171467,9,Divorced,Unmarried,Black,Male,1277,48,0
12822,55,Private,171467,9,Divorced,Unmarried,Black,Female,0,84,0
12823,24,Private,114982,15,Married-civ-spouse,Husband,White,Male,0,60,0
12824,50,Private,178530,15,Married-civ-spouse,Husband,Black,Male,0,32,0
12825,50,Private,234125,9,Married-civ-spouse,Husband,White,Male,0,40,1
12826,55,Private,118494,9,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,40,1
12827,67,Private,185836,1,Married-civ-spouse,Husband,White,Male,0,40,0
12828,60,Private,185836,15,Married-civ-spouse,Husband,White,Male,1678,40,0
12829,22,Local-gov,69333,14,Married-civ-spouse,Husband,White,Male,0,40,0
12830,22,Local-gov,249727,8,Married-civ-spouse,Husband,White,Male,0,17,0
12831,37,Private,113120,11,Married-civ-spouse,Not-in-family,White,Female,2838,40,1
12832,37,Private,265266,11,Married-civ-spouse,Not-in-family,White,Female,0,40,1
12833,31,Private,91964,13,Never-married,Not-in-family,White,Male,2870,40,1
12834,64,Private,91964,13,Married-spouse-absent,Not-in-family,White,Male,0,40,1
12835,30,Private,198841,9,Married-civ-spouse,Wife,White,Female,0,40,0
12836,30,Private,209146,9,Married-civ-spouse,Wife,White,Female,0,40,0
12837,63,Local-gov,65479,5,Married-civ-spouse,Husband,White,Male,3658,40,0
12838,63,Local-gov,65479,5,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,1105,40,0
12839,49,Self-emp-inc,102771,8,Married-civ-spouse,Other-relative,White,Male,0,52,0
12840,49,Self-emp-inc,102771,13,Married-civ-spouse,Husband,White,Male,0,2,0
12841,79,Private,80557,9,Married-civ-spouse,Husband,White,Male,3268,70,1
12842,32,Private,80557,14,Married-AF-spouse,Husband,White,Male,0,70,1
12843,22,Self-emp-not-inc,129301,10,Married-civ-spouse,Husband,White,Male,0,48,0
12844,22,Private,401451,10,Married-civ-spouse,Unmarried,White,Male,997,48,0
12845,36,Self-emp-not-inc,167691,10,Married-civ-spouse,Wife,Black,Female,0,40,0
12846,36,Self-emp-not-inc,167691,10,Married-civ-spouse,Wife,White,Female,0,40,0
12847,49,Private,222756,11,Married-civ-spouse,Husband,Black,Male,0,45,1
12848,49,Private,95435,11,Married-civ-spouse,Husband,White,Male,0,45,0
12849,32,Private,174373,13,Never-married,Not-in-family,White,Male,3423,45,1
12850,76,Private,211743,13,Never-married,Not-in-family,White,Male,0,45,1
12851,56,Federal-gov,205805,13,Married-civ-spouse,Other-relative,White,Male,0,80,0
12852,56,Federal-gov,205805,13,Never-married,Husband,Amer-Indian-Eskimo,Male,0,40,0
12853,51,Without-pay,97180,9,Divorced,Unmarried,White,Female,3208,15,0
12854,51,Private,106873,9,Divorced,Unmarried,White,Female,2573,15,1
12855,30,Private,102821,10,Married-civ-spouse,Not-in-family,White,Male,2806,53,1
12856,30,Private,102821,13,Married-civ-spouse,Not-in-family,White,Male,2860,40,1
12857,45,Private,259463,2,Married-civ-spouse,Husband,White,Male,0,40,0
12858,45,Private,149224,11,Married-civ-spouse,Not-in-family,White,Male,0,40,0
12859,38,Self-emp-inc,242720,14,Married-civ-spouse,Husband,White,Male,0,14,0
12860,38,Private,242720,14,Married-civ-spouse,Husband,White,Male,1605,35,0
12861,30,Without-pay,167309,13,Married-civ-spouse,Husband,White,Male,1215,40,0
12862,30,Private,167309,13,Never-married,Husband,White,Male,1902,18,0
12863,61,Private,121362,10,Married-civ-spouse,Unmarried,White,Male,0,40,0
12864,61,Self-emp-inc,111895,10,Married-civ-spouse,Husband,White,Male,0,40,0
12865,42,Private,340234,9,Married-civ-spouse,Other-relative,Asian-Pac-Islander,Male,0,53,0
12866,42,Self-emp-inc,340234,9,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,659,40,0
12867,43,Federal-gov,72887,13,Married-spouse-absent,Husband,Asian-Pac-Islander,Male,1680,40,1
12868,43,Federal-gov,72887,13,Married-spouse-absent,Husband,Asian-Pac-Islander,Male,2143,40,1
12869,62,Private,50402,10,Divorced,Unmarried,White,Male,2809,40,1
12870,54,Private,50402,10,Divorced,Unmarried,White,Male,2785,40,1
12871,40,Private,207202,9,Married-civ-spouse,Husband,White,Male,0,18,0
12872,38,Private,207202,9,Married-civ-spouse,Husband,White,Male,3357,48,0
12873,28,Local-gov,192384,10,Married-civ-spouse,Husband,White,Male,2940,40,0
12874,28,Private,192384,15,Married-civ-spouse,Husband,White,Male,0,40,0
12875,58,Private,110820,4,Married-civ-spouse,Unmarried,White,Male,0,50,0
12876,57,Private,110820,13,Married-civ-spouse,Husband,White,Male,0,18,0
12877,36,Private,473547,9,Married-civ-spouse,Husband,Black,Male,0,67,1
12878,53,Private,473547,9,Married-civ-spouse,Husband,Black,Male,0,55,1
12879,58,Private,168262,10,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,60,0
12880,47,Private,367209,10,Married-civ-spouse,Own-child,White,Male,0,60,0
12881,56,Self-emp-not-inc,162130,3,Married-civ-spouse,Own-child,White,Male,3477,67,0
12882,56,Self-emp-not-inc,162130,3,Married-civ-spouse,Own-child,White,Male,1887,20,0
12883,35,State-gov,180131,13,Separated,Not-in-family,White,Male,0,51,0
12884,35,Private,180131,13,Separated,Own-child,White,Male,1524,50,0
12885,35,Private,27408,14,Married-civ-spouse,Not-in-family,White,Male,0,50,1
12886,35,Private,296991,9,Married-civ-spouse,Husband,White,Male,0,50,1
12887,30,Private,340917,9,Never-married,Not-in-family,White,Male,3185,40,1
12888,30,Private,340917,9,Never-married,Not-in-family,White,Male,2678,40,1
12889,44,Private,112517,4,Married-civ-spouse,Husband,White,Male,0,52,0
12890,44,Private,43387,16,Married-civ-spouse,Husband,White,Male,0,20,0
12891,41,Private,199018,9,Married-civ-spouse,Husband,White,Male,0,50,0
12892,26,Private,183203,9,Married-civ-spouse,Husband,White,Male,3120,50,0
12893,60,Private,33658,2,Married-civ-spouse,Husband,White,Male,0,65,0
12894,60,Private,178312,9,Separated,Husband,White,Male,817,65,0
12895,46,Self-emp-inc,67725,13,Married-civ-spouse,Husband,White,Male,2482,10,1
12896,46,Self-emp-inc,67725,15,Married-civ-spouse,Husband,White,Male,0,10,0
12897,32,State-gov,154950,13,Never-married,Husband,White,Male,1977,44,0
12898,32,Private,154950,13,Married-civ-spouse,Husband,White,Male,1122,8,0
12899,37,Private,126569,1,Married-civ-spouse,Husband,White,Female,1977,40,0
12900,17,Private,126569,6,Married-civ-spouse,Husband,White,Male,1977,40,0
12901,52,State-gov,109600,11,Separated,Unmarried,White,Female,0,44,0
12902,17,State-gov,109600,14,Married-spouse-absent,Other-relative,White,Female,0,44,0
12903,42,Self-emp-inc,240628,7,Married-civ-spouse,Wife,White,Female,0,84,0
12904,42,Self-emp-inc,240628,6,Married-civ-spouse,Wife,Black,Female,0,50,0
12905,31,Private,214816,9,Married-civ-spouse,Husband,White,Male,0,40,1
12906,31,Private,266135,9,Married-civ-spouse,Husband,White,Male,0,40,1
12907,73,Self-emp-inc,159691,10,Divorced,Wife,White,Female,2478,40,1
12908,73,Self-emp-inc,159691,10,Divorced,Not-in-family,White,Female,2684,89,1
12909,69,Self-emp-not-inc,328906,9,Never-married,Not-in-family,White,Male,2790,35,1
12910,68,Self-emp-not-inc,328906,9,Never-married,Not-in-family,White,Male,2399,35,1
12911,40,Federal-gov,96509,8,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,40,0
12912,40,Private,96509,10,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,63,0
12913,34,Private,98678,9,Never-married,Not-in-family,White,Female,0,40,0
12914,57,Private,24361,15,Never-married,Other-relative,White,Female,0,40,0
12915,55,Local-gov,134042,11,Married-civ-spouse,Not-in-family,White,Female,0,40,0
12916,55,Local-gov,245529,14,Married-civ-spouse,Own-child,White,Female,0,40,0
12917,54,Without-pay,119570,12,Married-civ-spouse,Not-in-family,White,Male,0,50,0
12918,54,Self-emp-inc,149368,2,Married-civ-spouse,Husband,White,Male,0,50,0
12919,35,Private,259846,12,Married-civ-spouse,Wife,White,Male,0,55,1
12920,35,Private,259846,12,Married-civ-spouse,Husband,White,Male,0,36,0
12921,41,Private,237321,2,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,40,0
12922,41,Private,192740,2,Married-civ-spouse,Husband,Other,Male,0,40,0
12923,58,Private,21383,9,Married-civ-spouse,Husband,White,Male,0,39,1
12924,58,Self-emp-not-inc,483777,9,Married-civ-spouse,Husband,White,Male,0,40,1
12925,24,Private,201122,10,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,48,0
12926,34,Private,254291,10,Married-AF-spouse,Husband,White,Male,0,48,0
12927,40,State-gov,195520,10,Never-married,Unmarried,Black,Female,2968,49,1
12928,40,State-gov,195520,10,Never-married,Unmarried,Black,Female,3368,49,1
12929,39,Private,191841,12,Separated,Not-in-family,White,Male,3487,30,1
12930,39,Private,191841,12,Separated,Not-in-family,White,Male,3186,30,1
12931,40,Private,184846,9,Married-civ-spouse,Wife,White,Female,1782,40,0
12932,40,Private,148581,9,Married-civ-spouse,Wife,Asian-Pac-Islander,Female,0,40,0
12933,21,Private,233511,13,Married-civ-spouse,Not-in-family,White,Male,1977,60,0
12934,45,Private,233511,13,Separated,Own-child,White,Male,1977,60,0
12935,50,Private,310545,10,Never-married,Own-child,White,Male,3069,30,1
12936,43,Private,310545,10,Never-married,Own-child,White,Male,2629,30,0
12937,27,Private,112754,6,Married-civ-spouse,Husband,White,Female,1485,60,0
12938,27,Private,112754,13,Widowed,Husband,Amer-Indian-Eskimo,Male,1485,60,0
12939,56,Self-emp-inc,75214,15,Divorced,Own-child,White,Male,0,32,0
12940,56,Private,75214,15,Married-civ-spouse,Husband,Other,Male,0,32,0
12941,45,Federal-gov,52532,12,Married-civ-spouse,Husband,White,Male,0,72,0
12942,45,Federal-gov,34066,12,Married-civ-spouse,Husband,White,Male,0,72,0
12943,46,Without-pay,31432,9,Married-AF-spouse,Wife,White,Female,0,52,0
12944,46,Private,31432,9,Married-civ-spouse,Other-relative,Asian-Pac-Islander,Female,0,52,0
12945,20,Self-emp-inc,165881,9,Divorced,Husband,White,Male,0,50,0
12946,56,Self-emp-inc,165881,9,Married-civ-spouse,Husband,White,Male,0,5,0
12947,46,Private,129007,9,Married-civ-spouse,Husband,White,Female,0,30,0
12948,20,Private,129007,9,Married-civ-spouse,Husband,White,Male,0,41,0
12949,33,State-gov,209768,16,Never-married,Not-in-family,White,Male,3155,40,1
12950,33,State-gov,209768,16,Never-married,Not-in-family,White,Male,2788,40,1
12951,33,Private,165881,13,Married-civ-spouse,Husband,White,Male,349,50,0
12952,33,Private,341187,13,Widowed,Husband,White,Male,0,30,0
12953,24,Private,262278,11,Married-civ-spouse,Husband,Black,Male,0,5,0
12954,37,Private,262278,11,Married-spouse-absent,Husband,Asian-Pac-Islander,Male,0,45,0
12955,52,Self-emp-not-inc,149508,11,Married-civ-spouse,Husband,White,Female,1362,48,0
12956,70,Self-emp-not-inc,149508,11,Married-civ-spouse,Wife,White,Male,0,48,0
12957,43,Private,210844,6,Widowed,Not-in-family,Black,Female,0,40,0
12958,43,Private,208180,13,Divorced,Not-in-family,Black,Female,789,40,0
12959,46,Local-gov,99373,13,Married-civ-spouse,Husband,White,Male,668,40,0
12960,41,Local-gov,121124,13,Divorced,Husband,White,Male,0,40,0
12961,25,Self-emp-inc,210563,9,Married-civ-spouse,Wife,White,Female,0,35,0
12962,58,Self-emp-inc,210563,9,Married-civ-spouse,Wife,Asian-Pac-Islander,Female,0,57,0
12963,38,Federal-gov,238342,13,Married-civ-spouse,Husband,White,Female,0,84,0
12964,38,Federal-gov,427541,13,Never-married,Husband,White,Male,0,42,0
12965,64,Private,193188,11,Married-civ-spouse,Own-child,White,Male,0,40,0
12966,48,Self-emp-not-inc,193188,11,Married-civ-spouse,Husband,White,Male,1656,40,0
12967,24,State-gov,151584,15,Married-civ-spouse,Husband,White,Male,0,35,0
12968,45,Self-emp-inc,151584,4,Married-civ-spouse,Husband,White,Male,0,35,0
12969,28,Local-gov,213195,12,Married-civ-spouse,Not-in-family,White,Female,0,2,0
12970,28,Local-gov,193130,12,Divorced,Wife,White,Female,0,40,0
12971,65,Private,195568,10,Married-civ-spouse,Not-in-family,White,Female,2694,20,1
12972,65,Private,195568,10,Widowed,Not-in-family,White,Male,3156,20,1
12973,47,Private,230136,9,Married-civ-spouse,Husband,Black,Male,0,17,0
12974,47,Private,230136,9,Never-married,Other-relative,Black,Male,0,60,0
12975,46,State-gov,250821,15,Married-civ-spouse,Husband,White,Male,0,23,0
12976,46,State-gov,250821,11,Married-civ-spouse,Husband,White,Male,0,40,0
12977,42,Local-gov,248476,10,Divorced,Not-in-family,White,Male,0,31,0
12978,42,Local-gov,248476,10,Married-spouse-absent,Husband,White,Male,0,65,0
12979,62,Private,368476,13,Married-civ-spouse,Husband,White,Male,2555,24,1
12980,66,Private,368476,16,Married-civ-spouse,Husband,White,Male,0,24,1
12981,30,Private,139647,10,Divorced,Not-in-family,White,Female,549,40,0
12982,35,Private,139647,10,Divorced,Not-in-family,White,Female,0,69,0
12983,36,Private,132130,11,Married-civ-spouse,Husband,White,Male,0,40,0
12984,43,Private,132130,11,Married-civ-spouse,Husband,White,Female,0,99,0
12985,44,Private,210648,12,Divorced,Not-in-family,White,Male,0,40,0
12986,44,Private,247880,11,Separated,Not-in-family,White,Male,0,40,0
12987,50,Self-emp-inc,209642,10,Married-civ-spouse,Husband,White,Male,0,76,0
12988,50,Self-emp-inc,209642,10,Married-civ-spouse,Husband,White,Male,0,98,0
12989,31,Local-gov,253456,10,Married-AF-spouse,Husband,White,Male,2913,40,0
12990,25,Local-gov,253456,10,Divorced,Husband,White,Male,0,40,0
12991,40,Federal-gov,75313,13,Married-civ-spouse,Husband,White,Male,1072,23,0
12992,40,Federal-gov,75313,13,Married-civ-spouse,Husband,White,Male,0,5,0
12993,51,Private,72744,9,Never-married,Own-child,White,Male,3034,40,0
12994,32,Private,72744,9,Never-married,Wife,White,Male,2739,40,1
12995,59,Private,197747,10,Never-married,Own-child,White,Female,2555,24,0
12996,54,Private,197747,10,Never-married,Own-child,White,Female,3010,24,1
12997,47,Local-gov,265097,5,Married-civ-spouse,Husband,Other,Male,0,40,0
12998,47,Local-gov,265097,9,Never-married,Husband,Other,Male,0,40,0
12999,62,Self-emp-not-inc,178353,9,Married-civ-spouse,Not-in-family,White,Male,0,50,0
13000,59,Self-emp-not-inc,237321,9,Married-civ-spouse,Husband,White,Male,0,50,0
13001,46,Private,167515,3,Married-civ-spouse,Husband,White,Male,1977,24,0
13002,46,Private,357145,10,Married-civ-spouse,Husband,White,Male,937,50,0
13003,36,Private,54772,13,Divorced,Not-in-family,White,Female,2537,40,1
13004,55,Private,215392,13,Divorced,Not-in-family,White,Female,3375,40,1
13005,32,Private,136204,9,Separated,Not-in-family,White,Male,2824,8,0
