,A15,A14,A13,A12,A11,A10,A9,A8,A7,A6,A5,A4,A3,A2,A1,A16
11960934,32869,120.0,g,f,0,f,t,0.125,ff,i,p,y,0.585,23.58,a,1
11960935,79705,120.0,g,f,65,f,t,0.125,ff,ff,p,y,0.585,23.58,a,1
11960936,500,260.0,g,f,2,t,f,0.25,v,cc,p,y,0.585,27.75,b,0
11960937,500,1719.8,g,f,2,t,f,0.25,v,cc,p,y,0.585,27.75,b,0
11960938,500,165.4,g,f,2,t,f,0.25,v,cc,p,y,0.585,27.75,b,0
11960939,83185,0.0,g,f,11,t,f,2.0,v,c,g,u,1.0,36.0,a,0
11960940,456,0.0,g,f,11,t,f,2.0,v,c,g,u,15.76,36.0,a,0
11960941,456,0.0,g,f,11,t,f,2.0,v,m,g,u,1.0,36.0,a,0
11960942,690,352.0,g,t,5,t,f,1.75,v,c,g,u,0.75,16.08,a,0
11960943,690,352.0,g,t,5,t,f,1.75,v,k,g,u,0.75,16.08,b,0
11960944,690,352.0,g,t,5,t,f,1.75,v,c,g,u,5.64,16.08,b,0
11960945,600,40.0,g,t,6,t,f,1.625,v,w,p,u,9.5,18.83,a,0
11960946,600,40.0,g,t,6,t,f,1.625,v,e,g,u,9.5,18.83,a,0
11960947,600,40.0,g,t,6,t,f,9.9,v,w,g,u,9.5,18.83,a,0
11960948,284,1527.6,g,t,11,t,f,2.125,h,w,g,u,11.5,23.08,b,0
11960949,284,290.0,g,t,11,t,f,19.5,h,w,g,u,11.5,23.08,b,0
11960950,3880,290.0,g,t,11,t,f,2.125,h,w,g,u,11.5,23.08,b,0
11960951,300,160.0,g,f,0,f,t,0.835,v,x,p,y,11.625,23.33,b,0
11960952,300,160.0,g,t,0,f,t,0.835,v,i,gg,y,11.625,23.33,b,0
11960953,300,160.0,g,t,0,f,f,0.835,o,w,p,y,11.625,23.33,b,0
11960954,50,80.0,g,t,1,t,f,0.335,h,cc,g,y,10.335,20.75,a,0
11960955,32984,80.0,g,t,1,t,f,0.335,h,cc,g,u,10.335,20.75,a,0
11960956,50,80.0,g,t,1,t,f,0.335,h,r,g,u,10.335,20.75,a,0
11960957,237,240.0,g,f,0,f,t,0.665,v,aa,g,u,1.04,37.89,a,1
11960958,28543,240.0,g,f,0,f,t,0.665,v,aa,g,u,1.04,41.58,a,1
11960959,6738,240.0,g,f,0,f,t,0.665,v,aa,g,u,1.04,41.58,a,1
11960960,0,0.0,s,t,0,f,t,0.585,v,d,g,u,6.77,30.75,b,1
11960961,0,0.0,s,t,23,f,t,0.585,v,d,g,u,1.585,30.75,b,1
11960962,0,0.0,s,t,0,t,t,0.585,v,d,g,u,1.585,30.75,b,1
11960963,60532,0.0,g,f,0,f,f,2.585,h,c,p,y,2.54,22.67,b,0
11960964,0,0.0,g,f,24,f,f,2.585,h,c,p,y,2.54,22.67,b,0
11960965,0,0.0,g,f,0,f,t,2.585,h,c,p,y,23.41,49.77,b,0
11960966,0,797.0,g,t,0,f,t,2.5,v,e,g,u,4.0,32.08,b,0
11960967,0,1154.1,g,t,0,f,t,2.5,v,x,g,u,4.0,32.08,b,0
11960968,0,360.0,s,t,0,f,t,10.2,v,m,g,u,4.0,32.08,b,0
11960969,484,80.0,p,f,0,f,t,0.29,h,i,g,u,5.415,19.17,a,1
11960970,484,80.0,g,f,0,f,t,11.6,h,i,g,u,5.415,19.17,a,1
11960971,484,80.0,g,f,0,f,t,0.29,h,ff,g,u,5.415,19.17,a,1
11960972,64470,240.0,g,t,22,f,t,1.0,v,aa,g,u,4.5,34.0,b,1
11960973,0,240.0,g,t,56,f,t,1.0,v,aa,g,u,4.5,23.84,b,1
11960974,89041,240.0,g,t,0,f,t,1.0,v,aa,g,u,22.69,34.0,b,1
11960975,2954,80.0,g,f,7,t,f,15.1,h,w,g,u,6.5,19.42,b,0
11960976,2954,80.0,g,f,7,t,f,1.46,h,w,g,l,6.5,19.42,b,0
11960977,90613,80.0,g,f,7,t,f,1.46,h,w,g,u,6.5,19.42,b,0
11960978,0,0.0,g,f,0,f,f,0.0,dd,d,g,u,9.96,20.25,b,0
11960979,0,0.0,g,f,0,f,f,0.0,dd,e,g,u,21.98,20.25,b,0
11960980,0,0.0,g,f,0,f,f,0.0,dd,e,g,u,20.15,20.25,b,0
11960981,2,0.0,g,f,0,f,t,0.5,j,cc,g,u,12.835,25.83,b,1
11960982,62121,0.0,g,f,0,f,t,0.5,v,cc,g,u,12.835,25.83,b,1
11960983,2,0.0,g,f,0,f,t,0.5,bb,cc,g,u,12.835,25.83,b,1
11960984,0,360.0,g,f,0,f,f,0.875,h,x,g,u,2.875,34.68,a,0
11960985,625,360.0,g,f,0,f,f,0.875,h,x,g,u,2.875,25.17,a,0
11960986,0,360.0,g,f,0,f,f,11.1,h,x,g,u,2.875,25.17,a,0
11960987,2197,252.0,g,t,0,f,t,1.0,h,i,g,u,0.335,57.08,a,1
11960988,2197,252.0,g,t,0,f,t,11.0,bb,i,g,u,4.98,57.08,a,1
11960989,2197,252.0,g,t,19,f,t,1.0,z,i,g,u,0.335,57.08,a,1
11960990,0,399.0,g,t,14,t,f,10.0,h,d,g,u,5.875,39.33,b,0
11960991,64611,399.0,g,t,14,t,f,10.0,h,cc,g,u,5.875,39.33,b,0
11960992,45230,399.0,g,t,14,t,f,10.0,h,cc,g,u,5.875,39.33,b,0
11960993,0,100.0,g,f,0,f,f,1.335,h,q,g,u,10.5,22.67,b,0
11960994,0,100.0,g,f,0,f,f,1.335,n,q,g,u,10.5,22.67,b,0
11960995,0,100.0,g,f,0,f,f,1.335,h,q,g,u,10.5,22.67,a,0
11960996,245,120.0,g,f,10,t,f,3.17,o,q,g,u,5.875,23.25,a,0
11960997,30523,120.0,g,f,10,t,f,3.17,v,q,g,u,5.875,23.25,a,0
11960998,245,120.0,g,f,10,t,f,3.17,v,q,gg,u,5.875,23.25,a,0
11960999,37666,45.0,g,f,4,t,t,0.0,ff,ff,p,y,0.0,19.0,b,1
11961000,1,45.0,g,f,4,t,t,0.0,ff,r,p,y,0.0,19.0,b,1
11961001,1,45.0,g,f,4,t,t,0.0,ff,d,p,y,0.0,19.0,b,1
11961002,76059,145.0,g,f,0,f,t,0.0,ff,ff,g,u,0.585,50.75,b,0
11961003,92471,145.0,g,f,0,f,t,0.0,ff,ff,g,u,0.585,50.75,b,0
11961004,44619,145.0,g,f,0,f,t,0.0,ff,ff,g,u,0.585,50.75,b,0
11961005,69584,144.0,s,t,0,f,t,0.335,v,i,g,u,0.415,22.5,a,1
11961006,33375,144.0,s,t,0,f,t,0.335,v,i,g,u,0.415,22.5,a,1
11961007,46662,144.0,s,t,0,f,t,0.335,v,i,g,u,0.415,22.5,a,1
11961008,1,200.0,g,t,23,t,t,2.0,ff,ff,p,y,13.5,25.25,a,1
11961009,94922,200.0,g,t,1,t,t,2.0,ff,ff,p,y,13.5,25.25,a,1
11961010,1,1522.3,g,t,1,t,t,2.0,ff,ff,p,y,13.5,25.25,a,1
11961011,68709,950.0,s,f,0,f,t,2.0,v,m,g,u,1.5,27.67,a,1
11961012,0,368.0,s,f,0,f,t,2.0,v,m,g,u,21.85,27.67,a,1
11961013,77796,368.0,s,f,0,f,t,2.0,v,m,g,u,11.38,27.67,a,1
11961014,0,80.0,g,f,25,f,t,0.415,ff,ff,g,u,10.29,18.58,b,1
11961015,0,80.0,g,f,0,f,t,0.415,h,ff,g,u,10.29,18.58,b,1
11961016,0,80.0,g,f,0,f,t,0.415,ff,e,g,u,10.29,18.58,b,1
11961017,99693,112.0,g,t,0,f,t,2.335,v,c,p,y,1.75,19.0,b,1
11961018,69704,112.0,g,t,0,f,t,2.335,v,c,p,y,1.75,19.0,b,1
11961019,25036,112.0,g,t,0,f,t,2.335,v,c,p,y,1.75,19.0,b,1
11961020,2,0.0,g,f,0,f,t,2.5,v,c,p,y,2.5,33.25,a,1
11961021,2,0.0,g,t,44,f,t,2.5,v,c,p,y,2.5,33.25,a,1
11961022,33509,0.0,g,t,0,f,t,2.5,v,c,p,y,2.5,33.25,a,1
11961023,68,100.0,g,t,0,f,t,6.6,v,i,g,y,11.5,21.5,b,1
11961024,18891,100.0,g,t,0,f,t,0.5,h,i,g,u,11.5,21.5,b,1
11961025,81502,100.0,g,t,0,f,t,0.5,v,i,p,u,11.5,21.5,b,1
11961026,0,100.9,g,t,0,f,t,7.5,v,aa,g,u,19.69,31.83,b,1
11961027,59826,523.0,g,t,0,f,t,7.5,v,aa,g,u,2.5,31.83,b,1
11961028,0,523.0,g,t,0,t,t,7.5,v,aa,g,u,2.5,47.77,b,1
11961029,0,707.4,s,f,0,f,t,0.835,v,m,g,u,1.0,23.25,b,0
11961030,0,300.0,s,f,0,f,f,0.835,v,c,g,u,15.65,23.25,b,0
11961031,0,604.3,s,f,0,f,t,9.4,v,c,g,u,1.0,23.25,b,0
11961032,74790,200.0,g,t,6,f,t,1.165,v,w,g,u,3.79,36.33,b,1
11961033,90563,200.0,g,t,0,f,t,1.165,v,w,p,u,3.79,36.33,b,1
11961034,0,200.0,s,t,6,f,t,1.165,v,w,g,u,3.79,36.33,b,1
11961035,150,100.0,g,f,1,t,f,2.25,v,c,g,u,0.04,20.42,b,0
11961036,150,100.0,g,f,1,t,f,2.25,v,c,g,u,1.835,32.07,b,0
11961037,17564,100.0,g,f,1,t,f,2.25,v,c,g,u,1.835,20.42,b,0
11961038,88574,0.0,g,f,7,t,f,5.0,v,c,g,u,5.0,40.58,b,0
11961039,3065,653.2,g,f,7,t,f,5.0,v,c,g,u,5.0,40.58,b,0
11961040,3065,0.0,g,f,7,t,f,5.0,v,c,g,u,5.0,21.69,b,0
11961041,1,120.0,g,f,15,t,t,0.165,h,w,g,u,10.0,17.58,b,1
11961042,1,120.0,g,f,28,t,t,0.165,h,w,g,u,10.0,17.58,b,1
11961043,1,120.0,g,f,1,t,t,0.165,h,w,g,u,10.0,61.83,b,1
11961044,0,260.0,g,t,0,f,f,0.125,v,q,gg,u,1.54,59.67,b,0
11961045,0,260.0,g,t,0,f,f,0.125,v,q,g,u,1.54,14.11,b,0
11961046,68241,260.0,g,t,0,f,f,0.125,v,q,g,u,1.54,59.67,b,0
11961047,18,120.0,g,f,0,f,t,1.0,v,c,g,u,18.71,15.75,a,1
11961048,18,120.0,g,f,0,f,t,1.0,v,c,g,u,0.375,54.14,a,1
11961049,18,120.0,p,f,0,f,t,1.0,v,c,g,u,0.375,15.75,a,1
11961050,100000,450.0,p,t,47,f,f,0.0,o,ff,p,l,22.0,17.5,b,0
11961051,100000,450.0,p,t,0,f,f,0.0,bb,ff,p,l,22.0,17.5,b,0
11961052,100000,450.0,p,t,0,f,f,0.0,o,d,gg,u,22.0,17.5,b,0
11961053,0,224.0,g,f,0,t,t,0.25,v,k,p,y,1.25,29.83,b,1
11961054,88637,224.0,g,f,0,f,t,0.25,v,k,p,y,1.25,29.83,b,1
11961055,60389,224.0,g,f,0,f,t,0.25,v,k,p,y,1.25,29.83,b,1
11961056,0,396.0,g,t,3,t,f,0.96,v,m,g,u,19.59,28.25,b,0
11961057,0,1935.2,g,t,3,t,f,0.96,v,m,g,u,0.875,28.25,b,0
11961058,0,396.0,g,t,3,t,f,0.96,v,m,g,u,0.875,72.08,b,0
11961059,46383,180.0,g,f,0,f,t,0.125,v,aa,gg,y,0.625,23.0,b,1
11961060,41055,180.0,g,f,23,f,t,0.125,v,aa,p,y,0.625,23.0,b,1
11961061,1,180.0,g,f,50,t,t,0.125,v,aa,p,y,0.625,23.0,b,1
11961062,7,420.0,g,f,2,t,f,4.75,v,k,g,u,5.125,28.25,b,0
11961063,7,420.0,s,f,2,t,f,4.75,v,x,g,u,5.125,28.25,b,0
11961064,7,420.0,g,f,2,t,f,4.75,n,x,g,u,5.125,28.25,b,0
11961065,3,100.0,g,t,5,t,f,3.75,v,w,g,u,5.71,27.83,b,0
11961066,3,100.0,g,t,43,t,f,3.75,v,w,g,u,1.54,27.83,b,0
11961067,3,100.0,g,t,5,t,f,3.75,v,w,g,l,1.54,27.83,b,0
11961068,3321,20.0,g,t,0,f,t,3.0,h,k,p,y,11.5,23.58,a,1
11961069,93619,20.0,g,t,0,f,t,3.0,h,k,p,y,11.5,23.58,a,1
11961070,61686,20.0,g,t,0,f,t,3.0,h,k,p,y,11.5,23.58,a,1
11961071,0,1155.6,g,t,0,f,t,1.0,v,k,g,u,6.0,38.25,a,0
11961072,0,0.0,g,t,15,f,f,1.0,v,k,g,u,6.0,38.25,a,0
11961073,0,0.0,g,t,0,f,f,6.3,v,k,g,u,6.0,38.25,a,0
11961074,0,0.0,g,t,0,f,f,0.665,h,cc,g,u,0.25,21.83,b,0
11961075,0,0.0,g,t,0,f,f,0.665,h,d,g,u,13.68,21.83,b,0
11961076,0,468.5,g,t,0,f,f,0.665,h,d,g,u,0.25,21.83,b,0
11961077,58889,720.0,g,t,0,f,t,0.25,bb,aa,g,u,12.5,27.42,b,1
11961078,0,720.0,g,t,13,f,t,0.25,bb,aa,g,u,12.5,27.42,b,0
11961079,11942,720.0,g,t,0,f,t,0.25,bb,aa,g,u,12.5,27.42,b,1
11961080,7,144.0,g,t,8,t,f,1.5,j,c,p,y,5.04,28.25,b,0
11961081,7,144.0,g,t,48,t,f,1.5,bb,c,p,y,5.04,28.25,b,0
11961082,7,144.0,g,t,8,t,f,19.6,bb,c,p,y,5.04,28.25,b,0
11961083,0,200.0,g,f,0,f,t,0.125,v,q,g,u,4.7,20.08,b,1
11961084,0,200.0,g,f,0,f,t,0.125,j,q,g,u,0.25,20.08,b,1
11961085,0,200.0,g,f,0,f,t,0.125,v,q,g,u,0.25,20.03,b,1
11961086,0,144.0,g,f,0,f,t,6.8,v,d,g,u,0.0,20.0,b,1
11961087,51487,144.0,g,f,0,f,t,0.5,v,d,g,u,0.0,20.0,b,1
11961088,0,144.0,g,f,0,f,t,0.5,v,d,g,u,8.01,20.0,b,0
11961089,1391,815.9,g,f,3,t,f,1.625,v,c,g,u,7.0,20.42,b,0
11961090,1391,200.0,g,f,3,t,f,1.2,v,c,g,u,7.0,20.42,b,0
11961091,1391,200.0,g,t,3,t,f,1.625,v,c,g,u,7.0,20.42,b,0
11961092,500,515.0,g,t,1,t,f,1.625,h,w,g,u,25.125,35.17,b,0
11961093,500,515.0,g,t,1,t,f,1.625,h,c,g,u,25.125,35.17,b,0
11961094,500,515.0,g,t,4,t,f,1.625,h,x,g,u,25.125,35.17,b,0
11961095,40032,80.0,g,t,1,t,t,1.75,v,c,g,u,0.54,17.92,a,1
11961096,5,80.0,g,t,35,t,t,1.75,v,c,g,u,0.54,17.92,a,1
11961097,5,80.0,g,t,1,t,t,15.0,v,c,g,u,0.54,17.92,a,1
11961098,1249,0.0,g,f,11,t,f,0.0,bb,i,g,u,10.0,51.33,b,0
11961099,1249,0.0,g,f,11,t,f,0.0,bb,k,g,u,10.0,51.33,b,0
11961100,1249,0.0,g,f,11,t,f,0.0,bb,i,g,u,20.62,51.33,b,0
11961101,96326,260.0,g,f,0,f,t,1.25,h,e,p,y,10.085,21.08,b,1
11961102,0,260.0,g,f,0,t,t,1.25,h,e,p,y,10.085,21.08,b,1
11961103,0,1341.2,g,f,0,f,t,1.25,h,e,p,y,10.085,21.08,b,1
11961104,0,100.0,g,f,0,f,t,18.2,v,aa,g,y,3.0,20.83,a,0
11961105,0,100.0,g,f,0,f,f,13.0,v,aa,g,u,3.0,20.83,a,0
11961106,0,100.0,g,f,0,f,f,0.04,v,aa,g,u,3.0,72.13,a,0
11961107,1000,220.0,g,f,0,t,t,0.165,v,aa,g,u,6.165,22.75,a,1
11961108,1000,220.0,g,f,0,f,t,0.165,v,aa,g,u,6.165,22.75,a,1
11961109,1000,1158.6,g,f,0,f,t,0.165,v,aa,g,u,6.165,22.75,a,1
11961110,0,340.0,g,f,0,f,f,5.8,h,c,g,u,11.835,20.5,a,0
11961111,0,340.0,g,f,0,f,f,6.0,h,m,g,u,11.835,20.5,a,0
11961112,0,340.0,g,f,44,f,f,6.0,h,c,g,u,11.835,20.5,a,0
11961113,1000,200.0,g,f,1,t,f,0.5,v,aa,p,y,0.54,39.92,b,0
11961114,1000,1795.0,g,f,3,t,f,0.5,v,aa,p,y,0.54,39.92,b,0
11961115,1000,200.0,g,f,3,t,f,6.5,v,aa,p,y,0.54,39.92,b,0
11961116,0,92.0,g,t,55,f,f,12.75,h,q,g,u,5.04,42.17,b,0
11961117,0,92.0,g,t,0,f,f,12.75,h,w,g,u,5.04,42.17,b,0
11961118,0,92.0,g,t,0,f,f,12.75,h,q,g,u,16.07,42.17,b,0
11961119,15108,260.0,g,f,3,t,f,0.25,v,m,g,u,0.375,67.1,b,0
11961120,8054,260.0,g,f,3,t,f,0.25,v,m,g,u,0.375,25.5,b,0
11961121,15108,260.0,s,f,3,t,f,0.25,v,m,g,u,0.375,25.5,b,0
11961122,0,340.0,g,f,0,f,t,0.165,h,q,p,y,23.22,18.17,a,0
11961123,0,1769.0,g,f,0,f,t,0.165,h,q,p,y,10.0,18.17,a,0
11961124,0,340.0,g,f,0,f,t,0.165,h,q,p,y,10.0,18.17,a,1
11961125,857,1294.4,g,t,4,t,f,4.5,h,x,g,u,1.75,33.5,b,0
11961126,857,253.0,g,t,54,t,f,4.5,h,x,g,u,1.75,33.5,b,0
11961127,857,253.0,g,t,4,t,f,6.0,h,x,g,u,1.75,33.5,b,0
11961128,7399,2000.0,g,f,1,t,t,1.0,v,c,p,y,0.665,19.58,a,1
11961129,2,2000.0,g,f,1,t,t,1.0,v,j,p,y,0.665,19.58,a,1
11961130,2,2000.0,g,f,4,t,t,1.0,v,c,p,y,0.665,19.58,a,1
11961131,5552,0.0,g,f,2,t,t,1.1,v,c,g,u,12.625,23.25,b,1
11961132,5552,0.0,g,f,2,t,t,0.125,v,c,g,u,12.625,73.1,b,1
11961133,5552,1906.6,g,f,2,t,t,0.125,v,c,g,u,12.625,23.25,b,1
11961134,316,0.0,g,f,0,f,t,1.5,v,m,g,u,1.625,39.5,b,1
11961135,316,0.0,g,f,0,f,t,1.5,v,c,g,u,11.84,39.5,b,1
11961136,316,0.0,g,f,0,f,t,3.4,v,c,g,u,1.625,39.5,b,1
11961137,0,380.0,g,t,3,t,f,3.165,ff,x,p,y,3.165,33.17,b,0
11961138,0,380.0,g,t,3,t,f,3.165,v,i,p,y,3.165,33.17,b,0
11961139,0,380.0,g,t,3,t,f,3.165,v,x,p,l,3.165,33.17,b,0
11961140,1208,200.0,s,f,17,t,f,2.5,v,c,g,u,11.25,25.0,b,0
11961141,1208,200.0,g,f,17,t,f,2.5,v,c,p,u,11.25,25.0,b,0
11961142,1208,1092.4,g,f,17,t,f,2.5,v,c,g,u,11.25,25.0,b,0
11961143,0,550.0,g,f,17,f,t,0.21,bb,i,g,u,5.0,39.92,b,0
11961144,694,550.0,g,f,0,f,t,0.21,bb,i,g,u,5.0,39.92,b,1
11961145,38760,550.0,g,f,0,f,t,0.21,bb,i,g,u,5.0,39.92,b,1
11961146,158,1885.6,g,f,14,t,f,1.96,v,aa,g,u,8.17,20.17,b,0
11961147,158,60.0,g,f,14,t,f,1.96,o,aa,g,u,8.17,20.17,b,0
11961148,158,189.2,g,f,14,t,f,1.96,v,aa,g,u,8.17,20.17,b,0
11961149,1,340.0,g,f,0,f,t,4.0,ff,ff,g,u,1.665,27.33,a,1
11961150,1,340.0,g,f,0,f,t,0.0,ff,r,g,u,1.665,27.33,a,1
11961151,1,340.0,g,f,0,f,t,0.0,z,ff,g,u,1.665,27.33,a,1
11961152,40590,280.0,s,t,0,f,t,0.25,v,d,g,u,0.165,18.25,b,1
11961153,0,280.0,g,t,0,f,t,0.25,v,d,g,u,0.165,18.25,b,1
11961154,66570,280.0,s,t,0,f,t,0.25,v,d,g,u,0.165,18.25,b,1
11961155,458,400.0,g,f,6,t,f,3.5,h,cc,g,u,12.33,16.42,a,0
11961156,458,400.0,g,f,6,t,f,3.5,h,cc,g,u,12.33,25.0,a,0
11961157,458,1155.3,g,f,6,t,f,3.5,h,cc,g,u,12.33,25.0,a,0
11961158,10,160.0,g,f,0,f,t,10.6,v,i,g,u,2.25,22.17,b,1
11961159,10,160.0,g,f,0,f,t,5.1,v,i,g,u,2.25,22.17,b,1
11961160,49399,160.0,g,f,0,f,t,0.125,v,i,g,u,2.25,22.17,b,1
11961161,0,280.0,g,f,0,f,t,0.085,v,k,g,u,20.41,38.67,b,0
11961162,0,280.0,g,t,0,f,f,0.085,v,k,g,u,0.21,41.66,b,0
11961163,95474,280.0,g,t,0,f,f,0.085,v,k,g,u,0.21,38.67,b,0
11961164,19,220.0,g,f,1,t,f,2.0,n,c,g,u,12.0,30.67,a,0
11961165,19,220.0,g,f,1,t,f,2.0,dd,c,g,u,12.0,30.67,a,0
11961166,19,220.0,g,f,1,t,f,1.2,v,c,g,u,12.0,30.67,a,0
11961167,83602,0.0,g,t,6,t,f,7.875,v,c,g,u,8.0,47.75,a,0
11961168,1260,0.0,g,t,6,t,f,7.875,v,c,g,u,14.51,47.75,a,0
11961169,1260,0.0,g,t,6,f,f,7.875,v,c,g,u,8.0,47.75,a,0
11961170,77385,240.0,s,t,0,f,t,2.0,v,c,p,y,0.835,20.67,b,1
11961171,0,240.0,s,t,0,t,t,2.0,v,c,p,y,0.835,20.67,b,1
11961172,30348,240.0,s,t,0,f,t,2.0,v,c,p,y,0.835,20.67,b,1
11961173,1212,100.0,g,t,0,f,t,1.585,v,k,g,u,22.94,22.08,b,1
11961174,1212,100.0,g,t,0,f,t,13.1,v,k,g,u,11.46,22.08,b,1
11961175,1212,100.0,g,t,0,f,t,1.585,n,k,g,u,11.46,22.08,b,1
11961176,610,274.0,g,f,2,t,f,3.25,bb,i,p,u,4.25,34.42,b,0
11961177,610,274.0,g,f,37,t,f,3.25,bb,i,g,u,4.25,34.42,b,0
11961178,610,274.0,g,f,2,t,f,3.25,bb,i,g,l,4.25,34.42,b,0
11961179,4000,0.0,g,t,0,f,t,1.5,v,m,p,y,11.5,17.16,b,1
11961180,4000,0.0,g,t,0,f,t,16.4,v,m,p,y,11.5,22.5,b,1
11961181,76850,0.0,g,t,0,f,t,1.5,v,m,p,y,11.5,22.5,b,1
11961182,0,180.0,g,f,0,f,t,13.8,h,c,g,u,0.585,23.42,b,1
11961183,0,180.0,g,f,0,f,t,14.5,h,c,g,y,0.585,23.42,b,1
11961184,0,180.0,g,f,11,f,t,0.085,h,c,g,u,9.13,23.42,b,1
11961185,960,100.0,g,f,0,f,f,0.0,j,j,gg,u,4.0,46.0,a,0
11961186,15730,100.0,g,f,0,f,f,0.0,j,j,g,u,4.0,46.0,a,0
11961187,960,100.0,g,f,0,f,f,0.0,n,j,g,u,4.0,46.0,a,0
11961188,0,130.0,g,t,0,t,t,0.5,v,m,p,y,0.5,40.92,b,1
11961189,7719,130.0,g,t,0,f,t,0.5,v,m,p,y,0.5,40.92,b,1
11961190,58576,130.0,g,t,0,f,t,0.5,v,m,p,y,0.5,40.92,b,1
11961191,204,280.0,g,f,0,f,t,0.25,h,c,p,y,7.26,21.17,b,1
11961192,204,280.0,g,f,0,t,t,0.25,h,c,p,y,0.875,21.17,b,1
11961193,204,280.0,g,f,0,f,t,0.25,h,c,p,y,4.54,21.17,b,1
11961194,94096,380.0,g,t,0,f,t,0.04,v,q,g,u,0.165,19.5,a,1
11961195,0,380.0,g,t,0,f,t,0.04,v,q,g,u,13.57,19.5,a,1
11961196,0,380.0,g,t,16,f,t,0.04,v,q,g,u,0.165,19.5,a,1
11961197,6,453.7,g,t,24,f,f,0.085,v,w,g,u,5.25,34.17,b,0
11961198,6,290.0,g,t,0,f,f,0.085,v,q,g,u,5.25,34.17,b,0
11961199,6,290.0,g,t,0,t,f,0.085,v,w,g,u,11.46,34.17,b,0
11961200,50713,210.0,g,t,0,f,t,1.0,v,i,g,u,2.5,35.0,b,1
11961201,7611,210.0,g,t,0,f,t,1.0,v,i,g,u,2.5,35.0,b,1
11961202,22943,210.0,g,t,0,f,t,1.0,v,i,g,u,2.5,35.0,b,1
11961203,0,1614.0,g,t,0,f,t,11.0,v,w,g,u,2.1,28.33,b,0
11961204,0,70.0,g,t,0,f,f,11.0,v,w,g,u,18.02,28.33,b,0
11961205,0,70.0,g,t,0,f,f,11.0,v,w,gg,u,5.0,28.33,b,0
11961206,375,120.0,g,f,53,t,t,0.125,v,aa,p,y,10.415,18.42,b,1
11961207,375,120.0,g,f,0,f,t,0.125,v,cc,p,u,10.415,18.42,b,1
11961208,375,120.0,g,f,0,f,t,0.125,v,w,p,u,10.415,18.42,b,0
11961209,0,202.0,g,f,1,t,f,11.6,v,w,g,u,0.0,30.83,b,0
