,status,duration,credit_history,purpose,amount,savings,employment_duration,installment_rate,personal_status_sex,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,credit
1118,2,24,no credits taken/all credits paid back duly,others,1201,unknown/no savings account,1,0,male : married/widowed,none,3,car or other,20,none,rent,1,unemployed/unskilled - non-resident,0 to 2,no,no,0
1119,1,72,all credits at this bank paid back duly,car (used),2132,unknown/no savings account,1,2,female : non-single or male : single,co-applicant,1,unknown / no property,28,none,for free,3-Feb,skilled employee/official,0 to 2,no,no,0
1120,3,26,all credits at this bank paid back duly,car (used),9960,... <  100 DM,2,3,female : single,none,2,car or other,27,none,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
1121,2,9,no credits taken/all credits paid back duly,car (used),918,unknown/no savings account,2,0,female : non-single or male : single,none,3,car or other,63,none,rent,1,skilled employee/official,0 to 2,no,no,1
1122,3,21,existing credits paid back duly till now,car (used),1591,unknown/no savings account,3,0,male : married/widowed,co-applicant,1,unknown / no property,34,none,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
1123,1,21,existing credits paid back duly till now,others,2993,unknown/no savings account,2,1,male : married/widowed,none,2,unknown / no property,59,stores,rent,3-Feb,unskilled - resident,0 to 2,no,no,0
1124,3,15,delay in paying off in the past,furniture/equipment,1360,unknown/no savings account,2,0,male : married/widowed,none,2,real estate,31,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
1125,1,24,delay in paying off in the past,car (new),6615,unknown/no savings account,0,2,male : married/widowed,none,0,real estate,75,none,own,3-Feb,unskilled - resident,0 to 2,yes (under customer name),no,0
1126,0,18,no credits taken/all credits paid back duly,furniture/equipment,433,unknown/no savings account,2,1,female : non-single or male : single,co-applicant,0,unknown / no property,22,none,rent,1,skilled employee/official,0 to 2,no,no,1
1127,1,48,existing credits paid back duly till now,retraining,3594,unknown/no savings account,1,3,female : non-single or male : single,none,2,car or other,46,none,rent,3-Feb,unskilled - resident,0 to 2,yes (under customer name),no,0
1128,1,36,no credits taken/all credits paid back duly,car (new),1842,unknown/no savings account,1,0,female : non-single or male : single,none,0,building soc. savings agr./life insurance,34,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
1129,2,9,no credits taken/all credits paid back duly,retraining,1449,unknown/no savings account,3,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,27,none,for free,3-Feb,skilled employee/official,0 to 2,no,no,0
1130,2,42,all credits at this bank paid back duly,car (used),5954,unknown/no savings account,3,2,female : non-single or male : single,none,3,unknown / no property,21,bank,rent,3-Feb,unskilled - resident,0 to 2,no,no,0
1131,2,15,no credits taken/all credits paid back duly,furniture/equipment,1444,... <  100 DM,1,0,female : non-single or male : single,none,3,car or other,23,none,rent,1,skilled employee/official,0 to 2,no,no,0
1132,2,11,no credits taken/all credits paid back duly,car (new),4933,unknown/no savings account,1,3,female : single,none,0,building soc. savings agr./life insurance,28,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
1133,0,36,existing credits paid back duly till now,retraining,7980,... >= 1000 DM,1,0,female : non-single or male : single,none,0,building soc. savings agr./life insurance,43,none,for free,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
1134,1,39,no credits taken/all credits paid back duly,car (used),1768,unknown/no savings account,2,1,male : married/widowed,none,2,unknown / no property,24,none,for free,1,unskilled - resident,0 to 2,no,no,0
1135,3,30,all credits at this bank paid back duly,others,7596,... >= 1000 DM,4,3,male : married/widowed,none,0,building soc. savings agr./life insurance,63,bank,own,>= 6,skilled employee/official,0 to 2,no,no,0
1136,0,24,critical account/other credits elsewhere,radio/television,3349,100 <= ... <  500 DM,1,0,male : married/widowed,none,0,real estate,30,none,own,1,skilled employee/official,3 or more,yes (under customer name),no,1
1137,2,60,delay in paying off in the past,others,13756,unknown/no savings account,4,2,male : married/widowed,none,0,real estate,63,bank,own,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
1138,1,13,no credits taken/all credits paid back duly,furniture/equipment,2302,unknown/no savings account,2,0,male : divorced/separated,none,0,car or other,31,none,for free,1,skilled employee/official,0 to 2,no,no,1
1139,2,30,critical account/other credits elsewhere,retraining,2503,... <  100 DM,1,0,male : married/widowed,none,2,car or other,20,stores,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
1140,2,24,delay in paying off in the past,furniture/equipment,1553,... <  100 DM,1,1,female : non-single or male : single,none,2,car or other,23,none,for free,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
1141,1,45,no credits taken/all credits paid back duly,furniture/equipment,1493,unknown/no savings account,1,0,female : non-single or male : single,none,1,building soc. savings agr./life insurance,34,none,rent,1,skilled employee/official,3 or more,no,no,0
1142,1,20,critical account/other credits elsewhere,others,3905,unknown/no savings account,2,2,male : married/widowed,none,2,unknown / no property,36,none,for free,3-Feb,skilled employee/official,3 or more,no,no,0
1143,2,36,no credits taken/all credits paid back duly,car (used),1521,unknown/no savings account,2,0,male : divorced/separated,none,2,building soc. savings agr./life insurance,31,none,rent,3-Feb,unskilled - resident,0 to 2,no,no,0
1144,2,36,no credits taken/all credits paid back duly,car (used),601,unknown/no savings account,1,3,female : non-single or male : single,none,1,unknown / no property,23,none,for free,1,unskilled - resident,3 or more,no,no,0
1145,2,48,existing credits paid back duly till now,retraining,6681,unknown/no savings account,2,0,male : divorced/separated,none,0,real estate,38,none,own,1,skilled employee/official,3 or more,yes (under customer name),no,0
1146,2,18,no credits taken/all credits paid back duly,furniture/equipment,3213,100 <= ... <  500 DM,1,0,female : single,none,1,building soc. savings agr./life insurance,25,none,for free,1,skilled employee/official,0 to 2,no,no,0
1147,1,24,no credits taken/all credits paid back duly,car (used),1747,unknown/no savings account,1,0,male : married/widowed,co-applicant,3,car or other,24,bank,for free,1,unskilled - resident,3 or more,no,yes,0
1148,2,12,no credits taken/all credits paid back duly,furniture/equipment,1240,100 <= ... <  500 DM,2,0,male : married/widowed,none,1,unknown / no property,66,stores,rent,1,unskilled - resident,0 to 2,no,no,1
1149,1,6,no credits taken/all credits paid back duly,others,12579,100 <= ... <  500 DM,1,3,female : non-single or male : single,none,2,car or other,23,none,for free,1,unemployed/unskilled - non-resident,0 to 2,yes (under customer name),no,0
1150,1,48,no credits taken/all credits paid back duly,others,1418,... <  100 DM,2,1,male : married/widowed,none,2,unknown / no property,55,none,for free,1,unskilled - resident,0 to 2,no,no,0
1151,3,9,critical account/other credits elsewhere,others,9398,unknown/no savings account,2,0,male : married/widowed,none,0,building soc. savings agr./life insurance,48,bank,rent,5-Apr,skilled employee/official,0 to 2,yes (under customer name),no,0
1152,1,42,all credits at this bank paid back duly,domestic appliances,3394,100 <= ... <  500 DM,0,0,male : married/widowed,co-applicant,0,building soc. savings agr./life insurance,22,none,rent,3-Feb,unemployed/unskilled - non-resident,0 to 2,no,no,0
1153,0,24,all credits at this bank paid back duly,others,10127,100 <= ... <  500 DM,2,2,male : married/widowed,none,2,real estate,44,none,own,1,skilled employee/official,0 to 2,no,no,1
1154,0,12,delay in paying off in the past,radio/television,6199,unknown/no savings account,2,0,male : married/widowed,none,2,car or other,28,none,for free,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
1155,1,15,critical account/other credits elsewhere,others,5045,... >= 1000 DM,4,3,female : non-single or male : single,none,1,building soc. savings agr./life insurance,59,bank,own,1,skilled employee/official,0 to 2,yes (under customer name),no,0
1156,0,11,existing credits paid back duly till now,retraining,9572,unknown/no savings account,1,3,male : divorced/separated,none,3,building soc. savings agr./life insurance,59,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,1
1157,0,12,critical account/other credits elsewhere,retraining,609,unknown/no savings account,1,0,female : non-single or male : single,none,3,building soc. savings agr./life insurance,26,bank,rent,1,unemployed/unskilled - non-resident,0 to 2,no,no,1
1158,1,45,no credits taken/all credits paid back duly,others,2133,... >= 1000 DM,4,0,female : non-single or male : single,none,0,real estate,52,none,own,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
1159,2,18,no credits taken/all credits paid back duly,retraining,1568,... <  100 DM,2,1,female : non-single or male : single,none,0,car or other,24,none,for free,1,skilled employee/official,0 to 2,no,no,0
1160,0,36,no credits taken/all credits paid back duly,repairs,1977,... >= 1000 DM,4,0,male : married/widowed,none,0,real estate,40,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
1161,1,24,critical account/other credits elsewhere,furniture/equipment,1516,... >= 1000 DM,1,0,female : non-single or male : single,none,3,unknown / no property,43,none,rent,3-Feb,unskilled - resident,0 to 2,no,no,0
1162,2,18,critical account/other credits elsewhere,retraining,1913,unknown/no savings account,1,1,female : single,none,1,unknown / no property,36,bank,own,1,skilled employee/official,0 to 2,yes (under customer name),no,0
1163,3,21,delay in paying off in the past,others,3949,unknown/no savings account,1,3,male : married/widowed,guarantor,3,car or other,22,none,rent,3-Feb,unskilled - resident,3 or more,no,no,0
1164,1,54,no credits taken/all credits paid back duly,others,1721,unknown/no savings account,1,2,male : married/widowed,none,1,unknown / no property,36,none,rent,1,unemployed/unskilled - non-resident,0 to 2,no,no,0
1165,2,36,existing credits paid back duly till now,business,2225,... >= 1000 DM,4,0,male : married/widowed,none,0,real estate,57,bank,own,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
1166,1,24,critical account/other credits elsewhere,car (used),3632,unknown/no savings account,2,3,female : non-single or male : single,guarantor,0,building soc. savings agr./life insurance,22,bank,for free,5-Apr,skilled employee/official,0 to 2,no,no,0
1167,0,24,no credits taken/all credits paid back duly,car (used),3949,unknown/no savings account,0,0,female : non-single or male : single,none,2,building soc. savings agr./life insurance,26,none,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
1168,1,24,no credits taken/all credits paid back duly,car (used),9277,... >= 1000 DM,2,2,female : single,none,0,real estate,48,none,own,1,skilled employee/official,0 to 2,yes (under customer name),no,0
1169,2,48,no credits taken/all credits paid back duly,furniture/equipment,2063,unknown/no savings account,1,0,female : single,none,1,building soc. savings agr./life insurance,30,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
1170,1,30,no credits taken/all credits paid back duly,furniture/equipment,5771,unknown/no savings account,3,0,female : non-single or male : single,none,2,building soc. savings agr./life insurance,25,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
1171,2,47,no credits taken/all credits paid back duly,car (used),3017,unknown/no savings account,1,1,female : non-single or male : single,none,3,unknown / no property,34,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
1172,2,12,delay in paying off in the past,others,2221,100 <= ... <  500 DM,1,3,female : non-single or male : single,none,3,building soc. savings agr./life insurance,30,none,rent,3-Feb,skilled employee/official,3 or more,no,no,0
1173,1,10,critical account/other credits elsewhere,repairs,727,100 <= ... <  500 DM,4,0,male : married/widowed,none,0,real estate,46,none,own,1,skilled employee/official,0 to 2,yes (under customer name),no,0
1174,2,60,no credits taken/all credits paid back duly,furniture/equipment,484,unknown/no savings account,3,1,female : single,guarantor,1,unknown / no property,28,bank,rent,1,skilled employee/official,0 to 2,no,no,0
1175,1,45,no credits taken/all credits paid back duly,retraining,1076,unknown/no savings account,2,2,female : single,none,2,unknown / no property,26,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,0
1176,2,15,delay in paying off in the past,others,3186,... <  100 DM,3,2,female : non-single or male : single,none,1,building soc. savings agr./life insurance,20,none,for free,5-Apr,skilled employee/official,0 to 2,no,no,0
1177,1,12,no credits taken/all credits paid back duly,repairs,2319,unknown/no savings account,3,0,female : non-single or male : single,none,0,car or other,53,none,rent,1,skilled employee/official,0 to 2,no,no,1
1178,1,60,no credits taken/all credits paid back duly,furniture/equipment,10974,unknown/no savings account,2,2,male : married/widowed,none,2,unknown / no property,20,none,for free,1,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,0
1179,1,10,no credits taken/all credits paid back duly,others,1597,100 <= ... <  500 DM,2,1,female : non-single or male : single,co-applicant,2,real estate,40,none,own,1,unskilled - resident,3 or more,no,no,0
1180,2,18,all credits at this bank paid back duly,car (used),10144,unknown/no savings account,4,1,female : non-single or male : single,co-applicant,0,car or other,37,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,0
1181,1,72,all credits at this bank paid back duly,retraining,1382,unknown/no savings account,3,0,male : married/widowed,none,3,unknown / no property,26,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
1182,2,47,all credits at this bank paid back duly,repairs,1264,unknown/no savings account,4,0,male : married/widowed,none,0,real estate,57,none,for free,1,unskilled - resident,0 to 2,no,no,0
1183,2,26,no credits taken/all credits paid back duly,car (new),7966,unknown/no savings account,1,2,male : married/widowed,none,1,building soc. savings agr./life insurance,20,none,rent,3-Feb,unemployed/unskilled - non-resident,0 to 2,no,no,0
1184,1,54,no credits taken/all credits paid back duly,others,10974,... >= 1000 DM,2,1,male : married/widowed,none,2,real estate,29,none,rent,1,skilled employee/official,0 to 2,no,no,0
1185,1,47,no credits taken/all credits paid back duly,retraining,2142,unknown/no savings account,1,0,male : divorced/separated,none,2,unknown / no property,28,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,0
1186,2,24,existing credits paid back duly till now,retraining,8648,unknown/no savings account,1,2,male : married/widowed,none,2,building soc. savings agr./life insurance,68,bank,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
1187,2,12,critical account/other credits elsewhere,retraining,841,... <  100 DM,3,2,female : non-single or male : single,none,0,building soc. savings agr./life insurance,23,none,for free,1,unskilled - resident,0 to 2,no,no,0
1188,1,24,critical account/other credits elsewhere,others,2022,unknown/no savings account,2,0,female : non-single or male : single,none,1,building soc. savings agr./life insurance,37,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,0
1189,2,24,all credits at this bank paid back duly,retraining,1935,unknown/no savings account,4,0,male : divorced/separated,none,0,unknown / no property,21,none,rent,5-Apr,skilled employee/official,0 to 2,yes (under customer name),no,0
1190,2,36,no credits taken/all credits paid back duly,car (new),8133,unknown/no savings account,2,3,female : non-single or male : single,none,2,car or other,25,bank,rent,1,skilled employee/official,0 to 2,no,no,0
1191,3,36,no credits taken/all credits paid back duly,furniture/equipment,3235,unknown/no savings account,3,0,male : married/widowed,none,2,building soc. savings agr./life insurance,26,none,rent,1,skilled employee/official,0 to 2,no,no,1
1192,2,12,no credits taken/all credits paid back duly,furniture/equipment,1331,unknown/no savings account,1,2,male : married/widowed,none,0,unknown / no property,22,none,rent,1,skilled employee/official,0 to 2,no,no,1
1193,1,54,no credits taken/all credits paid back duly,others,1884,unknown/no savings account,4,0,male : married/widowed,none,0,building soc. savings agr./life insurance,39,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
1194,1,24,all credits at this bank paid back duly,others,4716,unknown/no savings account,1,3,male : married/widowed,co-applicant,1,unknown / no property,44,none,rent,3-Feb,skilled employee/official,3 or more,no,no,0
1195,0,33,all credits at this bank paid back duly,car (used),1533,100 <= ... <  500 DM,2,3,female : non-single or male : single,none,0,building soc. savings agr./life insurance,23,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,1
1196,3,72,no credits taken/all credits paid back duly,furniture/equipment,5152,unknown/no savings account,3,0,male : married/widowed,none,2,building soc. savings agr./life insurance,21,bank,rent,1,skilled employee/official,0 to 2,no,no,0
1197,0,12,no credits taken/all credits paid back duly,repairs,719,unknown/no savings account,4,0,female : non-single or male : single,none,0,building soc. savings agr./life insurance,41,bank,rent,1,unskilled - resident,0 to 2,no,no,1
1198,1,24,delay in paying off in the past,furniture/equipment,2611,unknown/no savings account,4,0,female : single,co-applicant,1,unknown / no property,46,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
1199,1,7,existing credits paid back duly till now,furniture/equipment,846,unknown/no savings account,4,1,male : married/widowed,none,1,real estate,36,none,for free,1,skilled employee/official,0 to 2,no,no,0
1200,2,5,existing credits paid back duly till now,others,8086,... <  100 DM,4,2,male : married/widowed,none,0,building soc. savings agr./life insurance,42,stores,rent,>= 6,manager/self-empl./highly qualif. employee,0 to 2,no,no,1
1201,3,39,critical account/other credits elsewhere,car (used),1424,... >= 1000 DM,4,1,female : non-single or male : single,none,0,real estate,55,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
1202,1,18,existing credits paid back duly till now,furniture/equipment,1880,unknown/no savings account,1,0,female : single,none,3,car or other,32,none,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
1203,1,36,no credits taken/all credits paid back duly,repairs,5493,unknown/no savings account,4,0,male : married/widowed,none,0,real estate,42,none,own,1,skilled employee/official,3 or more,no,no,0
1204,2,72,all credits at this bank paid back duly,furniture/equipment,1449,unknown/no savings account,1,0,male : married/widowed,guarantor,0,unknown / no property,23,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
1205,0,12,no credits taken/all credits paid back duly,others,1295,unknown/no savings account,1,1,female : non-single or male : single,none,3,building soc. savings agr./life insurance,25,none,for free,1,skilled employee/official,0 to 2,no,no,1
1206,0,24,no credits taken/all credits paid back duly,furniture/equipment,3621,... <  100 DM,4,2,male : married/widowed,none,0,building soc. savings agr./life insurance,31,bank,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
1207,2,9,all credits at this bank paid back duly,domestic appliances,1512,500 <= ... < 1000 DM,2,1,female : single,none,1,car or other,61,stores,rent,3-Feb,skilled employee/official,0 to 2,no,no,1
1208,3,10,no credits taken/all credits paid back duly,others,3060,... <  100 DM,4,3,female : non-single or male : single,none,0,real estate,48,none,rent,1,unskilled - resident,3 or more,no,no,1
1209,0,24,no credits taken/all credits paid back duly,others,915,... >= 1000 DM,4,0,female : non-single or male : single,none,2,building soc. savings agr./life insurance,75,bank,rent,1,skilled employee/official,0 to 2,no,no,1
1210,1,47,no credits taken/all credits paid back duly,repairs,10722,unknown/no savings account,1,1,female : non-single or male : single,none,3,unknown / no property,35,none,rent,1,unskilled - resident,0 to 2,yes (under customer name),no,0
1211,3,15,critical account/other credits elsewhere,furniture/equipment,1569,... <  100 DM,4,0,male : married/widowed,none,0,building soc. savings agr./life insurance,26,bank,rent,1,unskilled - resident,3 or more,no,no,0
1212,2,27,existing credits paid back duly till now,business,5965,unknown/no savings account,4,0,male : married/widowed,none,2,building soc. savings agr./life insurance,42,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
1213,2,20,all credits at this bank paid back duly,others,1240,unknown/no savings account,1,2,male : divorced/separated,none,0,car or other,23,none,rent,1,skilled employee/official,3 or more,yes (under customer name),no,0
1214,3,30,critical account/other credits elsewhere,others,1940,100 <= ... <  500 DM,4,0,male : married/widowed,co-applicant,0,real estate,60,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,0
1215,2,18,delay in paying off in the past,others,2278,... >= 1000 DM,1,1,female : non-single or male : single,none,1,building soc. savings agr./life insurance,28,none,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
1216,1,12,no credits taken/all credits paid back duly,radio/television,3386,unknown/no savings account,4,1,male : married/widowed,none,0,car or other,35,none,own,1,skilled employee/official,0 to 2,yes (under customer name),no,1
1217,2,72,no credits taken/all credits paid back duly,car (new),2779,unknown/no savings account,2,3,female : single,none,1,building soc. savings agr./life insurance,21,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,0
1218,0,6,no credits taken/all credits paid back duly,car (used),2301,unknown/no savings account,1,3,female : non-single or male : single,none,0,car or other,32,none,rent,1,skilled employee/official,0 to 2,no,no,1
1219,1,60,existing credits paid back duly till now,car (used),1872,unknown/no savings account,0,0,male : married/widowed,none,0,real estate,36,none,own,5-Apr,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
1220,3,24,no credits taken/all credits paid back duly,furniture/equipment,1258,... <  100 DM,2,0,female : non-single or male : single,co-applicant,1,building soc. savings agr./life insurance,22,none,rent,1,unskilled - resident,0 to 2,no,no,0
1221,2,48,critical account/other credits elsewhere,furniture/equipment,3578,... >= 1000 DM,2,0,male : divorced/separated,none,3,unknown / no property,67,stores,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,0
1222,1,15,critical account/other credits elsewhere,furniture/equipment,1316,100 <= ... <  500 DM,2,2,female : single,none,2,car or other,24,none,rent,3-Feb,unskilled - resident,0 to 2,no,no,0
1223,1,18,critical account/other credits elsewhere,others,4380,... <  100 DM,2,1,male : married/widowed,none,0,building soc. savings agr./life insurance,35,none,for free,1,unskilled - resident,3 or more,yes (under customer name),no,0
1224,1,60,existing credits paid back duly till now,retraining,6836,... >= 1000 DM,4,1,male : married/widowed,none,0,real estate,63,none,own,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
1225,1,6,critical account/other credits elsewhere,car (used),1750,100 <= ... <  500 DM,1,2,female : non-single or male : single,none,0,car or other,45,bank,rent,1,unskilled - resident,3 or more,no,no,0
1226,1,12,no credits taken/all credits paid back duly,car (used),7432,unknown/no savings account,2,2,male : divorced/separated,none,3,building soc. savings agr./life insurance,21,none,rent,1,skilled employee/official,0 to 2,no,no,0
1227,1,8,critical account/other credits elsewhere,business,1164,unknown/no savings account,4,1,male : married/widowed,none,0,real estate,51,bank,own,3-Feb,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,0
1228,0,30,critical account/other credits elsewhere,car (new),7485,... >= 1000 DM,0,0,female : non-single or male : single,none,3,unknown / no property,19,bank,own,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
1229,1,18,no credits taken/all credits paid back duly,car (used),3620,unknown/no savings account,2,3,male : married/widowed,guarantor,2,building soc. savings agr./life insurance,21,none,rent,1,skilled employee/official,3 or more,no,no,0
1230,2,24,critical account/other credits elsewhere,car (new),6313,... >= 1000 DM,4,0,female : non-single or male : single,none,0,building soc. savings agr./life insurance,41,none,rent,1,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,0
1231,1,24,delay in paying off in the past,car (used),6872,... <  100 DM,1,2,male : divorced/separated,none,3,car or other,55,bank,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,0
1232,0,36,all credits at this bank paid back duly,others,6614,unknown/no savings account,0,0,male : married/widowed,none,0,building soc. savings agr./life insurance,25,none,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
1233,2,30,no credits taken/all credits paid back duly,others,2333,100 <= ... <  500 DM,4,0,male : married/widowed,none,2,building soc. savings agr./life insurance,23,bank,rent,1,unemployed/unskilled - non-resident,0 to 2,no,no,0
1234,0,54,delay in paying off in the past,others,950,unknown/no savings account,4,0,male : married/widowed,none,1,building soc. savings agr./life insurance,33,none,for free,3-Feb,skilled employee/official,3 or more,no,no,1
1235,2,42,no credits taken/all credits paid back duly,others,1410,unknown/no savings account,4,2,female : single,none,2,unknown / no property,23,none,own,1,skilled employee/official,0 to 2,yes (under customer name),no,0
1236,3,36,no credits taken/all credits paid back duly,furniture/equipment,5848,unknown/no savings account,2,0,female : non-single or male : single,none,2,building soc. savings agr./life insurance,24,none,rent,1,skilled employee/official,0 to 2,no,no,0
1237,1,21,critical account/other credits elsewhere,others,9157,unknown/no savings account,4,0,female : single,none,1,building soc. savings agr./life insurance,30,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
1238,3,15,critical account/other credits elsewhere,retraining,2687,unknown/no savings account,3,2,male : married/widowed,none,0,real estate,26,none,for free,1,skilled employee/official,0 to 2,yes (under customer name),no,0
1239,1,48,no credits taken/all credits paid back duly,car (used),1424,unknown/no savings account,2,1,male : married/widowed,none,2,building soc. savings agr./life insurance,30,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,0
