,age,workclass,fnlwgt,education-num,marital-status,relationship,race,sex,capital-loss,hours-per-week,income
12823,28,Private,178530,15,Married-civ-spouse,Husband,White,Male,1566,60,0
12824,31,Private,178530,6,Married-civ-spouse,Husband,White,Male,0,60,0
12825,85,Federal-gov,234125,9,Married-civ-spouse,Husband,White,Male,0,40,1
12826,55,Federal-gov,234125,16,Married-civ-spouse,Husband,White,Male,0,40,1
12827,60,Private,185836,15,Married-civ-spouse,Other-relative,White,Male,0,10,0
12828,60,State-gov,185836,9,Married-civ-spouse,Husband,White,Male,0,40,0
12829,51,Local-gov,249727,6,Married-civ-spouse,Husband,White,Male,0,40,0
12830,22,Local-gov,211678,14,Married-civ-spouse,Husband,White,Male,0,40,0
12831,37,Private,113120,11,Divorced,Unmarried,White,Female,2808,40,1
12832,37,Private,113120,11,Divorced,Not-in-family,White,Female,2921,40,1
12833,31,Private,91964,13,Never-married,Husband,White,Male,0,89,1
12834,31,Private,91964,13,Separated,Not-in-family,White,Male,3561,40,1
12835,64,Private,430283,9,Married-civ-spouse,Wife,White,Female,0,40,0
12836,30,Private,430283,9,Married-civ-spouse,Wife,White,Female,615,27,0
12837,63,Local-gov,167691,5,Married-civ-spouse,Not-in-family,White,Male,0,40,0
12838,49,Local-gov,65479,5,Married-civ-spouse,Husband,White,Male,0,40,0
12839,49,Self-emp-inc,102771,13,Married-civ-spouse,Other-relative,Other,Male,0,52,0
12840,49,Self-emp-inc,102771,13,Married-civ-spouse,Husband,White,Male,0,14,0
12841,48,Private,80557,9,Married-civ-spouse,Husband,White,Male,1960,70,1
12842,32,Private,80557,9,Married-civ-spouse,Husband,White,Male,0,60,1
12843,22,Private,401451,10,Married-civ-spouse,Husband,White,Female,1980,48,0
12844,29,Private,401451,10,Married-civ-spouse,Husband,White,Female,0,48,0
12845,36,Private,167691,1,Married-civ-spouse,Wife,White,Female,0,46,0
12846,36,Private,125645,5,Married-civ-spouse,Wife,White,Female,0,40,0
12847,49,Local-gov,110015,11,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,45,1
12848,74,Private,110015,11,Married-civ-spouse,Husband,White,Male,3456,45,1
12849,32,Private,211743,3,Never-married,Not-in-family,White,Male,2484,45,1
12850,32,Private,112160,13,Never-married,Not-in-family,White,Male,2529,45,1
12851,56,Federal-gov,205805,5,Never-married,Husband,White,Male,0,40,0
12852,22,Federal-gov,205805,13,Married-civ-spouse,Husband,White,Male,0,5,0
12853,51,Private,97180,9,Divorced,Unmarried,White,Female,3152,15,1
12854,51,Private,97180,9,Divorced,Unmarried,White,Female,3113,15,1
12855,30,Private,102821,10,Never-married,Not-in-family,White,Male,2638,40,1
12856,42,Private,102821,15,Married-civ-spouse,Not-in-family,White,Male,0,40,1
12857,45,Private,259463,11,Separated,Husband,White,Male,0,4,0
12858,30,Private,259463,11,Married-civ-spouse,Husband,White,Male,3633,40,0
12859,65,Private,242720,14,Married-civ-spouse,Husband,White,Male,0,9,0
12860,38,Private,76034,1,Married-civ-spouse,Husband,White,Male,0,35,0
12861,30,Private,167309,13,Married-civ-spouse,Husband,White,Male,1561,40,0
12862,40,Private,167309,13,Never-married,Husband,White,Male,1902,40,0
12863,61,Local-gov,146834,10,Married-civ-spouse,Husband,White,Male,0,40,0
12864,36,Private,230292,10,Married-civ-spouse,Husband,White,Male,1602,40,0
12865,42,Local-gov,282172,9,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,40,0
12866,42,Private,340234,9,Separated,Husband,Asian-Pac-Islander,Male,2499,40,0
12867,43,Private,72887,15,Married-spouse-absent,Not-in-family,Asian-Pac-Islander,Male,0,40,1
12868,67,Federal-gov,72887,13,Married-spouse-absent,Husband,Asian-Pac-Islander,Male,0,40,1
12869,48,Private,50402,10,Divorced,Unmarried,White,Male,2866,40,1
12870,48,Without-pay,50402,10,Divorced,Unmarried,White,Male,2796,40,1
12871,38,Private,207202,9,Widowed,Husband,White,Male,1311,48,0
12872,38,Private,207202,9,Married-civ-spouse,Husband,White,Male,2023,48,0
12873,28,Private,192384,10,Married-civ-spouse,Other-relative,White,Male,0,40,0
12874,28,Self-emp-not-inc,192384,10,Married-civ-spouse,Husband,White,Male,0,40,0
12875,58,Private,110820,13,Married-civ-spouse,Husband,White,Male,0,22,0
12876,58,Private,110820,8,Widowed,Husband,White,Male,0,50,0
12877,46,Private,473547,9,Married-civ-spouse,Husband,Black,Male,0,41,1
12878,36,Federal-gov,473547,9,Married-civ-spouse,Husband,White,Male,0,30,1
12879,47,Private,168262,10,Married-civ-spouse,Not-in-family,White,Male,1352,60,0
12880,55,Private,168262,10,Married-civ-spouse,Husband,White,Male,1277,60,0
12881,56,Self-emp-not-inc,222477,3,Married-civ-spouse,Husband,White,Male,1887,7,0
12882,56,Self-emp-not-inc,162130,3,Married-civ-spouse,Husband,White,Male,1887,12,0
12883,35,Private,317360,13,Separated,Not-in-family,White,Male,0,23,0
12884,35,Private,180131,13,Separated,Not-in-family,Amer-Indian-Eskimo,Male,0,30,0
12885,35,Private,27408,9,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,2067,50,0
12886,66,Private,27408,9,Married-civ-spouse,Husband,White,Male,3507,50,1
12887,30,Private,340917,9,Never-married,Not-in-family,White,Male,3153,40,1
12888,30,Private,340917,9,Never-married,Not-in-family,White,Male,2814,40,1
12889,27,Self-emp-inc,112517,14,Married-civ-spouse,Husband,White,Male,0,20,0
12890,44,Private,215591,14,Married-civ-spouse,Husband,White,Male,0,8,0
12891,41,Private,183203,7,Married-civ-spouse,Husband,White,Male,0,45,0
12892,41,Private,183203,9,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,1474,50,0
12893,60,Private,142287,9,Married-civ-spouse,Husband,Black,Male,0,65,0
12894,60,Private,312372,9,Married-civ-spouse,Husband,White,Male,0,65,0
12895,46,Self-emp-inc,67725,13,Married-civ-spouse,Husband,Other,Male,1974,10,1
12896,46,Self-emp-inc,67725,13,Married-civ-spouse,Husband,White,Male,2694,72,1
12897,32,Private,154950,13,Married-AF-spouse,Other-relative,White,Male,1977,44,0
12898,32,Private,154950,13,Married-civ-spouse,Other-relative,White,Male,1977,44,0
12899,37,Private,126569,8,Married-civ-spouse,Unmarried,White,Male,1977,40,0
12900,37,Private,126569,10,Married-civ-spouse,Husband,White,Male,3452,40,0
12901,77,Self-emp-inc,109600,14,Married-spouse-absent,Unmarried,White,Female,0,44,0
12902,52,Private,109600,14,Married-spouse-absent,Not-in-family,White,Female,0,44,0
12903,42,Self-emp-inc,240628,6,Married-civ-spouse,Wife,White,Female,224,50,0
12904,42,Self-emp-inc,170154,4,Married-civ-spouse,Wife,White,Female,0,50,0
12905,31,Private,196125,15,Married-civ-spouse,Husband,White,Male,3035,40,1
12906,31,State-gov,196125,11,Married-civ-spouse,Husband,White,Male,0,40,1
12907,73,Self-emp-inc,159691,10,Divorced,Wife,White,Female,2444,40,1
12908,73,Self-emp-inc,159691,10,Divorced,Not-in-family,White,Male,3039,40,1
12909,21,Self-emp-not-inc,35370,9,Never-married,Not-in-family,White,Male,3014,35,1
12910,61,Self-emp-not-inc,328906,9,Never-married,Not-in-family,White,Male,3063,35,1
12911,31,Private,96509,10,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,40,0
12912,40,Private,197656,10,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,40,0
12913,34,Self-emp-inc,24361,15,Never-married,Not-in-family,White,Female,0,40,0
12914,34,Private,181008,15,Never-married,Not-in-family,White,Female,0,40,0
12915,55,Local-gov,134042,14,Married-civ-spouse,Unmarried,White,Female,0,31,0
12916,55,Local-gov,134042,7,Married-civ-spouse,Husband,White,Female,0,40,0
12917,26,Self-emp-inc,119570,12,Separated,Husband,White,Male,0,50,0
12918,54,Self-emp-inc,119570,12,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,66,0
12919,35,Private,259846,13,Divorced,Husband,White,Male,0,55,1
12920,35,Private,259846,15,Separated,Husband,White,Male,0,55,1
12921,41,Private,237321,11,Married-civ-spouse,Own-child,White,Male,0,40,0
12922,17,Private,237321,11,Married-civ-spouse,Husband,White,Male,0,40,0
12923,58,Self-emp-not-inc,21383,16,Never-married,Husband,White,Male,0,40,1
12924,58,Local-gov,21383,9,Married-civ-spouse,Husband,White,Male,0,58,1
12925,34,Self-emp-not-inc,201122,10,Married-civ-spouse,Husband,Other,Male,0,48,0
12926,19,Private,201122,10,Married-civ-spouse,Husband,White,Male,0,48,0
12927,40,State-gov,195520,10,Married-AF-spouse,Unmarried,Black,Female,3116,49,1
12928,40,State-gov,195520,10,Never-married,Unmarried,Black,Female,3252,49,1
12929,39,Private,191841,12,Separated,Not-in-family,White,Female,2558,60,1
12930,39,Private,191841,12,Married-civ-spouse,Not-in-family,White,Female,1962,30,1
12931,40,Private,420986,9,Married-civ-spouse,Wife,White,Female,0,40,0
12932,40,Private,184846,9,Married-civ-spouse,Wife,White,Male,0,40,0
12933,45,Private,233511,13,Married-civ-spouse,Husband,White,Male,1595,60,0
12934,45,Private,233511,6,Divorced,Husband,White,Male,1977,60,0
12935,25,Private,310545,10,Never-married,Wife,White,Male,2468,30,0
12936,48,Private,310545,10,Never-married,Own-child,White,Male,3359,30,1
12937,27,Self-emp-not-inc,112754,13,Married-civ-spouse,Husband,White,Male,1485,8,0
12938,27,Private,112754,13,Married-civ-spouse,Own-child,White,Male,1485,60,0
12939,56,Self-emp-inc,75214,5,Married-civ-spouse,Own-child,White,Male,0,32,0
12940,56,Self-emp-inc,75214,10,Married-civ-spouse,Husband,White,Female,0,32,0
12941,51,Federal-gov,169711,12,Separated,Husband,White,Male,0,72,0
12942,32,Federal-gov,169711,12,Married-civ-spouse,Husband,White,Male,2939,72,0
12943,23,Private,31432,5,Married-civ-spouse,Wife,White,Female,0,52,0
12944,78,Private,31432,9,Married-civ-spouse,Wife,Amer-Indian-Eskimo,Female,0,52,0
12945,56,Self-emp-not-inc,165881,9,Married-civ-spouse,Husband,White,Male,435,50,0
12946,56,Self-emp-inc,165881,9,Married-civ-spouse,Husband,Other,Male,0,50,0
12947,46,Private,49298,9,Married-civ-spouse,Husband,White,Male,0,41,0
12948,38,Private,129007,9,Married-civ-spouse,Husband,White,Male,0,41,0
12949,33,State-gov,209768,16,Never-married,Not-in-family,White,Male,3401,40,1
12950,33,Private,209768,16,Never-married,Not-in-family,White,Male,2565,40,1
12951,33,Private,341187,3,Married-AF-spouse,Husband,White,Male,0,50,0
12952,57,Private,341187,5,Married-civ-spouse,Husband,White,Male,0,50,0
12953,37,Private,101345,11,Married-AF-spouse,Husband,Black,Male,0,45,0
12954,37,Private,277420,11,Married-spouse-absent,Husband,Black,Male,0,45,0
12955,52,Federal-gov,149508,11,Married-AF-spouse,Husband,White,Male,0,48,0
12956,42,Self-emp-not-inc,149508,4,Married-civ-spouse,Husband,White,Male,0,48,0
12957,43,Private,210844,13,Divorced,Not-in-family,White,Female,1709,40,0
12958,68,Private,183800,13,Divorced,Not-in-family,Black,Female,0,40,0
12959,46,Local-gov,121124,13,Married-civ-spouse,Husband,Black,Male,0,8,0
12960,46,Local-gov,121124,8,Married-civ-spouse,Husband,White,Male,0,42,0
12961,58,Self-emp-inc,210563,14,Married-AF-spouse,Wife,White,Female,0,35,0
12962,32,Self-emp-inc,210563,9,Married-civ-spouse,Wife,White,Female,0,35,0
12963,41,Federal-gov,238342,13,Married-civ-spouse,Husband,Black,Male,0,42,0
12964,38,Federal-gov,238342,7,Married-civ-spouse,Husband,White,Female,0,42,0
12965,30,Private,193188,11,Married-civ-spouse,Husband,White,Male,0,31,0
12966,48,Self-emp-inc,193188,11,Married-civ-spouse,Husband,White,Male,0,16,0
12967,45,Self-emp-inc,151584,10,Married-civ-spouse,Husband,White,Male,0,86,0
12968,45,Self-emp-inc,151584,8,Married-civ-spouse,Own-child,White,Male,0,35,0
12969,28,Local-gov,446390,12,Separated,Wife,White,Female,0,40,0
12970,28,Local-gov,213195,12,Never-married,Husband,White,Female,0,40,0
12971,65,Private,195568,10,Widowed,Not-in-family,White,Female,3332,69,1
12972,65,Private,195568,10,Widowed,Not-in-family,White,Female,2617,60,1
12973,47,Private,230136,9,Married-civ-spouse,Husband,Black,Male,2240,60,0
12974,33,Private,230136,9,Married-civ-spouse,Husband,Black,Male,0,60,0
12975,30,State-gov,250821,12,Married-civ-spouse,Husband,White,Male,0,40,0
12976,68,State-gov,250821,13,Married-civ-spouse,Husband,White,Male,0,40,0
12977,42,Local-gov,248476,10,Divorced,Not-in-family,Black,Male,0,15,0
12978,42,Local-gov,248476,10,Divorced,Husband,White,Male,0,28,0
12979,62,Private,368476,14,Married-civ-spouse,Husband,White,Male,0,76,1
12980,62,Private,368476,16,Married-civ-spouse,Husband,White,Male,0,24,0
12981,47,Private,85877,10,Divorced,Not-in-family,White,Female,0,40,0
12982,35,Private,139647,10,Married-civ-spouse,Not-in-family,White,Female,1555,40,0
12983,43,Private,132130,11,Married-civ-spouse,Husband,White,Male,904,69,0
12984,22,Private,132130,11,Married-civ-spouse,Husband,White,Male,0,25,0
12985,44,Private,282604,11,Divorced,Not-in-family,White,Female,0,40,0
12986,44,Local-gov,247880,11,Divorced,Not-in-family,White,Male,0,23,0
12987,50,Self-emp-inc,209642,10,Married-civ-spouse,Husband,White,Male,0,7,0
12988,50,Self-emp-inc,209642,1,Married-civ-spouse,Husband,White,Male,3009,55,0
12989,31,Federal-gov,253456,10,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,40,0
12990,31,Local-gov,253456,10,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,25,0
12991,40,Self-emp-not-inc,75313,13,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,66,0
12992,40,Federal-gov,75313,13,Married-civ-spouse,Own-child,Other,Male,0,66,0
12993,32,Private,72744,9,Never-married,Wife,White,Male,3545,40,1
12994,70,Private,72744,9,Never-married,Own-child,White,Male,0,48,1
12995,55,Private,197747,10,Never-married,Own-child,White,Female,2801,24,1
12996,64,Private,197747,10,Never-married,Own-child,White,Female,3054,24,1
12997,47,Local-gov,251474,9,Married-civ-spouse,Husband,White,Female,0,40,0
12998,47,Local-gov,304906,9,Married-civ-spouse,Husband,White,Male,0,40,0
12999,41,Self-emp-not-inc,178353,9,Married-civ-spouse,Own-child,White,Male,0,50,0
13000,59,Self-emp-not-inc,178353,9,Married-civ-spouse,Husband,White,Male,0,67,0
13001,46,Private,167515,10,Married-civ-spouse,Own-child,White,Male,472,50,0
13002,58,Private,167515,10,Never-married,Husband,White,Male,1977,50,0
13003,36,Private,215392,13,Divorced,Not-in-family,White,Female,3377,40,1
13004,36,Private,215392,13,Divorced,Not-in-family,White,Female,3223,40,1
13005,32,Private,136204,5,Separated,Not-in-family,White,Male,2824,15,0
13006,32,Private,136204,9,Separated,Not-in-family,White,Male,673,55,0
13007,34,Self-emp-not-inc,117963,14,Separated,Husband,White,Male,0,43,0
13008,34,Private,117963,14,Separated,Husband,White,Female,0,43,0
