,age,workclass,fnlwgt,education-num,marital-status,relationship,race,sex,capital-loss,hours-per-week,income
19042,49,Self-emp-not-inc,175622,13,Married-civ-spouse,Not-in-family,White,Male,0,47,0
19043,29,Private,157612,13,Never-married,Not-in-family,White,Female,3454,45,1
19044,40,Self-emp-not-inc,155106,14,Married-civ-spouse,Husband,White,Male,0,50,0
19045,59,Without-pay,189922,11,Married-civ-spouse,Husband,White,Male,0,52,0
19046,52,Self-emp-not-inc,104501,9,Married-civ-spouse,Husband,White,Male,869,60,0
19047,26,Self-emp-inc,189219,12,Never-married,Not-in-family,White,Female,3520,8,1
19048,42,State-gov,50929,9,Never-married,Not-in-family,White,Female,0,40,0
19049,47,Private,184169,14,Divorced,Unmarried,White,Female,0,70,0
19050,30,Private,149368,9,Separated,Unmarried,White,Male,3198,30,1
19051,26,Self-emp-inc,164018,13,Married-civ-spouse,Husband,White,Male,2276,50,1
19052,49,Local-gov,296849,10,Married-AF-spouse,Husband,White,Male,0,40,0
19053,51,Self-emp-not-inc,311631,13,Widowed,Husband,Other,Male,0,40,0
19054,84,Private,198681,10,Married-spouse-absent,Husband,White,Male,0,70,0
19055,36,Private,383518,10,Married-civ-spouse,Other-relative,Amer-Indian-Eskimo,Female,0,40,0
19056,40,Private,129311,2,Divorced,Not-in-family,White,Male,1564,60,0
19057,56,Private,110977,3,Never-married,Not-in-family,White,Male,0,40,0
19058,60,Self-emp-inc,336188,2,Married-civ-spouse,Husband,White,Male,1133,80,0
19059,35,Local-gov,226528,16,Married-spouse-absent,Not-in-family,Other,Male,0,18,0
19060,56,Private,127264,10,Married-civ-spouse,Husband,White,Male,0,38,1
19061,50,Without-pay,123004,9,Married-civ-spouse,Own-child,White,Female,272,32,0
19062,47,Private,216999,9,Married-civ-spouse,Husband,White,Male,1413,64,1
19063,49,Private,243921,9,Never-married,Own-child,White,Male,2511,40,1
19064,43,Federal-gov,145175,13,Widowed,Husband,Black,Male,0,42,0
19065,46,Private,138626,10,Married-AF-spouse,Husband,White,Male,3745,40,1
19066,40,Self-emp-inc,87556,10,Married-civ-spouse,Husband,White,Male,0,65,0
19067,49,Private,75065,10,Married-civ-spouse,Husband,White,Male,799,40,0
19068,34,Private,266325,14,Married-spouse-absent,Not-in-family,White,Female,0,40,0
19069,40,Federal-gov,143069,9,Married-civ-spouse,Husband,Other,Male,0,40,1
19070,25,Private,36984,13,Married-civ-spouse,Not-in-family,White,Female,1967,50,1
19071,27,Private,258589,11,Married-civ-spouse,Wife,White,Male,0,44,0
19072,19,Private,254146,13,Married-civ-spouse,Husband,White,Male,0,48,0
19073,65,State-gov,229272,9,Married-civ-spouse,Unmarried,Black,Male,0,40,0
19074,57,Private,337001,14,Married-civ-spouse,Not-in-family,Asian-Pac-Islander,Male,0,45,0
19075,56,State-gov,204816,9,Married-civ-spouse,Other-relative,White,Male,0,55,0
19076,19,Local-gov,393715,13,Married-civ-spouse,Husband,White,Male,0,50,0
19077,55,Local-gov,193895,9,Divorced,Unmarried,Black,Female,2505,38,0
19078,21,Self-emp-inc,197182,12,Never-married,Not-in-family,White,Female,3077,40,0
19079,38,Private,194538,5,Married-civ-spouse,Husband,White,Male,0,48,0
19080,30,Self-emp-inc,169583,13,Married-spouse-absent,Wife,White,Female,0,40,0
19081,52,Private,146711,2,Separated,Husband,White,Male,0,50,0
19082,35,Private,77764,9,Married-civ-spouse,Wife,White,Female,0,45,0
19083,31,State-gov,227864,15,Married-civ-spouse,Husband,Black,Male,0,60,1
19084,42,Federal-gov,308279,13,Married-civ-spouse,Husband,White,Male,0,80,1
19085,44,Private,335065,10,Married-civ-spouse,Other-relative,White,Male,0,55,0
19086,52,Local-gov,176837,8,Married-civ-spouse,Husband,White,Male,0,40,0
19087,50,Private,167886,10,Never-married,Wife,White,Male,0,40,0
19088,38,Private,29702,13,Married-civ-spouse,Husband,White,Male,0,17,0
19089,50,Private,146325,3,Never-married,Husband,White,Male,0,44,0
19090,18,Self-emp-not-inc,295621,15,Married-civ-spouse,Husband,Black,Male,0,25,0
19091,40,Private,96509,10,Married-spouse-absent,Wife,Amer-Indian-Eskimo,Male,0,40,0
19092,36,State-gov,331861,9,Married-civ-spouse,Husband,White,Male,0,40,0
19093,88,Self-emp-not-inc,181307,15,Married-civ-spouse,Husband,White,Male,0,2,0
19094,46,Private,222011,10,Divorced,Not-in-family,White,Male,2930,50,1
19095,61,Private,339954,9,Married-civ-spouse,Husband,White,Male,2055,40,0
19096,49,Self-emp-inc,38819,8,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,50,0
19097,49,Private,208591,10,Separated,Husband,White,Male,0,50,0
19098,35,Private,111563,10,Married-civ-spouse,Husband,White,Male,0,85,0
19099,70,Local-gov,111712,14,Married-civ-spouse,Husband,White,Male,0,68,1
19100,42,Private,225823,9,Divorced,Other-relative,White,Female,2928,40,1
19101,37,Private,298539,9,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,1902,18,0
19102,46,Self-emp-inc,83610,2,Married-civ-spouse,Husband,White,Male,0,40,0
19103,29,Federal-gov,142712,10,Married-civ-spouse,Unmarried,White,Male,0,41,0
19104,59,Private,300275,9,Never-married,Not-in-family,White,Male,3592,40,1
19105,50,Private,133963,13,Married-civ-spouse,Not-in-family,White,Female,1106,40,0
19106,46,Private,193047,5,Married-civ-spouse,Not-in-family,White,Male,0,40,0
19107,74,Private,565313,10,Never-married,Own-child,Black,Male,2703,80,1
19108,45,Private,213383,10,Married-civ-spouse,Husband,White,Male,0,45,1
19109,30,Private,259087,10,Married-civ-spouse,Husband,White,Male,0,25,0
19110,36,Private,219814,14,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,35,1
19111,56,Private,224849,9,Married-civ-spouse,Husband,White,Male,0,40,1
19112,47,Private,172155,10,Married-civ-spouse,Husband,Black,Male,1432,37,0
19113,46,State-gov,138069,10,Married-civ-spouse,Husband,White,Male,0,66,0
19114,68,Self-emp-not-inc,252986,14,Married-civ-spouse,Husband,White,Male,1480,40,0
19115,44,Self-emp-not-inc,223881,8,Married-civ-spouse,Husband,White,Male,0,60,0
19116,55,Private,100029,10,Divorced,Not-in-family,White,Female,0,45,0
19117,64,Local-gov,78866,9,Divorced,Not-in-family,White,Male,2562,40,1
19118,33,Private,168981,16,Married-civ-spouse,Own-child,White,Female,0,24,1
19119,52,Private,188331,10,Married-civ-spouse,Wife,Other,Female,0,40,0
19120,31,Private,467579,13,Married-civ-spouse,Husband,Black,Male,1491,12,0
19121,30,Private,236543,5,Married-AF-spouse,Husband,Other,Male,0,32,0
19122,45,State-gov,259412,8,Married-civ-spouse,Husband,White,Male,0,50,0
19123,45,Private,31339,13,Married-civ-spouse,Husband,White,Female,0,26,0
19124,43,Private,96102,10,Married-civ-spouse,Husband,White,Male,0,40,0
19125,31,Self-emp-inc,160107,10,Married-civ-spouse,Husband,White,Male,0,55,0
19126,80,Private,39764,9,Never-married,Own-child,White,Male,2861,40,1
19127,32,Private,268147,11,Never-married,Unmarried,White,Female,3013,34,1
19128,49,Private,120629,13,Separated,Not-in-family,Black,Female,0,50,0
19129,37,Private,261241,10,Divorced,Husband,White,Male,3747,50,1
19130,40,Private,365986,13,Married-spouse-absent,Own-child,White,Male,3409,40,0
19131,26,Private,101812,9,Separated,Unmarried,White,Male,2697,40,1
19132,37,Local-gov,189878,10,Married-civ-spouse,Husband,Black,Male,0,41,1
19133,37,Private,178100,14,Never-married,Not-in-family,White,Female,0,86,0
19134,67,Private,311974,9,Never-married,Other-relative,White,Male,2461,25,0
19135,42,Private,36503,10,Married-civ-spouse,Unmarried,White,Male,0,40,0
19136,52,Private,251908,14,Divorced,Unmarried,Black,Female,1182,40,0
19137,45,Federal-gov,391585,3,Married-civ-spouse,Husband,White,Male,528,50,0
19138,28,Private,170104,13,Married-civ-spouse,Husband,White,Female,0,40,0
19139,53,Private,177063,7,Married-civ-spouse,Own-child,White,Male,0,45,0
19140,54,Private,210736,9,Never-married,Husband,White,Male,506,40,0
19141,51,Private,242464,11,Never-married,Not-in-family,White,Male,3265,50,1
19142,50,Private,213722,8,Never-married,Not-in-family,White,Male,0,50,0
19143,61,State-gov,221943,10,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,40,0
19144,55,Private,428405,9,Divorced,Unmarried,White,Male,0,48,0
19145,41,Private,85877,8,Divorced,Not-in-family,Other,Male,0,84,0
19146,84,Self-emp-inc,150917,10,Married-civ-spouse,Husband,White,Male,90,45,0
19147,50,Self-emp-inc,128143,9,Married-civ-spouse,Husband,White,Male,0,50,0
19148,37,Self-emp-inc,342084,10,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,32,0
19149,60,Self-emp-not-inc,69887,10,Married-civ-spouse,Husband,White,Male,1336,50,0
19150,47,Private,73394,10,Married-civ-spouse,Wife,White,Female,2335,50,1
19151,69,Self-emp-not-inc,240562,3,Married-civ-spouse,Husband,Black,Male,0,40,0
19152,41,Private,22201,13,Married-civ-spouse,Husband,Black,Male,0,23,0
19153,67,Self-emp-inc,40021,9,Married-civ-spouse,Husband,White,Male,2817,35,1
19154,47,Self-emp-not-inc,267879,9,Married-spouse-absent,Own-child,Black,Male,0,50,0
19155,56,Private,433989,9,Married-civ-spouse,Wife,White,Female,0,50,0
19156,39,Federal-gov,376455,4,Married-spouse-absent,Husband,White,Male,1887,50,0
19157,23,Private,275438,10,Never-married,Not-in-family,White,Female,0,12,0
19158,84,Private,141029,9,Married-civ-spouse,Wife,White,Female,0,40,0
19159,37,Self-emp-inc,152414,5,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,60,0
19160,24,Private,154120,14,Married-spouse-absent,Husband,White,Male,0,60,0
19161,38,Private,183585,16,Divorced,Not-in-family,White,Female,0,40,1
19162,35,Private,103925,14,Never-married,Not-in-family,Amer-Indian-Eskimo,Female,3195,35,1
19163,32,State-gov,204470,10,Married-civ-spouse,Husband,White,Male,0,62,0
19164,38,State-gov,208358,9,Married-civ-spouse,Husband,White,Male,0,43,0
19165,29,Private,270421,13,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,69,0
19166,45,Self-emp-inc,149865,13,Never-married,Husband,White,Male,0,15,0
19167,53,Self-emp-not-inc,174102,4,Married-civ-spouse,Not-in-family,Amer-Indian-Eskimo,Male,0,50,0
19168,40,Private,105936,16,Married-civ-spouse,Own-child,White,Female,0,38,1
19169,32,Local-gov,222900,13,Separated,Wife,White,Female,0,8,0
19170,69,Private,637080,10,Never-married,Not-in-family,White,Male,0,77,0
19171,24,Local-gov,213195,12,Married-civ-spouse,Wife,White,Female,0,69,0
19172,31,Private,33731,9,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,54,0
19173,32,Private,160594,6,Never-married,Not-in-family,White,Male,388,50,0
19174,35,Local-gov,188069,2,Married-civ-spouse,Husband,White,Male,0,60,0
19175,57,Private,182062,10,Married-civ-spouse,Husband,White,Male,2544,40,1
19176,34,Private,367209,9,Never-married,Not-in-family,Asian-Pac-Islander,Male,0,35,0
19177,50,Self-emp-inc,174491,9,Married-spouse-absent,Husband,White,Male,0,50,0
19178,70,Private,113401,6,Widowed,Unmarried,White,Female,3009,40,1
19179,45,Private,127111,7,Married-civ-spouse,Husband,Other,Male,0,55,0
19180,24,State-gov,96844,10,Never-married,Not-in-family,White,Female,2991,17,1
19181,27,Private,138342,9,Married-civ-spouse,Husband,White,Female,1485,55,0
19182,35,Private,170195,10,Married-civ-spouse,Not-in-family,White,Male,0,40,0
19183,88,Private,235786,12,Married-civ-spouse,Husband,White,Male,0,50,0
19184,42,Private,255847,9,Married-civ-spouse,Other-relative,White,Male,3169,48,0
19185,40,Private,126701,11,Divorced,Husband,White,Male,0,69,0
19186,35,Private,194668,15,Never-married,Not-in-family,White,Male,632,98,0
19187,32,Private,189956,14,Separated,Not-in-family,White,Female,0,50,0
19188,39,Self-emp-not-inc,197344,10,Separated,Unmarried,White,Male,0,60,0
19189,48,Federal-gov,49278,12,Divorced,Unmarried,White,Female,3697,40,1
19190,39,State-gov,252662,14,Never-married,Not-in-family,White,Male,529,50,0
19191,60,Self-emp-not-inc,282066,6,Married-civ-spouse,Husband,White,Male,3384,45,0
19192,39,Private,243409,7,Married-civ-spouse,Husband,White,Male,0,15,0
19193,31,Private,229029,13,Married-AF-spouse,Husband,White,Male,0,48,0
19194,74,Private,190511,11,Married-civ-spouse,Husband,White,Male,0,40,1
19195,26,Local-gov,287233,4,Married-civ-spouse,Wife,Amer-Indian-Eskimo,Female,0,40,0
19196,34,Private,108023,2,Married-civ-spouse,Husband,White,Male,0,33,0
19197,40,Private,140558,12,Divorced,Not-in-family,White,Female,0,40,0
19198,32,Private,131808,13,Separated,Husband,White,Male,0,40,0
19199,36,Private,209538,5,Married-civ-spouse,Husband,White,Male,0,55,0
19200,65,Private,228182,3,Married-civ-spouse,Husband,White,Male,0,23,0
19201,51,Local-gov,166461,9,Married-civ-spouse,Wife,White,Female,0,40,0
19202,40,Private,191982,11,Widowed,Unmarried,White,Female,0,25,0
19203,31,Private,427474,16,Married-civ-spouse,Husband,White,Male,2179,85,1
19204,47,Local-gov,165937,9,Married-civ-spouse,Husband,White,Male,0,50,0
19205,56,Local-gov,167691,12,Married-civ-spouse,Husband,White,Male,0,40,1
19206,85,Private,114942,10,Married-spouse-absent,Husband,White,Male,0,43,0
19207,41,Private,152958,9,Married-civ-spouse,Not-in-family,White,Male,2176,40,0
19208,48,Private,117849,10,Married-civ-spouse,Husband,White,Male,3666,40,0
19209,52,Private,170562,9,Married-civ-spouse,Husband,White,Female,0,8,0
19210,40,Local-gov,360884,10,Never-married,Not-in-family,White,Female,0,69,0
19211,53,Self-emp-not-inc,335655,9,Divorced,Not-in-family,White,Male,2628,30,1
19212,37,Self-emp-inc,186359,9,Married-civ-spouse,Husband,Black,Male,0,60,0
19213,53,Private,228500,9,Married-civ-spouse,Husband,White,Male,0,8,0
19214,44,Private,303954,7,Married-civ-spouse,Husband,White,Female,0,40,0
19215,38,Private,33001,13,Married-civ-spouse,Husband,White,Male,0,24,0
19216,18,Self-emp-inc,156623,15,Married-AF-spouse,Husband,Asian-Pac-Islander,Male,0,50,0
19217,36,Private,269652,14,Married-civ-spouse,Wife,White,Female,0,40,0
19218,30,Self-emp-inc,173858,10,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,23,40,0
19219,48,Private,217019,9,Divorced,Unmarried,Black,Female,3010,28,0
19220,47,Private,334679,14,Separated,Unmarried,Asian-Pac-Islander,Female,3437,42,1
19221,51,Private,224207,10,Married-civ-spouse,Husband,White,Male,0,10,0
19222,43,Local-gov,495061,14,Married-civ-spouse,Husband,White,Male,0,12,0
19223,52,Private,25826,6,Married-civ-spouse,Husband,Other,Male,1205,47,0
19224,36,Private,365739,9,Never-married,Not-in-family,Amer-Indian-Eskimo,Male,2677,40,1
19225,34,Private,182274,10,Never-married,Wife,White,Female,1887,41,0
19226,42,Private,191429,9,Divorced,Own-child,White,Male,0,60,0
19227,39,Private,183241,13,Married-civ-spouse,Own-child,White,Male,0,60,1
19228,51,Private,312446,13,Married-civ-spouse,Husband,White,Male,1697,37,0
19229,36,Private,334291,9,Married-civ-spouse,Husband,Asian-Pac-Islander,Female,0,40,0
19230,77,Private,173858,13,Married-civ-spouse,Wife,Asian-Pac-Islander,Male,0,35,0
19231,36,Self-emp-not-inc,147258,2,Married-civ-spouse,Husband,White,Male,1477,60,0
19232,31,Private,139012,10,Married-civ-spouse,Husband,White,Female,0,60,0
19233,45,State-gov,30219,10,Divorced,Husband,Asian-Pac-Islander,Male,0,40,0
19234,72,Self-emp-inc,199233,3,Married-civ-spouse,Husband,White,Male,1355,35,0
19235,31,Private,360761,13,Divorced,Not-in-family,White,Male,0,50,0
19236,45,Private,259463,11,Married-civ-spouse,Husband,White,Male,1717,40,0
19237,61,Private,233427,13,Married-civ-spouse,Husband,White,Male,2392,30,1
19238,54,Private,88278,10,Married-civ-spouse,Husband,White,Male,1548,50,0
19239,42,Private,191957,13,Married-civ-spouse,Unmarried,Black,Female,0,35,0
19240,43,Private,132130,11,Married-civ-spouse,Not-in-family,White,Female,0,40,0
19241,88,Local-gov,67243,11,Married-civ-spouse,Husband,White,Male,0,45,0
19242,37,Private,82576,5,Divorced,Not-in-family,Amer-Indian-Eskimo,Male,0,36,0
19243,67,Local-gov,352882,13,Married-civ-spouse,Husband,White,Male,0,60,0
19244,51,Local-gov,195416,14,Divorced,Not-in-family,White,Female,0,35,1
19245,76,Private,120302,9,Married-civ-spouse,Husband,White,Male,0,40,1
19246,42,Private,91103,15,Divorced,Not-in-family,White,Female,0,39,0
19247,47,Self-emp-not-inc,165039,10,Never-married,Unmarried,Black,Male,3212,40,1
19248,57,Self-emp-inc,125000,2,Married-civ-spouse,Husband,White,Male,0,12,0
19249,64,Self-emp-inc,103205,9,Married-civ-spouse,Husband,White,Male,0,40,1
19250,44,Private,120277,15,Married-AF-spouse,Husband,White,Male,0,3,0
19251,52,Local-gov,235334,14,Never-married,Not-in-family,White,Female,0,32,0
19252,37,Private,124076,9,Married-civ-spouse,Husband,White,Male,0,40,1
19253,90,Self-emp-not-inc,78602,7,Never-married,Other-relative,White,Male,2459,20,0
19254,46,Private,428405,13,Married-civ-spouse,Unmarried,White,Male,0,4,0
19255,41,Private,118212,2,Married-AF-spouse,Husband,White,Male,0,40,0
19256,49,Self-emp-not-inc,155862,9,Separated,Husband,White,Male,554,50,0
19257,33,Private,327112,14,Divorced,Husband,White,Male,0,9,0
19258,29,Private,229729,13,Married-civ-spouse,Husband,White,Female,0,99,1
19259,42,Self-emp-inc,130126,4,Married-civ-spouse,Husband,White,Male,1977,20,0
19260,45,Local-gov,181964,10,Divorced,Wife,White,Male,1887,47,0
19261,50,Private,338283,10,Married-civ-spouse,Husband,White,Male,3338,40,0
19262,36,State-gov,37931,4,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,48,0
19263,56,Private,35520,9,Divorced,Wife,White,Male,3753,42,1
19264,33,Federal-gov,291783,10,Never-married,Not-in-family,Black,Male,0,40,0
19265,54,Private,222993,9,Never-married,Own-child,White,Male,3721,54,1
19266,54,Private,35576,10,Married-civ-spouse,Husband,White,Male,1283,50,0
19267,56,Private,244580,9,Married-civ-spouse,Husband,White,Male,282,70,0
19268,42,Self-emp-not-inc,155972,9,Married-civ-spouse,Unmarried,White,Male,0,40,0
19269,46,State-gov,107231,10,Married-civ-spouse,Husband,White,Male,3475,40,0
19270,32,Private,108256,10,Never-married,Husband,White,Male,0,60,0
19271,32,Private,157289,9,Married-spouse-absent,Wife,White,Male,3746,40,1
19272,34,Federal-gov,162347,10,Never-married,Not-in-family,White,Male,0,50,0
19273,53,Self-emp-not-inc,137354,14,Married-civ-spouse,Husband,White,Male,1129,40,0
19274,42,Private,168138,13,Never-married,Not-in-family,White,Male,1922,55,0
19275,30,Local-gov,186172,12,Married-civ-spouse,Husband,White,Male,0,54,0
19276,77,Self-emp-not-inc,72931,13,Married-spouse-absent,Not-in-family,Black,Male,0,20,0
19277,46,Private,266860,11,Married-civ-spouse,Husband,White,Male,1598,60,0
19278,32,Private,239155,10,Married-civ-spouse,Husband,White,Female,0,50,0
19279,44,Private,288433,10,Never-married,Own-child,Black,Female,2800,85,1
19280,51,Self-emp-inc,77392,6,Married-civ-spouse,Husband,White,Male,2800,78,0
19281,47,Local-gov,109705,16,Divorced,Not-in-family,White,Female,0,56,1
19282,26,Federal-gov,30776,13,Divorced,Husband,White,Male,0,40,0
19283,36,State-gov,238802,8,Married-civ-spouse,Husband,White,Male,0,48,0
19284,44,Private,191196,10,Married-civ-spouse,Not-in-family,Amer-Indian-Eskimo,Male,0,35,0
19285,67,Private,333611,3,Never-married,Other-relative,White,Male,3348,54,1
19286,69,Federal-gov,192213,14,Never-married,Not-in-family,White,Female,0,40,1
19287,46,Private,261059,14,Never-married,Husband,White,Male,1977,1,0
19288,49,Private,192323,9,Married-civ-spouse,Unmarried,White,Male,0,4,0
19289,45,Private,233511,13,Married-civ-spouse,Own-child,White,Male,969,60,0
19290,36,Private,57435,13,Never-married,Not-in-family,White,Male,0,45,0
19291,60,Private,181916,10,Separated,Not-in-family,White,Male,3627,40,1
19292,38,Private,172538,2,Married-civ-spouse,Husband,Other,Male,1977,40,0
19293,41,Private,276718,9,Never-married,Own-child,White,Male,3217,20,0
19294,43,Private,254146,10,Married-spouse-absent,Not-in-family,White,Male,1902,40,0
19295,43,Local-gov,437318,10,Never-married,Husband,White,Male,0,40,0
19296,37,State-gov,191841,15,Separated,Not-in-family,White,Female,0,40,0
19297,44,Local-gov,188291,12,Married-civ-spouse,Husband,White,Male,0,85,1
19298,34,Private,104293,12,Married-spouse-absent,Unmarried,White,Female,3179,40,1
19299,34,Private,84119,9,Never-married,Other-relative,White,Male,2935,40,1
19300,41,Local-gov,189956,13,Never-married,Wife,Black,Female,0,52,0
19301,21,Self-emp-not-inc,108670,10,Married-civ-spouse,Husband,White,Male,0,60,0
19302,42,Private,143069,9,Married-spouse-absent,Husband,White,Male,0,60,0
19303,34,Private,384150,12,Divorced,Husband,White,Male,0,40,0
19304,42,Private,101108,9,Divorced,Other-relative,White,Female,3109,15,1
19305,64,Local-gov,210464,14,Widowed,Unmarried,White,Female,2401,40,0
19306,32,Local-gov,194901,13,Married-civ-spouse,Husband,Other,Male,2057,70,1
19307,65,Private,154171,15,Married-civ-spouse,Husband,White,Male,0,22,0
19308,42,Self-emp-not-inc,328906,9,Never-married,Not-in-family,White,Male,3764,35,1
19309,36,Private,172256,9,Separated,Husband,White,Male,1392,44,0
19310,58,Self-emp-inc,210563,5,Married-civ-spouse,Wife,White,Female,0,35,0
19311,46,Private,196529,9,Married-civ-spouse,Wife,White,Female,0,6,0
19312,51,Private,266828,13,Married-spouse-absent,Husband,White,Male,0,60,0
19313,52,Federal-gov,617021,1,Married-civ-spouse,Not-in-family,Black,Male,0,40,0
19314,32,Private,195602,13,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,164,45,0
19315,36,Private,91037,9,Widowed,Unmarried,White,Female,0,40,0
19316,68,Private,222011,10,Divorced,Not-in-family,White,Male,0,40,0
19317,51,State-gov,89285,10,Never-married,Not-in-family,Other,Female,0,16,0
19318,58,Self-emp-not-inc,143731,9,Married-civ-spouse,Husband,Black,Male,2104,72,0
19319,38,Private,83545,13,Married-civ-spouse,Husband,White,Male,0,7,0
19320,36,Private,93211,13,Never-married,Husband,White,Male,1902,40,0
19321,39,Private,104001,14,Divorced,Not-in-family,Other,Female,0,45,0
19322,43,Private,245056,9,Married-spouse-absent,Husband,Black,Male,0,10,0
19323,34,Private,300681,10,Married-civ-spouse,Other-relative,Black,Male,2601,40,0
19324,26,Private,122485,9,Separated,Not-in-family,White,Male,3444,40,1
19325,40,Private,154374,6,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,60,0
19326,45,Private,37237,10,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,13,0
19327,77,Private,176634,4,Married-civ-spouse,Wife,White,Female,0,35,0
19328,30,State-gov,206051,9,Married-civ-spouse,Husband,Other,Male,0,40,0
19329,57,Private,430554,10,Married-civ-spouse,Husband,White,Male,1265,50,0
19330,43,Private,191982,11,Never-married,Own-child,White,Male,3433,55,1
19331,45,Private,192835,4,Married-civ-spouse,Husband,White,Male,3231,55,0
19332,45,Private,89160,8,Never-married,Own-child,White,Male,0,49,0
19333,63,Private,138193,9,Married-civ-spouse,Unmarried,White,Male,0,40,0
