,status,duration,credit_history,purpose,amount,savings,employment_duration,installment_rate,personal_status_sex,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,income
1912,2,48,critical account/other credits elsewhere,repairs,1927,unknown/no savings account,2,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,33,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),yes,0
1913,3,24,all credits at this bank paid back duly,repairs,1927,... <  100 DM,2,1,female : non-single or male : single,co-applicant,2,building soc. savings agr./life insurance,33,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
1914,1,60,no credits taken/all credits paid back duly,car (used),2136,unknown/no savings account,0,1,male : married/widowed,none,2,unknown / no property,25,none,rent,1,skilled employee/official,0 to 2,no,no,0
1915,1,27,no credits taken/all credits paid back duly,repairs,2136,unknown/no savings account,2,1,male : married/widowed,none,2,unknown / no property,25,none,rent,1,skilled employee/official,0 to 2,no,no,0
1916,1,48,delay in paying off in the past,car (used),2136,unknown/no savings account,2,1,male : married/widowed,none,2,unknown / no property,25,none,rent,1,skilled employee/official,0 to 2,no,no,0
1917,1,48,no credits taken/all credits paid back duly,car (used),2136,unknown/no savings account,2,1,male : married/widowed,none,2,unknown / no property,25,none,rent,1,unemployed/unskilled - non-resident,0 to 2,no,no,0
1918,1,72,no credits taken/all credits paid back duly,car (used),2136,unknown/no savings account,2,1,male : divorced/separated,none,2,unknown / no property,25,none,rent,1,skilled employee/official,0 to 2,no,no,0
1919,1,30,critical account/other credits elsewhere,car (new),6187,unknown/no savings account,3,1,female : single,none,3,building soc. savings agr./life insurance,24,none,for free,3-Feb,skilled employee/official,0 to 2,no,no,0
1920,1,30,delay in paying off in the past,car (new),6187,unknown/no savings account,3,1,female : single,none,0,building soc. savings agr./life insurance,24,none,for free,3-Feb,skilled employee/official,0 to 2,no,no,0
1921,1,30,critical account/other credits elsewhere,car (new),6187,... <  100 DM,3,3,female : single,none,0,real estate,65,none,for free,3-Feb,skilled employee/official,0 to 2,no,no,0
1922,1,30,no credits taken/all credits paid back duly,car (new),6187,... <  100 DM,1,0,female : single,none,0,building soc. savings agr./life insurance,24,none,for free,3-Feb,skilled employee/official,0 to 2,no,no,0
1923,1,30,critical account/other credits elsewhere,car (new),6187,... <  100 DM,3,3,male : divorced/separated,none,0,real estate,65,none,for free,3-Feb,skilled employee/official,0 to 2,no,no,0
1924,2,18,delay in paying off in the past,car (used),1076,unknown/no savings account,2,0,male : divorced/separated,none,0,building soc. savings agr./life insurance,33,bank,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
1925,2,18,delay in paying off in the past,car (used),3244,unknown/no savings account,2,3,female : non-single or male : single,none,0,real estate,33,bank,for free,3-Feb,skilled employee/official,0 to 2,no,no,0
1926,2,18,critical account/other credits elsewhere,car (used),3578,unknown/no savings account,2,3,female : non-single or male : single,co-applicant,0,building soc. savings agr./life insurance,33,bank,rent,3-Feb,skilled employee/official,3 or more,yes (under customer name),no,0
1927,1,18,delay in paying off in the past,car (used),3244,unknown/no savings account,2,0,female : non-single or male : single,none,2,building soc. savings agr./life insurance,33,bank,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
1928,1,18,delay in paying off in the past,car (used),3244,unknown/no savings account,2,0,female : non-single or male : single,none,0,building soc. savings agr./life insurance,33,bank,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
1929,1,60,all credits at this bank paid back duly,others,860,unknown/no savings account,2,3,female : non-single or male : single,none,0,real estate,39,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
1930,1,6,critical account/other credits elsewhere,others,860,unknown/no savings account,4,3,female : non-single or male : single,none,0,real estate,39,none,own,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
1931,1,6,critical account/other credits elsewhere,others,6468,unknown/no savings account,4,3,female : non-single or male : single,none,0,real estate,39,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
1932,1,6,critical account/other credits elsewhere,others,5371,unknown/no savings account,4,3,female : non-single or male : single,none,0,real estate,39,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
1933,1,18,critical account/other credits elsewhere,others,860,unknown/no savings account,4,3,female : non-single or male : single,none,0,real estate,39,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
1934,2,7,no credits taken/all credits paid back duly,retraining,745,unknown/no savings account,2,2,male : married/widowed,none,2,building soc. savings agr./life insurance,23,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,1
1935,2,14,no credits taken/all credits paid back duly,retraining,2063,unknown/no savings account,2,2,male : married/widowed,none,2,building soc. savings agr./life insurance,23,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,1
1936,2,48,no credits taken/all credits paid back duly,retraining,15672,... >= 1000 DM,2,2,male : married/widowed,none,2,building soc. savings agr./life insurance,23,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,0
1937,2,9,no credits taken/all credits paid back duly,retraining,15672,unknown/no savings account,2,2,male : married/widowed,none,2,unknown / no property,23,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,1
1938,2,48,all credits at this bank paid back duly,retraining,15672,... >= 1000 DM,2,2,male : married/widowed,none,2,building soc. savings agr./life insurance,23,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,1
1939,1,24,critical account/other credits elsewhere,car (used),2325,... <  100 DM,3,2,male : married/widowed,none,1,real estate,32,bank,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,0
1940,1,24,critical account/other credits elsewhere,others,2325,unknown/no savings account,3,2,male : married/widowed,none,1,building soc. savings agr./life insurance,32,bank,for free,1,skilled employee/official,0 to 2,no,no,0
1941,1,24,critical account/other credits elsewhere,others,2325,unknown/no savings account,3,2,male : married/widowed,none,1,building soc. savings agr./life insurance,32,bank,own,1,unskilled - resident,0 to 2,no,no,0
1942,1,24,critical account/other credits elsewhere,others,2325,... <  100 DM,3,1,female : non-single or male : single,co-applicant,1,building soc. savings agr./life insurance,32,bank,rent,1,skilled employee/official,0 to 2,no,no,0
1943,1,24,critical account/other credits elsewhere,others,2325,... <  100 DM,3,1,male : married/widowed,none,1,car or other,21,bank,rent,1,skilled employee/official,0 to 2,no,no,0
1944,3,18,no credits taken/all credits paid back duly,others,7882,unknown/no savings account,2,2,female : single,none,2,car or other,30,none,rent,1,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,0
1945,2,18,no credits taken/all credits paid back duly,others,1820,unknown/no savings account,2,2,female : single,co-applicant,2,car or other,30,none,own,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
1946,2,18,no credits taken/all credits paid back duly,others,1820,unknown/no savings account,2,2,male : divorced/separated,co-applicant,2,car or other,30,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
1947,2,18,no credits taken/all credits paid back duly,others,1820,unknown/no savings account,2,2,female : single,co-applicant,2,car or other,30,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
1948,3,18,critical account/other credits elsewhere,others,9857,unknown/no savings account,2,2,female : single,none,3,car or other,30,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
1949,3,72,no credits taken/all credits paid back duly,others,1961,unknown/no savings account,4,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,23,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
1950,3,39,no credits taken/all credits paid back duly,others,1961,unknown/no savings account,4,1,female : non-single or male : single,co-applicant,2,building soc. savings agr./life insurance,23,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
1951,3,18,no credits taken/all credits paid back duly,others,1961,unknown/no savings account,0,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,23,none,rent,1,unemployed/unskilled - non-resident,0 to 2,no,no,0
1952,3,18,critical account/other credits elsewhere,others,1961,unknown/no savings account,0,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,23,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
1953,3,60,no credits taken/all credits paid back duly,others,1961,unknown/no savings account,4,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,68,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
1954,3,39,all credits at this bank paid back duly,others,1495,unknown/no savings account,4,0,male : married/widowed,none,3,unknown / no property,38,none,rent,3-Feb,unskilled - resident,3 or more,no,no,0
1955,1,48,all credits at this bank paid back duly,others,1495,unknown/no savings account,4,1,male : married/widowed,none,0,unknown / no property,38,stores,rent,3-Feb,unskilled - resident,3 or more,no,no,0
1956,2,12,all credits at this bank paid back duly,others,1495,unknown/no savings account,4,0,male : married/widowed,co-applicant,3,unknown / no property,38,stores,own,3-Feb,unskilled - resident,3 or more,no,no,0
1957,0,12,existing credits paid back duly till now,others,1495,unknown/no savings account,4,0,male : married/widowed,none,3,car or other,56,stores,rent,3-Feb,unskilled - resident,3 or more,no,no,0
1958,0,12,existing credits paid back duly till now,others,1495,unknown/no savings account,4,0,female : non-single or male : single,none,3,car or other,47,stores,rent,3-Feb,unskilled - resident,3 or more,no,no,0
1959,3,28,critical account/other credits elsewhere,others,783,... >= 1000 DM,2,0,male : married/widowed,guarantor,2,unknown / no property,26,stores,rent,1,manager/self-empl./highly qualif. employee,3 or more,no,no,0
1960,1,26,critical account/other credits elsewhere,others,1747,unknown/no savings account,2,2,male : married/widowed,guarantor,2,unknown / no property,26,bank,rent,1,unskilled - resident,3 or more,no,no,0
1961,3,6,critical account/other credits elsewhere,others,783,unknown/no savings account,2,3,female : single,co-applicant,2,real estate,26,stores,rent,1,unskilled - resident,3 or more,no,no,0
1962,3,39,no credits taken/all credits paid back duly,others,783,... <  100 DM,0,3,male : married/widowed,guarantor,2,unknown / no property,26,bank,rent,1,unskilled - resident,3 or more,no,no,0
1963,3,24,critical account/other credits elsewhere,others,2462,unknown/no savings account,4,3,male : married/widowed,co-applicant,2,unknown / no property,26,stores,for free,1,unskilled - resident,3 or more,no,no,0
1964,3,60,no credits taken/all credits paid back duly,others,1474,... <  100 DM,2,0,male : married/widowed,none,0,real estate,34,none,own,1,skilled employee/official,3 or more,yes (under customer name),no,0
1965,3,60,no credits taken/all credits paid back duly,others,6527,... >= 1000 DM,2,0,male : married/widowed,none,0,real estate,34,none,for free,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
1966,2,60,no credits taken/all credits paid back duly,others,1569,unknown/no savings account,2,0,male : married/widowed,none,0,real estate,34,none,own,1,skilled employee/official,3 or more,yes (under customer name),no,0
1967,3,60,no credits taken/all credits paid back duly,others,1474,... <  100 DM,2,0,male : married/widowed,none,0,real estate,34,none,own,1,skilled employee/official,0 to 2,yes (under customer name),no,0
1968,1,60,no credits taken/all credits paid back duly,others,2404,500 <= ... < 1000 DM,2,0,male : married/widowed,none,0,real estate,59,none,own,1,skilled employee/official,3 or more,yes (under customer name),no,0
1969,1,10,all credits at this bank paid back duly,car (new),6143,unknown/no savings account,4,0,female : non-single or male : single,none,0,real estate,58,stores,rent,3-Feb,unskilled - resident,0 to 2,no,no,1
1970,0,48,all credits at this bank paid back duly,car (new),6143,unknown/no savings account,4,0,female : single,none,0,real estate,58,stores,own,3-Feb,unskilled - resident,0 to 2,no,no,1
1971,0,48,all credits at this bank paid back duly,car (new),6143,unknown/no savings account,4,0,female : non-single or male : single,none,0,building soc. savings agr./life insurance,58,stores,own,3-Feb,unskilled - resident,0 to 2,no,no,0
1972,0,48,all credits at this bank paid back duly,car (new),6143,unknown/no savings account,4,0,male : divorced/separated,none,0,real estate,58,stores,own,3-Feb,unskilled - resident,0 to 2,no,no,1
1973,0,48,all credits at this bank paid back duly,car (new),1275,unknown/no savings account,4,0,female : non-single or male : single,none,0,real estate,58,stores,own,3-Feb,unskilled - resident,0 to 2,no,no,1
1974,2,48,no credits taken/all credits paid back duly,others,8487,unknown/no savings account,3,3,female : non-single or male : single,none,2,building soc. savings agr./life insurance,24,none,rent,1,skilled employee/official,0 to 2,no,no,0
1975,2,48,no credits taken/all credits paid back duly,others,8487,unknown/no savings account,3,3,female : non-single or male : single,none,2,building soc. savings agr./life insurance,24,none,rent,1,skilled employee/official,0 to 2,no,no,0
1976,2,48,no credits taken/all credits paid back duly,others,8487,unknown/no savings account,3,3,female : non-single or male : single,guarantor,2,building soc. savings agr./life insurance,24,none,rent,1,skilled employee/official,0 to 2,no,no,0
1977,2,48,no credits taken/all credits paid back duly,others,8487,unknown/no savings account,3,3,female : non-single or male : single,none,2,building soc. savings agr./life insurance,24,none,rent,1,unemployed/unskilled - non-resident,0 to 2,no,no,0
1978,2,48,no credits taken/all credits paid back duly,others,8487,unknown/no savings account,3,3,female : non-single or male : single,none,2,building soc. savings agr./life insurance,24,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
1979,1,45,no credits taken/all credits paid back duly,repairs,3021,unknown/no savings account,2,2,male : divorced/separated,none,2,unknown / no property,24,none,for free,1,unskilled - resident,0 to 2,no,no,0
1980,1,72,no credits taken/all credits paid back duly,car (used),3021,unknown/no savings account,2,2,male : divorced/separated,co-applicant,2,unknown / no property,24,none,for free,1,unskilled - resident,0 to 2,no,no,0
1981,1,24,critical account/other credits elsewhere,car (used),3021,unknown/no savings account,2,2,male : divorced/separated,none,2,real estate,24,none,for free,1,unskilled - resident,0 to 2,no,no,0
1982,1,39,no credits taken/all credits paid back duly,car (used),3021,unknown/no savings account,2,2,female : non-single or male : single,none,2,unknown / no property,24,none,for free,1,unskilled - resident,0 to 2,no,no,0
1983,1,54,no credits taken/all credits paid back duly,car (used),3021,unknown/no savings account,1,2,male : divorced/separated,none,2,unknown / no property,24,none,for free,1,unskilled - resident,0 to 2,no,no,0
1984,0,12,no credits taken/all credits paid back duly,car (used),1123,... <  100 DM,2,0,female : non-single or male : single,none,0,car or other,29,none,for free,1,unskilled - resident,0 to 2,no,no,1
1985,0,12,no credits taken/all credits paid back duly,car (used),1123,100 <= ... <  500 DM,2,0,female : non-single or male : single,none,0,building soc. savings agr./life insurance,36,none,for free,1,unskilled - resident,0 to 2,no,yes,1
1986,0,12,no credits taken/all credits paid back duly,car (used),1123,... <  100 DM,2,0,female : non-single or male : single,none,0,building soc. savings agr./life insurance,29,none,own,1,unskilled - resident,0 to 2,no,no,1
1987,0,12,no credits taken/all credits paid back duly,car (used),1123,100 <= ... <  500 DM,2,3,female : non-single or male : single,none,0,building soc. savings agr./life insurance,29,none,for free,1,unskilled - resident,3 or more,no,no,1
1988,0,12,no credits taken/all credits paid back duly,car (used),1555,100 <= ... <  500 DM,2,3,female : non-single or male : single,none,0,building soc. savings agr./life insurance,29,none,for free,1,unskilled - resident,0 to 2,no,no,1
1989,1,5,all credits at this bank paid back duly,repairs,8065,unknown/no savings account,2,1,female : non-single or male : single,none,2,real estate,25,none,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
1990,1,9,all credits at this bank paid back duly,repairs,8065,unknown/no savings account,2,1,female : non-single or male : single,none,2,real estate,25,none,rent,5-Apr,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
1991,1,18,all credits at this bank paid back duly,repairs,8065,unknown/no savings account,2,1,female : non-single or male : single,none,2,real estate,25,none,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),yes,1
1992,1,7,all credits at this bank paid back duly,repairs,8065,unknown/no savings account,2,1,female : non-single or male : single,none,2,real estate,25,none,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),yes,1
1993,1,6,all credits at this bank paid back duly,repairs,8065,unknown/no savings account,2,1,female : non-single or male : single,none,2,real estate,25,none,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
1994,2,24,no credits taken/all credits paid back duly,others,1201,unknown/no savings account,1,0,female : non-single or male : single,none,3,car or other,26,none,rent,1,skilled employee/official,0 to 2,no,no,0
1995,2,24,no credits taken/all credits paid back duly,others,1201,unknown/no savings account,1,0,female : non-single or male : single,none,3,car or other,26,none,rent,1,skilled employee/official,3 or more,no,no,0
1996,2,24,no credits taken/all credits paid back duly,others,1201,unknown/no savings account,1,0,male : married/widowed,none,3,unknown / no property,26,none,rent,1,unemployed/unskilled - non-resident,0 to 2,no,no,0
1997,2,24,no credits taken/all credits paid back duly,repairs,1201,unknown/no savings account,1,0,male : married/widowed,none,3,car or other,26,none,rent,1,skilled employee/official,3 or more,no,no,0
1998,2,24,no credits taken/all credits paid back duly,others,1201,unknown/no savings account,1,0,male : married/widowed,none,3,car or other,26,none,for free,1,unemployed/unskilled - non-resident,0 to 2,no,no,0
1999,1,33,no credits taken/all credits paid back duly,car (used),2132,100 <= ... <  500 DM,1,2,female : non-single or male : single,co-applicant,1,unknown / no property,27,none,for free,3-Feb,skilled employee/official,0 to 2,no,yes,0
2000,1,48,delay in paying off in the past,car (used),2132,... >= 1000 DM,1,2,female : non-single or male : single,co-applicant,1,unknown / no property,27,none,for free,1,skilled employee/official,0 to 2,no,yes,0
2001,1,10,delay in paying off in the past,car (used),2132,100 <= ... <  500 DM,1,2,female : non-single or male : single,co-applicant,1,unknown / no property,27,none,for free,3-Feb,skilled employee/official,0 to 2,no,no,0
2002,1,33,delay in paying off in the past,car (used),2132,... >= 1000 DM,1,2,female : non-single or male : single,co-applicant,1,unknown / no property,27,none,for free,3-Feb,skilled employee/official,0 to 2,no,no,0
2003,1,24,all credits at this bank paid back duly,car (used),2132,unknown/no savings account,1,2,female : non-single or male : single,co-applicant,1,unknown / no property,27,none,for free,3-Feb,skilled employee/official,0 to 2,no,no,0
2004,0,42,all credits at this bank paid back duly,vacation,1221,... <  100 DM,2,3,female : single,co-applicant,2,unknown / no property,27,bank,for free,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
2005,2,6,critical account/other credits elsewhere,car (used),1221,... <  100 DM,2,3,female : single,none,2,car or other,27,none,rent,>= 6,skilled employee/official,0 to 2,no,no,0
2006,0,42,all credits at this bank paid back duly,car (used),1221,... <  100 DM,2,3,female : single,co-applicant,2,unknown / no property,27,bank,for free,3-Feb,skilled employee/official,0 to 2,no,no,0
2007,2,24,all credits at this bank paid back duly,repairs,1221,... >= 1000 DM,4,0,female : single,none,2,car or other,27,bank,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
2008,0,42,all credits at this bank paid back duly,vacation,1221,... <  100 DM,2,3,female : single,co-applicant,2,unknown / no property,27,bank,for free,3-Feb,skilled employee/official,0 to 2,no,no,0
2009,2,9,no credits taken/all credits paid back duly,car (used),3527,unknown/no savings account,2,0,female : non-single or male : single,none,3,car or other,30,none,rent,1,skilled employee/official,0 to 2,no,yes,1
2010,2,9,no credits taken/all credits paid back duly,car (used),918,unknown/no savings account,2,0,female : non-single or male : single,guarantor,3,car or other,30,none,rent,5-Apr,skilled employee/official,0 to 2,no,no,1
2011,2,13,no credits taken/all credits paid back duly,car (used),2507,unknown/no savings account,2,0,female : non-single or male : single,none,3,car or other,30,none,rent,1,skilled employee/official,0 to 2,no,no,1
2012,2,9,no credits taken/all credits paid back duly,furniture/equipment,918,unknown/no savings account,2,0,female : non-single or male : single,none,3,car or other,30,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,1
2013,2,33,all credits at this bank paid back duly,car (used),918,unknown/no savings account,2,0,female : non-single or male : single,none,3,car or other,30,none,rent,1,skilled employee/official,0 to 2,no,no,1
2014,3,21,critical account/other credits elsewhere,car (used),1591,... <  100 DM,3,0,male : married/widowed,none,1,real estate,34,none,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
2015,3,21,existing credits paid back duly till now,car (used),1591,... <  100 DM,0,0,male : divorced/separated,none,2,unknown / no property,34,none,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
2016,3,21,critical account/other credits elsewhere,car (used),1591,500 <= ... < 1000 DM,3,0,male : married/widowed,none,1,real estate,34,none,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
2017,3,21,existing credits paid back duly till now,car (used),8947,... <  100 DM,0,0,male : married/widowed,none,1,unknown / no property,34,bank,rent,3-Feb,unemployed/unskilled - non-resident,0 to 2,no,no,0
2018,3,21,critical account/other credits elsewhere,car (used),975,... <  100 DM,3,0,male : married/widowed,none,1,unknown / no property,34,none,rent,3-Feb,manager/self-empl./highly qualif. employee,3 or more,no,no,0
2019,3,54,existing credits paid back duly till now,business,2993,unknown/no savings account,2,1,male : married/widowed,none,2,unknown / no property,28,none,rent,3-Feb,unskilled - resident,0 to 2,no,no,0
2020,0,21,existing credits paid back duly till now,retraining,10127,unknown/no savings account,1,0,male : married/widowed,none,2,unknown / no property,28,stores,rent,3-Feb,unskilled - resident,0 to 2,no,no,0
2021,2,21,existing credits paid back duly till now,car (new),11938,unknown/no savings account,2,1,male : married/widowed,none,2,unknown / no property,28,stores,rent,3-Feb,unemployed/unskilled - non-resident,0 to 2,no,no,0
2022,2,21,existing credits paid back duly till now,car (new),7980,unknown/no savings account,2,1,male : married/widowed,none,2,unknown / no property,58,stores,rent,3-Feb,unemployed/unskilled - non-resident,0 to 2,no,no,0
2023,3,21,critical account/other credits elsewhere,repairs,2993,unknown/no savings account,2,1,male : married/widowed,none,2,unknown / no property,29,stores,rent,3-Feb,unskilled - resident,0 to 2,no,no,0
2024,2,48,all credits at this bank paid back duly,furniture/equipment,932,unknown/no savings account,2,0,male : married/widowed,guarantor,2,car or other,31,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
2025,1,36,all credits at this bank paid back duly,furniture/equipment,1360,unknown/no savings account,2,0,male : married/widowed,none,2,car or other,31,bank,for free,3-Feb,skilled employee/official,0 to 2,no,no,0
2026,3,15,all credits at this bank paid back duly,furniture/equipment,12204,unknown/no savings account,2,0,male : married/widowed,none,1,car or other,55,stores,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
2027,2,15,critical account/other credits elsewhere,furniture/equipment,1360,unknown/no savings account,2,0,male : married/widowed,none,2,car or other,31,none,rent,3-Feb,unemployed/unskilled - non-resident,0 to 2,yes (under customer name),no,0
2028,1,15,critical account/other credits elsewhere,domestic appliances,1360,unknown/no savings account,2,0,male : married/widowed,none,2,car or other,31,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
2029,1,26,critical account/other credits elsewhere,car (new),6615,unknown/no savings account,0,2,male : married/widowed,none,3,real estate,75,none,own,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
2030,1,24,delay in paying off in the past,business,6615,unknown/no savings account,0,2,male : married/widowed,none,0,real estate,75,none,own,3-Feb,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,0
2031,1,24,critical account/other credits elsewhere,car (new),6615,unknown/no savings account,0,2,male : married/widowed,none,0,real estate,75,none,own,3-Feb,unskilled - resident,0 to 2,no,no,0
2032,1,24,critical account/other credits elsewhere,car (new),6615,unknown/no savings account,0,2,male : married/widowed,none,2,real estate,75,none,own,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
2033,1,24,critical account/other credits elsewhere,car (new),6615,unknown/no savings account,1,2,male : married/widowed,none,0,real estate,75,none,own,>= 6,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
2034,0,18,no credits taken/all credits paid back duly,furniture/equipment,433,unknown/no savings account,4,1,female : non-single or male : single,co-applicant,0,unknown / no property,22,none,for free,1,skilled employee/official,0 to 2,no,yes,1
2035,0,18,no credits taken/all credits paid back duly,furniture/equipment,433,unknown/no savings account,1,1,female : non-single or male : single,co-applicant,0,unknown / no property,67,none,for free,1,skilled employee/official,0 to 2,no,no,1
2036,0,18,no credits taken/all credits paid back duly,furniture/equipment,433,unknown/no savings account,3,2,female : non-single or male : single,co-applicant,0,unknown / no property,22,none,for free,1,skilled employee/official,0 to 2,no,no,1
2037,0,12,no credits taken/all credits paid back duly,furniture/equipment,433,unknown/no savings account,0,1,female : non-single or male : single,co-applicant,0,unknown / no property,22,none,rent,1,skilled employee/official,0 to 2,no,no,1
2038,0,18,no credits taken/all credits paid back duly,furniture/equipment,433,100 <= ... <  500 DM,0,1,female : single,co-applicant,0,unknown / no property,22,none,for free,1,skilled employee/official,0 to 2,no,no,1
2039,1,15,critical account/other credits elsewhere,furniture/equipment,1056,unknown/no savings account,1,3,female : non-single or male : single,none,2,car or other,38,none,own,3-Feb,unskilled - resident,0 to 2,no,no,0
2040,1,15,critical account/other credits elsewhere,furniture/equipment,1056,unknown/no savings account,1,3,female : non-single or male : single,none,2,car or other,46,none,own,3-Feb,unskilled - resident,0 to 2,no,no,0
2041,2,15,critical account/other credits elsewhere,radio/television,1820,unknown/no savings account,1,3,female : non-single or male : single,none,2,car or other,46,bank,rent,3-Feb,unskilled - resident,3 or more,no,no,0
2042,2,54,delay in paying off in the past,car (new),3594,unknown/no savings account,1,0,female : non-single or male : single,none,0,car or other,32,none,rent,3-Feb,unskilled - resident,0 to 2,no,no,0
