,status,duration,credit_history,purpose,amount,savings,employment_duration,installment_rate,personal_status_sex,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,income
2714,2,18,critical account/other credits elsewhere,car (used),3244,unknown/no savings account,2,3,female : non-single or male : single,none,0,car or other,33,bank,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
2715,2,18,delay in paying off in the past,car (used),3244,unknown/no savings account,2,0,female : non-single or male : single,none,0,building soc. savings agr./life insurance,33,bank,for free,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
2716,2,60,existing credits paid back duly till now,car (used),3244,unknown/no savings account,2,3,female : non-single or male : single,none,0,building soc. savings agr./life insurance,33,bank,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
2717,1,60,all credits at this bank paid back duly,others,9629,unknown/no savings account,4,3,female : non-single or male : single,none,0,real estate,39,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
2718,1,48,critical account/other credits elsewhere,others,860,unknown/no savings account,4,3,female : non-single or male : single,none,0,real estate,39,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
2719,1,54,critical account/other credits elsewhere,others,860,unknown/no savings account,4,3,female : non-single or male : single,none,0,real estate,39,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
2720,2,48,no credits taken/all credits paid back duly,retraining,15672,... >= 1000 DM,2,2,male : married/widowed,none,2,building soc. savings agr./life insurance,52,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,1
2721,2,48,critical account/other credits elsewhere,retraining,15672,... >= 1000 DM,2,2,male : married/widowed,none,2,building soc. savings agr./life insurance,23,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,1
2722,0,48,no credits taken/all credits paid back duly,retraining,2212,unknown/no savings account,2,2,male : married/widowed,none,2,building soc. savings agr./life insurance,23,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,1
2723,1,24,critical account/other credits elsewhere,others,1244,... <  100 DM,3,2,male : married/widowed,none,1,real estate,32,bank,rent,1,skilled employee/official,0 to 2,no,no,0
2724,1,24,critical account/other credits elsewhere,others,2325,unknown/no savings account,3,2,male : married/widowed,none,1,car or other,32,bank,rent,1,skilled employee/official,0 to 2,no,no,0
2725,1,24,critical account/other credits elsewhere,others,950,... <  100 DM,3,2,male : married/widowed,none,1,real estate,32,bank,rent,1,skilled employee/official,0 to 2,no,no,0
2726,2,47,no credits taken/all credits paid back duly,others,1820,unknown/no savings account,2,2,female : single,none,2,car or other,30,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
2727,3,18,critical account/other credits elsewhere,others,1820,unknown/no savings account,2,2,female : single,none,2,car or other,30,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
2728,1,18,no credits taken/all credits paid back duly,others,1820,unknown/no savings account,1,2,female : single,none,2,car or other,30,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
2729,1,45,no credits taken/all credits paid back duly,others,1961,unknown/no savings account,4,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,23,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
2730,3,54,no credits taken/all credits paid back duly,others,1961,unknown/no savings account,4,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,23,bank,rent,1,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
2731,3,18,delay in paying off in the past,others,522,unknown/no savings account,4,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,23,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
2732,1,39,all credits at this bank paid back duly,others,1495,unknown/no savings account,4,0,male : married/widowed,none,3,unknown / no property,38,bank,rent,3-Feb,unskilled - resident,3 or more,no,no,0
2733,1,12,critical account/other credits elsewhere,others,1495,unknown/no savings account,4,1,male : married/widowed,none,3,unknown / no property,38,none,rent,3-Feb,skilled employee/official,3 or more,no,no,0
2734,3,12,all credits at this bank paid back duly,others,1495,... >= 1000 DM,4,0,male : married/widowed,none,3,unknown / no property,38,bank,rent,3-Feb,unskilled - resident,3 or more,no,no,0
2735,3,6,critical account/other credits elsewhere,others,783,100 <= ... <  500 DM,2,0,female : non-single or male : single,guarantor,2,building soc. savings agr./life insurance,26,stores,rent,1,unskilled - resident,3 or more,no,no,0
2736,3,13,delay in paying off in the past,others,783,... >= 1000 DM,2,1,male : married/widowed,guarantor,2,building soc. savings agr./life insurance,26,stores,for free,1,unskilled - resident,3 or more,no,no,0
2737,0,39,critical account/other credits elsewhere,others,783,unknown/no savings account,2,3,male : married/widowed,guarantor,0,unknown / no property,26,bank,rent,1,unskilled - resident,3 or more,no,no,0
2738,2,60,no credits taken/all credits paid back duly,others,6527,unknown/no savings account,2,1,male : married/widowed,co-applicant,0,real estate,34,none,own,1,skilled employee/official,3 or more,yes (under customer name),no,0
2739,3,60,no credits taken/all credits paid back duly,others,6527,unknown/no savings account,2,0,male : married/widowed,none,0,real estate,34,none,own,1,unemployed/unskilled - non-resident,3 or more,yes (under customer name),no,0
2740,1,60,no credits taken/all credits paid back duly,others,6527,unknown/no savings account,2,0,male : married/widowed,none,0,real estate,65,none,own,1,skilled employee/official,3 or more,yes (under customer name),no,0
2741,1,9,all credits at this bank paid back duly,car (new),1163,unknown/no savings account,4,0,female : non-single or male : single,none,0,real estate,58,stores,own,3-Feb,unskilled - resident,0 to 2,no,no,1
2742,1,11,all credits at this bank paid back duly,car (new),6143,unknown/no savings account,4,0,female : non-single or male : single,none,0,real estate,58,stores,own,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,no,no,1
2743,1,6,all credits at this bank paid back duly,car (new),6143,unknown/no savings account,4,0,female : non-single or male : single,none,0,real estate,58,stores,rent,3-Feb,unskilled - resident,0 to 2,no,no,1
2744,2,48,no credits taken/all credits paid back duly,others,8487,unknown/no savings account,3,3,female : non-single or male : single,none,2,real estate,24,none,rent,1,skilled employee/official,0 to 2,no,no,0
2745,2,48,no credits taken/all credits paid back duly,others,8487,unknown/no savings account,3,3,female : single,none,2,building soc. savings agr./life insurance,24,none,rent,1,skilled employee/official,0 to 2,no,no,0
2746,2,48,no credits taken/all credits paid back duly,others,8487,unknown/no savings account,3,2,female : non-single or male : single,none,2,building soc. savings agr./life insurance,24,none,rent,1,skilled employee/official,0 to 2,no,no,0
2747,1,60,no credits taken/all credits paid back duly,car (used),3021,unknown/no savings account,2,2,male : divorced/separated,none,2,car or other,24,none,for free,1,unskilled - resident,0 to 2,no,no,0
2748,1,60,no credits taken/all credits paid back duly,car (used),3021,unknown/no savings account,2,2,male : divorced/separated,none,2,real estate,24,none,for free,1,unskilled - resident,0 to 2,no,no,0
2749,1,24,critical account/other credits elsewhere,car (used),3021,unknown/no savings account,2,2,male : divorced/separated,none,2,unknown / no property,24,none,rent,1,unskilled - resident,0 to 2,no,no,0
2750,0,12,existing credits paid back duly till now,car (used),1123,unknown/no savings account,2,0,female : non-single or male : single,none,0,building soc. savings agr./life insurance,29,none,for free,1,unskilled - resident,0 to 2,no,no,1
2751,0,12,no credits taken/all credits paid back duly,car (used),1123,... >= 1000 DM,2,0,female : non-single or male : single,none,0,building soc. savings agr./life insurance,29,none,for free,1,unskilled - resident,0 to 2,no,no,1
2752,0,12,no credits taken/all credits paid back duly,car (used),1123,100 <= ... <  500 DM,2,0,female : non-single or male : single,guarantor,0,building soc. savings agr./life insurance,29,none,own,1,unskilled - resident,0 to 2,no,no,0
2753,1,36,all credits at this bank paid back duly,repairs,1553,unknown/no savings account,2,1,female : non-single or male : single,none,2,real estate,25,none,rent,3-Feb,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,1
2754,0,36,all credits at this bank paid back duly,repairs,8065,unknown/no savings account,2,1,female : non-single or male : single,none,2,real estate,25,none,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,no,no,1
2755,1,36,all credits at this bank paid back duly,repairs,522,unknown/no savings account,2,1,male : married/widowed,none,2,real estate,25,none,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
2756,2,24,no credits taken/all credits paid back duly,repairs,2511,unknown/no savings account,1,0,male : married/widowed,none,3,car or other,26,none,rent,1,skilled employee/official,0 to 2,no,no,0
2757,2,24,no credits taken/all credits paid back duly,others,12389,unknown/no savings account,1,0,male : married/widowed,none,3,car or other,26,none,rent,1,skilled employee/official,0 to 2,no,no,0
2758,2,24,no credits taken/all credits paid back duly,others,1201,unknown/no savings account,1,0,female : non-single or male : single,none,3,car or other,26,none,own,1,skilled employee/official,0 to 2,no,no,0
2759,1,45,delay in paying off in the past,car (used),709,... >= 1000 DM,1,2,female : non-single or male : single,co-applicant,1,unknown / no property,27,none,for free,3-Feb,skilled employee/official,0 to 2,no,no,0
2760,1,47,critical account/other credits elsewhere,car (used),2132,... >= 1000 DM,1,2,female : non-single or male : single,co-applicant,0,real estate,27,none,for free,>= 6,skilled employee/official,0 to 2,no,no,0
2761,1,24,delay in paying off in the past,car (used),2132,100 <= ... <  500 DM,1,1,female : non-single or male : single,co-applicant,1,unknown / no property,27,none,for free,3-Feb,skilled employee/official,0 to 2,no,yes,0
2762,1,28,critical account/other credits elsewhere,car (used),1221,... >= 1000 DM,2,3,female : single,co-applicant,2,real estate,27,none,for free,3-Feb,skilled employee/official,0 to 2,no,no,0
2763,2,48,all credits at this bank paid back duly,car (used),1659,100 <= ... <  500 DM,2,3,female : single,none,2,car or other,20,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
2764,3,12,delay in paying off in the past,others,1221,... >= 1000 DM,2,3,female : single,none,2,car or other,27,none,own,5-Apr,skilled employee/official,0 to 2,no,no,0
2765,2,9,no credits taken/all credits paid back duly,retraining,2039,unknown/no savings account,2,0,female : non-single or male : single,none,3,car or other,30,none,rent,1,skilled employee/official,0 to 2,no,no,1
2766,2,9,no credits taken/all credits paid back duly,car (used),918,unknown/no savings account,2,0,female : non-single or male : single,none,3,car or other,55,none,own,1,skilled employee/official,0 to 2,no,no,1
2767,2,9,no credits taken/all credits paid back duly,car (used),918,unknown/no savings account,2,0,female : non-single or male : single,guarantor,3,unknown / no property,30,none,rent,1,skilled employee/official,0 to 2,no,no,1
2768,3,21,critical account/other credits elsewhere,car (used),1591,... <  100 DM,3,0,female : non-single or male : single,none,1,unknown / no property,34,none,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
2769,3,21,critical account/other credits elsewhere,car (used),1591,... <  100 DM,3,0,female : non-single or male : single,none,1,unknown / no property,34,none,rent,5-Apr,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
2770,2,21,critical account/other credits elsewhere,car (used),1591,... <  100 DM,3,2,male : married/widowed,none,1,real estate,34,none,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
2771,1,48,existing credits paid back duly till now,repairs,2993,unknown/no savings account,2,1,male : married/widowed,none,1,unknown / no property,42,stores,rent,3-Feb,unskilled - resident,0 to 2,no,no,0
2772,2,33,existing credits paid back duly till now,car (new),2993,unknown/no savings account,2,1,male : married/widowed,none,2,real estate,28,stores,own,3-Feb,unskilled - resident,0 to 2,no,no,0
2773,2,42,no credits taken/all credits paid back duly,others,2993,unknown/no savings account,2,1,male : married/widowed,none,2,unknown / no property,28,stores,rent,3-Feb,unskilled - resident,0 to 2,no,no,0
2774,3,15,critical account/other credits elsewhere,furniture/equipment,1360,unknown/no savings account,2,0,male : married/widowed,none,2,car or other,75,stores,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
2775,3,15,critical account/other credits elsewhere,furniture/equipment,1360,unknown/no savings account,3,0,male : married/widowed,none,2,car or other,75,stores,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
2776,3,15,critical account/other credits elsewhere,furniture/equipment,7485,unknown/no savings account,2,0,male : married/widowed,none,2,car or other,40,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
2777,1,24,critical account/other credits elsewhere,car (new),6615,unknown/no savings account,4,2,female : non-single or male : single,none,0,real estate,75,none,own,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
2778,1,24,delay in paying off in the past,retraining,6615,100 <= ... <  500 DM,0,2,male : married/widowed,none,0,real estate,75,none,own,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
2779,1,24,delay in paying off in the past,car (new),6615,unknown/no savings account,0,2,female : single,none,0,car or other,75,none,own,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
2780,0,18,no credits taken/all credits paid back duly,furniture/equipment,433,500 <= ... < 1000 DM,0,1,female : non-single or male : single,co-applicant,0,unknown / no property,22,none,for free,1,skilled employee/official,0 to 2,no,yes,1
2781,0,18,no credits taken/all credits paid back duly,furniture/equipment,3079,unknown/no savings account,0,1,female : non-single or male : single,co-applicant,0,unknown / no property,22,none,for free,1,skilled employee/official,0 to 2,yes (under customer name),no,1
2782,0,18,no credits taken/all credits paid back duly,furniture/equipment,433,unknown/no savings account,0,3,female : non-single or male : single,co-applicant,0,unknown / no property,39,none,for free,1,skilled employee/official,0 to 2,no,no,1
2783,0,72,existing credits paid back duly till now,others,3594,unknown/no savings account,1,3,female : non-single or male : single,co-applicant,2,real estate,46,none,for free,3-Feb,unskilled - resident,0 to 2,yes (under customer name),no,0
2784,1,30,existing credits paid back duly till now,retraining,7485,unknown/no savings account,1,3,female : non-single or male : single,none,2,car or other,46,bank,rent,3-Feb,skilled employee/official,3 or more,no,no,0
2785,1,28,critical account/other credits elsewhere,business,3594,unknown/no savings account,1,3,female : non-single or male : single,none,2,car or other,37,stores,own,3-Feb,unskilled - resident,0 to 2,no,no,0
2786,1,18,no credits taken/all credits paid back duly,others,1842,unknown/no savings account,1,0,male : divorced/separated,none,0,building soc. savings agr./life insurance,34,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,1
2787,1,36,no credits taken/all credits paid back duly,others,1842,500 <= ... < 1000 DM,1,3,female : non-single or male : single,none,0,building soc. savings agr./life insurance,34,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,1
2788,1,10,no credits taken/all credits paid back duly,others,1842,unknown/no savings account,1,3,female : non-single or male : single,none,0,building soc. savings agr./life insurance,34,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,1
2789,0,48,no credits taken/all credits paid back duly,retraining,1449,unknown/no savings account,3,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,27,none,for free,3-Feb,skilled employee/official,0 to 2,no,no,0
2790,0,9,no credits taken/all credits paid back duly,retraining,11590,unknown/no savings account,0,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,27,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
2791,3,9,no credits taken/all credits paid back duly,retraining,15672,unknown/no savings account,3,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,27,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
2792,2,42,critical account/other credits elsewhere,others,5954,unknown/no savings account,3,2,female : non-single or male : single,none,3,unknown / no property,41,bank,rent,3-Feb,unskilled - resident,0 to 2,no,no,0
2793,2,42,critical account/other credits elsewhere,retraining,5954,unknown/no savings account,3,2,female : non-single or male : single,none,3,unknown / no property,41,bank,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
2794,2,42,all credits at this bank paid back duly,others,5954,unknown/no savings account,3,2,female : non-single or male : single,none,3,unknown / no property,41,bank,for free,3-Feb,unskilled - resident,0 to 2,no,no,0
2795,2,15,no credits taken/all credits paid back duly,furniture/equipment,626,... >= 1000 DM,1,0,female : single,none,3,car or other,23,none,rent,1,skilled employee/official,0 to 2,no,no,0
2796,2,15,delay in paying off in the past,furniture/equipment,1444,... >= 1000 DM,1,0,male : married/widowed,none,3,car or other,23,none,for free,1,skilled employee/official,0 to 2,no,no,0
2797,2,15,no credits taken/all credits paid back duly,furniture/equipment,684,... >= 1000 DM,1,0,female : single,none,3,car or other,23,none,rent,1,skilled employee/official,0 to 2,no,no,0
2798,2,18,no credits taken/all credits paid back duly,car (new),9398,unknown/no savings account,1,3,female : single,none,1,building soc. savings agr./life insurance,28,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
2799,2,36,no credits taken/all credits paid back duly,car (new),9398,unknown/no savings account,3,3,female : single,none,0,building soc. savings agr./life insurance,28,none,for free,1,skilled employee/official,0 to 2,yes (under customer name),no,1
2800,2,36,no credits taken/all credits paid back duly,car (new),4165,unknown/no savings account,1,3,female : single,none,0,building soc. savings agr./life insurance,28,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),yes,1
2801,0,10,existing credits paid back duly till now,retraining,7980,... >= 1000 DM,1,0,male : married/widowed,none,0,building soc. savings agr./life insurance,27,none,for free,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
2802,2,27,existing credits paid back duly till now,retraining,7980,... >= 1000 DM,1,0,male : married/widowed,none,0,building soc. savings agr./life insurance,27,none,for free,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
2803,0,36,existing credits paid back duly till now,business,7980,... >= 1000 DM,1,0,male : married/widowed,none,0,building soc. savings agr./life insurance,27,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
2804,0,48,delay in paying off in the past,car (used),14027,unknown/no savings account,2,1,male : married/widowed,none,2,unknown / no property,24,none,for free,1,unskilled - resident,0 to 2,no,no,0
2805,1,60,no credits taken/all credits paid back duly,car (used),1768,unknown/no savings account,2,0,male : married/widowed,none,2,unknown / no property,24,none,for free,1,unskilled - resident,0 to 2,no,no,0
2806,0,48,no credits taken/all credits paid back duly,car (used),14027,unknown/no savings account,2,1,male : married/widowed,none,2,unknown / no property,24,none,for free,1,unskilled - resident,0 to 2,no,no,0
2807,2,30,all credits at this bank paid back duly,vacation,7596,unknown/no savings account,4,0,male : married/widowed,none,0,building soc. savings agr./life insurance,63,none,rent,3-Feb,unskilled - resident,0 to 2,no,no,0
2808,0,30,critical account/other credits elsewhere,car (used),7596,unknown/no savings account,4,3,male : married/widowed,co-applicant,2,building soc. savings agr./life insurance,63,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
2809,1,13,no credits taken/all credits paid back duly,car (new),7596,... <  100 DM,4,2,male : married/widowed,none,0,building soc. savings agr./life insurance,63,bank,own,3-Feb,skilled employee/official,0 to 2,no,no,0
2810,0,24,critical account/other credits elsewhere,car (used),3349,100 <= ... <  500 DM,2,0,male : married/widowed,none,0,real estate,30,none,own,1,skilled employee/official,3 or more,yes (under customer name),no,1
2811,1,24,all credits at this bank paid back duly,car (used),3349,100 <= ... <  500 DM,1,0,male : married/widowed,none,0,real estate,30,none,for free,1,skilled employee/official,3 or more,yes (under customer name),no,1
2812,0,24,critical account/other credits elsewhere,car (used),3349,100 <= ... <  500 DM,1,0,male : married/widowed,none,0,real estate,30,none,own,1,skilled employee/official,3 or more,yes (under customer name),no,1
2813,1,60,all credits at this bank paid back duly,others,13756,unknown/no savings account,4,1,male : married/widowed,none,0,real estate,63,bank,own,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
2814,1,60,all credits at this bank paid back duly,others,13756,unknown/no savings account,4,1,male : married/widowed,none,0,real estate,27,bank,own,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
2815,1,60,all credits at this bank paid back duly,others,13756,100 <= ... <  500 DM,4,3,male : married/widowed,none,0,building soc. savings agr./life insurance,63,bank,own,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
2816,1,36,no credits taken/all credits paid back duly,furniture/equipment,2302,unknown/no savings account,2,0,male : divorced/separated,none,0,building soc. savings agr./life insurance,31,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,no,yes,0
2817,1,36,no credits taken/all credits paid back duly,furniture/equipment,2302,unknown/no savings account,2,0,male : married/widowed,none,0,building soc. savings agr./life insurance,31,none,for free,1,skilled employee/official,0 to 2,no,yes,1
2818,1,36,no credits taken/all credits paid back duly,furniture/equipment,2302,unknown/no savings account,2,0,male : divorced/separated,none,0,building soc. savings agr./life insurance,31,stores,rent,1,skilled employee/official,0 to 2,no,no,1
2819,2,30,existing credits paid back duly till now,repairs,2503,... <  100 DM,1,0,male : married/widowed,none,2,car or other,50,stores,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
2820,2,30,existing credits paid back duly till now,retraining,2503,unknown/no savings account,4,0,male : married/widowed,none,2,car or other,19,stores,rent,3-Feb,skilled employee/official,3 or more,no,no,0
2821,2,30,delay in paying off in the past,retraining,2503,... <  100 DM,1,0,male : married/widowed,none,2,car or other,41,stores,for free,3-Feb,skilled employee/official,0 to 2,no,no,0
2822,2,24,existing credits paid back duly till now,furniture/equipment,5103,... <  100 DM,1,1,female : non-single or male : single,none,2,car or other,23,none,for free,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
2823,2,24,existing credits paid back duly till now,furniture/equipment,1553,... <  100 DM,1,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,23,none,for free,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
2824,2,24,existing credits paid back duly till now,others,1553,... <  100 DM,2,1,female : non-single or male : single,none,2,car or other,23,none,for free,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
2825,3,33,no credits taken/all credits paid back duly,furniture/equipment,1493,unknown/no savings account,1,0,female : non-single or male : single,none,1,building soc. savings agr./life insurance,34,none,rent,1,skilled employee/official,3 or more,no,no,0
2826,2,12,no credits taken/all credits paid back duly,others,1493,unknown/no savings account,1,0,female : non-single or male : single,none,1,building soc. savings agr./life insurance,34,none,rent,1,skilled employee/official,3 or more,no,no,0
2827,2,12,critical account/other credits elsewhere,furniture/equipment,1493,unknown/no savings account,1,0,female : non-single or male : single,none,1,building soc. savings agr./life insurance,34,none,rent,1,skilled employee/official,3 or more,no,no,0
2828,1,48,all credits at this bank paid back duly,others,3905,unknown/no savings account,2,2,male : married/widowed,none,2,unknown / no property,36,stores,for free,3-Feb,skilled employee/official,3 or more,no,no,0
2829,1,60,all credits at this bank paid back duly,others,3905,unknown/no savings account,2,2,male : married/widowed,none,2,unknown / no property,36,bank,for free,3-Feb,skilled employee/official,3 or more,no,no,0
2830,1,72,all credits at this bank paid back duly,others,3905,unknown/no savings account,2,2,male : married/widowed,none,2,unknown / no property,36,stores,for free,3-Feb,skilled employee/official,3 or more,no,no,0
2831,2,60,no credits taken/all credits paid back duly,car (used),1521,unknown/no savings account,2,0,male : divorced/separated,none,2,building soc. savings agr./life insurance,31,none,rent,1,unskilled - resident,3 or more,no,no,0
2832,2,45,no credits taken/all credits paid back duly,car (used),1521,unknown/no savings account,2,0,male : divorced/separated,none,2,building soc. savings agr./life insurance,31,none,rent,1,unskilled - resident,3 or more,no,no,0
2833,2,42,no credits taken/all credits paid back duly,car (used),1521,unknown/no savings account,2,0,male : divorced/separated,none,2,building soc. savings agr./life insurance,31,none,rent,1,unskilled - resident,0 to 2,no,no,0
2834,1,39,no credits taken/all credits paid back duly,car (used),601,unknown/no savings account,1,1,female : non-single or male : single,none,1,unknown / no property,23,none,for free,1,unskilled - resident,3 or more,no,no,0
2835,2,4,no credits taken/all credits paid back duly,car (used),601,unknown/no savings account,1,3,female : non-single or male : single,none,1,building soc. savings agr./life insurance,30,none,for free,1,unskilled - resident,3 or more,no,no,0
2836,2,27,no credits taken/all credits paid back duly,car (used),601,unknown/no savings account,1,3,female : non-single or male : single,none,1,unknown / no property,23,none,for free,1,unskilled - resident,3 or more,no,no,0
2837,2,48,existing credits paid back duly till now,retraining,6681,unknown/no savings account,2,0,male : married/widowed,none,0,real estate,61,none,own,1,skilled employee/official,3 or more,yes (under customer name),no,0
2838,2,48,existing credits paid back duly till now,retraining,6681,unknown/no savings account,2,0,male : married/widowed,none,0,real estate,38,none,own,1,skilled employee/official,3 or more,yes (under customer name),no,0
2839,2,48,existing credits paid back duly till now,radio/television,6681,unknown/no savings account,2,0,male : married/widowed,none,0,real estate,38,none,own,1,skilled employee/official,3 or more,yes (under customer name),no,0
2840,2,18,no credits taken/all credits paid back duly,furniture/equipment,3213,unknown/no savings account,1,3,female : single,none,3,unknown / no property,25,none,for free,1,skilled employee/official,0 to 2,no,no,0
2841,2,18,no credits taken/all credits paid back duly,furniture/equipment,3213,100 <= ... <  500 DM,1,0,female : single,none,1,car or other,25,none,for free,1,skilled employee/official,0 to 2,no,no,0
2842,2,18,no credits taken/all credits paid back duly,furniture/equipment,935,unknown/no savings account,1,3,female : single,none,1,unknown / no property,25,none,for free,1,skilled employee/official,0 to 2,no,no,0
