,age,workclass,fnlwgt,education-num,marital-status,relationship,race,sex,capital-loss,hours-per-week,income
12731,45,Private,55720,13,Married-civ-spouse,Unmarried,Amer-Indian-Eskimo,Male,0,40,0
12732,50,Private,55720,13,Married-civ-spouse,Unmarried,White,Male,0,40,0
12733,40,Private,339814,10,Married-civ-spouse,Husband,White,Female,1749,40,0
12734,40,Private,339814,5,Married-civ-spouse,Husband,White,Male,0,90,0
12735,40,Private,200766,9,Married-AF-spouse,Not-in-family,Amer-Indian-Eskimo,Male,0,40,0
12736,40,Self-emp-not-inc,314153,9,Never-married,Not-in-family,Black,Male,0,40,0
12737,48,Local-gov,378221,8,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,60,0
12738,30,Local-gov,378221,13,Married-civ-spouse,Husband,White,Male,0,32,0
12739,29,Private,428405,13,Married-civ-spouse,Other-relative,White,Female,0,50,0
12740,29,Private,211580,13,Divorced,Other-relative,White,Female,2784,50,1
12741,41,Private,224799,10,Married-civ-spouse,Wife,White,Male,0,44,1
12742,41,Private,224799,10,Married-civ-spouse,Husband,White,Male,0,65,0
12743,41,Private,443508,13,Married-civ-spouse,Husband,White,Male,0,6,0
12744,41,Self-emp-inc,443508,2,Married-civ-spouse,Husband,White,Male,0,48,0
12745,26,Self-emp-not-inc,218993,13,Never-married,Wife,White,Male,3265,30,1
12746,26,Self-emp-not-inc,218993,13,Never-married,Own-child,White,Male,3124,66,1
12747,44,Private,67874,13,Divorced,Own-child,White,Male,0,40,0
12748,44,Private,304175,6,Divorced,Not-in-family,White,Male,1928,40,0
12749,49,State-gov,365986,13,Never-married,Not-in-family,White,Female,1564,40,0
12750,49,Private,298635,13,Never-married,Not-in-family,White,Female,1890,40,0
12751,52,Self-emp-not-inc,101113,10,Married-civ-spouse,Husband,White,Male,0,50,0
12752,52,Self-emp-not-inc,190228,15,Married-civ-spouse,Husband,White,Male,0,2,0
12753,31,Private,160594,13,Never-married,Unmarried,White,Male,1887,50,0
12754,31,Private,160594,1,Married-civ-spouse,Husband,Other,Male,1887,50,0
12755,36,Private,34378,4,Never-married,Unmarried,White,Male,2752,60,1
12756,36,Without-pay,34378,15,Never-married,Unmarried,White,Male,0,60,1
12757,34,Private,108837,2,Married-civ-spouse,Husband,White,Male,0,40,0
12758,34,Without-pay,108837,10,Married-civ-spouse,Husband,White,Male,2075,40,0
12759,36,Private,163215,12,Married-civ-spouse,Wife,White,Female,0,37,1
12760,36,Private,54229,12,Married-civ-spouse,Wife,White,Female,2617,37,1
12761,54,Private,182423,9,Divorced,Unmarried,Black,Male,3318,40,0
12762,33,Private,182423,14,Divorced,Unmarried,Black,Male,2610,40,0
12763,46,State-gov,106444,10,Married-civ-spouse,Own-child,Black,Male,0,7,0
12764,71,Federal-gov,106444,10,Married-civ-spouse,Husband,Black,Male,0,38,0
12765,41,Private,173316,9,Married-civ-spouse,Husband,White,Male,1912,40,1
12766,85,Private,173316,9,Married-civ-spouse,Husband,White,Male,0,78,1
12767,30,Private,186256,10,Never-married,Husband,White,Male,1902,55,0
12768,46,Private,186256,10,Married-civ-spouse,Husband,White,Male,142,55,0
12769,40,Private,197344,13,Married-civ-spouse,Other-relative,Amer-Indian-Eskimo,Male,0,65,0
12770,40,Private,197344,13,Never-married,Husband,White,Male,1136,65,0
12771,60,Private,92298,7,Married-civ-spouse,Husband,White,Male,0,40,0
12772,60,Private,103344,9,Married-civ-spouse,Husband,Black,Female,0,40,0
12773,35,Private,208358,11,Married-civ-spouse,Husband,White,Male,1970,40,1
12774,38,Private,32546,11,Married-civ-spouse,Husband,White,Male,0,40,1
12775,56,Private,166193,7,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,40,0
12776,56,Private,263569,7,Married-civ-spouse,Husband,White,Male,0,40,0
12777,29,State-gov,214881,13,Married-civ-spouse,Husband,White,Male,0,24,0
12778,29,State-gov,115677,13,Married-civ-spouse,Husband,White,Male,0,84,0
12779,48,Self-emp-inc,36020,13,Never-married,Husband,White,Male,0,28,0
12780,48,Self-emp-inc,36020,1,Married-civ-spouse,Husband,Black,Male,0,50,0
12781,53,Private,181666,10,Married-civ-spouse,Husband,White,Male,0,65,0
12782,53,Private,114758,14,Married-civ-spouse,Other-relative,White,Male,0,42,0
12783,60,Private,145493,10,Divorced,Unmarried,White,Female,3490,40,1
12784,60,Private,145493,10,Married-AF-spouse,Wife,White,Female,0,40,1
12785,77,State-gov,276241,8,Married-civ-spouse,Husband,White,Male,0,40,0
12786,50,State-gov,276241,5,Married-civ-spouse,Husband,Other,Male,0,40,0
12787,53,Self-emp-inc,42924,16,Divorced,Husband,White,Male,0,17,0
12788,61,Self-emp-inc,42924,5,Divorced,Not-in-family,White,Male,0,50,0
12789,55,State-gov,111130,12,Divorced,Own-child,Asian-Pac-Islander,Male,3404,53,1
12790,55,State-gov,111130,12,Divorced,Own-child,Asian-Pac-Islander,Male,2265,47,1
12791,35,Private,275110,13,Never-married,Not-in-family,White,Male,3572,55,1
12792,35,Private,117299,13,Never-married,Not-in-family,White,Male,2577,55,1
12793,17,Private,170866,13,Married-civ-spouse,Husband,White,Male,0,50,0
12794,41,Private,170866,1,Married-civ-spouse,Husband,White,Male,3174,50,0
12795,61,State-gov,186451,15,Separated,Not-in-family,White,Male,1902,40,0
12796,61,State-gov,186451,7,Married-AF-spouse,Husband,White,Male,1902,40,0
12797,36,Private,135289,12,Married-civ-spouse,Husband,White,Male,0,90,0
12798,36,Private,248476,10,Married-civ-spouse,Husband,White,Male,0,48,0
12799,30,Private,114912,13,Married-civ-spouse,Own-child,White,Male,1001,60,0
12800,30,Private,263614,13,Married-civ-spouse,Husband,White,Male,0,60,0
12801,32,Private,103459,8,Married-civ-spouse,Wife,White,Female,0,40,0
12802,25,Self-emp-inc,127875,13,Married-civ-spouse,Wife,White,Female,0,40,0
12803,47,Private,180131,8,Divorced,Not-in-family,White,Male,0,48,0
12804,47,Private,329144,10,Divorced,Not-in-family,White,Male,0,10,0
12805,88,Self-emp-not-inc,400061,15,Married-civ-spouse,Not-in-family,Asian-Pac-Islander,Male,0,40,0
12806,32,State-gov,400061,15,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,756,40,0
12807,54,Local-gov,287306,9,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,54,0
12808,46,Local-gov,72338,9,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,54,0
12809,40,Local-gov,196234,9,Divorced,Other-relative,White,Female,2686,40,0
12810,40,Local-gov,196234,9,Divorced,Unmarried,White,Female,2824,40,1
12811,38,Private,79483,14,Divorced,Not-in-family,White,Male,0,45,1
12812,38,Private,169324,15,Divorced,Not-in-family,White,Female,0,45,1
12813,68,Private,218637,4,Married-civ-spouse,Husband,White,Male,2377,7,0
12814,21,Private,218637,8,Married-civ-spouse,Husband,White,Male,2377,55,0
12815,61,Self-emp-inc,113544,14,Never-married,Husband,Amer-Indian-Eskimo,Male,0,40,0
12816,61,Self-emp-inc,113544,7,Married-spouse-absent,Husband,White,Male,0,40,0
12817,32,Private,34104,9,Married-civ-spouse,Husband,White,Male,0,13,0
12818,32,Private,34104,9,Married-civ-spouse,Husband,White,Male,2151,55,0
12819,32,Private,226443,7,Married-civ-spouse,Husband,White,Male,0,35,0
12820,32,Private,226443,2,Married-civ-spouse,Wife,White,Male,0,40,0
12821,39,Private,171467,9,Divorced,Unmarried,Black,Male,1276,48,0
12822,51,Private,171467,9,Divorced,Husband,Black,Male,0,48,0
12823,41,Private,178530,15,Married-civ-spouse,Husband,White,Male,0,15,0
12824,50,Private,178530,1,Married-civ-spouse,Wife,White,Male,0,60,0
12825,55,Private,234125,9,Married-civ-spouse,Husband,White,Male,1848,40,1
12826,55,Private,234125,15,Married-civ-spouse,Unmarried,White,Male,0,40,1
12827,56,Private,185836,3,Married-civ-spouse,Husband,White,Male,0,40,0
12828,60,Private,185836,4,Married-civ-spouse,Husband,White,Male,2896,40,0
12829,22,Local-gov,176240,10,Married-civ-spouse,Husband,White,Male,0,40,0
12830,22,Local-gov,249727,10,Married-civ-spouse,Husband,White,Male,2268,40,0
12831,37,Private,113120,11,Divorced,Unmarried,White,Female,3664,40,1
12832,37,Local-gov,113120,11,Divorced,Not-in-family,White,Female,2677,40,1
12833,31,Private,91964,13,Never-married,Not-in-family,White,Female,3569,40,1
12834,31,Private,91964,13,Separated,Not-in-family,White,Male,3056,40,1
12835,30,Private,430283,9,Married-civ-spouse,Wife,White,Male,0,52,0
12836,30,Local-gov,430283,9,Married-civ-spouse,Wife,White,Female,0,8,0
12837,50,Local-gov,65479,5,Married-civ-spouse,Husband,White,Male,0,84,0
12838,33,Local-gov,65479,5,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,40,0
12839,49,Self-emp-inc,102771,13,Married-civ-spouse,Husband,White,Female,0,16,0
12840,49,Self-emp-inc,102771,4,Married-civ-spouse,Husband,White,Male,3621,52,0
12841,32,State-gov,80557,9,Married-civ-spouse,Husband,White,Male,0,70,1
12842,32,Self-emp-inc,80557,15,Married-civ-spouse,Husband,White,Male,0,70,1
12843,22,Private,401451,14,Married-AF-spouse,Husband,White,Male,0,48,0
12844,22,Federal-gov,401451,10,Married-civ-spouse,Husband,White,Male,3238,48,0
12845,36,Private,167691,1,Married-civ-spouse,Wife,Black,Female,0,40,0
12846,36,Private,167691,9,Married-civ-spouse,Wife,Asian-Pac-Islander,Female,0,40,0
12847,40,Private,110015,11,Married-civ-spouse,Husband,White,Male,0,45,1
12848,49,Private,47871,12,Married-civ-spouse,Husband,White,Male,0,45,1
12849,90,Private,211743,12,Never-married,Not-in-family,White,Male,0,45,1
12850,41,Private,211743,13,Never-married,Not-in-family,White,Male,0,45,1
12851,56,Private,205805,13,Never-married,Husband,White,Male,0,40,0
12852,36,Federal-gov,205805,13,Married-civ-spouse,Husband,White,Male,0,40,0
12853,51,Private,97180,10,Divorced,Unmarried,White,Female,2709,15,1
12854,51,Private,167309,9,Divorced,Unmarried,White,Female,2614,15,1
12855,42,Private,102821,10,Married-civ-spouse,Not-in-family,White,Male,2501,40,1
12856,30,Federal-gov,102821,14,Married-civ-spouse,Not-in-family,White,Male,0,40,1
12857,45,Private,259463,8,Married-civ-spouse,Wife,White,Male,0,40,0
12858,45,Without-pay,259463,11,Never-married,Husband,White,Male,0,40,0
12859,38,Private,242720,9,Married-civ-spouse,Own-child,White,Male,0,35,0
12860,38,Private,242720,14,Never-married,Husband,White,Male,0,18,0
12861,30,Private,167309,1,Married-civ-spouse,Husband,White,Male,1902,40,0
12862,30,Private,167309,4,Married-civ-spouse,Husband,White,Male,1902,52,0
12863,52,Without-pay,230292,10,Married-civ-spouse,Husband,White,Male,0,40,0
12864,41,Private,230292,10,Married-civ-spouse,Unmarried,White,Male,0,40,0
12865,42,Private,340234,9,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,2958,40,0
12866,19,Private,340234,9,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,2412,40,0
12867,43,Federal-gov,159449,13,Married-spouse-absent,Not-in-family,Asian-Pac-Islander,Male,3437,40,1
12868,43,Self-emp-inc,72887,13,Married-spouse-absent,Husband,Asian-Pac-Islander,Male,0,40,1
12869,48,Private,213019,10,Divorced,Unmarried,White,Male,0,40,0
12870,59,Private,50402,10,Divorced,Unmarried,White,Male,2447,40,1
12871,38,Private,207202,9,Married-civ-spouse,Husband,White,Female,0,78,0
12872,38,Private,207202,9,Married-civ-spouse,Husband,White,Male,0,53,0
12873,28,Private,155664,10,Married-civ-spouse,Husband,White,Female,0,40,0
12874,48,Private,192384,10,Married-civ-spouse,Husband,White,Male,0,40,0
12875,58,Private,110820,13,Married-civ-spouse,Husband,Other,Male,922,50,0
12876,29,Private,110820,8,Married-civ-spouse,Husband,White,Male,0,50,0
12877,39,Private,473547,9,Married-civ-spouse,Husband,Black,Male,0,90,1
12878,45,Private,473547,9,Married-civ-spouse,Husband,Black,Male,0,51,1
12879,47,Private,168262,10,Married-civ-spouse,Husband,White,Male,0,23,0
12880,47,Private,168262,10,Separated,Wife,White,Male,0,60,0
12881,56,Self-emp-not-inc,162130,3,Married-civ-spouse,Husband,Black,Male,244,67,0
12882,56,Self-emp-not-inc,162130,3,Married-civ-spouse,Not-in-family,White,Male,1887,76,0
12883,35,Private,224799,13,Married-AF-spouse,Not-in-family,White,Male,0,50,0
12884,35,State-gov,180131,13,Separated,Husband,White,Male,0,50,0
12885,35,Private,219619,14,Married-civ-spouse,Husband,White,Male,0,50,1
12886,35,Private,186359,9,Married-civ-spouse,Husband,White,Male,0,50,1
12887,85,Private,340917,9,Never-married,Not-in-family,White,Male,3208,40,1
12888,30,Private,340917,9,Never-married,Not-in-family,White,Male,3195,58,0
12889,44,Private,112517,11,Widowed,Husband,White,Male,0,20,0
12890,44,Private,107433,14,Married-civ-spouse,Husband,Black,Male,0,20,0
12891,53,Private,183203,2,Married-civ-spouse,Husband,White,Male,0,50,0
12892,41,Private,183203,9,Married-AF-spouse,Not-in-family,White,Male,0,50,0
12893,60,Private,178312,9,Married-civ-spouse,Own-child,White,Male,0,65,0
12894,60,Private,178312,9,Married-civ-spouse,Not-in-family,White,Male,1259,65,0
12895,46,Self-emp-inc,67725,13,Married-civ-spouse,Husband,White,Male,389,43,1
12896,46,Self-emp-inc,67725,13,Married-civ-spouse,Other-relative,White,Male,2430,10,1
12897,32,Private,154950,7,Married-civ-spouse,Husband,White,Male,1977,27,0
12898,32,Private,154950,2,Married-civ-spouse,Husband,White,Male,1977,44,0
12899,37,Private,267952,5,Married-civ-spouse,Husband,White,Male,1977,40,0
12900,37,Private,126569,7,Married-civ-spouse,Husband,White,Male,3635,40,0
12901,52,Without-pay,109600,14,Married-spouse-absent,Unmarried,White,Female,0,45,0
12902,52,State-gov,63424,14,Never-married,Unmarried,White,Female,0,44,0
12903,29,Self-emp-inc,240628,3,Married-civ-spouse,Wife,White,Female,0,50,0
12904,42,Self-emp-inc,240628,15,Married-spouse-absent,Own-child,White,Female,0,50,0
12905,65,Private,154785,9,Married-civ-spouse,Husband,White,Male,0,40,1
12906,71,Private,196125,9,Married-civ-spouse,Husband,White,Male,3,40,1
12907,73,Self-emp-inc,159691,14,Divorced,Not-in-family,White,Male,0,40,1
12908,73,Self-emp-inc,159691,10,Divorced,Unmarried,White,Female,3032,40,1
12909,21,Self-emp-not-inc,328906,12,Never-married,Not-in-family,White,Male,3220,35,0
12910,21,Self-emp-not-inc,54260,9,Never-married,Not-in-family,White,Male,2893,35,1
12911,64,Private,96509,10,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Female,0,40,0
12912,40,Private,96509,10,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Female,0,32,0
12913,34,Private,24361,15,Never-married,Not-in-family,Black,Male,0,40,0
12914,34,Private,103759,15,Never-married,Not-in-family,White,Female,0,40,0
12915,55,Local-gov,192384,14,Married-spouse-absent,Wife,White,Female,0,40,0
12916,55,Local-gov,217775,9,Married-civ-spouse,Wife,White,Female,0,40,0
12917,54,Self-emp-inc,119570,12,Married-civ-spouse,Husband,White,Male,0,6,0
12918,54,Self-emp-inc,67874,12,Divorced,Husband,White,Male,0,50,0
12919,37,Private,259846,9,Married-civ-spouse,Husband,Black,Male,0,55,1
12920,66,Private,259846,9,Married-civ-spouse,Husband,White,Male,0,55,1
12921,41,Private,29702,2,Married-civ-spouse,Husband,White,Male,0,40,0
12922,59,Private,237321,2,Married-civ-spouse,Husband,White,Male,0,40,0
12923,58,Self-emp-not-inc,21383,16,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,40,1
12924,58,Private,21383,9,Married-civ-spouse,Husband,White,Male,3023,40,1
12925,34,Private,201122,10,Divorced,Husband,White,Male,0,20,0
12926,88,Private,201122,10,Married-civ-spouse,Husband,White,Male,1380,48,0
12927,40,State-gov,195520,10,Divorced,Unmarried,Black,Female,2556,49,1
12928,40,State-gov,195520,10,Married-spouse-absent,Unmarried,Black,Female,3003,49,1
12929,39,Private,191841,12,Never-married,Not-in-family,White,Female,3382,30,1
12930,39,Private,191841,12,Separated,Not-in-family,White,Male,2604,30,1
12931,40,Private,349910,9,Married-civ-spouse,Wife,White,Female,0,40,0
12932,40,Local-gov,123393,9,Married-civ-spouse,Wife,White,Female,0,40,0
12933,45,Private,233511,13,Divorced,Own-child,White,Male,1977,60,0
12934,45,Private,233511,13,Married-spouse-absent,Other-relative,White,Male,1977,60,0
12935,25,Private,310545,10,Never-married,Wife,White,Male,2528,30,0
12936,53,Private,310545,10,Never-married,Own-child,White,Male,3388,30,1
12937,85,Private,112754,13,Married-civ-spouse,Unmarried,White,Male,1485,60,0
12938,27,Private,112754,11,Married-civ-spouse,Husband,White,Male,1060,60,0
12939,54,Self-emp-inc,75214,1,Married-civ-spouse,Husband,White,Male,0,32,0
12940,18,Without-pay,75214,15,Married-civ-spouse,Husband,White,Male,0,32,0
12941,45,Self-emp-not-inc,169711,12,Married-civ-spouse,Wife,White,Male,0,72,0
12942,45,Federal-gov,169711,12,Never-married,Husband,White,Female,0,72,0
12943,46,State-gov,183657,9,Married-civ-spouse,Wife,White,Female,0,52,0
12944,46,Private,222596,9,Married-civ-spouse,Wife,White,Female,0,52,0
12945,34,Self-emp-inc,165881,9,Married-civ-spouse,Husband,White,Male,0,50,0
12946,56,Without-pay,165881,9,Married-civ-spouse,Husband,White,Male,0,22,0
12947,46,Private,129007,9,Married-civ-spouse,Husband,White,Male,0,6,0
12948,46,Without-pay,129007,9,Never-married,Husband,White,Male,0,41,0
12949,33,State-gov,209768,16,Never-married,Not-in-family,White,Male,3132,40,1
12950,33,State-gov,209768,16,Never-married,Not-in-family,White,Male,2850,40,1
12951,20,Private,341187,13,Married-civ-spouse,Husband,White,Male,0,50,0
12952,33,Private,341187,13,Widowed,Husband,Black,Male,0,50,0
12953,37,Private,262278,4,Married-civ-spouse,Wife,Black,Male,0,45,0
12954,37,Private,262278,11,Widowed,Other-relative,Black,Male,0,45,0
12955,52,Self-emp-not-inc,149508,11,Married-spouse-absent,Husband,White,Male,0,72,0
12956,35,Self-emp-not-inc,149508,7,Married-civ-spouse,Husband,White,Male,0,48,0
12957,76,Private,210844,13,Divorced,Not-in-family,Black,Female,431,40,0
12958,43,Federal-gov,210844,7,Divorced,Not-in-family,Black,Female,0,40,0
12959,46,Local-gov,121124,13,Married-civ-spouse,Other-relative,Asian-Pac-Islander,Male,0,40,0
12960,46,Local-gov,121124,13,Married-civ-spouse,Husband,White,Male,0,7,0
12961,37,Self-emp-inc,210563,9,Married-civ-spouse,Wife,Other,Female,0,35,0
12962,58,Self-emp-inc,39609,9,Married-civ-spouse,Own-child,White,Female,0,35,0
12963,38,Federal-gov,202683,13,Married-civ-spouse,Husband,White,Male,0,10,0
12964,38,Local-gov,238342,7,Married-civ-spouse,Husband,White,Male,0,42,0
12965,48,Private,193188,11,Divorced,Husband,Amer-Indian-Eskimo,Male,0,40,0
12966,72,Private,107231,11,Married-civ-spouse,Husband,White,Male,0,40,0
12967,45,Self-emp-inc,151584,11,Married-civ-spouse,Husband,White,Male,1758,35,0
12968,31,Self-emp-inc,151584,15,Married-civ-spouse,Husband,White,Male,0,10,0
12969,28,Local-gov,213195,12,Married-civ-spouse,Not-in-family,White,Female,0,7,0
12970,28,Local-gov,78022,12,Married-civ-spouse,Wife,White,Female,3447,40,0
12971,65,Private,195568,10,Married-civ-spouse,Not-in-family,White,Female,3363,20,1
12972,65,Private,195568,10,Widowed,Not-in-family,White,Female,2920,39,0
12973,47,Private,230136,9,Divorced,Husband,Black,Male,0,65,0
12974,47,Private,230136,9,Married-civ-spouse,Own-child,Black,Male,456,60,0
12975,46,State-gov,250821,15,Separated,Not-in-family,White,Male,0,40,0
12976,46,State-gov,250821,3,Married-civ-spouse,Husband,Black,Male,0,40,0
12977,19,Local-gov,248476,10,Divorced,Not-in-family,White,Male,0,65,0
12978,42,Local-gov,248476,10,Divorced,Not-in-family,White,Female,0,44,0
12979,62,Private,368476,15,Married-civ-spouse,Husband,White,Male,21,24,1
12980,62,Private,368476,11,Married-civ-spouse,Husband,White,Male,0,41,0
12981,35,Private,139647,10,Married-civ-spouse,Not-in-family,Black,Female,0,40,0
12982,62,Private,139647,10,Divorced,Not-in-family,White,Female,0,40,0
12983,43,Private,132130,11,Widowed,Husband,White,Male,0,40,0
12984,35,Private,132130,11,Married-civ-spouse,Husband,Black,Male,0,40,0
12985,44,Private,247880,11,Divorced,Not-in-family,White,Male,0,34,0
12986,44,Private,89172,11,Divorced,Not-in-family,White,Male,0,40,0
12987,50,Self-emp-not-inc,209642,10,Married-civ-spouse,Husband,White,Male,0,65,0
12988,50,Self-emp-inc,355431,10,Never-married,Husband,White,Male,0,55,0
12989,31,Local-gov,253456,10,Married-civ-spouse,Husband,White,Male,2117,40,0
12990,31,Local-gov,89346,10,Married-civ-spouse,Husband,White,Male,0,40,0
12991,40,Federal-gov,75313,13,Married-civ-spouse,Husband,White,Male,0,39,0
12992,40,Without-pay,75313,13,Married-civ-spouse,Not-in-family,White,Male,0,66,0
12993,32,Private,72744,9,Never-married,Wife,White,Male,3005,40,1
12994,32,Private,72744,14,Married-civ-spouse,Own-child,White,Male,0,40,1
12995,61,Private,197747,10,Never-married,Own-child,White,Female,3083,24,0
12996,46,Private,197747,10,Married-civ-spouse,Own-child,White,Female,0,24,1
12997,47,Local-gov,117865,9,Married-civ-spouse,Husband,White,Male,0,40,0
12998,47,Local-gov,265097,9,Married-civ-spouse,Husband,White,Male,2556,40,0
12999,59,Self-emp-not-inc,318280,9,Married-civ-spouse,Husband,White,Male,0,50,0
13000,59,Self-emp-not-inc,178353,9,Married-civ-spouse,Other-relative,Amer-Indian-Eskimo,Male,0,50,0
13001,40,Private,167515,10,Separated,Husband,White,Male,1977,50,0
13002,46,Private,167515,1,Married-civ-spouse,Husband,White,Male,774,50,0
13003,36,Private,276241,13,Divorced,Not-in-family,White,Female,0,40,0
13004,36,Private,215392,13,Married-civ-spouse,Not-in-family,White,Male,0,40,1
13005,32,Private,136204,14,Separated,Not-in-family,White,Female,1166,55,0
