,A15,A14,A13,A12,A11,A10,A9,A8,A7,A6,A5,A4,A3,A2,A1,A16
1960165,27409,120.0,g,f,10,t,f,3.17,v,q,g,u,5.875,23.25,a,0
1960166,1,45.0,g,f,4,t,t,0.0,j,ff,p,y,0.0,19.0,b,1
1960167,1,45.0,g,t,4,t,t,0.0,ff,ff,p,y,0.0,19.0,b,1
1960168,50594,145.0,g,f,0,f,t,0.0,ff,ff,g,u,0.585,50.75,b,1
1960169,94165,145.0,g,f,0,f,t,0.0,ff,ff,g,u,0.585,50.75,b,1
1960170,95383,144.0,s,t,0,f,t,0.335,v,i,g,u,0.415,22.5,a,1
1960171,0,144.0,s,t,0,f,t,11.5,v,i,g,u,0.415,22.5,a,1
1960172,1,200.0,p,t,1,t,t,2.0,ff,ff,p,y,13.5,25.25,a,0
1960173,82837,200.0,g,t,1,t,t,2.0,ff,ff,p,y,13.5,25.25,a,1
1960174,99782,368.0,s,t,0,f,t,2.0,v,m,g,u,1.5,27.67,a,1
1960175,0,368.0,s,f,0,t,t,2.0,v,m,g,l,1.5,27.67,a,1
1960176,68967,80.0,g,f,0,f,t,0.415,ff,ff,g,u,10.29,18.58,b,1
1960177,13999,80.0,g,f,0,f,t,0.415,ff,ff,g,u,10.29,18.58,b,1
1960178,42069,112.0,g,t,0,f,t,2.335,v,c,p,y,1.75,19.0,b,1
1960179,6,112.0,g,t,28,f,t,2.335,v,c,p,y,1.75,19.0,b,1
1960180,76778,0.0,g,t,0,f,t,2.5,v,c,p,y,2.5,33.25,a,1
1960181,2,0.0,g,t,0,f,t,2.5,v,c,g,y,2.5,33.25,a,1
1960182,23170,100.0,g,t,0,f,t,0.5,h,i,g,u,11.5,21.5,b,1
1960183,68,100.0,g,t,35,f,t,0.5,v,i,g,u,11.5,21.5,b,1
1960184,0,523.0,g,t,46,f,t,4.0,v,aa,g,u,2.5,31.83,b,1
1960185,16800,523.0,g,t,0,f,t,10.9,v,aa,g,u,2.5,31.83,b,1
1960186,0,300.0,s,f,0,f,t,0.835,v,c,g,u,1.0,40.43,a,0
1960187,0,616.4,s,f,0,f,t,0.835,v,c,p,u,1.0,23.25,b,0
1960188,0,200.0,g,t,0,t,t,1.165,v,w,g,u,6.38,36.33,b,1
1960189,47729,200.0,g,t,0,f,t,1.165,v,w,g,u,3.79,36.33,b,1
1960190,150,100.0,g,f,1,t,f,2.25,v,aa,g,u,1.835,20.42,b,0
1960191,150,100.0,g,f,1,t,f,2.25,v,q,g,u,1.835,20.42,b,0
1960192,3065,0.0,g,t,7,t,f,5.0,v,c,g,u,5.0,40.58,b,0
1960193,3065,0.0,g,f,7,t,f,14.9,v,c,g,u,5.0,40.58,b,0
1960194,1,120.0,g,f,1,t,t,0.165,h,w,g,u,4.18,17.58,b,1
1960195,52633,120.0,g,f,1,t,t,0.165,h,w,g,u,10.0,17.58,b,1
1960196,0,260.0,s,t,0,f,t,0.125,v,q,g,u,1.54,34.23,b,0
1960197,0,1753.1,g,t,0,f,f,0.125,v,q,g,u,1.54,59.67,b,0
1960198,18,120.0,g,f,0,f,t,1.0,v,c,g,u,0.375,15.75,b,1
1960199,18,120.0,s,f,0,f,t,1.0,v,c,g,u,0.375,15.75,a,1
