,A15,A14,A13,A12,A11,A10,A9,A8,A7,A6,A5,A4,A3,A2,A1,A16
15960911,3,100.0,g,t,5,t,f,3.75,v,ff,g,u,1.54,27.83,b,0
15960912,36136,20.0,g,t,0,f,t,3.0,h,k,p,y,11.5,23.58,a,1
15960913,83071,20.0,g,t,0,f,t,3.0,h,k,p,y,11.5,23.58,a,1
15960914,19948,0.0,g,t,0,f,f,1.0,v,k,g,u,6.0,38.25,a,0
15960915,0,903.7,g,t,0,f,t,1.0,v,k,g,u,3.76,38.25,a,0
15960916,0,0.0,g,t,0,f,f,0.665,h,d,g,u,13.11,21.83,b,0
15960917,0,583.2,g,t,0,f,f,0.665,h,d,g,u,0.25,21.83,b,0
15960918,7093,720.0,g,t,0,f,t,0.25,bb,aa,g,u,12.5,27.42,b,1
15960919,89429,720.0,g,t,0,f,t,0.25,bb,aa,g,u,12.5,27.42,b,1
15960920,7,144.0,p,t,8,t,f,1.5,bb,c,p,y,5.04,28.25,b,0
15960921,7,595.5,g,t,8,t,f,1.5,bb,c,p,y,5.04,28.25,b,0
15960922,0,200.0,g,f,0,f,t,0.125,v,q,g,u,0.25,20.08,a,1
15960923,66559,200.0,g,f,0,f,t,0.125,v,q,g,u,0.25,20.08,b,1
15960924,0,144.0,g,f,0,f,t,0.5,j,d,g,u,0.0,20.0,b,1
15960925,0,82.5,g,f,0,f,t,0.5,v,d,g,u,0.0,20.0,b,1
15960926,1391,200.0,g,f,3,t,f,1.625,v,c,g,u,7.0,20.42,a,0
15960927,1391,200.0,g,f,3,f,f,1.625,v,c,g,u,7.0,20.42,b,0
15960928,61802,515.0,g,t,1,t,f,1.625,h,x,g,u,25.125,35.17,b,0
15960929,500,515.0,g,t,1,t,f,1.625,bb,x,g,u,25.125,35.17,b,0
15960930,5,80.0,g,t,1,t,t,15.2,v,c,g,u,0.54,17.92,a,1
15960931,5,80.0,g,t,59,t,t,1.75,v,c,g,u,0.54,17.92,a,1
15960932,1249,0.0,g,f,11,t,f,6.8,bb,i,g,u,10.0,51.33,b,0
15960933,1249,0.0,g,f,11,f,f,0.0,bb,i,g,u,10.0,51.33,b,0
15960934,0,260.0,g,f,0,f,t,1.25,h,e,p,y,10.085,26.78,b,1
15960935,0,260.0,g,f,0,f,t,1.25,h,e,p,y,10.085,21.08,a,1
15960936,0,1455.8,g,f,0,f,f,0.04,v,aa,g,u,3.0,20.83,a,0
15960937,0,100.0,g,f,0,f,f,14.6,v,aa,g,u,3.0,20.83,a,0
15960938,1000,220.0,g,f,0,f,t,0.165,v,aa,g,u,15.61,22.75,a,1
15960939,1000,220.0,g,f,0,f,t,0.165,v,k,g,u,6.165,22.75,a,1
15960940,0,340.0,g,f,0,t,f,6.0,h,c,g,u,11.835,20.5,a,0
15960941,0,340.0,g,f,0,f,f,6.0,h,c,g,u,0.56,20.5,a,0
15960942,1000,200.0,g,f,3,f,t,0.5,v,aa,p,y,21.26,39.92,b,0
15960943,1000,200.0,g,f,3,t,f,0.5,v,x,p,y,0.54,39.92,b,0
15960944,0,92.0,g,t,0,f,f,12.75,dd,q,g,u,5.04,42.17,b,0
15960945,0,92.0,g,t,0,f,f,18.1,h,q,g,u,5.04,42.17,b,0
15960946,15108,260.0,g,f,3,t,f,0.25,v,m,g,u,0.375,25.5,a,0
15960947,15108,803.9,g,f,3,t,f,0.25,v,m,g,u,0.375,25.5,b,0
15960948,0,340.0,g,f,0,f,t,0.165,h,q,g,y,10.0,18.17,a,1
15960949,0,340.0,g,f,0,f,t,0.165,h,q,gg,y,10.0,18.17,a,0
15960950,857,1699.7,g,t,4,t,f,4.5,h,x,g,u,1.75,33.5,b,0
15960951,857,253.0,g,t,4,t,f,4.5,h,x,gg,u,1.75,33.5,b,0
15960952,2,2000.0,g,f,1,t,t,1.0,v,aa,p,y,0.665,19.58,a,0
15960953,2,2000.0,g,f,1,t,t,1.0,j,c,p,y,0.665,19.58,a,1
15960954,5552,0.0,g,f,2,t,t,0.125,v,c,g,u,12.625,35.21,b,1
15960955,5552,662.5,g,f,2,t,t,0.125,v,c,g,u,12.625,23.25,b,1
15960956,316,0.0,g,f,0,f,t,1.5,v,c,g,u,1.625,18.63,b,1
15960957,316,0.0,g,f,0,f,t,1.5,v,c,g,l,1.625,39.5,b,1
15960958,0,380.0,g,t,3,t,f,3.165,dd,x,p,y,3.165,33.17,b,0
15960959,0,380.0,g,t,3,t,f,3.165,v,x,p,y,2.18,33.17,b,0
15960960,1208,200.0,g,f,17,t,f,2.5,v,c,g,u,11.25,62.42,b,0
15960961,1208,789.1,g,f,17,t,f,2.5,v,c,g,u,11.25,25.0,b,0
15960962,0,550.0,g,f,28,f,t,9.6,bb,i,g,u,5.0,39.92,b,0
15960963,30405,550.0,g,f,0,f,t,0.21,bb,m,g,u,5.0,39.92,b,1
15960964,158,60.0,g,f,14,t,f,9.5,v,aa,g,u,8.17,20.17,b,0
15960965,55713,60.0,g,f,14,t,f,1.96,v,aa,g,u,8.17,20.17,b,0
15960966,99857,340.0,g,f,0,f,t,0.0,ff,ff,g,u,1.665,27.33,a,1
15960967,1,340.0,g,f,0,f,t,0.0,h,ff,g,u,1.665,27.33,a,1
15960968,68158,280.0,s,t,0,f,t,0.25,v,d,g,u,0.165,18.25,b,1
15960969,0,280.0,s,t,40,f,t,0.25,v,d,g,u,0.165,18.25,b,1
15960970,458,400.0,g,f,6,t,f,15.1,h,cc,g,u,12.33,25.0,a,0
15960971,458,1607.6,g,f,6,t,f,3.5,h,cc,g,u,12.33,25.0,a,0
15960972,10,160.0,g,f,0,f,t,19.7,v,i,g,u,2.25,22.17,b,1
15960973,69636,160.0,g,f,0,f,t,0.125,v,i,g,u,2.25,22.17,b,1
15960974,0,280.0,g,t,0,f,f,0.085,v,k,g,u,0.21,31.19,b,0
15960975,0,280.0,g,t,0,f,f,0.085,dd,k,g,u,0.21,38.67,b,0
15960976,19,220.0,g,f,1,t,f,13.9,v,c,g,u,12.0,30.67,a,0
15960977,19,220.0,g,f,8,t,f,2.0,v,c,g,u,12.0,30.67,a,0
15960978,1260,0.0,g,t,6,t,f,7.875,v,c,g,u,8.0,48.51,a,0
15960979,1260,0.0,g,t,6,t,f,16.3,v,c,g,u,8.0,47.75,a,0
15960980,59533,240.0,s,t,0,f,t,2.0,v,c,p,y,0.835,20.67,b,1
15960981,8254,240.0,s,t,0,f,t,2.0,v,c,p,y,0.835,20.67,b,1
15960982,1212,1.2,g,t,0,f,t,1.585,v,k,g,u,11.46,22.08,b,1
15960983,29448,100.0,g,t,0,f,t,1.585,v,k,g,u,11.46,22.08,b,1
15960984,610,274.0,g,f,2,t,f,4.1,bb,i,g,u,4.25,34.42,b,0
15960985,610,487.9,g,f,2,t,f,3.25,bb,i,g,u,4.25,34.42,b,0
15960986,4000,1891.4,g,t,0,f,t,1.5,v,m,p,y,11.5,22.5,b,1
15960987,4000,0.0,g,t,0,f,t,1.5,v,m,p,u,11.5,22.5,b,1
15960988,88635,180.0,g,f,0,f,t,0.085,h,c,g,u,0.585,23.42,b,1
15960989,0,180.0,g,f,0,f,t,13.0,h,c,g,u,0.585,23.42,b,1
15960990,960,1012.4,g,f,0,f,f,0.0,j,j,g,u,4.0,46.0,a,0
15960991,960,100.0,g,f,0,f,f,0.0,j,x,g,u,4.0,46.0,a,0
15960992,33808,130.0,g,t,0,f,t,0.5,v,m,p,y,0.5,40.92,b,1
15960993,82482,130.0,g,t,0,f,t,0.5,v,m,p,y,0.5,40.92,b,1
15960994,204,280.0,g,f,0,f,t,0.25,h,cc,p,y,0.875,21.17,b,1
15960995,204,280.0,g,f,0,f,t,5.3,h,c,p,y,0.875,21.17,b,1
15960996,0,380.0,g,t,0,f,t,15.0,v,q,g,u,0.165,19.5,a,1
15960997,0,380.0,g,t,0,f,t,0.04,v,q,g,u,0.165,67.81,a,1
15960998,6,902.7,g,f,0,f,f,0.085,v,w,g,u,5.25,34.17,b,0
15960999,82726,290.0,g,f,0,f,f,0.085,v,w,g,u,5.25,34.17,b,0
15961000,28116,210.0,g,t,0,f,t,1.0,v,i,g,u,2.5,35.0,b,1
15961001,98179,210.0,g,t,0,f,t,1.0,v,i,g,u,2.5,35.0,b,1
15961002,0,70.0,g,f,0,f,f,11.0,v,w,g,u,5.0,28.33,b,0
15961003,72113,70.0,g,t,0,f,f,11.0,v,w,g,u,5.0,28.33,b,0
15961004,375,120.0,g,f,0,t,t,12.6,v,aa,p,y,10.415,18.42,b,1
15961005,375,120.0,g,f,0,t,t,0.125,v,w,p,y,10.415,18.42,b,1
15961006,0,202.0,g,f,65,t,f,1.25,v,w,g,u,0.0,30.83,b,0
15961007,0,202.0,g,f,1,t,f,1.25,v,w,p,u,0.0,30.83,b,0
15961008,25,160.0,g,f,0,t,t,4.5,ff,ff,g,u,2.75,23.5,b,1
15961009,25,160.0,g,f,0,f,t,4.5,ff,ff,g,u,19.97,23.5,b,1
15961010,500,99.0,g,t,5,t,f,2.25,dd,e,g,u,5.29,19.43,a,0
15961011,500,99.0,g,t,5,t,f,2.25,dd,j,g,u,5.29,30.0,a,0
15961012,57960,120.0,g,t,2,t,f,1.75,v,w,p,y,4.0,13.75,b,0
15961013,1000,45.5,g,t,2,t,f,1.75,v,w,p,y,4.0,13.75,b,0
15961014,0,528.7,g,f,9,t,f,8.5,v,c,g,u,15.0,51.58,b,0
15961015,0,0.0,g,f,9,t,f,8.5,v,ff,g,u,15.0,51.58,b,0
15961016,0,0.0,s,f,0,t,t,0.0,ff,ff,g,u,6.0,69.5,a,1
15961017,45301,0.0,s,f,0,f,t,0.0,ff,ff,g,u,6.0,69.5,a,1
15961018,0,228.0,g,t,0,f,f,0.125,ff,q,g,u,5.5,37.75,a,0
15961019,0,139.9,g,t,0,f,f,0.125,v,q,g,u,5.5,37.75,a,0
15961020,86537,320.0,s,t,0,f,t,0.5,v,m,g,u,0.75,23.0,b,1
15961021,49703,320.0,s,t,0,f,t,0.5,v,m,g,u,0.75,23.0,b,1
15961022,800,260.0,g,f,1,t,f,1.29,v,m,g,u,23.4,22.83,b,0
15961023,800,1850.6,g,f,1,t,f,1.29,v,m,g,u,3.0,22.83,b,0
15961024,3,240.0,g,f,0,t,t,0.585,v,d,p,y,0.75,36.42,b,1
15961025,53685,240.0,g,f,0,f,t,0.585,v,d,p,y,0.75,36.42,b,1
15961026,7,200.0,g,t,2,t,t,11.6,bb,c,g,u,10.915,19.33,b,1
15961027,7,1878.0,g,t,2,t,t,0.585,bb,c,g,u,10.915,19.33,b,1
15961028,59,840.0,g,t,1,t,f,0.04,v,x,p,y,7.11,21.92,b,0
15961029,59,840.0,g,t,1,f,f,0.04,v,x,p,y,0.54,21.92,b,0
15961030,9272,60.0,g,f,0,f,t,0.25,v,aa,p,y,0.0,16.25,b,1
15961031,0,60.0,g,f,0,f,t,0.25,v,aa,p,u,0.0,16.25,b,1
15961032,0,856.8,g,f,0,f,f,2.46,v,x,g,y,8.46,22.5,a,0
15961033,0,164.0,g,f,0,t,f,2.46,v,x,p,y,19.65,22.5,a,0
15961034,94739,160.0,g,f,0,f,t,0.0,j,j,p,y,3.0,31.75,a,1
15961035,77632,160.0,g,f,0,f,t,0.0,j,j,p,y,3.0,31.75,a,1
15961036,5,220.0,g,f,0,f,t,1.665,v,w,g,u,0.665,60.14,a,1
15961037,5,220.0,g,f,0,f,t,1.665,v,w,g,u,0.665,19.58,a,1
15961038,2000,88.0,g,t,1,t,f,14.0,h,cc,g,u,10.73,45.0,b,0
15961039,2000,88.0,g,t,1,t,f,14.0,h,cc,g,u,17.52,45.0,b,0
15961040,892,333.0,g,f,1,t,f,2.75,h,q,g,u,18.27,47.25,a,0
15961041,892,333.0,g,f,1,t,f,2.75,o,q,g,u,0.75,47.25,a,0
15961042,150,1653.0,g,f,0,f,f,1.415,v,aa,g,u,8.665,26.08,a,0
15961043,150,160.0,g,f,0,f,f,1.415,v,aa,g,u,16.95,26.08,a,0
15961044,72536,136.0,g,t,0,f,t,0.54,bb,c,g,u,1.79,23.58,b,1
15961045,1,136.0,g,t,0,f,t,0.54,v,q,g,u,1.79,54.57,b,1
15961046,2732,380.0,g,f,11,t,f,0.25,v,i,p,y,0.205,48.58,b,0
15961047,2732,380.0,g,f,11,t,f,0.25,v,aa,p,y,0.205,48.58,b,0
15961048,0,0.0,g,f,8,t,f,7.96,h,x,g,u,9.79,42.0,b,0
15961049,0,0.0,g,f,8,t,f,12.0,h,x,g,u,9.79,42.0,b,0
15961050,162,300.0,g,t,8,t,f,0.375,v,c,p,y,0.375,55.77,b,0
15961051,162,300.0,g,t,8,t,f,0.375,v,c,p,y,0.375,39.06,b,0
15961052,0,380.2,g,f,0,f,f,2.5,v,c,g,u,0.0,44.33,a,0
15961053,0,0.0,g,f,0,f,f,2.5,v,c,g,u,0.0,44.33,b,0
15961054,5298,1918.2,g,f,0,f,f,1.25,h,x,g,u,1.125,26.75,b,0
15961055,5298,0.0,g,f,0,f,f,1.25,ff,x,g,u,1.125,26.75,b,0
15961056,0,470.0,g,t,6,t,f,5.0,h,q,g,u,5.0,41.42,b,0
15961057,0,470.0,g,t,6,t,f,5.0,h,q,g,u,5.0,18.81,b,0
15961058,64539,400.0,s,f,0,f,t,0.165,v,m,p,y,1.71,39.42,b,1
15961059,70662,400.0,s,f,0,f,t,0.165,v,m,p,y,1.71,39.42,b,1
15961060,98468,17.0,g,f,2,t,t,0.0,ff,ff,g,u,5.0,39.58,b,1
15961061,1,17.0,g,f,8,t,t,0.0,ff,ff,g,u,5.0,39.58,b,1
15961062,0,200.0,s,f,44,f,t,3.0,v,w,p,y,2.5,34.83,b,0
15961063,55867,200.0,s,f,0,f,t,3.0,v,w,p,y,2.5,34.83,b,1
15961064,55,280.0,g,t,0,f,t,1.2,v,k,g,u,0.46,22.25,b,1
15961065,55,280.0,g,t,43,f,t,0.125,v,k,g,u,0.46,22.25,b,1
15961066,200,422.0,g,f,0,f,f,1.415,h,c,g,u,1.5,49.95,b,0
15961067,200,422.0,g,f,0,f,f,1.415,bb,c,g,u,1.5,23.33,b,0
15961068,62835,288.0,s,f,0,f,t,0.25,v,m,g,u,0.5,39.83,b,1
15961069,40476,288.0,s,f,0,f,t,0.6,v,m,g,u,0.5,39.83,b,0
15961070,0,240.0,g,f,38,f,t,0.04,v,c,p,y,0.75,29.67,b,1
15961071,0,240.0,g,f,32,f,t,0.04,v,c,p,y,0.75,29.67,b,1
15961072,7544,140.0,g,f,51,t,f,1.0,h,x,g,u,2.0,27.67,b,0
15961073,7544,140.0,p,f,4,t,f,1.0,h,x,g,u,2.0,27.67,b,0
15961074,32,154.0,g,t,0,f,t,0.0,h,x,g,y,10.5,20.42,a,1
15961075,44539,154.0,g,t,0,f,t,0.0,h,x,p,y,10.5,20.42,a,1
15961076,5000,0.0,g,t,15,t,f,7.585,bb,i,g,u,7.585,60.43,b,0
15961077,5000,0.0,s,t,15,t,f,7.585,bb,i,g,u,7.585,49.5,b,0
15961078,18782,20.0,s,t,0,f,f,3.0,v,aa,g,u,12.5,25.0,b,0
15961079,0,1801.6,s,t,0,f,t,3.0,v,aa,g,u,12.5,60.09,b,0
15961080,0,94.0,g,f,1,t,t,5.2,ff,aa,g,u,19.0,49.58,b,1
15961081,85432,94.0,g,f,1,t,t,0.0,ff,r,g,u,19.0,49.58,b,1
15961082,93426,320.0,s,t,0,f,t,0.5,v,m,g,y,0.75,23.0,b,1
15961083,92504,320.0,s,t,0,f,t,0.5,z,m,g,u,0.75,23.0,b,1
15961084,0,0.0,s,f,23,f,t,0.085,v,m,g,u,0.17,22.92,b,1
15961085,23629,0.0,s,f,0,f,t,0.085,v,m,g,u,0.17,22.92,b,1
15961086,4700,186.0,g,f,10,t,f,1.5,v,c,p,u,1.625,39.17,b,0
15961087,4700,186.0,g,f,30,t,f,1.5,v,c,g,u,1.625,39.17,b,0
15961088,4607,240.0,g,f,14,t,f,16.5,v,m,g,u,9.5,39.25,b,0
15961089,4607,240.0,g,f,41,t,f,6.5,v,m,g,u,9.5,39.25,b,0
15961090,72563,0.0,g,t,0,f,f,2.25,bb,i,g,u,1.0,41.33,a,0
15961091,300,0.0,g,t,0,f,f,2.25,bb,i,g,u,1.0,18.92,a,0
15961092,39728,434.0,g,t,11,t,f,2.0,v,w,g,u,1.5,27.83,b,0
15961093,78755,434.0,g,t,11,t,f,2.0,v,w,g,u,1.5,27.83,b,0
15961094,50528,221.0,g,t,0,f,t,0.25,v,i,g,u,2.0,36.67,b,1
15961095,20348,221.0,g,t,0,f,t,0.25,v,i,g,u,2.0,36.67,b,1
15961096,0,195.0,g,t,7,t,f,12.6,bb,i,p,y,4.04,34.5,b,0
15961097,0,352.3,g,t,7,t,f,8.5,bb,i,p,y,4.04,34.5,b,0
15961098,0,154.0,g,t,37,f,f,5.25,h,w,p,y,9.0,32.67,b,0
15961099,0,154.0,p,t,0,f,f,5.25,h,w,p,y,9.0,32.67,b,0
15961100,300,311.0,g,t,3,t,f,6.04,h,cc,g,u,4.46,31.92,b,0
15961101,300,311.0,g,f,3,t,f,3.7,h,cc,g,u,4.46,31.92,b,0
15961102,0,340.0,s,t,0,t,t,2.25,h,cc,g,u,2.5,30.67,b,1
15961103,0,340.0,s,t,0,f,t,2.25,h,q,g,u,2.5,30.67,b,1
15961104,1704,1459.4,g,t,2,t,f,13.875,v,x,g,u,3.0,47.42,a,0
15961105,1704,519.0,g,t,2,t,f,13.875,ff,x,g,u,3.0,47.42,a,0
15961106,53794,100.0,g,f,0,f,t,0.0,ff,ff,g,y,0.585,22.17,b,1
15961107,75222,1195.7,g,f,0,f,t,0.0,ff,ff,p,y,0.585,22.17,b,1
15961108,327,1744.8,g,f,6,t,f,1.875,h,d,g,u,1.5,23.92,b,0
