,A15,A14,A13,A12,A11,A10,A9,A8,A7,A6,A5,A4,A3,A2,A1,A16
3960229,690,352.0,g,t,5,t,f,1.75,v,c,g,u,0.75,16.08,a,0
3960230,600,40.0,g,t,6,t,f,1.625,v,w,g,y,9.5,18.83,a,0
3960231,600,40.0,g,t,6,t,f,1.625,v,d,g,u,9.5,18.83,a,0
3960232,284,290.0,g,t,11,t,f,5.5,h,w,g,u,11.5,23.08,b,0
3960233,284,290.0,s,t,11,t,f,2.125,h,w,g,u,11.5,23.08,b,0
3960234,80503,160.0,g,t,0,f,f,0.835,v,w,p,y,11.625,23.33,b,0
3960235,300,160.0,g,t,0,f,f,0.835,v,w,p,y,11.08,23.33,b,0
3960236,50,80.0,g,t,1,t,f,0.335,h,cc,g,u,10.335,55.88,a,0
3960237,50,80.0,p,t,1,t,f,0.335,h,cc,g,u,10.335,20.75,a,0
3960238,237,755.1,g,f,0,f,t,0.665,v,aa,g,u,1.04,41.58,a,1
3960239,237,240.0,s,f,0,f,t,0.665,v,aa,g,u,1.04,41.58,a,1
3960240,0,0.0,s,t,61,f,t,0.585,v,d,g,u,1.585,30.75,b,1
3960241,0,0.0,s,t,18,f,t,0.585,v,d,g,u,1.585,30.75,b,1
3960242,0,580.9,g,f,0,f,f,2.585,h,c,p,y,2.54,22.67,b,0
3960243,0,1910.8,g,f,0,f,t,2.585,h,m,p,y,2.54,22.67,b,0
3960244,0,360.0,s,t,0,f,t,9.5,v,m,g,u,4.0,32.08,b,0
3960245,0,360.0,g,t,55,f,f,2.5,v,m,g,u,4.0,32.08,b,0
3960246,484,80.0,g,f,0,f,t,0.29,h,r,g,u,5.415,19.17,a,1
3960247,484,80.0,g,f,13,f,t,0.29,h,i,g,u,5.415,19.17,a,1
3960248,61184,240.0,g,t,0,t,t,1.0,v,aa,g,u,4.5,34.0,b,1
3960249,0,240.0,g,t,0,t,t,1.0,v,aa,gg,u,4.5,34.0,b,1
3960250,2954,491.5,g,f,7,t,f,1.46,h,w,g,u,6.5,19.42,b,0
3960251,2954,80.0,g,f,62,t,f,1.46,h,w,g,u,6.5,19.42,b,0
3960252,0,0.0,g,f,0,f,f,0.0,bb,e,g,u,9.96,20.25,b,0
3960253,0,1798.7,g,f,0,t,t,0.0,dd,e,g,u,9.96,20.25,b,0
3960254,2,0.0,g,f,0,f,t,0.5,v,cc,gg,u,12.835,25.83,b,1
3960255,2,0.0,g,t,0,f,t,0.5,v,cc,g,u,12.835,25.83,b,1
3960256,0,360.0,g,f,0,f,f,0.875,h,x,p,u,2.875,25.17,a,0
3960257,63187,360.0,g,f,0,f,f,0.875,h,x,g,u,2.875,25.17,a,0
3960258,2197,252.0,g,t,0,f,t,1.0,h,i,g,u,0.335,57.08,a,1
3960259,2197,252.0,s,t,0,t,t,1.0,bb,i,g,u,0.335,57.08,a,1
3960260,0,399.0,g,t,14,t,f,10.0,h,aa,g,u,5.875,39.33,b,0
3960261,0,399.0,g,t,14,t,f,10.0,h,cc,g,u,19.9,39.33,b,0
3960262,1409,100.0,g,f,0,f,f,1.335,h,q,g,u,10.5,22.67,b,0
3960263,0,100.0,g,f,0,f,f,1.335,h,r,g,u,10.5,22.67,b,0
3960264,245,1848.2,g,f,10,t,f,3.17,v,q,g,u,5.875,23.25,a,0
3960265,245,120.0,g,f,10,t,f,3.17,v,q,g,u,5.875,23.25,a,0
3960266,1,517.1,g,f,4,t,t,0.0,ff,ff,p,y,0.0,19.0,b,1
3960267,1,45.0,g,f,4,t,t,0.0,ff,ff,p,y,0.0,63.12,b,1
3960268,8931,145.0,g,f,0,f,t,0.0,ff,ff,g,u,0.585,50.75,b,1
3960269,58352,145.0,g,f,0,f,t,0.0,ff,ff,g,u,0.585,50.75,b,1
3960270,0,144.0,s,t,0,f,t,8.9,v,i,g,u,0.415,22.5,a,1
3960271,0,144.0,s,t,0,f,t,18.1,v,i,g,u,0.415,22.5,a,1
3960272,1,200.0,g,t,1,t,t,8.6,ff,ff,p,y,13.5,25.25,a,1
3960273,1,200.0,g,t,1,t,t,12.6,ff,ff,p,y,13.5,25.25,a,1
3960274,0,368.0,s,f,0,f,t,2.0,v,k,g,u,8.0,27.67,a,1
3960275,0,368.0,s,f,0,f,t,2.0,v,j,g,u,22.87,27.67,a,1
3960276,0,80.0,g,f,58,f,t,0.415,ff,ff,g,u,10.29,18.58,b,1
3960277,0,80.0,g,f,0,f,t,0.415,o,ff,g,u,10.29,18.58,b,1
3960278,11342,112.0,g,t,0,f,t,2.335,v,c,p,y,1.75,19.0,b,1
3960279,6,112.0,g,t,0,t,t,2.335,v,c,p,y,1.75,19.0,b,1
3960280,2,0.0,g,t,32,f,t,2.5,v,c,p,y,2.5,33.25,a,1
3960281,2,0.0,g,t,24,f,t,2.5,v,c,p,y,2.5,33.25,a,1
3960282,68,100.0,g,t,0,f,t,5.3,v,i,g,u,5.87,21.5,b,1
3960283,68,100.0,g,t,0,f,t,19.9,v,i,g,u,11.5,21.5,b,1
3960284,51386,523.0,g,t,0,f,t,7.5,v,aa,g,y,2.5,31.83,b,1
3960285,40831,523.0,g,t,0,f,t,7.5,v,aa,g,u,2.5,31.83,b,1
3960286,0,537.6,s,f,0,f,t,0.835,v,c,p,u,1.0,23.25,b,0
3960287,0,1721.2,s,f,0,f,t,0.835,v,c,g,u,1.0,69.53,b,0
3960288,14245,200.0,g,t,0,f,t,1.165,v,w,g,u,3.79,36.33,b,1
3960289,93981,200.0,g,t,0,f,t,1.165,v,w,g,u,3.79,36.33,b,1
3960290,150,100.0,g,f,1,t,f,2.25,v,c,g,y,1.835,20.42,b,0
3960291,150,100.0,g,f,1,t,f,2.25,v,c,g,u,5.44,20.42,b,0
3960292,3065,0.0,g,f,7,t,f,14.2,v,c,g,u,5.0,40.58,b,0
3960293,3065,0.0,g,f,7,t,f,5.0,v,c,g,u,5.0,26.62,b,0
3960294,1,120.0,g,f,1,t,t,0.165,h,w,gg,u,10.0,17.58,b,1
3960295,1,120.0,p,f,1,t,t,0.165,h,w,g,u,10.0,17.58,b,1
3960296,0,260.0,g,t,0,f,f,0.125,v,q,g,u,19.67,59.67,b,0
3960297,0,260.0,g,t,0,f,f,18.3,v,q,g,u,1.54,59.67,b,0
3960298,18,120.0,g,f,0,f,t,1.0,v,c,g,u,0.375,51.68,a,1
3960299,85940,120.0,g,f,0,f,t,1.0,v,c,g,u,0.375,15.75,a,1
3960300,100000,450.0,p,t,0,f,f,0.0,o,j,g,l,22.0,17.5,b,0
3960301,100000,450.0,p,t,14,f,f,0.0,o,ff,gg,y,22.0,17.5,b,0
3960302,9560,224.0,g,f,0,f,t,0.25,v,k,p,y,1.25,29.83,b,1
3960303,57570,224.0,g,f,0,f,t,0.25,v,k,p,y,1.25,29.83,b,1
3960304,0,396.0,g,t,3,t,f,0.96,v,m,g,y,0.875,28.25,b,0
3960305,0,396.0,g,t,3,t,f,0.96,v,aa,g,u,0.875,28.25,b,0
3960306,67917,180.0,g,t,0,f,t,0.125,v,aa,p,y,0.625,23.0,b,1
3960307,33108,180.0,g,f,0,f,t,0.125,z,aa,p,y,0.625,23.0,b,1
3960308,7,420.0,g,f,2,t,f,4.75,v,r,g,u,5.125,28.25,b,0
3960309,7,420.0,g,f,2,t,f,4.75,v,x,p,u,5.125,28.25,b,0
3960310,3,100.0,g,t,38,t,f,3.75,v,w,g,u,1.54,27.83,b,0
3960311,3,100.0,g,t,5,t,f,10.9,v,w,g,u,1.54,27.83,b,0
3960312,16,20.0,g,f,0,f,t,3.0,h,k,p,y,11.5,23.58,a,1
3960313,16,20.0,g,t,32,f,t,3.0,h,k,p,y,11.5,23.58,a,1
3960314,15203,0.0,g,t,0,f,f,1.0,v,k,g,u,6.0,38.25,a,0
3960315,0,1905.5,s,t,0,f,t,1.0,v,k,g,u,6.0,38.25,a,0
3960316,0,0.0,g,t,47,f,f,0.665,h,d,g,u,0.25,21.83,b,0
3960317,0,0.0,s,t,0,f,f,0.665,h,d,g,u,0.25,21.83,b,0
3960318,5757,720.0,g,t,0,f,t,0.25,bb,aa,g,u,12.5,27.42,b,1
3960319,89995,720.0,g,t,0,f,t,0.25,bb,aa,g,u,12.5,27.42,b,1
3960320,7,144.0,g,t,1,t,t,1.5,bb,c,p,y,1.14,28.25,b,0
3960321,7,144.0,g,t,8,t,f,1.5,n,c,p,y,5.04,28.25,b,0
3960322,0,200.0,g,f,0,f,t,0.125,v,q,g,u,25.06,20.08,b,1
3960323,0,125.6,g,f,0,f,t,0.125,v,q,g,u,0.25,20.08,b,1
3960324,0,144.0,g,f,0,f,t,5.4,v,d,g,u,0.0,20.0,b,1
3960325,39153,144.0,g,f,0,f,t,0.5,v,d,g,u,0.0,20.0,b,1
3960326,1391,200.0,g,f,3,t,f,1.625,v,c,g,u,7.0,72.2,b,0
3960327,1391,200.0,g,f,3,t,f,1.625,z,c,g,u,7.0,20.42,b,0
3960328,500,515.0,p,t,1,t,f,1.625,h,x,g,u,25.125,35.17,b,0
3960329,500,515.0,g,t,26,t,f,1.625,h,x,g,u,25.125,35.17,b,0
3960330,5,80.0,g,t,1,t,t,1.75,j,c,g,u,0.54,17.92,a,1
3960331,5,80.0,g,t,1,t,t,1.75,v,c,g,u,0.54,63.0,a,1
3960332,1249,0.0,g,f,32,t,f,0.0,bb,i,g,u,10.0,51.33,b,0
3960333,1249,0.0,g,f,11,t,f,0.0,bb,c,g,u,10.0,51.33,b,0
3960334,0,260.0,g,f,42,f,t,1.25,h,e,p,y,10.085,21.08,b,1
3960335,0,260.0,g,f,61,f,t,1.25,h,e,p,y,10.085,21.08,b,1
3960336,0,100.0,g,f,0,f,f,0.04,v,aa,g,u,13.85,20.83,a,0
3960337,0,100.0,g,f,0,f,f,0.04,v,aa,g,l,3.0,20.83,a,0
3960338,41875,220.0,g,f,0,f,t,0.165,v,aa,g,u,6.165,22.75,a,1
3960339,1000,220.0,g,f,0,f,t,0.165,v,aa,g,u,6.165,44.98,a,1
3960340,0,462.6,g,f,0,f,f,6.0,h,c,g,u,11.835,20.5,a,0
3960341,0,340.0,g,f,0,f,f,6.0,dd,c,g,u,11.835,20.5,a,0
3960342,1000,200.0,g,f,3,t,f,0.5,v,aa,p,y,0.54,39.92,b,0
3960343,1000,200.0,g,f,3,t,f,0.5,v,aa,p,y,0.54,35.91,b,0
3960344,0,92.0,g,t,0,f,f,12.75,h,q,g,u,3.5,42.17,b,0
3960345,0,92.0,g,t,7,f,f,12.75,h,q,g,u,5.04,42.17,b,0
3960346,15108,260.0,g,f,3,t,f,0.25,o,m,g,u,0.375,25.5,b,0
3960347,15108,260.0,g,f,3,t,f,16.5,v,m,g,u,0.375,25.5,b,0
3960348,0,340.0,g,f,0,f,t,0.165,h,q,p,y,10.0,72.57,a,1
3960349,0,340.0,g,f,0,f,t,0.165,h,q,p,y,10.0,62.77,a,1
3960350,857,253.0,g,t,4,t,f,4.5,h,x,g,u,19.19,33.5,b,0
3960351,857,253.0,g,t,4,t,f,4.5,h,j,g,u,1.75,33.5,b,0
3960352,2,2000.0,g,f,1,t,t,1.0,v,m,p,y,0.665,19.58,a,1
3960353,2,2000.0,g,f,1,t,t,1.0,v,c,p,y,0.665,19.58,b,1
3960354,5552,0.0,g,f,2,t,t,0.125,v,c,g,u,12.625,23.25,b,1
3960355,5552,473.6,g,f,2,t,t,0.125,v,c,g,u,12.625,23.25,b,1
3960356,316,0.0,g,f,0,f,t,1.5,v,c,g,u,1.625,16.25,b,1
3960357,316,0.0,g,f,0,f,t,1.5,v,j,g,u,1.625,39.5,b,1
3960358,0,380.0,g,t,3,t,f,3.165,v,e,p,y,3.165,33.17,b,0
3960359,0,380.0,g,t,3,t,f,3.165,dd,x,p,y,3.165,33.17,b,0
3960360,1208,1480.9,g,f,17,t,f,2.5,v,c,g,u,11.25,25.0,b,0
3960361,28575,200.0,g,f,17,t,f,2.5,v,c,g,u,11.25,25.0,b,0
3960362,37274,550.0,g,f,0,f,t,0.21,bb,r,g,u,5.0,39.92,b,1
3960363,0,550.0,g,f,59,f,t,0.21,bb,r,g,u,5.0,39.92,b,1
3960364,158,60.0,p,f,14,t,f,1.96,v,aa,g,u,8.17,20.17,b,0
3960365,26465,60.0,g,f,14,t,f,1.96,v,aa,g,u,8.17,20.17,b,0
3960366,84774,340.0,g,f,0,f,t,0.0,ff,ff,g,u,1.665,27.33,a,1
3960367,9665,340.0,g,f,0,f,t,0.0,ff,ff,g,u,1.665,27.33,a,1
3960368,0,280.0,s,t,49,f,t,0.25,v,d,g,u,0.165,18.25,b,1
3960369,0,280.0,s,t,57,f,t,0.25,v,d,g,u,0.165,18.25,b,1
3960370,458,400.0,g,f,6,t,f,3.5,h,cc,g,u,15.58,25.0,a,0
3960371,458,400.0,g,f,6,t,f,3.5,z,cc,g,u,12.33,25.0,a,0
3960372,66432,160.0,g,f,0,f,t,0.125,v,i,g,u,2.25,22.17,b,1
3960373,62882,160.0,g,f,0,f,t,0.125,v,i,g,u,2.25,22.17,b,1
3960374,23542,280.0,g,t,0,f,f,0.085,v,k,g,u,0.21,38.67,b,0
3960375,0,684.0,g,t,0,f,f,0.085,v,k,g,u,0.21,38.67,b,0
3960376,19,220.0,g,f,1,t,f,2.0,v,c,g,u,12.0,34.15,a,0
3960377,19,220.0,g,f,1,t,f,2.0,v,c,gg,u,12.0,30.67,a,0
3960378,1260,0.0,g,t,6,t,f,7.875,v,i,g,u,8.0,47.75,a,0
3960379,1260,0.0,g,t,6,t,f,7.875,v,aa,g,u,8.0,47.75,a,0
3960380,0,240.0,s,t,46,f,t,2.0,v,c,p,y,0.835,20.67,b,1
3960381,0,240.0,s,t,42,f,t,2.0,v,c,p,y,0.835,20.67,b,1
3960382,1212,100.0,g,t,0,f,t,1.585,v,k,g,u,11.46,51.47,b,1
3960383,1212,100.0,g,t,0,f,t,1.585,v,k,g,u,11.94,22.08,b,1
3960384,610,274.0,g,f,2,t,f,3.25,bb,i,g,y,4.25,34.42,b,0
3960385,610,274.0,g,f,2,t,f,3.25,bb,ff,g,u,4.25,34.42,b,0
3960386,4000,0.0,g,t,0,f,t,1.5,v,m,p,y,11.5,22.5,b,1
3960387,4000,0.0,g,t,0,f,t,4.2,v,m,p,y,11.5,22.5,b,1
3960388,0,180.0,g,f,0,f,t,17.5,o,c,g,u,0.585,23.42,b,1
3960389,72396,180.0,g,f,0,f,t,0.085,h,c,g,u,0.585,23.42,b,1
3960390,960,100.0,g,f,0,f,f,0.0,j,j,g,u,4.0,46.0,b,0
3960391,960,100.0,g,f,0,f,f,0.0,j,j,g,u,24.55,46.0,a,0
3960392,61888,130.0,g,t,0,f,t,0.5,v,m,p,y,0.5,40.92,b,1
3960393,29418,130.0,g,t,0,f,t,0.5,v,m,p,y,0.5,40.92,b,1
3960394,8332,280.0,g,f,0,f,t,0.25,h,c,p,y,0.875,21.17,b,1
3960395,204,280.0,g,f,0,f,t,18.8,h,c,p,y,0.875,21.17,b,1
3960396,0,380.0,g,t,0,f,t,0.04,v,q,g,u,0.165,31.99,a,1
3960397,0,380.0,g,t,0,f,t,0.04,bb,q,g,u,0.165,19.5,a,1
3960398,6,290.0,g,t,0,f,f,0.085,v,cc,g,u,5.25,34.17,b,0
3960399,6,567.9,g,t,0,f,f,0.085,ff,w,g,u,5.25,34.17,b,0
