,A15,A14,A13,A12,A11,A10,A9,A8,A7,A6,A5,A4,A3,A2,A1,A16
11960664,245,120.0,g,f,10,t,f,3.17,v,e,g,u,5.875,23.25,a,0
11960665,245,120.0,g,f,10,t,f,3.17,v,q,g,u,8.04,23.25,a,0
11960666,33140,45.0,g,f,4,t,t,0.0,ff,ff,p,y,0.0,19.0,b,1
11960667,91404,45.0,g,f,4,t,t,0.0,ff,ff,p,y,0.0,19.0,b,1
11960668,51378,145.0,g,f,0,f,t,0.0,ff,ff,g,u,0.585,50.75,b,0
11960669,68636,145.0,g,f,0,f,t,0.0,ff,ff,g,u,0.585,50.75,b,0
11960670,32282,144.0,s,t,0,f,t,0.335,v,i,g,u,0.415,22.5,a,1
11960671,96081,144.0,s,t,0,f,t,0.335,v,i,g,u,0.415,22.5,a,1
11960672,1,200.0,g,t,1,t,t,2.0,ff,ff,p,y,13.5,73.72,a,1
11960673,1,813.7,g,t,1,t,t,2.0,ff,ff,p,y,13.5,25.25,a,1
11960674,94012,368.0,s,f,0,f,t,2.0,j,m,g,u,1.5,27.67,a,1
11960675,30541,368.0,g,f,0,f,t,2.0,v,m,g,u,1.5,27.67,a,1
11960676,0,80.0,g,f,41,f,t,0.415,ff,ff,g,u,10.29,18.58,b,1
11960677,0,80.0,g,f,67,f,t,0.415,ff,ff,g,u,10.29,18.58,b,1
11960678,23421,112.0,g,t,0,f,t,2.335,v,c,p,y,1.75,19.0,b,1
11960679,7397,112.0,g,t,0,f,t,2.335,v,c,p,y,1.75,19.0,b,1
11960680,92796,0.0,g,t,0,f,t,2.5,v,c,p,y,2.5,33.25,a,1
11960681,2,0.0,g,t,0,f,t,2.5,v,c,p,u,2.5,33.25,a,1
11960682,68,100.0,g,t,35,f,t,0.5,v,q,g,u,11.5,21.5,b,1
11960683,68,100.0,s,t,0,f,t,1.7,v,i,g,u,11.5,21.5,b,1
11960684,701,523.0,g,t,0,f,t,7.5,v,aa,g,u,13.57,31.83,b,1
11960685,0,523.0,g,t,47,t,t,7.5,v,aa,g,u,2.5,31.83,b,1
11960686,0,300.0,s,f,0,f,f,7.0,v,c,g,u,1.0,23.25,b,0
11960687,0,300.0,s,f,0,f,t,0.835,v,i,p,u,1.0,23.25,b,0
11960688,0,200.0,s,t,0,f,t,1.165,v,w,g,u,23.44,36.33,b,0
11960689,97841,200.0,g,t,0,f,t,1.165,v,w,g,u,3.79,36.33,b,1
11960690,150,100.0,g,f,38,t,f,2.25,v,c,g,u,1.835,20.42,b,0
11960691,150,100.0,g,f,18,t,f,2.25,v,c,g,u,1.835,20.42,b,0
11960692,3065,0.0,g,f,7,t,f,5.0,v,c,g,u,16.85,40.58,b,0
11960693,3065,0.0,g,t,7,t,f,5.0,v,c,g,u,5.0,40.58,b,0
11960694,1,120.0,g,f,1,t,t,0.165,h,w,g,u,9.01,17.58,b,1
11960695,1,120.0,g,f,1,t,t,1.3,h,w,g,u,10.0,17.58,b,1
11960696,0,260.0,g,t,0,t,f,0.125,v,q,g,u,1.54,59.67,b,0
11960697,0,260.0,g,t,0,f,f,7.5,v,q,g,u,1.54,59.67,b,0
11960698,18,120.0,g,f,0,f,t,1.0,v,c,p,u,0.375,15.75,a,0
11960699,18,120.0,g,t,0,f,t,1.0,v,c,g,u,0.375,15.75,a,0
11960700,100000,450.0,p,t,0,f,f,0.0,o,r,gg,u,22.0,17.5,b,0
11960701,100000,450.0,p,t,65,f,f,0.0,o,ff,p,l,22.0,17.5,b,0
11960702,30464,224.0,g,f,0,f,t,0.25,v,k,p,y,1.25,29.83,b,1
11960703,71154,224.0,g,f,0,f,t,0.25,v,k,p,y,1.25,29.83,b,1
11960704,0,396.0,g,t,3,t,f,0.96,v,m,p,u,0.875,28.25,b,0
11960705,0,396.0,g,t,3,t,f,0.96,v,m,g,u,11.96,28.25,b,0
11960706,29438,1872.8,g,f,0,f,t,0.125,v,aa,p,y,0.625,23.0,b,0
11960707,46127,180.0,g,f,0,f,t,0.125,v,m,p,y,0.625,23.0,b,1
11960708,62548,420.0,g,f,2,t,f,4.75,v,x,g,u,5.125,28.25,b,0
11960709,7,420.0,g,f,2,t,f,4.75,v,x,g,u,5.125,59.05,b,0
11960710,3,100.0,g,t,5,t,f,2.3,v,w,g,u,1.54,27.83,b,0
11960711,33315,100.0,g,t,5,t,f,3.75,v,w,g,u,1.54,27.83,b,0
11960712,75230,20.0,g,t,0,f,t,3.0,h,k,p,y,11.5,23.58,a,1
11960713,16,20.0,g,t,0,f,t,3.0,h,k,g,y,11.5,23.58,a,1
11960714,0,1320.1,g,t,0,f,t,1.0,v,k,g,u,6.0,38.25,a,0
11960715,0,1226.3,g,t,0,f,t,1.0,v,k,g,u,6.0,38.25,a,0
11960716,0,0.0,g,t,0,f,f,0.665,o,d,g,u,0.25,21.83,b,0
11960717,0,0.0,g,t,0,f,f,0.665,h,d,g,l,0.25,21.83,b,0
11960718,59159,720.0,g,t,0,f,t,0.25,bb,aa,g,u,12.5,27.42,b,1
11960719,34193,720.0,g,t,0,f,t,0.25,bb,aa,g,u,12.5,27.42,b,1
11960720,7,144.0,g,t,8,t,f,1.5,bb,c,gg,y,5.04,28.25,b,0
11960721,7,1772.9,g,t,8,t,f,1.5,bb,c,p,y,5.04,28.25,b,0
11960722,0,200.0,g,f,0,f,t,0.125,v,q,g,u,0.25,22.66,b,1
11960723,14202,200.0,g,f,0,f,t,0.125,v,q,g,u,0.25,20.08,b,1
11960724,97226,144.0,g,f,0,f,t,0.5,v,d,g,u,0.0,20.0,b,1
11960725,0,144.0,g,f,49,f,t,0.5,v,d,g,u,0.0,20.0,b,1
11960726,1391,200.0,g,f,0,t,f,1.625,v,c,g,u,7.0,20.42,b,0
11960727,1391,200.0,g,f,3,t,f,1.625,v,c,g,u,11.2,20.42,b,0
11960728,500,515.0,g,t,1,t,f,1.625,h,x,g,u,20.73,35.17,b,0
11960729,500,515.0,g,t,1,t,f,1.625,h,r,g,u,25.125,35.17,b,0
11960730,5,80.0,p,t,1,t,t,1.75,v,c,g,u,0.54,17.92,a,1
11960731,5,381.8,g,t,1,t,t,1.75,v,c,g,u,0.54,17.92,a,1
11960732,1249,583.2,g,f,11,t,f,0.0,bb,i,g,u,10.0,51.33,b,0
11960733,1249,0.0,g,f,11,t,f,0.0,bb,i,g,l,10.0,51.33,b,0
11960734,0,260.0,g,f,9,f,t,1.25,h,e,p,y,10.085,21.08,b,1
11960735,0,260.0,g,f,0,f,t,1.25,h,e,p,y,10.085,21.08,a,1
11960736,0,100.0,g,f,54,f,f,0.04,v,aa,g,u,3.0,20.83,a,0
11960737,0,775.3,g,f,0,f,f,0.04,v,aa,g,u,3.0,20.83,a,0
11960738,1000,220.0,g,f,0,f,t,0.165,v,aa,gg,u,6.165,22.75,a,1
11960739,1000,1989.6,g,f,0,f,t,0.165,v,aa,g,u,6.165,22.75,a,1
11960740,0,340.0,g,f,36,f,f,6.0,h,c,g,u,11.835,20.5,a,0
11960741,0,340.0,g,f,0,f,f,6.0,j,c,g,u,11.835,20.5,a,0
11960742,1000,200.0,g,f,3,t,f,0.5,v,aa,p,y,0.54,39.92,b,0
11960743,1000,1530.0,g,f,3,t,f,0.5,v,aa,p,y,0.54,39.92,b,0
11960744,0,92.0,g,t,0,f,f,12.75,j,q,g,u,5.04,42.17,b,0
11960745,0,1732.7,g,t,0,f,t,12.75,h,k,g,u,5.04,42.17,b,0
11960746,15108,260.0,g,f,3,t,f,0.25,v,m,g,u,0.375,52.57,b,0
11960747,15108,260.0,g,f,3,t,f,0.25,v,m,g,u,6.14,25.5,b,0
11960748,0,238.0,g,f,0,f,t,0.165,h,q,p,y,10.0,18.17,a,1
11960749,0,706.4,g,f,0,f,t,0.165,h,q,p,y,10.0,18.17,a,0
11960750,857,253.0,g,t,4,t,f,14.4,h,x,g,u,1.75,33.5,b,0
11960751,857,253.0,g,t,4,t,f,4.5,h,x,g,u,2.23,33.5,b,0
11960752,2,2000.0,g,f,58,t,t,1.0,v,c,p,y,0.665,19.58,a,1
11960753,2,1341.8,g,f,1,t,t,1.0,v,c,p,y,0.665,19.58,a,1
11960754,29968,0.0,g,f,2,t,t,0.125,v,c,g,u,12.625,23.25,b,1
11960755,81742,0.0,g,f,2,t,t,0.125,v,c,g,u,12.625,23.25,b,1
11960756,17533,0.0,g,f,0,f,t,1.5,v,c,g,u,1.625,39.5,b,1
11960757,38684,0.0,g,f,0,f,t,1.5,v,c,g,u,1.625,39.5,b,1
11960758,39119,380.0,g,t,3,t,f,3.165,v,x,p,y,3.165,33.17,b,0
11960759,94542,380.0,g,t,3,t,f,3.165,v,x,p,y,3.165,33.17,b,0
11960760,1208,200.0,g,f,17,t,f,2.5,v,c,g,u,11.25,61.95,b,0
11960761,52558,200.0,g,f,17,t,f,2.5,v,c,g,u,11.25,25.0,b,0
11960762,57581,550.0,g,f,0,f,t,2.0,bb,i,g,u,5.0,39.92,b,1
11960763,0,550.0,g,f,5,f,t,0.21,bb,i,p,u,5.0,39.92,b,1
11960764,158,60.0,g,t,14,t,f,1.96,v,aa,g,u,8.17,20.17,b,0
11960765,158,1263.5,g,f,14,t,f,1.96,v,aa,g,u,8.17,20.17,b,0
11960766,1,340.0,g,f,9,f,t,0.0,ff,ff,g,u,1.665,27.33,a,1
11960767,1,340.0,g,f,0,f,t,0.0,ff,ff,g,u,7.15,27.33,a,1
11960768,52645,280.0,s,t,0,f,t,0.25,v,d,g,u,0.165,18.25,b,1
11960769,0,280.0,p,t,0,f,t,0.25,v,d,g,u,0.165,18.25,b,0
11960770,32346,400.0,g,f,6,t,f,3.5,h,cc,g,u,12.33,25.0,a,0
11960771,458,400.0,g,f,6,t,f,3.5,z,cc,g,u,12.33,25.0,a,0
11960772,10,160.0,g,f,16,f,t,0.125,v,i,g,u,2.25,22.17,b,1
11960773,10,160.0,g,f,0,f,t,4.5,v,i,g,u,2.25,22.17,b,1
11960774,0,280.0,g,t,55,f,f,0.085,v,k,g,u,0.21,38.67,b,0
11960775,0,280.0,g,t,0,f,f,0.085,v,k,g,u,0.21,52.98,b,0
11960776,19,220.0,g,t,1,t,f,2.0,v,c,g,u,12.0,30.67,a,0
11960777,19,220.0,g,f,1,t,f,2.0,v,c,g,u,21.05,30.67,a,0
11960778,1260,0.0,g,t,6,t,f,7.875,ff,c,g,u,8.0,47.75,a,0
11960779,1260,0.0,g,t,6,t,f,7.875,v,c,g,u,8.0,69.34,a,0
11960780,84303,240.0,s,t,0,f,t,2.0,v,c,p,y,0.835,20.67,b,1
11960781,87354,240.0,s,t,0,f,t,2.0,v,c,p,y,0.835,20.67,b,1
11960782,13553,100.0,g,t,0,f,t,1.585,v,k,g,u,11.46,22.08,b,1
11960783,1212,100.0,g,t,0,f,t,1.585,v,x,g,u,11.46,22.08,b,1
11960784,610,274.0,g,f,2,t,f,1.6,bb,i,g,u,4.25,34.42,b,0
11960785,610,274.0,g,f,2,t,f,3.25,bb,i,g,u,9.97,34.42,b,0
11960786,4000,0.0,g,t,0,f,t,1.5,o,m,p,y,11.5,22.5,b,1
11960787,4000,0.0,g,t,0,f,t,1.5,v,m,p,y,21.02,22.5,b,1
11960788,72384,180.0,g,f,0,f,t,0.085,h,c,g,u,0.585,23.42,b,1
11960789,0,180.0,g,f,0,f,t,11.7,h,c,g,u,0.585,23.42,b,1
11960790,960,100.0,g,f,0,f,f,0.0,j,j,g,u,1.04,46.0,a,0
11960791,960,100.0,g,f,0,f,f,14.2,j,j,g,u,4.0,46.0,a,0
11960792,0,507.3,g,t,0,f,t,0.5,v,m,p,y,0.5,40.92,b,1
11960793,73234,130.0,g,t,0,f,t,0.5,v,m,p,y,0.5,40.92,b,1
11960794,204,1651.5,g,f,0,f,t,0.25,h,c,p,y,0.875,21.17,b,1
11960795,204,246.0,g,f,0,f,t,0.25,h,c,p,y,0.875,21.17,b,1
11960796,0,380.0,g,t,0,f,t,0.04,v,q,g,u,0.165,42.62,a,1
11960797,0,380.0,g,t,0,f,t,0.04,v,q,g,u,0.165,24.47,a,1
11960798,6,290.0,g,t,0,f,f,18.3,v,w,g,u,5.25,34.17,b,0
11960799,6,290.0,g,t,0,t,f,0.085,v,w,g,u,5.25,44.24,b,0
11960800,36914,210.0,g,t,0,f,t,1.0,v,i,g,u,2.5,35.0,b,1
11960801,9287,210.0,g,t,0,f,t,1.0,v,i,g,u,2.5,35.0,b,1
11960802,0,194.0,g,t,0,f,f,11.0,v,w,g,u,5.0,28.33,b,0
11960803,54720,70.0,g,t,0,f,f,11.0,v,w,g,u,5.0,28.33,b,0
11960804,59643,120.0,g,f,0,t,t,0.125,v,aa,p,y,10.415,18.42,b,1
11960805,375,120.0,g,f,0,t,t,17.7,v,aa,p,y,10.415,18.42,b,1
11960806,0,202.0,g,f,1,t,f,1.25,v,w,g,u,14.33,30.83,b,0
11960807,0,202.0,g,f,1,t,f,1.25,v,w,g,u,8.8,30.83,b,0
11960808,94081,160.0,g,f,0,f,t,4.5,ff,ff,g,u,2.75,23.5,b,1
11960809,25,160.0,g,f,0,f,t,4.5,ff,ff,g,u,6.52,23.5,b,1
11960810,500,99.0,g,t,5,t,f,2.25,dd,e,g,u,1.64,30.0,a,0
11960811,500,99.0,g,t,5,t,f,2.25,dd,e,g,y,5.29,30.0,a,0
11960812,1000,120.0,g,t,2,t,f,9.4,v,w,p,y,4.0,13.75,b,0
11960813,1000,120.0,g,t,2,t,f,1.75,v,w,p,y,4.0,30.62,b,0
11960814,0,0.0,g,t,9,t,f,8.5,v,c,g,u,15.0,51.58,b,0
11960815,0,0.0,g,f,26,t,f,8.5,v,c,g,u,15.0,51.58,b,0
11960816,0,0.0,p,f,0,f,t,0.0,ff,ff,g,u,6.0,69.5,a,1
11960817,0,1392.5,s,f,0,f,t,0.0,ff,ff,g,u,6.0,69.5,a,1
11960818,99365,228.0,g,t,0,f,f,0.125,v,q,g,u,5.5,37.75,a,0
11960819,0,228.0,g,t,0,f,f,0.4,v,q,g,u,5.5,37.75,a,0
11960820,94493,320.0,s,t,0,f,t,0.5,v,m,g,u,0.75,23.0,b,0
11960821,63897,320.0,s,t,0,f,t,0.5,v,m,g,u,0.75,23.0,b,0
11960822,800,1904.8,g,f,1,t,f,1.29,v,m,g,u,3.0,22.83,b,0
11960823,800,260.0,g,f,1,t,f,1.29,o,m,g,u,3.0,22.83,b,0
11960824,9353,240.0,g,f,0,f,t,0.585,v,d,p,y,0.75,36.42,b,1
11960825,3,240.0,g,f,0,t,t,0.585,v,d,p,y,0.75,36.42,b,1
11960826,83143,200.0,g,t,2,t,t,0.585,bb,c,g,u,10.915,19.33,b,1
11960827,7,200.0,g,t,2,t,t,0.585,bb,w,g,u,10.915,19.33,b,1
11960828,59,840.0,g,t,1,t,f,0.04,v,x,p,y,0.54,54.61,b,0
11960829,59,840.0,g,t,1,t,f,0.04,v,x,g,y,0.54,21.92,b,0
11960830,34917,60.0,g,f,0,f,t,0.25,v,aa,p,y,0.0,16.25,b,1
11960831,0,60.0,g,f,0,t,t,0.25,v,aa,p,y,0.0,16.25,b,1
11960832,0,164.0,g,t,0,f,f,2.46,v,x,p,l,8.46,22.5,a,0
11960833,0,164.0,g,f,14,f,f,2.46,v,x,p,y,3.92,22.5,a,0
11960834,20,160.0,g,f,67,f,t,0.0,j,j,p,y,3.0,31.75,a,1
11960835,20,160.0,g,f,51,f,t,0.0,j,j,p,y,3.0,31.75,a,1
11960836,5,220.0,g,f,0,f,t,1.665,v,cc,g,u,0.665,19.58,a,1
11960837,5,220.0,g,f,0,f,t,1.665,v,j,g,u,0.665,19.58,a,1
11960838,2000,88.0,g,t,1,t,f,14.0,h,d,g,u,8.5,45.0,b,0
11960839,2000,88.0,g,t,1,t,f,14.0,h,cc,g,u,3.95,45.0,b,0
11960840,36623,333.0,g,f,1,t,f,2.75,h,q,g,u,0.75,47.25,a,0
11960841,892,333.0,s,f,1,t,f,2.75,h,q,g,u,0.75,47.25,a,0
11960842,150,160.0,g,t,0,f,f,1.415,v,aa,g,u,8.665,26.08,a,0
11960843,150,160.0,g,f,0,f,f,1.415,v,aa,g,y,8.665,26.08,a,0
11960844,11010,136.0,g,t,0,f,t,0.54,v,c,g,u,1.79,23.58,b,1
11960845,64878,136.0,g,t,0,f,t,0.54,v,c,g,u,1.79,23.58,b,1
11960846,2732,105.9,g,f,11,t,f,0.25,v,k,p,y,0.205,48.58,b,0
11960847,2732,449.3,g,f,11,t,f,0.25,v,k,p,y,0.205,48.58,b,0
11960848,0,0.0,g,f,8,t,f,7.96,h,x,g,u,9.79,68.0,b,0
11960849,0,0.0,g,f,8,t,f,7.96,h,x,g,u,25.02,42.0,b,0
11960850,38173,300.0,g,t,8,t,f,0.375,v,c,p,y,0.375,43.08,b,0
11960851,162,300.0,g,t,4,t,f,0.375,v,c,p,y,0.375,43.08,b,0
11960852,0,1879.0,g,f,0,f,t,2.5,v,c,p,u,0.0,44.33,a,0
11960853,0,0.0,g,f,0,f,f,2.5,v,c,g,u,0.0,44.33,b,0
11960854,5298,0.0,g,f,8,f,f,1.25,h,x,g,u,1.125,26.75,b,0
11960855,5298,0.0,g,f,0,t,f,1.25,h,x,g,u,1.125,26.75,b,0
11960856,0,470.0,g,t,17,t,f,5.0,h,q,g,u,5.0,41.42,b,0
11960857,0,470.0,g,t,63,t,f,5.0,h,q,g,u,5.0,41.42,b,0
11960858,84472,400.0,s,f,0,f,t,0.165,v,m,p,y,1.71,39.42,b,1
11960859,39845,400.0,s,f,0,f,t,0.165,v,m,p,y,1.71,39.42,b,1
11960860,1,17.0,g,f,2,t,t,2.0,ff,ff,g,u,5.0,39.58,b,1
11960861,93126,17.0,g,f,2,t,t,0.0,ff,ff,g,u,5.0,39.58,b,1
11960862,68411,200.0,s,f,0,f,t,3.0,v,w,p,y,2.5,34.83,b,1
11960863,70699,200.0,s,f,0,f,t,3.0,v,w,p,y,2.5,34.83,b,1
11960864,55,280.0,g,t,0,f,t,0.125,v,q,g,u,0.46,22.25,b,1
11960865,55,1398.5,g,t,0,f,t,0.125,v,k,g,u,0.46,22.25,b,1
11960866,200,981.3,g,f,0,f,f,1.415,h,c,g,u,1.5,23.33,b,0
11960867,200,422.0,g,f,0,f,f,1.415,h,c,g,l,1.5,23.33,b,0
11960868,96285,288.0,s,f,0,f,t,0.25,v,m,g,u,0.5,39.83,b,1
11960869,76552,288.0,p,f,0,f,t,0.25,v,m,g,u,0.5,39.83,b,1
11960870,0,240.0,g,f,0,f,t,0.04,v,c,p,u,0.75,29.67,b,1
11960871,29453,240.0,g,f,0,f,t,0.04,v,c,p,y,0.75,29.67,b,1
11960872,7544,140.0,g,f,4,t,f,1.0,h,x,g,y,2.0,27.67,b,0
11960873,7544,743.0,g,f,4,t,f,1.0,h,x,g,u,2.0,27.67,b,0
11960874,32,1847.7,g,t,0,f,t,0.0,h,x,p,y,10.5,20.42,a,0
11960875,25137,154.0,g,t,0,f,t,0.0,h,x,p,y,10.5,20.42,a,1
11960876,5000,0.0,g,t,15,t,f,7.585,n,i,g,u,7.585,49.5,b,0
11960877,5000,0.0,g,t,15,t,f,4.0,bb,i,g,u,7.585,49.5,b,0
11960878,0,20.0,s,t,0,f,f,3.0,dd,aa,g,u,12.5,25.0,b,0
11960879,0,20.0,s,t,0,f,f,3.0,v,aa,g,u,12.5,25.0,a,0
11960880,20438,94.0,g,f,1,t,t,0.0,h,ff,g,u,19.0,49.58,b,1
11960881,92344,94.0,g,f,14,t,t,0.0,ff,ff,g,u,19.0,49.58,b,1
11960882,90174,320.0,s,t,0,f,t,0.5,v,r,g,u,0.75,23.0,b,1
11960883,66520,320.0,s,t,0,f,t,0.5,v,m,g,u,0.75,23.0,b,0
11960884,0,0.0,s,f,0,f,t,0.085,v,m,g,u,14.39,22.92,b,1
11960885,0,0.0,s,f,0,f,t,7.6,v,m,g,u,0.17,22.92,b,1
11960886,4700,186.0,g,f,10,t,f,1.6,v,c,g,u,1.625,39.17,b,0
11960887,4700,186.0,g,f,28,t,f,1.5,v,c,g,u,1.625,39.17,b,0
11960888,50874,240.0,g,f,14,t,f,6.5,v,m,g,u,9.5,39.25,b,0
11960889,4607,240.0,g,f,9,t,f,6.5,v,m,g,u,9.5,39.25,b,0
11960890,300,1773.5,g,t,0,f,t,2.25,bb,i,g,u,1.0,41.33,a,0
11960891,300,0.0,g,t,0,f,f,2.25,bb,i,g,l,1.0,41.33,a,0
11960892,35,434.0,g,t,11,t,f,2.0,v,w,p,u,1.5,27.83,b,0
11960893,35,434.0,g,t,11,t,f,7.5,v,w,g,u,1.5,27.83,b,0
11960894,0,221.0,g,t,19,f,t,0.25,v,i,g,u,2.0,36.67,b,1
11960895,0,221.0,g,t,44,f,t,0.25,v,i,g,u,2.0,36.67,b,1
11960896,0,195.0,g,t,7,t,f,8.5,bb,k,p,y,4.04,34.5,b,0
11960897,0,195.0,g,t,43,t,f,8.5,bb,i,p,y,4.04,34.5,b,0
11960898,0,154.0,g,f,0,f,t,5.25,h,c,p,y,9.0,32.67,b,0
11960899,0,154.0,g,t,0,f,t,5.25,h,i,p,y,9.0,47.55,b,0
11960900,300,311.0,g,f,3,t,f,6.04,h,cc,g,u,4.46,51.12,b,0
11960901,300,311.0,g,f,3,t,f,6.04,h,r,g,u,4.46,31.92,b,0
11960902,0,340.0,s,t,0,t,t,2.25,h,cc,g,u,2.5,30.67,b,1
11960903,66529,340.0,s,t,0,f,t,2.25,h,cc,g,u,2.5,30.67,b,1
11960904,1704,519.0,g,t,2,t,f,13.875,v,x,g,u,2.43,47.42,a,0
11960905,1704,519.0,g,t,35,t,f,13.875,v,x,g,u,3.0,47.42,a,0
11960906,14961,100.0,g,f,0,f,t,0.0,ff,ff,p,y,0.585,22.17,b,1
11960907,66557,100.0,g,f,0,f,t,0.0,ff,ff,p,y,0.585,22.17,b,1
11960908,327,200.0,p,f,6,t,f,1.875,h,d,g,u,1.5,23.92,b,0
