,A15,A14,A13,A12,A11,A10,A9,A8,A7,A6,A5,A4,A3,A2,A1,A16
3960330,13212,987.3,g,f,0,f,f,0.0,z,e,p,y,15.0,28.08,a,0
3960331,13212,0.0,g,f,0,f,f,0.0,z,ff,p,y,15.0,28.08,a,0
3960332,13212,0.0,g,f,0,f,f,1.8,z,e,p,y,15.0,28.08,a,0
3960333,33357,120.0,g,f,0,f,t,0.125,ff,ff,p,y,0.585,23.58,a,1
3960334,62582,120.0,g,f,0,f,t,0.125,ff,ff,p,y,0.585,23.58,a,1
3960335,85125,120.0,g,f,0,f,t,0.125,ff,ff,p,y,0.585,23.58,a,1
3960336,500,260.0,g,f,2,t,f,3.4,v,cc,p,y,0.585,27.75,b,0
3960337,500,260.0,g,f,2,t,f,0.25,dd,cc,p,y,0.585,27.75,b,0
3960338,500,260.0,g,f,2,t,f,0.25,v,cc,p,y,0.585,27.75,a,0
3960339,456,0.0,g,f,11,t,f,2.0,v,c,g,u,1.0,50.91,a,0
3960340,456,0.0,g,f,11,t,f,2.0,v,c,g,u,7.28,36.0,a,0
3960341,456,0.0,g,f,11,t,f,2.0,v,c,p,u,1.0,36.0,a,0
3960342,690,352.0,g,t,5,t,f,1.75,v,c,g,u,0.75,49.23,b,0
3960343,690,352.0,g,t,5,t,f,1.75,v,j,g,u,0.75,16.08,b,0
3960344,690,352.0,g,t,5,t,f,1.75,dd,c,g,u,0.75,16.08,b,0
3960345,30254,40.0,g,t,6,t,f,1.625,v,w,g,u,9.5,18.83,a,0
3960346,600,40.0,g,t,6,t,f,1.625,v,q,g,u,9.5,18.83,a,0
3960347,600,278.0,g,t,6,t,f,1.625,v,w,g,u,9.5,18.83,a,0
3960348,284,290.0,g,t,11,f,f,2.125,h,w,g,u,11.5,23.08,b,0
3960349,78955,290.0,g,t,11,t,f,2.125,h,w,g,u,11.5,23.08,b,0
3960350,284,290.0,g,t,11,t,f,2.125,v,w,g,u,11.5,23.08,b,0
3960351,300,160.0,g,t,0,f,f,0.835,v,w,p,y,11.625,45.93,b,0
3960352,300,160.0,g,t,0,f,f,14.6,v,w,p,y,11.625,23.33,b,0
3960353,300,160.0,g,t,51,f,f,0.835,v,w,p,y,11.625,23.33,b,0
3960354,50,80.0,p,t,1,t,f,0.335,h,cc,g,u,10.335,20.75,a,0
3960355,50,80.0,g,t,1,t,f,0.335,h,cc,g,u,24.61,20.75,a,0
3960356,50,80.0,g,t,1,t,f,14.7,h,cc,g,u,10.335,20.75,a,0
3960357,237,240.0,g,f,0,f,t,0.665,v,aa,g,y,1.04,41.58,a,1
3960358,237,240.0,g,f,48,f,t,0.665,v,aa,g,u,1.04,41.58,a,1
3960359,237,240.0,g,f,34,f,t,0.665,v,aa,g,u,1.04,41.58,a,1
3960360,0,0.0,s,t,0,t,t,0.585,v,d,g,u,1.585,30.75,b,1
3960361,0,0.0,s,t,0,f,t,0.585,v,d,g,u,4.98,30.75,b,1
3960362,0,0.0,s,t,0,f,t,0.585,v,d,g,u,11.73,30.75,b,1
3960363,0,0.0,g,f,0,f,f,6.6,h,c,p,y,2.54,22.67,b,0
3960364,0,0.0,g,f,0,f,f,2.585,bb,c,p,y,2.54,22.67,b,0
3960365,0,0.0,g,f,0,f,f,2.585,h,c,p,y,2.54,34.61,b,0
3960366,0,1436.7,g,t,0,f,f,2.5,v,m,g,u,4.0,32.08,b,0
3960367,0,360.0,g,t,0,f,f,2.5,v,m,g,u,4.0,55.81,b,0
3960368,0,360.0,g,t,0,f,f,2.5,v,aa,g,u,4.0,32.08,b,0
3960369,484,80.0,g,f,0,f,t,0.29,h,d,g,u,5.415,19.17,a,1
3960370,484,80.0,g,f,0,f,t,0.29,h,i,g,u,5.415,50.33,a,1
3960371,88373,80.0,g,f,0,f,t,0.29,h,i,g,u,5.415,19.17,a,1
3960372,0,1578.1,g,t,0,t,t,1.0,v,aa,g,u,4.5,34.0,b,1
3960373,89388,240.0,g,t,0,f,t,1.0,v,aa,g,u,4.5,34.0,b,1
3960374,0,146.0,g,t,0,t,t,1.0,v,aa,g,u,4.5,34.0,b,1
3960375,2954,80.0,g,f,7,t,f,4.4,h,w,g,u,6.5,19.42,b,0
3960376,2954,80.0,g,f,53,t,f,1.46,h,w,g,u,6.5,19.42,b,0
3960377,2954,80.0,g,f,7,t,f,1.46,h,w,g,u,9.26,19.42,b,0
3960378,0,0.0,g,f,7,f,f,0.0,dd,e,g,u,9.96,20.25,b,0
3960379,0,0.0,g,f,0,f,f,0.0,v,e,g,u,9.96,20.25,b,0
3960380,29931,0.0,g,f,0,f,f,0.0,dd,e,g,u,9.96,20.25,b,0
3960381,2,0.0,g,f,0,f,t,0.5,v,cc,g,y,12.835,25.83,b,1
3960382,2,0.0,g,f,0,f,t,0.5,o,cc,g,u,12.835,25.83,b,1
3960383,2,0.0,g,f,0,f,t,8.2,v,cc,g,u,12.835,25.83,b,1
3960384,0,338.2,g,f,0,f,f,0.875,h,x,g,u,2.875,25.17,a,0
3960385,0,360.0,g,f,0,f,f,0.875,h,x,gg,u,2.875,25.17,a,0
3960386,0,360.0,g,f,0,f,f,0.875,h,x,p,u,2.875,25.17,a,0
3960387,2197,252.0,g,t,0,f,t,8.8,bb,i,g,u,0.335,15.29,a,1
3960388,2197,252.0,g,f,17,f,t,1.0,bb,i,g,u,0.335,57.08,a,1
3960389,81109,252.0,g,t,0,f,t,11.5,bb,i,g,u,0.335,57.08,a,1
3960390,0,399.0,g,t,14,t,f,14.2,h,cc,g,u,5.875,39.33,b,0
3960391,96485,399.0,g,t,14,t,f,10.0,h,cc,g,u,5.875,39.33,b,0
3960392,8161,399.0,g,t,14,t,f,10.0,h,cc,g,u,5.875,39.33,b,0
3960393,0,100.0,g,f,0,f,f,1.335,h,q,g,u,18.52,22.67,b,0
3960394,0,100.0,g,f,0,f,t,1.335,h,q,p,y,10.5,22.67,b,0
3960395,0,100.0,g,f,0,f,f,1.335,o,q,g,u,10.5,22.67,b,0
3960396,245,120.0,g,f,10,t,f,3.17,v,q,g,u,20.32,23.25,a,0
3960397,245,120.0,g,f,10,t,f,3.17,j,q,g,u,5.875,23.25,a,0
3960398,54190,120.0,g,f,10,t,f,3.17,v,q,g,u,5.875,23.25,a,0
3960399,1,45.0,g,f,4,t,t,0.0,ff,ff,p,y,0.0,56.54,b,1
3960400,1,45.0,g,f,4,t,t,0.0,ff,ff,p,y,0.0,21.47,b,1
3960401,1,45.0,g,f,4,t,t,0.0,ff,ff,p,u,0.0,19.0,b,1
3960402,3084,145.0,g,f,0,f,t,0.0,ff,ff,g,u,0.585,50.75,b,0
3960403,67460,145.0,g,f,0,f,t,0.0,ff,ff,g,u,0.585,50.75,b,1
3960404,93114,145.0,g,f,0,f,t,0.0,ff,ff,g,u,0.585,50.75,b,1
3960405,90588,144.0,s,t,0,f,t,0.335,v,i,g,u,0.415,22.5,a,1
3960406,0,144.0,s,t,0,f,t,8.8,v,i,g,u,0.415,22.5,a,1
3960407,25783,144.0,s,t,0,f,t,0.335,v,i,g,u,0.415,22.5,a,1
3960408,1,200.0,g,t,1,t,t,2.0,ff,ff,p,y,13.5,34.47,a,1
3960409,1,200.0,g,t,1,t,t,2.0,ff,k,p,y,13.5,25.25,a,1
3960410,1,200.0,g,t,1,t,t,2.0,ff,ff,p,y,13.5,25.25,a,1
3960411,24654,368.0,s,f,0,f,t,2.0,v,m,g,u,1.5,27.67,a,1
3960412,0,368.0,s,f,0,f,t,2.0,v,m,g,u,11.63,22.38,a,1
3960413,41280,368.0,s,f,0,f,t,2.0,v,m,g,u,1.5,27.67,a,1
3960414,0,80.0,g,f,0,f,t,0.415,ff,q,g,u,10.29,18.58,b,1
3960415,55816,80.0,g,f,0,f,t,0.415,ff,ff,g,u,10.29,18.58,b,1
3960416,0,80.0,g,f,0,f,t,0.415,z,ff,g,u,10.29,18.58,b,1
3960417,6,112.0,g,t,21,f,t,2.335,v,c,p,y,1.75,19.0,b,1
3960418,22651,112.0,g,t,0,f,t,2.335,v,c,p,y,1.75,19.0,b,1
3960419,65292,112.0,g,t,0,f,t,2.335,v,c,p,y,1.75,19.0,b,1
3960420,45926,0.0,g,t,0,f,t,2.5,v,c,p,y,2.5,33.25,a,1
3960421,2,0.0,g,t,22,f,t,2.5,v,c,p,y,2.5,33.25,a,1
3960422,77861,0.0,g,t,0,f,t,2.5,v,c,p,y,2.5,33.25,a,1
3960423,68,100.0,g,t,11,f,t,0.5,dd,i,g,u,11.5,21.5,b,1
3960424,68,100.0,g,t,0,f,t,3.1,v,i,g,u,11.5,42.85,b,1
3960425,68,100.0,g,t,0,t,t,0.5,v,i,g,u,0.18,21.5,b,1
3960426,0,523.0,g,f,0,f,t,7.5,v,aa,g,u,2.5,55.09,b,1
3960427,0,523.0,g,t,31,f,t,7.5,v,aa,g,u,2.5,31.83,b,1
3960428,56592,523.0,g,t,0,f,t,7.5,v,aa,g,u,2.5,31.83,b,1
3960429,0,1213.2,s,t,0,f,t,0.835,v,c,g,u,1.0,23.25,b,0
3960430,0,643.7,s,f,0,f,t,0.835,ff,c,g,u,1.0,23.25,b,0
3960431,0,300.0,s,t,0,f,t,0.835,v,c,g,u,1.0,40.12,b,0
3960432,0,200.0,g,t,60,f,t,1.165,v,w,g,u,3.79,64.07,b,1
3960433,93734,200.0,g,t,0,f,t,1.165,v,w,gg,u,3.79,36.33,b,1
3960434,0,63.7,g,t,0,f,t,1.165,v,w,g,u,3.79,55.95,b,1
3960435,91138,100.0,g,f,1,t,f,2.25,v,c,g,u,1.835,20.42,b,0
3960436,150,890.6,g,f,1,t,f,2.25,v,c,g,u,1.835,20.42,b,0
3960437,150,100.0,g,f,1,t,f,0.4,v,c,g,u,1.835,20.42,b,0
3960438,3065,848.7,g,f,7,t,f,5.0,v,c,g,u,5.0,40.58,b,0
3960439,3065,0.0,g,f,7,t,f,5.0,v,c,g,u,5.0,49.82,b,0
3960440,3065,0.0,g,f,7,t,f,5.0,v,c,g,u,8.35,40.58,b,0
3960441,1,120.0,g,f,1,t,t,0.165,h,w,g,u,10.0,17.58,a,1
3960442,31848,120.0,g,f,1,t,t,0.165,h,w,g,u,10.0,17.58,b,1
3960443,1,120.0,g,f,1,t,t,0.165,v,w,g,u,10.0,17.58,b,1
3960444,0,260.0,g,t,0,f,f,0.125,v,q,p,u,1.54,59.67,b,0
3960445,0,260.0,g,t,0,f,f,0.125,v,q,g,u,22.19,59.67,b,0
3960446,0,260.0,g,t,0,f,t,0.125,bb,c,g,u,1.54,59.67,b,0
3960447,18,120.0,g,f,0,f,t,1.0,v,c,g,u,0.375,19.8,a,1
3960448,18,487.4,g,f,0,f,t,1.0,v,c,g,u,0.375,15.75,a,1
3960449,18,120.0,g,f,0,f,t,1.0,v,c,g,u,11.32,15.75,a,1
3960450,100000,450.0,p,t,0,f,f,0.0,j,ff,g,l,22.0,17.5,b,0
3960451,100000,450.0,p,t,16,f,f,0.0,o,ff,g,l,22.0,17.5,b,0
3960452,100000,450.0,p,t,0,f,f,0.0,o,ff,p,l,14.32,17.5,b,0
3960453,6527,224.0,g,f,0,f,t,0.25,v,k,p,y,1.25,29.83,b,1
3960454,17323,224.0,g,f,0,f,t,0.25,v,k,p,y,1.25,29.83,b,1
3960455,68725,224.0,g,f,0,f,t,0.25,v,k,p,y,1.25,29.83,b,1
3960456,0,1605.8,g,t,3,t,f,0.96,v,m,g,u,0.875,28.25,b,0
3960457,0,396.0,g,t,3,t,f,0.96,v,m,g,u,0.875,28.25,a,0
3960458,0,396.0,g,t,3,t,f,0.96,v,m,g,l,0.875,28.25,b,0
3960459,1,24.8,g,f,57,f,t,0.125,v,aa,p,y,0.625,23.0,b,0
3960460,24642,180.0,g,f,0,f,t,0.125,h,aa,p,y,0.625,23.0,b,1
3960461,9676,180.0,g,f,0,f,t,0.125,v,aa,p,u,0.625,23.0,b,1
3960462,7,420.0,g,f,2,t,f,4.75,v,x,g,u,12.14,28.25,b,0
3960463,7,420.0,g,f,2,t,f,4.75,v,x,g,u,24.88,28.25,b,0
3960464,7,420.0,g,f,6,t,f,4.75,v,x,g,u,5.125,28.25,b,0
3960465,3,100.0,g,t,5,t,f,3.75,v,cc,g,u,1.54,27.83,b,0
3960466,3,378.4,g,t,5,t,f,3.75,v,w,g,u,1.54,27.83,b,0
3960467,70125,100.0,g,t,5,t,f,3.75,v,w,g,u,1.54,27.83,b,0
3960468,16,20.0,g,t,19,f,t,3.0,h,k,p,y,11.5,23.58,a,1
3960469,28379,20.0,g,t,0,f,t,3.0,h,k,p,y,11.5,23.58,a,1
3960470,16,20.0,g,t,66,f,t,3.0,h,k,p,y,11.5,23.58,a,1
3960471,0,1746.2,g,t,0,f,t,1.0,v,k,g,u,6.0,38.25,a,0
3960472,0,1682.1,g,t,0,f,t,1.0,v,k,g,u,19.58,38.25,a,0
3960473,0,1780.6,g,t,0,f,t,1.0,v,k,g,u,6.0,38.25,b,0
3960474,0,782.2,g,t,0,f,f,0.665,h,d,g,u,0.25,21.83,b,0
3960475,0,0.0,g,t,0,f,f,1.7,h,d,g,u,0.25,21.83,b,0
3960476,0,0.0,g,t,0,f,f,0.665,h,d,g,u,0.25,21.83,a,0
3960477,98671,720.0,g,t,0,f,t,0.25,bb,aa,g,u,12.5,27.42,b,1
3960478,0,720.0,g,t,0,t,t,0.25,bb,aa,g,u,12.5,27.42,b,1
3960479,43395,720.0,g,t,0,f,t,0.25,bb,aa,g,u,12.5,27.42,b,1
3960480,7,144.0,g,t,8,t,f,1.5,bb,c,p,y,5.04,35.71,b,0
3960481,7,144.0,g,t,8,t,f,1.5,bb,c,p,y,12.22,28.25,b,0
3960482,8881,144.0,g,t,8,t,f,1.5,bb,c,p,y,5.04,28.25,b,0
3960483,0,200.0,g,f,62,f,t,0.125,v,q,g,u,0.25,20.08,b,1
3960484,0,200.0,g,f,0,f,t,0.125,v,q,g,u,0.25,26.27,b,1
3960485,0,200.0,g,f,0,f,t,18.5,v,q,g,u,0.25,20.08,b,1
3960486,0,144.0,g,f,0,f,t,16.9,v,d,g,u,0.0,20.0,b,1
3960487,61203,144.0,g,f,0,f,t,0.5,v,d,g,u,0.0,20.0,b,1
3960488,0,144.0,g,f,49,f,t,0.5,v,d,g,u,0.0,20.0,b,1
3960489,1391,200.0,g,f,3,t,f,1.625,v,ff,g,u,7.0,20.42,b,0
3960490,1391,200.0,g,t,3,t,f,1.625,v,c,g,u,7.0,20.42,b,0
3960491,1391,747.4,g,f,3,t,f,1.625,v,c,g,u,7.0,20.42,b,0
3960492,500,515.0,g,t,1,t,f,7.9,h,x,g,u,25.125,35.17,b,0
3960493,500,515.0,g,t,1,t,f,1.625,h,x,g,l,25.125,35.17,b,0
3960494,500,515.0,g,t,1,t,f,1.625,h,x,g,u,5.54,35.17,b,0
3960495,5,80.0,g,t,1,t,t,1.75,v,c,gg,u,0.54,17.92,a,1
3960496,5,80.0,g,t,1,t,t,1.75,v,c,g,u,4.92,17.92,a,1
3960497,5,80.0,g,t,4,t,t,1.75,v,c,g,u,0.54,17.92,a,1
3960498,1249,0.0,g,f,11,t,f,0.0,bb,j,g,u,10.0,51.33,b,0
3960499,1249,313.2,g,f,11,t,f,0.0,bb,i,g,u,10.0,51.33,b,0
3960500,1249,0.0,g,f,11,t,f,0.0,bb,i,g,u,10.0,21.91,b,0
3960501,8599,260.0,g,f,0,f,t,1.25,h,e,p,y,10.085,21.08,b,1
3960502,0,260.0,g,f,51,f,t,1.25,h,e,p,y,10.085,21.08,b,1
3960503,0,260.0,g,f,64,f,t,1.25,h,e,p,y,10.085,21.08,b,1
3960504,0,175.1,g,f,0,f,t,0.04,v,aa,g,y,3.0,20.83,a,0
3960505,0,100.0,g,f,0,f,f,0.04,v,aa,g,y,3.0,20.83,a,0
3960506,0,100.0,g,f,0,f,t,0.04,v,aa,g,y,3.0,20.83,b,0
3960507,1000,220.0,g,f,0,f,t,3.5,v,aa,g,u,6.165,22.75,a,1
3960508,16334,220.0,g,f,0,f,t,0.165,v,aa,g,u,6.165,22.75,a,1
3960509,43938,220.0,g,f,0,f,t,0.165,v,aa,g,u,6.165,22.75,a,1
3960510,0,340.0,g,f,0,f,f,6.0,o,c,g,u,11.835,20.5,a,0
3960511,0,340.0,g,f,0,f,f,6.0,h,c,g,l,11.835,20.5,a,0
3960512,0,340.0,g,f,22,f,f,6.0,h,c,g,u,11.835,20.5,a,0
3960513,1000,200.0,g,f,3,t,f,0.5,bb,aa,p,y,0.54,39.92,b,0
3960514,1000,200.0,p,f,3,t,f,0.5,v,aa,p,y,0.54,39.92,b,0
3960515,93516,200.0,g,f,3,t,f,0.5,v,aa,p,y,0.54,39.92,b,0
3960516,0,92.0,g,t,0,f,f,10.7,h,q,g,u,5.04,42.17,b,0
3960517,0,92.0,g,t,0,f,f,12.75,h,q,g,u,5.04,42.17,a,0
3960518,0,887.0,g,t,0,f,t,12.75,ff,q,g,u,5.04,42.17,b,0
3960519,15108,260.0,g,f,42,t,f,0.25,v,m,g,u,0.375,25.5,b,0
3960520,15108,260.0,g,f,3,t,f,0.25,v,m,g,u,0.375,45.73,b,0
3960521,15108,260.0,g,f,3,t,f,12.9,v,m,g,u,0.375,25.5,b,0
3960522,0,340.0,g,f,0,f,t,0.165,h,q,g,y,10.0,18.17,a,1
3960523,0,340.0,g,f,0,f,t,0.165,h,q,p,y,10.0,43.7,a,0
3960524,0,340.0,g,f,0,f,t,0.165,h,q,p,y,10.0,60.59,a,1
3960525,857,253.0,g,t,4,t,f,4.5,h,d,g,u,1.75,33.5,b,0
3960526,857,253.0,p,t,4,t,f,4.5,h,x,g,u,1.75,33.5,b,0
3960527,857,253.0,g,t,10,t,f,4.5,h,x,g,u,1.75,33.5,b,0
3960528,2,2000.0,g,f,1,t,t,1.0,v,c,g,y,0.665,19.58,a,0
3960529,2,2000.0,g,f,1,t,t,12.9,v,c,p,y,0.665,19.58,a,1
3960530,70359,2000.0,g,f,1,t,t,1.0,v,c,p,y,0.665,19.58,a,1
3960531,5552,0.0,g,f,2,t,t,0.125,v,c,g,u,12.625,15.26,b,1
3960532,9959,0.0,g,f,2,t,t,0.125,v,c,g,u,12.625,23.25,b,1
3960533,5552,1062.0,g,f,2,t,t,0.125,v,c,g,u,12.625,23.25,b,1
3960534,316,0.0,g,f,0,f,t,9.8,v,c,g,u,1.625,39.5,b,1
3960535,316,0.0,g,f,0,f,t,1.5,v,c,g,u,1.625,39.5,b,1
3960536,316,0.0,g,f,0,f,t,12.8,v,c,g,u,1.625,39.5,b,1
3960537,0,380.0,g,t,3,t,f,3.165,v,x,p,y,16.29,33.17,b,0
3960538,87654,380.0,g,t,3,t,f,3.165,v,x,p,y,3.165,33.17,b,0
3960539,0,380.0,g,f,3,t,f,3.165,v,x,p,y,3.165,33.17,b,0
3960540,1208,876.5,g,f,17,t,f,2.5,v,c,g,u,11.25,25.0,b,0
3960541,1208,200.0,g,f,17,t,f,2.5,v,c,g,u,20.86,25.0,b,0
3960542,1208,200.0,p,f,17,t,f,2.5,v,c,g,u,11.25,25.0,b,0
3960543,94153,550.0,g,f,12,f,t,0.21,bb,i,g,u,5.0,39.92,b,1
3960544,35241,550.0,g,f,0,f,t,0.21,bb,i,gg,u,5.0,39.92,b,1
3960545,0,550.0,g,f,57,f,t,0.21,bb,i,g,u,5.0,20.29,b,1
3960546,158,60.0,g,f,14,t,f,1.96,v,aa,g,u,8.17,70.24,b,0
3960547,158,60.0,g,f,14,t,f,1.96,v,aa,g,u,8.17,20.17,b,0
3960548,158,60.0,g,t,14,t,f,1.96,v,aa,g,u,8.17,20.17,b,0
3960549,1,340.0,g,f,24,f,t,0.0,ff,ff,g,u,1.665,27.33,a,1
3960550,1,340.0,g,f,0,f,t,0.0,ff,ff,g,u,8.49,27.33,a,1
3960551,54025,340.0,g,f,0,f,t,0.0,ff,ff,g,u,1.665,27.33,a,1
3960552,42722,280.0,s,t,0,f,t,0.25,v,d,g,u,0.165,18.25,b,1
3960553,0,280.0,s,t,42,f,t,0.25,v,d,g,u,0.165,18.25,b,1
3960554,0,280.0,s,t,28,f,t,0.25,v,d,g,u,0.165,18.25,b,1
3960555,458,400.0,g,f,6,t,f,3.5,h,c,g,u,12.33,25.0,a,0
3960556,458,400.0,g,f,36,t,f,3.5,h,cc,g,u,12.33,25.0,a,0
3960557,458,400.0,g,f,6,t,f,3.5,h,r,g,u,12.33,25.0,a,0
3960558,10,160.0,g,f,0,f,t,15.7,v,i,g,u,2.25,22.17,b,1
3960559,10,160.0,g,f,0,f,t,5.0,v,i,g,u,2.25,22.17,b,1
3960560,10,160.0,g,f,0,f,t,16.8,v,i,g,u,2.25,22.17,b,1
3960561,0,280.0,g,t,0,f,f,0.085,v,k,g,u,8.74,38.67,b,0
3960562,0,280.0,g,f,0,f,t,0.085,v,k,g,u,11.14,38.67,b,0
3960563,0,280.0,g,t,0,f,f,0.085,v,i,g,u,0.21,38.67,b,0
3960564,19,220.0,g,f,1,t,f,2.0,v,c,g,u,12.0,53.58,a,0
3960565,19,220.0,g,f,34,t,f,2.0,v,c,g,u,12.0,30.67,a,0
3960566,19,220.0,g,f,1,t,f,2.0,o,c,g,u,12.0,30.67,a,0
3960567,1260,0.0,g,t,44,t,f,7.875,v,c,g,u,8.0,47.75,a,0
3960568,1260,0.0,g,t,6,t,f,7.875,v,c,p,u,8.0,47.75,a,0
3960569,1260,0.0,g,t,52,t,f,7.875,v,c,g,u,8.0,47.75,a,0
3960570,19452,240.0,s,t,0,f,t,2.0,v,c,p,y,0.835,20.67,b,1
3960571,36198,240.0,s,t,0,f,t,2.0,v,c,p,y,0.835,20.67,b,1
3960572,0,240.0,s,t,26,f,t,2.0,v,c,p,y,0.835,20.67,b,1
3960573,1212,100.0,g,t,0,f,t,1.585,v,k,g,y,11.46,22.08,b,1
3960574,1212,100.0,g,t,0,f,t,18.3,v,k,g,u,11.46,22.08,b,1
3960575,1212,100.0,g,t,55,f,t,1.585,v,k,g,u,11.46,22.08,b,1
3960576,610,274.0,g,f,2,t,f,3.25,bb,e,g,u,4.25,34.42,b,0
3960577,97221,274.0,g,f,2,t,f,3.25,bb,i,g,u,4.25,34.42,b,0
3960578,68847,274.0,g,f,2,t,f,3.25,bb,i,g,u,4.25,34.42,b,0
3960579,4000,0.0,g,t,0,f,t,1.5,v,q,p,y,11.5,22.5,b,1
3960580,4000,0.0,g,t,0,f,t,19.5,v,m,p,y,11.5,22.5,b,1
3960581,50128,0.0,g,t,0,f,t,1.5,v,m,p,y,11.5,22.5,b,1
3960582,0,421.9,g,f,0,f,t,7.0,h,c,g,u,0.585,23.42,b,1
3960583,0,180.0,g,f,0,f,t,12.6,h,aa,g,u,0.585,23.42,b,1
3960584,0,180.0,g,f,0,f,t,10.0,h,c,g,u,0.585,23.42,b,1
3960585,960,100.0,g,f,0,f,f,14.2,j,j,g,u,4.0,46.0,a,0
3960586,960,100.0,g,f,0,f,f,0.0,j,j,gg,u,4.0,46.0,a,0
3960587,960,100.0,g,f,0,f,f,0.0,j,j,g,u,1.37,46.0,a,0
3960588,43953,130.0,g,t,0,f,t,0.5,v,m,p,y,0.5,40.92,b,1
3960589,27116,130.0,g,t,0,f,t,0.5,v,m,p,y,0.5,40.92,b,1
3960590,31177,130.0,g,t,0,f,t,0.5,v,m,p,y,0.5,40.92,b,1
3960591,32808,280.0,g,f,0,f,t,0.25,h,c,p,y,0.875,21.17,b,1
3960592,56944,280.0,g,f,0,f,t,0.25,h,c,p,y,0.875,21.17,b,1
3960593,204,280.0,g,f,0,f,t,0.25,h,c,p,y,6.84,21.17,b,1
3960594,0,380.0,g,t,0,f,t,0.04,v,q,g,u,9.96,19.5,a,1
3960595,0,380.0,g,t,0,f,t,0.04,ff,q,g,u,0.165,19.5,a,1
3960596,0,380.0,g,t,57,f,t,0.04,v,q,g,u,0.165,19.5,a,1
3960597,6,290.0,g,t,0,f,f,0.085,h,w,g,u,5.25,15.66,b,0
3960598,6,290.0,g,t,0,f,f,0.085,v,w,g,u,5.25,30.98,b,0
3960599,71402,290.0,g,t,0,f,f,0.085,v,w,g,u,3.63,34.17,b,0
