,A15,A14,A13,A12,A11,A10,A9,A8,A7,A6,A5,A4,A3,A2,A1,A16
11960332,49206,120.0,g,f,10,t,f,3.17,v,q,g,u,5.875,23.25,a,0
11960333,1,45.0,g,f,4,t,t,0.0,ff,q,p,y,0.0,19.0,b,1
11960334,49078,145.0,g,f,0,f,t,0.0,ff,ff,g,u,0.585,50.75,b,0
11960335,49069,144.0,s,t,0,f,t,0.335,v,i,g,u,0.415,22.5,a,1
11960336,1,200.0,g,t,1,t,t,2.0,ff,c,p,y,13.5,25.25,a,1
11960337,22689,368.0,p,f,0,f,t,2.0,v,m,g,u,1.5,27.67,a,1
11960338,0,29.2,g,f,0,f,t,0.415,ff,ff,g,u,10.29,18.58,b,1
11960339,28929,112.0,g,t,0,f,t,2.335,v,c,p,y,1.75,19.0,b,1
11960340,55757,0.0,g,t,0,f,t,2.5,v,c,p,y,2.5,33.25,a,1
11960341,68,100.0,g,t,0,t,t,0.5,v,i,g,u,7.16,21.5,b,0
11960342,64228,523.0,g,t,0,f,t,7.5,j,aa,g,u,2.5,31.83,b,1
11960343,0,300.0,s,f,0,f,f,0.835,v,c,g,u,1.0,63.72,b,0
11960344,10387,200.0,g,t,0,f,t,1.165,v,w,g,u,3.79,36.33,b,1
11960345,150,710.5,g,f,1,t,f,2.25,v,c,g,u,1.835,20.42,b,0
11960346,3065,0.0,g,f,7,t,f,5.0,v,c,p,u,5.0,40.58,b,0
11960347,1,120.0,g,f,1,t,t,10.3,h,w,g,u,10.0,17.58,b,1
11960348,0,260.0,g,t,0,f,f,0.125,v,r,g,u,1.54,59.67,b,0
11960349,18,120.0,g,f,0,f,t,1.0,v,c,g,u,0.375,51.57,a,1
11960350,100000,317.6,p,t,0,f,f,0.0,o,ff,p,l,22.0,17.5,b,0
11960351,0,224.0,g,f,0,t,t,0.25,v,k,p,y,1.25,29.83,b,1
11960352,0,396.0,g,t,3,t,f,0.96,v,i,g,u,0.875,28.25,b,0
11960353,43278,180.0,g,f,58,f,t,0.125,v,aa,p,y,0.625,23.0,b,1
11960354,7,420.0,g,f,2,t,f,4.75,dd,x,g,u,5.125,28.25,b,0
11960355,3,100.0,g,t,5,t,f,3.75,v,aa,g,u,1.54,27.83,b,0
11960356,16,20.0,g,t,0,f,t,3.0,h,k,p,l,11.5,23.58,a,1
11960357,0,636.3,g,t,0,f,t,8.3,v,k,g,u,6.0,38.25,a,0
11960358,0,0.0,g,t,0,f,f,0.665,h,d,g,u,0.25,69.64,b,0
11960359,67311,720.0,g,t,0,f,t,0.25,bb,aa,g,u,12.5,27.42,b,1
11960360,7,144.0,p,t,8,t,f,1.5,bb,c,p,y,5.04,28.25,b,0
11960361,0,200.0,g,f,0,f,t,0.125,v,q,g,u,5.85,20.08,b,1
11960362,0,144.0,g,f,0,f,t,0.5,v,d,g,u,0.0,72.19,b,1
11960363,1391,200.0,g,f,3,t,f,2.1,v,c,g,u,7.0,20.42,b,0
11960364,500,515.0,g,t,1,t,f,1.625,h,x,g,u,25.125,44.01,b,0
11960365,5,80.0,g,t,1,t,t,1.75,v,c,g,u,0.54,21.3,a,1
11960366,1249,0.0,g,f,11,t,f,4.6,bb,i,g,u,10.0,51.33,b,0
11960367,0,260.0,g,f,0,f,t,0.4,h,e,p,y,10.085,21.08,b,1
11960368,0,100.0,g,f,0,f,f,0.04,dd,aa,g,u,3.0,20.83,a,0
11960369,1000,220.0,g,f,0,f,t,8.3,v,aa,g,u,6.165,22.75,a,1
11960370,0,340.0,g,f,0,f,f,6.0,h,c,g,u,1.04,20.5,a,0
11960371,1000,200.0,g,f,3,t,f,0.5,v,aa,p,y,0.54,39.92,b,0
11960372,0,92.0,g,t,0,f,f,12.75,h,q,g,u,7.38,42.17,b,0
11960373,15108,260.0,g,t,3,t,f,0.25,v,m,g,u,0.375,25.5,b,0
11960374,0,340.0,g,f,0,f,t,0.8,h,q,p,y,10.0,18.17,a,1
11960375,857,724.2,g,t,4,t,f,4.5,h,x,g,u,1.75,33.5,b,0
11960376,2,2000.0,g,f,1,t,t,6.7,v,c,p,y,0.665,19.58,a,1
11960377,5552,0.0,g,f,2,t,t,0.125,v,c,gg,u,12.625,23.25,b,1
11960378,316,0.0,g,f,0,f,t,1.5,v,c,g,u,2.18,39.5,b,1
11960379,0,380.0,g,t,3,t,f,3.165,v,x,p,u,3.165,33.17,b,0
11960380,1208,200.0,g,f,61,t,f,2.5,v,c,g,u,11.25,25.0,b,0
11960381,74481,550.0,g,f,0,f,t,0.21,bb,i,g,u,5.0,39.92,b,1
11960382,158,60.0,g,f,14,t,f,1.96,v,aa,gg,u,8.17,20.17,b,0
11960383,1,340.0,g,f,29,f,t,0.0,ff,ff,g,u,1.665,27.33,a,1
11960384,0,280.0,s,t,0,f,t,0.25,v,d,g,u,0.165,58.63,b,1
11960385,458,400.0,g,f,6,t,f,11.5,h,cc,g,u,12.33,25.0,a,0
11960386,10,160.0,g,f,0,f,t,17.2,v,i,g,u,2.25,22.17,b,1
11960387,44990,280.0,g,t,0,f,f,0.085,v,k,g,u,0.21,38.67,b,0
11960388,19,220.0,g,f,1,t,f,2.0,v,c,g,u,20.93,30.67,a,0
11960389,1260,0.0,g,t,6,t,f,7.875,v,c,g,u,10.86,47.75,a,0
11960390,19014,240.0,s,t,0,f,t,2.0,v,c,p,y,0.835,20.67,b,1
11960391,1212,100.0,g,t,0,f,t,1.585,v,k,g,u,11.46,22.08,b,1
11960392,610,274.0,g,f,2,t,f,3.25,bb,i,g,u,16.08,34.42,b,0
11960393,4000,0.0,g,t,9,f,t,1.5,v,m,p,y,11.5,22.5,b,1
11960394,80779,180.0,g,f,0,f,t,0.085,h,c,g,u,0.585,23.42,b,1
11960395,960,100.0,g,t,0,f,f,0.0,j,j,g,u,4.0,46.0,a,0
11960396,14713,130.0,g,t,0,f,t,0.5,v,m,p,y,0.5,40.92,b,1
11960397,204,280.0,g,f,14,f,t,0.25,h,c,p,y,0.875,21.17,b,1
11960398,0,380.0,g,t,0,f,t,0.04,v,q,g,u,0.165,69.55,a,1
11960399,6,290.0,g,t,0,f,f,19.5,v,w,g,u,5.25,34.17,b,0
11960400,76027,210.0,g,t,0,f,t,1.0,v,i,g,u,2.5,35.0,b,1
11960401,0,70.0,s,t,0,f,f,11.0,v,w,g,u,5.0,28.33,b,0
11960402,375,120.0,g,f,32,f,t,2.7,v,aa,p,y,10.415,18.42,b,0
11960403,0,202.0,g,f,42,t,f,1.25,v,w,g,u,0.0,30.83,b,0
11960404,25,160.0,g,f,24,f,t,4.5,ff,ff,g,u,2.75,23.5,b,1
11960405,500,99.0,g,t,5,t,f,2.25,dd,e,g,u,5.29,48.87,a,0
11960406,1000,120.0,g,t,2,t,f,1.75,v,w,p,y,4.0,13.75,b,0
11960407,0,0.0,g,f,9,t,f,1.7,v,c,g,u,15.0,51.58,b,0
11960408,0,0.0,s,f,0,f,t,0.0,ff,ff,g,u,6.0,69.5,a,1
11960409,0,1838.0,g,t,0,f,f,0.125,v,q,g,u,5.5,37.75,a,0
11960410,38819,320.0,s,t,0,f,t,0.5,v,m,g,u,0.75,23.0,b,0
11960411,800,260.0,g,f,1,t,f,1.29,v,m,g,u,3.0,22.72,b,0
11960412,3,240.0,g,f,0,t,t,0.585,v,d,p,y,0.75,36.42,b,1
11960413,7,200.0,g,t,2,t,t,5.0,bb,c,g,u,10.915,19.33,b,1
11960414,59,840.0,g,t,1,t,f,0.04,v,x,p,y,4.33,21.92,b,0
11960415,78743,60.0,g,f,0,f,t,0.25,v,aa,p,y,0.0,16.25,b,1
11960416,74271,164.0,g,f,0,f,f,2.46,v,x,p,y,8.46,22.5,a,0
11960417,20,160.0,g,f,2,f,t,0.0,j,j,p,y,3.0,31.75,a,1
11960418,5,55.8,g,f,0,f,t,1.665,v,w,g,u,0.665,19.58,a,1
11960419,2000,88.0,g,t,1,t,f,14.0,h,cc,g,u,8.5,46.23,b,0
11960420,892,333.0,g,f,1,t,f,2.75,h,c,g,u,0.75,47.25,a,0
11960421,150,160.0,g,f,0,f,t,1.415,v,aa,g,y,2.32,26.08,a,0
11960422,33390,136.0,g,t,0,f,t,0.54,v,c,g,u,1.79,23.58,b,1
11960423,2732,380.0,g,f,11,t,f,0.25,v,k,p,y,11.22,48.58,b,0
11960424,0,0.0,g,f,31,t,f,7.96,h,x,g,u,9.79,42.0,b,0
11960425,162,300.0,g,t,8,t,f,0.375,v,c,p,u,0.375,43.08,b,0
11960426,0,0.0,g,f,0,f,f,2.5,v,c,g,l,0.0,44.33,a,0
11960427,5298,1892.1,g,f,0,f,f,1.25,h,x,g,u,1.125,26.75,b,0
11960428,0,1205.3,g,t,6,t,f,5.0,h,q,g,u,5.0,41.42,b,0
11960429,83331,400.0,s,f,0,f,t,0.165,v,m,p,y,1.71,39.42,b,1
11960430,14509,17.0,g,f,2,t,t,0.0,ff,ff,g,u,5.0,39.58,b,1
11960431,40782,200.0,s,f,0,f,t,3.0,v,w,p,y,2.5,34.83,b,1
11960432,55,280.0,g,t,0,t,t,0.125,v,k,g,u,0.46,22.25,b,1
11960433,51037,422.0,g,f,0,f,f,1.415,h,c,g,u,1.5,23.33,b,0
11960434,18946,288.0,s,f,0,f,t,0.25,v,m,g,u,17.53,39.83,b,1
11960435,0,240.0,g,f,0,f,t,0.04,z,c,p,y,0.75,29.67,b,1
11960436,75650,140.0,g,f,4,t,f,1.0,h,x,g,u,2.0,27.67,b,0
11960437,32,154.0,g,t,0,t,t,0.0,h,x,p,y,10.5,20.42,a,1
11960438,5000,0.0,g,t,15,t,f,7.585,bb,i,g,u,7.585,49.5,b,0
11960439,81672,20.0,s,t,0,f,f,3.0,v,aa,g,u,12.5,25.0,b,0
11960440,0,94.0,g,f,1,t,t,9.8,ff,ff,g,u,19.0,49.58,b,1
11960441,0,320.0,s,t,0,f,t,0.5,v,m,g,u,11.76,55.73,b,1
11960442,0,0.0,s,f,0,f,t,0.085,v,m,g,u,0.17,35.88,b,1
11960443,4700,186.0,g,f,10,t,f,1.5,v,c,g,u,1.625,30.6,b,0
11960444,4607,240.0,g,f,14,f,f,6.5,v,m,g,u,9.5,39.25,b,0
11960445,17256,0.0,g,t,0,f,f,2.25,bb,i,g,u,1.0,41.33,a,0
11960446,9046,434.0,g,t,11,t,f,2.0,v,w,g,u,1.5,27.83,b,0
11960447,0,221.0,g,t,0,f,t,0.25,v,q,g,u,2.0,36.67,b,1
11960448,0,195.0,g,t,7,t,f,8.5,bb,i,p,l,4.04,34.5,b,0
11960449,0,154.0,g,t,0,f,t,19.8,h,c,p,y,9.0,32.67,b,0
11960450,300,311.0,g,f,3,t,f,12.7,h,cc,g,u,4.46,31.92,b,0
11960451,0,340.0,s,f,0,f,t,2.25,h,cc,g,u,2.5,30.67,b,1
11960452,1704,519.0,g,t,61,t,f,13.875,v,x,g,u,3.0,47.42,a,0
11960453,42277,100.0,g,f,0,f,t,0.0,ff,ff,p,y,0.585,22.17,b,1
11960454,327,200.0,g,f,6,t,f,1.875,h,cc,g,u,1.5,23.92,b,0
11960455,142,0.0,g,f,5,t,f,8.665,v,e,g,u,9.625,53.92,b,0
11960456,251,220.0,g,t,0,f,t,0.165,z,q,g,u,0.75,27.67,b,1
11960457,60678,120.0,g,f,0,f,t,1.5,ff,ff,p,y,2.04,51.83,b,1
11960458,300,92.0,g,f,1,t,t,18.5,ff,ff,g,u,1.25,27.17,a,1
11960459,5783,168.0,g,f,0,f,t,0.165,v,d,g,u,1.335,41.17,b,1
11960460,0,1931.1,s,f,0,f,t,2.5,v,c,p,y,10.0,47.52,b,0
11960461,456,200.0,g,f,49,f,t,4.5,bb,i,p,y,2.5,24.33,a,0
11960462,400,80.0,p,t,2,t,f,1.5,v,q,p,y,0.79,23.42,a,0
11960463,98356,110.0,s,f,0,f,f,16.0,v,m,g,u,12.0,48.33,b,0
11960464,40255,260.0,g,f,0,f,t,1.0,dd,e,p,y,0.5,20.83,a,1
11960465,7059,0.0,g,f,7,t,f,0.625,v,cc,g,l,3.5,25.17,b,0
11960466,84094,381.0,g,f,6,t,f,5.665,h,q,g,u,9.335,28.67,b,0
11960467,0,112.0,g,f,0,f,t,5.0,h,r,p,u,12.75,62.5,b,1
11960468,3000,1736.3,g,f,0,f,f,0.04,h,x,g,u,0.04,51.42,b,0
11960469,3241,180.0,g,f,3,t,t,0.5,ff,ff,g,y,1.04,24.5,a,1
11960470,0,312.0,g,t,5,t,f,1.46,o,c,g,u,0.5,25.75,b,0
11960471,51100,1314.5,g,f,6,t,f,6.5,bb,e,g,u,8.0,47.42,a,0
11960472,65213,96.0,g,f,7,t,f,0.75,h,cc,g,u,8.585,19.17,a,0
11960473,0,0.0,s,t,0,f,f,2.25,j,c,g,u,22.8,22.67,b,0
11960474,5,220.0,g,t,0,f,t,0.085,h,i,g,u,0.835,36.04,b,1
11960475,25940,369.0,g,t,2,t,t,5.085,h,q,p,y,3.25,27.58,b,1
11960476,98511,160.0,g,t,0,f,t,0.5,h,i,p,y,1.25,34.83,a,1
11960477,390,0.0,g,f,8,f,t,0.25,v,aa,g,u,1.665,38.92,a,1
11960478,58016,60.0,g,f,0,f,t,0.125,v,i,g,u,6.5,17.42,b,1
11960479,0,168.0,p,t,5,t,f,5.04,v,aa,g,u,14.79,29.25,b,0
11960480,4000,640.0,g,t,0,f,t,0.5,bb,ff,g,u,2.25,26.92,b,1
11960481,0,160.0,g,f,18,f,t,0.0,j,j,p,y,1.75,21.75,a,1
11960482,100,140.0,g,f,0,f,t,0.04,h,x,p,y,4.125,21.08,b,1
11960483,100,232.0,p,f,1,t,f,0.0,ff,ff,g,u,0.165,64.08,a,0
11960484,0,188.0,g,f,37,f,t,4.0,v,aa,g,y,2.21,25.67,b,0
11960485,53291,171.0,g,t,4,f,t,0.5,bb,i,g,u,3.54,28.58,a,1
11960486,40300,433.6,s,f,0,f,t,0.085,v,m,g,u,0.835,16.25,b,1
11960487,44438,1028.1,g,t,0,f,t,3.0,v,q,p,y,11.0,22.5,a,1
11960488,28,1691.8,g,t,10,t,t,0.5,bb,i,p,y,1.04,30.08,b,1
11960489,6700,0.0,g,f,13,t,f,10.0,bb,i,g,u,21.0,43.47,a,0
11960490,0,225.0,g,t,0,f,f,0.125,v,m,g,u,4.25,32.34,b,0
11960491,40,200.0,g,f,0,t,f,0.21,h,q,g,u,0.165,18.0,b,0
11960492,2000,280.0,g,t,1,t,f,0.04,dd,m,p,y,0.08,34.08,b,0
11960493,200,232.0,g,t,0,f,t,2.5,bb,i,g,u,16.58,34.17,b,1
11960494,827,399.0,g,f,50,t,f,5.085,h,cc,g,u,1.665,27.25,b,0
11960495,551,300.0,g,t,2,t,f,0.5,h,x,g,u,11.75,17.86,a,0
11960496,567,120.0,g,t,28,t,f,1.5,v,aa,g,u,12.5,24.75,a,0
11960497,5,140.0,g,t,5,t,t,9.4,v,c,g,u,0.75,19.75,a,1
11960498,9803,96.0,g,t,7,t,f,0.29,v,c,g,u,0.58,25.33,b,0
11960499,11,200.0,g,t,1,t,t,0.415,v,m,g,u,0.83,23.58,a,1
11960500,4,240.0,g,t,67,t,t,0.25,v,w,g,u,0.71,23.75,a,1
11960501,33,0.0,g,f,3,t,t,0.04,h,d,g,u,1.375,30.42,a,1
11960502,0,252.0,p,t,0,f,t,0.085,h,d,g,u,0.5,30.33,b,1
11960503,3257,129.0,g,t,7,t,f,2.585,v,q,g,u,5.665,22.42,a,0
11960504,10,0.0,g,t,10,t,t,9.9,v,aa,g,u,9.5,17.33,a,1
11960505,99,80.0,g,f,11,t,f,0.29,h,ff,g,u,0.21,19.67,a,0
11960506,0,136.0,g,t,0,t,t,2.0,v,c,g,u,11.045,20.0,b,1
11960507,126,160.0,g,f,1,t,t,0.0,ff,ff,g,u,0.335,26.95,a,0
11960508,100,240.0,g,f,3,t,f,0.75,h,w,g,u,1.415,29.67,b,0
11960509,0,180.0,g,f,0,f,t,0.085,h,cc,p,y,0.335,33.58,b,1
11960510,364,280.0,g,f,0,f,t,0.29,v,k,g,y,0.29,19.5,b,1
11960511,90,760.0,g,f,1,t,t,17.3,ff,q,g,u,25.21,43.25,b,1
11960512,0,0.0,g,f,7,t,f,5.0,v,q,g,u,10.5,45.83,a,0
11960513,6591,231.0,g,t,0,f,t,1.5,v,k,g,u,0.75,35.58,b,1
11960514,1,320.0,g,t,2,t,t,1.5,v,aa,g,u,0.165,16.0,a,1
11960515,0,176.0,g,t,0,t,t,10.0,h,x,p,y,7.85,40.92,b,1
11960516,1065,260.0,g,t,0,f,f,0.375,v,w,p,y,0.25,27.0,b,0
11960517,99116,76.0,g,f,0,f,t,0.0,ff,ff,g,u,1.5,38.75,a,1
11960518,50,0.0,g,f,0,f,t,0.0,ff,ff,g,u,10.21,17.92,a,1
11960519,0,100.0,g,f,0,f,f,0.665,v,cc,gg,u,11.0,22.08,b,0
11960520,0,22.0,g,t,7,f,f,20.0,z,e,g,u,11.0,65.42,b,0
11960521,1200,709.9,g,f,8,t,f,3.125,v,cc,g,u,6.5,30.17,b,0
11960522,0,180.0,g,t,3,t,t,12.7,dd,c,g,u,0.54,63.33,b,1
11960523,0,491.0,g,t,0,f,f,0.875,v,c,g,u,0.5,25.75,a,0
11960524,0,121.0,g,f,6,t,f,0.29,v,x,g,u,22.85,21.83,b,0
11960525,160,0.0,g,t,1,t,t,0.125,v,q,g,u,7.625,43.38,a,1
11960526,77141,356.0,g,t,0,f,t,0.085,v,k,g,u,1.54,21.83,b,1
11960527,11829,160.0,g,f,0,f,t,1.625,v,c,p,y,7.0,44.83,b,1
11960528,0,132.0,g,f,39,f,t,0.165,v,c,g,u,0.125,16.5,b,1
11960529,0,70.0,g,t,6,t,f,8.625,v,w,g,u,13.915,23.99,b,0
11960530,0,0.0,s,f,0,f,f,4.58,v,q,g,u,4.43,42.83,b,0
11960531,41735,200.0,g,t,2,t,t,2.0,v,c,g,u,0.75,22.67,a,1
11960532,36288,140.0,g,t,0,f,t,0.835,h,k,p,y,10.0,19.67,b,0
11960533,53061,280.0,s,t,0,f,t,5.0,n,c,g,u,4.0,37.17,b,1
11960534,173,180.0,g,t,2,t,t,3.335,v,i,g,u,12.125,22.17,b,1
11960535,65621,300.0,s,f,0,f,t,0.0,bb,i,g,u,1.5,40.58,b,1
11960536,95282,176.0,g,f,0,f,t,3.0,h,d,p,y,1.0,27.83,b,1
11960537,70503,73.0,g,t,0,f,t,3.085,bb,i,g,u,6.5,51.92,a,1
11960538,0,300.0,g,f,0,f,t,1.6,v,c,g,u,2.085,31.0,b,1
11960539,0,110.0,g,f,58,f,t,0.25,v,c,g,u,1.25,24.58,b,1
11960540,400,1864.1,g,t,0,t,t,0.25,bb,c,p,y,1.75,37.5,b,1
11960541,1349,80.0,g,f,56,f,f,0.04,v,cc,g,u,11.585,22.92,a,0
11960542,5860,160.0,g,t,0,f,f,1.04,h,x,g,u,0.875,31.25,a,0
11960543,300,120.0,g,f,2,t,f,2.2,v,i,g,u,2.0,18.5,b,0
11960544,32308,160.0,g,f,0,f,t,0.125,v,k,p,y,10.125,38.25,b,0
11960545,0,1444.1,g,t,10,t,f,0.25,v,k,p,y,4.415,36.67,b,0
11960546,0,120.0,g,t,5,t,f,3.1,v,q,g,u,9.0,23.5,a,0
11960547,1000,0.0,g,t,6,t,f,7.5,h,x,g,u,5.0,34.92,a,0
11960548,84922,100.0,g,f,0,f,f,0.165,v,c,g,y,0.665,23.92,b,0
11960549,809,100.0,g,t,7,t,f,2.5,v,w,g,u,11.0,22.75,b,0
11960550,11202,1088.0,g,f,15,t,f,6.29,v,k,g,u,6.5,52.5,b,0
11960551,59007,140.0,g,f,0,f,t,0.04,v,m,p,y,6.75,18.08,b,1
11960552,1097,108.0,g,f,5,t,f,1.29,v,m,g,u,6.0,39.08,b,0
11960553,4719,100.0,g,f,0,f,t,0.0,ff,k,g,u,0.54,26.83,b,1
11960554,0,280.0,g,t,0,f,t,7.0,v,w,p,y,21.94,33.0,b,1
11960555,1,160.0,g,f,8,f,t,1.085,v,d,p,y,3.0,21.0,b,0
11960556,3376,0.0,g,f,14,t,f,10.0,z,e,g,u,15.0,68.67,a,0
11960557,0,0.0,g,f,3,t,f,1.0,v,c,g,u,6.0,25.17,a,0
11960558,19,96.0,g,f,1,t,t,12.2,ff,ff,g,u,1.125,31.25,b,1
11960559,1400,0.0,g,t,11,t,f,0.0,ff,ff,g,y,14.0,65.17,a,0
11960560,13579,100.0,g,f,0,f,t,2.0,v,cc,p,y,1.5,19.42,b,1
11960561,0,200.0,g,f,25,t,t,1.29,bb,q,g,u,1.125,25.42,a,1
11960562,1236,455.0,g,t,23,t,f,0.125,h,j,p,y,2.04,41.0,a,0
11960563,91773,980.0,g,t,0,f,t,1.0,v,cc,g,u,5.0,38.58,a,1
11960564,10,280.0,g,t,1,t,t,14.1,v,m,g,u,3.0,27.58,a,1
11960565,23678,383.0,g,f,14,t,f,4.0,v,w,g,u,3.335,38.58,b,0
11960566,31285,164.0,g,t,39,f,f,6.5,h,r,g,u,1.04,33.17,b,0
11960567,10561,21.0,g,t,0,f,f,11.0,v,j,g,u,16.5,60.58,a,0
11960568,200,260.0,g,f,0,f,f,4.335,h,c,g,l,1.835,29.92,b,0
11960569,0,0.0,g,f,0,f,f,0.04,v,c,g,u,24.02,16.17,b,0
11960570,0,120.0,g,t,1,t,f,4.29,v,cc,g,u,20.06,26.67,b,0
11960571,50000,520.0,g,t,1,t,f,15.5,v,cc,g,u,1.54,34.17,b,0
11960572,20231,0.0,g,t,9,t,f,17.5,h,x,g,u,20.0,64.08,b,0
11960573,150,312.0,g,t,3,t,f,4.25,h,c,g,l,0.75,27.0,b,0
11960574,1950,1447.7,g,f,4,t,t,0.085,v,m,g,u,0.875,24.08,b,1
11960575,1583,0.0,g,f,4,t,f,0.75,v,aa,g,l,0.915,35.75,a,0
11960576,68797,280.0,g,f,0,f,t,1.0,v,x,p,y,1.085,29.5,a,1
11960577,1000,0.0,s,t,15,t,f,18.0,ff,ff,g,u,14.5,60.08,b,0
11960578,948,220.0,g,f,6,t,f,6.5,h,c,g,u,0.42,41.92,b,0
11960579,0,144.0,g,f,0,f,t,0.085,v,i,g,u,8.1,22.67,a,1
11960580,20,395.0,g,t,1,t,f,1.665,h,x,g,u,1.71,25.08,b,0
11960581,52440,130.0,g,f,0,f,t,0.0,ff,ff,g,u,0.835,40.92,b,0
11960582,918,1354.3,g,f,3,t,f,2.5,v,aa,g,u,6.0,21.5,a,0
11960583,1000,200.0,g,f,48,f,t,0.04,v,i,g,u,9.54,20.75,a,1
11960584,0,1999.3,s,t,60,f,f,5.75,h,x,g,u,4.5,35.17,b,0
11960585,21,80.0,g,f,1,t,t,0.665,v,aa,p,u,2.75,16.33,b,1
11960586,9244,200.0,g,f,1,t,t,0.165,v,c,p,y,0.415,18.83,b,1
11960587,6,0.0,g,f,1,t,t,0.085,v,m,g,u,3.125,16.0,b,0
11960588,0,0.0,g,t,1,t,f,13.0,z,w,g,u,5.5,67.75,b,0
11960589,56985,60.0,g,t,0,f,t,1.5,v,c,p,y,5.5,34.0,b,1
11960590,1,100.0,g,f,62,t,t,0.04,v,m,g,u,7.25,19.42,b,1
11960591,1270,150.0,g,f,23,t,f,4.5,v,k,g,u,2.5,35.17,b,0
11960592,0,320.0,g,t,0,f,t,2.415,h,c,g,u,2.71,58.58,b,1
11960593,2072,160.0,g,f,6,t,f,2.75,h,cc,g,u,2.5,23.9,b,0
11960594,0,160.0,g,t,47,f,t,1.5,v,c,p,y,0.29,25.67,b,0
11960595,86761,160.0,g,f,2,t,t,0.0,ff,ff,p,y,14.0,32.25,b,1
11960596,375,100.0,g,f,8,t,f,1.75,j,cc,p,y,0.29,43.0,b,0
11960597,69781,460.0,g,t,1,t,t,2.0,v,m,g,u,4.75,29.58,b,1
11960598,0,120.0,g,t,0,t,t,0.415,h,i,g,u,4.085,16.33,b,1
11960599,742,56.0,g,f,9,t,f,3.5,v,i,g,u,11.5,23.08,b,0
