,A15,A14,A13,A12,A11,A10,A9,A8,A7,A6,A5,A4,A3,A2,A1,A16
7960438,48243,240.0,g,f,0,f,t,0.665,v,aa,g,u,1.04,41.58,a,1
7960439,237,240.0,g,f,0,f,t,0.665,v,d,g,u,1.04,41.58,a,1
7960440,0,0.0,s,t,0,f,t,0.585,v,d,g,u,11.23,30.75,b,1
7960441,0,0.0,s,t,0,f,t,0.585,v,d,g,u,1.585,54.82,b,1
7960442,0,0.0,g,f,0,t,f,2.585,h,c,p,y,2.54,22.67,b,0
7960443,0,0.0,g,f,19,f,f,2.585,h,c,p,y,2.54,22.67,b,0
7960444,0,360.0,g,t,0,f,f,2.5,v,m,g,u,4.0,49.23,b,0
7960445,0,360.0,s,t,0,f,t,2.5,v,cc,g,u,4.0,32.08,b,0
7960446,484,80.0,g,f,0,f,t,0.29,h,i,g,u,5.415,55.37,a,1
7960447,484,80.0,g,f,0,f,t,10.9,h,i,g,u,5.415,19.17,a,1
7960448,66549,240.0,g,t,0,f,t,1.0,v,aa,g,u,4.5,34.0,b,1
7960449,25293,240.0,g,t,0,f,t,20.1,v,aa,g,u,4.5,34.0,b,1
7960450,2954,1743.7,g,f,7,t,f,1.46,h,w,g,u,6.5,19.42,b,0
7960451,2954,995.5,g,f,7,t,f,1.46,h,w,g,u,6.5,19.42,b,0
7960452,0,0.0,g,f,0,f,f,0.0,j,e,g,u,9.96,20.25,b,0
7960453,0,0.0,g,f,0,f,f,0.0,dd,e,g,u,4.44,20.25,b,0
7960454,2,0.0,g,f,59,f,t,0.5,v,cc,g,u,12.835,25.83,b,1
7960455,2,0.0,g,f,10,f,t,0.5,v,cc,g,u,12.835,25.83,b,1
7960456,0,360.0,g,f,0,f,f,4.9,h,x,g,u,2.875,25.17,a,0
7960457,0,847.2,g,f,0,f,f,0.875,h,x,g,u,2.875,25.17,a,0
7960458,2197,252.0,g,t,0,f,t,1.0,h,i,g,u,23.05,57.08,a,1
7960459,2197,252.0,g,t,64,f,t,8.7,bb,i,g,u,0.335,57.08,a,1
7960460,0,399.0,g,t,14,t,f,10.0,h,aa,g,u,5.875,39.33,b,0
7960461,0,399.0,g,t,14,t,f,10.0,h,cc,g,u,5.875,39.33,b,0
7960462,0,100.0,g,f,0,f,f,1.335,h,q,p,u,10.5,22.67,b,0
7960463,0,100.0,g,f,0,f,f,1.335,h,e,g,u,10.5,22.67,b,0
7960464,245,120.0,g,f,11,t,f,3.17,v,q,g,u,5.875,23.25,a,0
7960465,245,38.5,g,f,10,t,f,3.17,v,q,g,u,5.875,23.25,a,0
7960466,61490,45.0,g,f,4,t,t,0.0,ff,ff,p,y,0.0,19.0,b,1
7960467,64849,45.0,g,f,4,t,t,0.0,ff,ff,p,y,0.0,19.0,b,1
7960468,38981,145.0,g,f,0,f,t,0.0,ff,ff,g,u,0.585,50.75,b,0
7960469,87539,145.0,g,f,0,f,t,0.0,ff,ff,g,u,0.585,50.75,b,0
7960470,61358,144.0,s,t,0,f,t,0.335,v,i,g,u,0.415,22.5,a,1
7960471,4490,144.0,s,t,0,f,t,0.335,v,i,g,u,0.415,22.5,a,1
7960472,1,200.0,g,t,1,t,t,2.0,ff,ff,p,l,13.5,25.25,a,1
7960473,52311,200.0,g,t,1,t,t,2.0,ff,ff,p,y,13.5,25.25,a,1
7960474,70038,368.0,s,f,0,f,t,2.0,v,m,g,u,1.5,27.67,a,1
7960475,0,1902.8,s,f,0,t,t,2.0,v,m,g,u,1.5,27.67,a,0
7960476,0,80.0,g,f,0,f,t,16.0,ff,ff,g,u,10.29,18.58,b,1
7960477,0,80.0,g,f,0,f,t,0.415,o,ff,g,u,10.29,18.58,b,1
7960478,48019,112.0,g,t,0,f,t,2.335,v,c,p,y,1.75,19.0,b,1
7960479,86332,112.0,g,t,0,f,t,2.335,v,c,p,y,1.75,19.0,b,1
7960480,2,0.0,g,t,0,f,t,2.5,v,c,p,u,2.5,33.25,a,1
7960481,25048,0.0,g,t,0,f,t,2.5,v,c,p,y,2.5,33.25,a,1
7960482,68,100.0,g,t,0,f,t,0.5,v,aa,g,u,11.5,21.5,a,1
7960483,68,100.0,g,t,0,f,t,10.4,v,i,g,u,11.5,21.5,b,1
7960484,51334,523.0,g,t,0,f,t,7.5,v,d,g,u,2.5,31.83,b,1
7960485,24980,523.0,g,t,0,f,t,7.5,j,aa,g,u,2.5,31.83,b,1
7960486,0,300.0,s,f,0,f,t,15.3,v,c,g,u,1.0,39.76,b,0
7960487,0,300.0,s,f,42,f,f,0.835,v,c,g,u,1.0,23.25,b,0
7960488,41449,200.0,g,t,0,f,t,1.165,v,w,g,y,3.79,36.33,b,1
7960489,0,200.0,g,t,0,f,t,1.165,v,m,g,u,3.79,53.91,b,1
7960490,150,100.0,g,f,1,t,f,2.25,j,c,g,u,1.835,20.42,b,0
7960491,150,100.0,g,f,1,t,f,2.25,v,c,g,u,1.835,20.42,b,0
7960492,3065,0.0,g,f,7,t,f,5.0,v,aa,g,u,5.0,40.58,b,0
7960493,3065,0.0,g,f,7,t,f,5.0,v,c,g,u,24.36,40.58,b,0
7960494,1,120.0,g,f,1,t,t,0.165,h,w,g,u,10.0,73.85,b,1
7960495,1,120.0,g,f,1,t,t,0.165,h,w,g,u,10.0,32.62,b,1
7960496,0,260.0,g,t,0,f,f,0.125,v,ff,g,u,1.54,59.67,b,0
7960497,0,260.0,g,t,13,f,f,0.125,v,q,g,u,1.54,59.67,b,0
7960498,18,120.0,g,f,0,f,t,0.2,v,c,g,u,0.375,15.75,a,1
7960499,18,120.0,g,f,0,f,t,1.0,v,d,g,u,0.375,15.75,a,1
7960500,100000,450.0,p,t,0,f,f,0.0,o,ff,p,l,3.12,17.5,b,0
7960501,100000,450.0,p,t,0,t,f,0.0,o,ff,gg,l,1.87,17.5,b,0
7960502,89830,224.0,g,f,0,f,t,0.25,v,k,p,y,1.25,29.83,b,1
7960503,0,224.0,g,f,0,t,t,0.25,v,k,p,y,1.25,29.83,b,1
7960504,41888,396.0,g,t,3,t,f,0.96,v,m,g,u,0.875,28.25,b,0
7960505,0,396.0,g,t,3,t,f,0.96,v,m,g,u,0.875,61.24,b,0
7960506,93365,459.9,g,f,0,f,t,0.125,v,aa,p,y,0.625,23.0,b,1
7960507,15657,180.0,g,f,0,f,t,0.125,v,aa,p,l,0.625,23.0,b,1
7960508,7,420.0,g,f,2,t,f,4.75,v,x,g,u,5.09,28.25,b,0
7960509,66899,420.0,g,f,2,t,f,4.75,v,x,g,u,5.125,28.25,b,0
7960510,3,100.0,g,t,5,t,f,3.75,v,w,g,u,1.54,65.56,b,0
7960511,3,100.0,g,t,5,t,f,3.75,v,w,g,u,1.54,53.06,b,0
7960512,16,20.0,g,t,12,f,t,3.0,h,k,p,y,11.5,23.58,a,1
7960513,18482,20.0,g,t,0,f,t,3.0,h,k,p,y,11.5,23.58,a,1
7960514,0,0.0,g,t,0,f,f,10.5,v,k,g,u,6.0,38.25,a,0
7960515,0,0.0,g,t,51,f,f,1.0,v,k,g,u,6.0,38.25,a,0
7960516,0,1388.9,g,t,0,f,f,0.665,h,d,g,u,0.25,21.83,b,0
7960517,0,0.0,g,t,0,f,f,3.4,h,d,g,u,0.25,21.83,b,0
7960518,5756,720.0,g,t,0,f,t,0.25,bb,aa,g,u,12.5,27.42,b,1
7960519,87544,720.0,g,t,0,f,t,0.25,bb,aa,g,u,12.5,27.42,b,1
7960520,7,144.0,g,t,8,t,f,3.3,bb,c,p,y,5.04,28.25,b,0
7960521,7,144.0,g,t,8,t,f,1.5,j,c,p,y,5.04,28.25,b,0
7960522,0,200.0,g,f,0,f,t,0.125,v,aa,g,u,0.25,20.08,b,0
7960523,0,200.0,g,f,0,f,t,0.125,v,q,g,u,0.25,20.08,b,1
7960524,0,144.0,g,f,0,f,t,16.4,v,d,g,u,0.0,20.0,b,1
7960525,17031,144.0,g,f,0,f,t,0.5,v,d,g,u,0.0,20.0,b,1
7960526,1391,200.0,g,f,3,t,f,3.1,v,c,g,u,7.0,20.42,b,0
7960527,1391,200.0,g,f,3,t,f,14.5,v,c,g,u,7.0,20.42,b,0
7960528,500,515.0,g,t,1,t,f,1.625,h,x,g,u,3.76,35.17,b,0
7960529,500,515.0,g,t,1,t,f,1.625,bb,x,g,u,25.125,35.17,b,0
7960530,5,80.0,g,t,1,t,t,1.75,v,c,g,u,19.41,17.92,a,1
7960531,5,80.0,g,t,57,t,t,1.75,v,c,g,u,0.54,17.92,a,1
7960532,1249,0.0,g,f,11,t,f,0.0,bb,i,p,u,10.0,51.33,b,0
7960533,1249,0.0,g,f,11,t,f,13.3,bb,i,g,u,10.0,51.33,b,0
7960534,0,260.0,g,f,46,f,t,1.25,h,e,p,y,10.085,21.08,b,1
7960535,0,840.7,g,f,0,f,t,1.25,h,e,p,y,10.085,21.08,b,1
7960536,0,100.0,g,f,0,f,f,0.04,v,aa,g,u,3.0,62.54,a,0
7960537,0,100.0,g,f,7,f,f,0.04,v,aa,g,u,3.0,20.83,a,0
7960538,1000,220.0,g,f,0,t,t,0.165,v,aa,g,u,6.165,22.75,a,1
7960539,50654,220.0,g,f,0,f,t,0.165,v,aa,g,u,6.165,22.75,a,1
7960540,0,340.0,g,f,0,t,f,6.0,h,c,g,u,11.835,20.5,a,0
7960541,0,340.0,g,f,0,f,f,6.0,bb,c,g,u,11.835,20.5,a,0
7960542,1000,925.9,g,f,3,t,f,0.5,v,aa,p,y,0.54,39.92,b,0
7960543,1000,200.0,g,f,3,t,f,0.5,v,aa,p,y,0.54,39.92,a,0
7960544,0,1086.2,g,t,0,f,f,12.75,h,q,g,u,5.04,42.17,b,0
7960545,0,92.0,g,t,0,f,f,12.75,bb,q,g,u,5.04,42.17,b,0
7960546,15108,898.2,g,f,3,t,f,0.25,v,m,g,u,0.375,25.5,b,0
7960547,15108,260.0,g,f,46,t,f,0.25,v,m,g,u,0.375,25.5,b,0
7960548,0,340.0,g,f,0,f,t,0.165,h,q,p,y,24.42,18.17,a,0
7960549,0,340.0,g,f,0,f,t,0.165,h,q,p,y,10.0,27.62,a,1
7960550,97327,253.0,g,t,4,t,f,4.5,h,x,g,u,1.75,33.5,b,0
7960551,857,253.0,g,t,4,t,f,4.5,h,x,g,u,1.61,33.5,b,0
7960552,18365,2000.0,g,f,1,t,t,1.0,v,c,p,y,0.665,19.58,a,1
7960553,2,1942.1,g,f,1,t,t,1.0,v,c,p,y,0.665,19.58,a,1
7960554,5552,0.0,g,f,2,t,t,0.125,o,c,g,u,12.625,23.25,b,1
7960555,5552,0.0,g,f,2,t,t,0.125,v,c,g,u,12.625,69.61,b,1
7960556,316,0.0,g,f,0,f,t,1.5,ff,c,g,u,1.625,39.5,b,1
7960557,316,0.0,g,f,0,f,t,1.5,v,c,g,l,1.625,39.5,b,1
7960558,81771,380.0,g,t,3,t,f,3.165,v,x,p,y,3.165,33.17,b,0
7960559,76195,380.0,g,t,3,t,f,3.165,v,x,p,y,3.165,33.17,b,0
7960560,1208,200.0,g,f,17,f,f,2.5,v,c,g,u,11.25,25.0,b,0
7960561,35979,200.0,g,f,17,t,f,2.5,v,c,g,u,11.25,25.0,b,0
7960562,76714,550.0,g,f,0,f,t,0.21,bb,i,g,u,5.0,39.92,b,1
7960563,20956,550.0,g,f,0,f,t,0.21,bb,i,g,u,5.0,39.92,b,1
7960564,158,60.0,g,f,14,t,f,1.96,v,aa,g,u,8.17,61.37,b,0
7960565,158,60.0,g,f,46,t,f,1.96,v,aa,g,u,8.17,20.17,b,0
7960566,1,340.0,g,f,63,f,t,0.0,ff,ff,g,u,1.665,27.33,a,1
7960567,1,340.0,g,f,0,f,t,0.0,ff,w,g,u,1.665,27.33,a,1
7960568,0,280.0,s,t,0,f,t,0.25,v,d,g,u,0.165,70.13,b,1
7960569,0,280.0,p,t,0,f,t,0.25,v,d,g,u,0.165,18.25,b,0
7960570,458,400.0,g,f,6,t,f,3.5,h,cc,g,u,12.33,25.0,a,0
7960571,458,400.0,g,f,6,t,f,17.6,h,cc,g,u,12.33,25.0,a,0
7960572,18621,160.0,g,f,0,f,t,0.125,v,i,g,u,2.25,22.17,b,1
7960573,79289,160.0,g,f,0,f,t,0.125,v,i,g,u,2.25,22.17,b,1
7960574,0,280.0,g,f,0,f,t,0.085,ff,k,g,u,0.21,38.67,b,0
7960575,0,1279.2,g,t,0,f,f,0.085,v,k,g,u,0.21,38.67,b,0
7960576,19,220.0,g,f,1,t,f,2.0,v,c,g,u,8.53,30.67,a,0
7960577,19,220.0,g,f,1,t,f,2.0,v,c,g,u,12.0,30.67,b,0
7960578,1260,1359.9,g,t,6,t,f,7.875,v,c,g,u,8.0,47.75,a,0
7960579,1260,0.0,g,t,6,t,f,7.875,v,c,g,u,8.0,47.75,b,0
7960580,98926,240.0,s,t,0,f,t,2.0,v,c,p,y,0.835,20.67,b,1
7960581,48840,240.0,s,t,0,f,t,2.0,v,c,p,y,0.835,20.67,b,1
7960582,1212,1.2,g,t,0,f,t,1.585,v,k,g,u,11.46,22.08,b,1
7960583,1212,100.0,g,t,0,f,t,1.585,v,k,gg,u,11.46,22.08,b,1
7960584,68780,274.0,g,f,2,t,f,3.25,bb,i,g,u,4.25,34.42,b,0
7960585,610,274.0,s,f,2,t,f,3.25,bb,i,g,u,4.25,34.42,b,0
7960586,4000,0.0,g,t,0,f,t,1.5,v,m,p,y,11.14,22.5,b,1
7960587,4000,0.0,g,t,14,f,t,1.5,v,m,p,y,11.5,22.5,b,1
7960588,50479,180.0,g,f,0,f,t,0.085,h,c,g,u,0.585,50.19,b,1
7960589,0,180.0,g,f,0,f,t,19.5,h,c,g,u,0.585,23.42,b,1
7960590,19669,100.0,g,f,0,f,f,0.0,j,j,g,u,4.0,46.0,a,0
7960591,960,100.0,g,f,36,f,f,0.0,j,j,g,u,4.0,46.0,a,0
7960592,82516,130.0,g,t,0,f,t,0.5,v,m,p,y,0.5,40.92,b,1
7960593,0,130.0,g,t,0,t,t,0.5,v,m,p,y,0.5,40.92,b,1
7960594,204,1554.5,g,f,0,f,t,0.25,h,c,p,y,0.875,21.17,b,1
7960595,204,280.0,g,f,0,f,t,0.25,o,c,p,y,0.875,21.17,b,1
7960596,0,380.0,g,t,0,f,t,0.04,bb,q,g,u,0.165,19.5,a,1
7960597,0,380.0,g,t,0,f,t,0.04,v,q,p,u,0.165,19.5,a,1
7960598,6,290.0,g,t,10,t,f,0.085,v,w,g,u,5.25,34.17,b,0
7960599,6,290.0,g,t,0,f,f,15.2,v,w,g,u,5.25,34.17,b,0
7960600,76147,210.0,g,t,0,f,t,1.0,v,i,g,u,2.5,35.0,b,1
7960601,24639,210.0,g,t,0,f,t,1.0,v,i,g,u,2.5,35.0,b,1
7960602,0,70.0,g,t,0,f,f,11.0,v,w,g,u,16.16,28.33,b,0
7960603,0,70.0,g,t,23,f,f,11.0,v,w,g,u,5.0,28.33,b,0
7960604,375,120.0,g,f,24,t,t,0.125,v,aa,p,y,10.415,18.42,b,1
7960605,375,120.0,g,f,0,f,t,5.0,v,aa,p,u,10.415,18.42,b,1
7960606,0,202.0,g,f,1,t,f,1.25,v,w,g,u,0.0,37.05,b,0
7960607,0,202.0,g,f,3,t,f,1.25,v,w,g,u,0.0,30.83,b,0
7960608,78898,160.0,g,f,0,f,t,4.5,ff,ff,g,u,2.75,23.5,b,1
7960609,7406,160.0,g,f,0,f,t,4.5,ff,ff,g,u,2.75,23.5,b,1
7960610,500,99.0,g,t,5,t,f,2.25,h,e,g,u,5.29,30.0,a,0
7960611,500,99.0,g,t,5,t,f,2.25,dd,e,g,u,20.22,30.0,a,0
7960612,1000,120.0,g,t,2,t,f,1.75,v,w,p,y,4.0,70.82,b,0
7960613,1000,120.0,g,t,2,t,f,15.3,v,w,p,y,4.0,13.75,b,0
7960614,0,0.0,g,f,9,t,f,8.5,v,c,g,u,21.86,51.58,b,0
7960615,0,0.0,g,f,9,f,f,8.5,v,c,g,u,15.0,51.58,b,0
7960616,84087,0.0,s,f,0,f,t,0.0,ff,ff,g,u,6.0,69.5,a,1
7960617,0,0.0,s,t,0,f,t,0.0,ff,ff,g,u,6.0,69.5,a,1
7960618,0,228.0,g,t,0,f,f,3.0,v,q,g,u,5.5,37.75,a,0
7960619,0,228.0,g,t,0,f,f,0.125,v,q,g,u,15.44,37.75,a,0
7960620,67056,320.0,s,t,0,f,t,0.5,v,m,g,u,0.75,23.0,b,0
7960621,81846,320.0,s,t,0,f,t,0.5,v,m,g,u,0.75,23.0,b,0
7960622,800,260.0,s,f,1,t,f,1.29,v,m,g,u,3.0,22.83,b,0
7960623,800,260.0,g,f,1,t,f,1.29,v,m,p,u,3.0,22.83,b,0
7960624,13981,240.0,g,f,0,f,t,0.585,v,d,p,y,0.75,36.42,b,1
7960625,3,240.0,g,f,0,t,t,0.585,v,d,p,y,0.75,36.42,b,1
7960626,7,200.0,g,t,18,t,t,0.585,bb,c,g,u,10.915,19.33,b,1
7960627,7,200.0,g,t,2,t,t,0.585,bb,e,g,u,10.915,19.33,b,1
7960628,59,840.0,g,t,1,t,f,9.5,v,x,p,y,0.54,21.92,b,0
7960629,59,840.0,g,t,1,t,f,0.04,v,q,p,y,0.54,21.92,b,0
7960630,75229,60.0,g,f,0,f,t,0.25,v,aa,p,y,0.0,16.25,b,1
7960631,81536,60.0,g,f,0,f,t,0.25,v,aa,p,y,0.0,16.25,b,1
7960632,0,164.0,g,f,0,f,f,17.9,j,x,p,y,8.46,22.5,a,0
7960633,12902,164.0,g,f,0,f,f,2.46,v,x,p,l,8.46,22.5,a,0
7960634,92017,160.0,g,f,0,f,t,0.0,j,j,p,y,3.0,31.75,a,1
7960635,97139,160.0,g,f,0,f,t,0.0,j,j,p,y,3.0,31.75,a,1
7960636,5,220.0,g,f,0,f,t,1.665,v,w,gg,u,0.665,19.58,a,1
7960637,5,220.0,s,f,0,f,t,1.665,v,w,g,u,0.665,19.58,a,1
7960638,2000,88.0,g,t,1,t,f,14.0,h,x,g,u,8.5,45.0,b,0
7960639,2000,88.0,g,t,1,t,f,14.0,h,i,g,u,8.5,45.0,b,0
7960640,27174,333.0,g,f,1,t,f,2.75,h,q,g,u,0.75,47.25,a,0
7960641,2509,333.0,g,f,1,t,f,2.75,h,q,g,u,0.75,47.25,a,0
7960642,150,160.0,g,f,0,f,f,1.415,v,aa,p,u,8.665,26.08,a,0
7960643,150,160.0,g,f,0,f,f,1.415,v,aa,g,u,8.665,53.34,a,0
7960644,63214,136.0,g,t,0,f,t,0.54,v,c,g,u,1.79,23.58,b,1
7960645,64664,136.0,g,t,0,f,t,0.54,v,c,g,u,1.79,23.58,b,1
7960646,2732,380.0,g,f,11,t,f,15.3,v,k,p,y,0.205,48.58,b,0
7960647,2732,380.0,g,f,11,t,f,4.4,v,k,p,y,0.205,48.58,b,0
7960648,0,0.0,g,f,8,t,f,7.96,h,x,g,u,24.1,42.0,b,0
7960649,0,0.0,g,f,8,t,f,7.96,h,x,g,u,9.79,13.77,b,0
7960650,162,300.0,g,t,66,t,f,0.375,v,c,p,y,0.375,43.08,b,0
7960651,162,300.0,g,t,19,t,f,0.375,v,c,p,y,0.375,43.08,b,0
7960652,0,0.0,g,f,44,f,f,2.5,v,c,g,u,0.0,44.33,a,0
7960653,0,0.0,g,f,0,f,f,2.4,v,c,g,u,0.0,44.33,a,0
7960654,50153,0.0,g,f,0,f,f,1.25,h,x,g,u,1.125,26.75,b,0
7960655,5298,0.0,g,f,1,f,f,1.25,h,x,g,u,1.125,26.75,b,0
7960656,0,470.0,g,t,15,t,f,5.0,h,q,g,u,5.0,41.42,b,0
7960657,0,470.0,g,t,6,t,f,5.0,h,q,g,u,22.3,41.42,b,0
7960658,9503,400.0,s,f,0,f,t,0.165,v,m,p,y,1.71,39.42,b,1
7960659,57836,400.0,s,f,0,f,t,0.165,v,m,p,y,1.71,39.42,b,1
7960660,1,17.0,g,f,33,t,t,0.0,ff,ff,g,u,5.0,39.58,b,1
7960661,1,17.0,g,f,2,t,t,0.0,ff,x,g,u,5.0,39.58,b,1
7960662,64132,200.0,s,f,0,f,t,3.0,v,w,p,y,2.5,34.83,b,1
7960663,0,200.0,s,f,0,t,t,3.0,v,w,p,y,2.5,34.83,b,1
7960664,55,280.0,g,t,0,f,t,0.125,v,k,g,u,0.46,59.6,b,1
7960665,55,280.0,g,f,0,f,t,0.125,v,k,g,u,0.46,22.25,b,1
7960666,200,422.0,g,f,0,f,f,1.415,h,c,p,u,1.5,23.33,b,0
7960667,200,422.0,g,f,0,f,f,1.415,h,c,g,u,1.5,16.23,b,0
7960668,37116,288.0,s,f,49,f,t,0.25,v,m,g,u,0.5,39.83,b,1
7960669,87026,288.0,s,f,0,f,t,0.25,v,m,g,u,24.93,39.83,b,1
7960670,60723,240.0,g,f,0,f,t,0.04,v,c,p,y,0.75,29.67,b,1
7960671,0,240.0,g,f,64,f,t,0.04,v,c,p,y,0.75,29.67,b,0
7960672,7544,140.0,g,f,67,t,f,1.0,h,x,g,u,2.0,27.67,b,0
7960673,7544,140.0,g,f,4,t,f,11.9,h,x,g,u,2.0,27.67,b,0
7960674,32,1363.2,g,t,0,f,t,0.0,h,x,p,y,10.5,20.42,a,0
7960675,32,154.0,g,t,13,f,t,0.0,h,x,p,y,10.5,20.42,a,1
7960676,5000,0.0,g,t,15,t,f,7.585,bb,i,g,u,12.3,49.5,b,0
7960677,5000,0.0,g,t,15,t,f,7.585,bb,i,g,u,7.585,18.95,b,0
7960678,0,20.0,s,t,0,f,f,3.0,v,q,g,u,12.5,25.0,b,0
7960679,0,20.0,s,t,0,f,f,3.0,v,aa,gg,u,12.5,25.0,b,0
7960680,0,94.0,g,f,1,t,t,3.9,ff,ff,g,u,19.0,49.58,b,0
7960681,0,94.0,g,f,1,t,t,19.8,ff,ff,g,u,19.0,71.19,b,1
7960682,94412,320.0,s,t,0,f,t,0.5,v,m,g,u,0.75,23.0,b,0
7960683,0,320.0,s,t,59,f,t,0.5,v,m,g,u,8.57,23.0,b,1
7960684,0,0.0,s,f,0,f,t,0.085,v,m,g,u,5.33,22.92,b,1
7960685,0,0.0,s,f,0,f,t,0.085,v,cc,g,u,0.17,22.92,b,1
7960686,4700,186.0,g,f,62,t,f,1.5,v,c,g,u,1.625,39.17,b,0
7960687,32016,186.0,g,f,10,t,f,1.5,v,c,g,u,1.625,39.17,b,0
7960688,4607,240.0,s,f,14,t,f,6.5,v,m,g,u,9.5,39.25,b,0
7960689,4607,240.0,g,f,14,t,f,6.5,v,j,g,u,9.5,39.25,b,0
7960690,300,1656.5,g,t,0,f,t,2.25,bb,i,g,u,4.67,41.33,a,0
7960691,94518,0.0,g,t,0,f,f,2.25,bb,i,g,u,1.0,41.33,a,0
7960692,35,434.0,g,t,11,t,f,12.1,v,w,g,u,1.5,27.83,b,0
7960693,35,434.0,g,t,11,t,f,2.0,o,w,g,u,1.5,27.83,b,0
7960694,11483,221.0,g,t,0,f,t,0.25,v,i,g,u,2.0,36.67,b,1
7960695,0,221.0,g,t,0,f,t,0.25,v,i,g,u,2.0,63.68,b,0
7960696,0,195.0,g,t,7,t,f,8.5,bb,j,p,y,4.04,34.5,b,0
7960697,0,1876.1,g,t,7,t,f,8.5,bb,i,p,y,4.04,34.5,b,0
7960698,0,154.0,g,t,0,f,t,5.25,h,c,p,y,9.0,48.34,b,0
7960699,0,154.0,g,t,0,f,t,5.25,h,x,p,y,9.0,35.16,b,0
7960700,300,311.0,g,f,3,t,f,11.0,h,cc,g,u,4.46,31.92,b,0
7960701,300,311.0,g,f,3,t,f,6.04,h,cc,g,u,23.07,31.92,b,0
7960702,0,340.0,s,t,0,t,t,2.25,h,cc,g,u,2.5,30.67,b,1
7960703,0,84.7,s,t,0,f,t,2.25,h,cc,g,u,2.5,30.67,b,1
7960704,1704,519.0,g,t,56,t,f,13.875,v,x,g,u,3.0,47.42,a,0
7960705,1704,519.0,g,t,2,t,f,13.875,v,x,g,u,17.52,47.42,a,0
7960706,96867,100.0,g,f,0,f,t,0.0,ff,ff,p,y,0.585,22.17,b,1
7960707,72730,100.0,g,f,0,f,t,0.0,ff,ff,p,y,0.585,22.17,b,1
7960708,81892,200.0,g,f,6,t,f,1.875,h,d,g,u,1.5,23.92,b,0
