,A15,A14,A13,A12,A11,A10,A9,A8,A7,A6,A5,A4,A3,A2,A1,A16
1560159,53084,0.0,g,f,11,t,f,2.0,v,c,g,u,1.0,36.0,a,0
1560160,456,0.0,g,f,11,t,f,2.0,n,c,g,u,1.0,36.0,a,0
1560161,456,0.0,g,f,11,t,f,2.0,v,c,g,u,1.0,65.09,a,0
1560162,690,352.0,g,t,5,t,f,1.75,v,c,g,u,0.75,26.05,b,0
1560163,690,352.0,g,t,5,t,f,1.75,v,c,g,y,0.75,16.08,b,0
1560164,690,352.0,p,t,5,t,f,1.75,v,c,g,u,0.75,16.08,b,0
1560165,45264,40.0,g,t,6,t,f,1.625,v,w,g,u,9.5,18.83,a,0
1560166,600,40.0,s,t,6,t,f,1.625,v,w,g,u,9.5,18.83,a,0
1560167,600,40.0,g,t,22,t,f,1.625,v,w,g,u,9.5,18.83,a,0
1560168,284,290.0,g,t,47,t,f,2.125,h,w,g,u,11.5,23.08,b,0
1560169,284,290.0,p,t,11,t,f,2.125,h,w,g,u,11.5,23.08,b,0
1560170,284,290.0,g,t,11,t,f,2.125,h,w,g,u,11.5,32.2,b,0
1560171,86368,160.0,g,t,0,f,f,0.835,v,w,p,y,11.625,23.33,b,0
1560172,300,160.0,p,t,0,f,f,0.835,v,w,p,y,11.625,23.33,b,0
1560173,300,160.0,g,f,0,f,t,0.835,v,q,p,y,11.625,23.33,b,0
1560174,50,80.0,g,t,1,t,f,0.335,h,c,g,u,10.335,20.75,a,0
1560175,21237,80.0,g,t,1,t,f,0.335,h,cc,g,u,10.335,20.75,a,0
1560176,50,80.0,g,t,15,t,f,0.335,h,cc,g,u,10.335,20.75,a,0
1560177,237,240.0,g,f,0,f,t,0.665,v,e,g,u,1.04,41.58,a,1
1560178,237,240.0,g,f,15,f,t,0.665,v,aa,g,u,1.04,41.58,a,1
1560179,237,240.0,g,f,0,f,t,0.665,v,aa,g,u,1.04,26.91,a,1
1560180,69501,0.0,s,t,0,f,t,0.585,v,d,g,u,1.585,30.75,b,1
1560181,0,0.0,s,t,0,f,t,0.585,h,d,g,u,1.585,30.75,b,1
1560182,0,0.0,s,t,0,f,t,0.585,v,d,g,u,8.92,30.75,b,1
1560183,0,0.0,g,f,0,f,f,10.9,h,c,p,y,2.54,22.67,b,0
1560184,0,1255.6,g,f,0,f,t,2.585,h,c,p,y,21.02,22.67,b,0
1560185,0,800.4,g,f,0,f,t,14.6,h,c,p,y,2.54,22.67,b,0
1560186,0,1386.6,g,t,0,f,t,2.5,j,m,g,u,4.0,32.08,b,0
1560187,0,360.0,s,t,0,f,t,2.5,v,e,g,u,4.0,32.08,b,0
1560188,0,360.0,g,t,0,f,t,2.5,v,i,g,y,4.0,32.08,b,0
1560189,484,392.8,g,f,0,f,t,0.29,h,i,g,u,5.415,19.17,a,1
1560190,484,986.9,g,f,0,f,t,0.29,h,i,g,u,5.415,19.17,a,1
1560191,484,80.0,g,f,63,f,t,0.29,h,i,g,u,5.415,19.17,a,1
1560192,0,240.0,s,f,0,f,t,1.0,v,aa,g,u,4.5,34.0,b,1
1560193,79525,240.0,g,t,0,f,t,1.0,v,aa,g,u,4.5,34.0,b,1
1560194,0,240.0,g,t,28,f,t,10.3,v,aa,g,u,4.5,34.0,b,1
1560195,2954,80.0,g,f,7,t,f,1.46,h,w,g,u,6.5,19.42,b,0
1560196,2954,80.0,g,f,46,t,f,1.46,h,w,g,u,6.5,19.42,b,0
1560197,2954,80.0,g,f,34,t,f,1.46,h,w,g,u,6.5,19.42,b,0
1560198,0,0.0,g,f,31,f,f,0.0,dd,e,g,u,9.96,20.25,b,0
1560199,0,0.0,g,f,0,f,f,16.3,dd,e,g,u,9.96,20.25,b,0
1560200,0,0.0,g,f,0,f,f,10.3,dd,e,g,u,9.96,20.25,b,0
1560201,2,0.0,g,f,0,f,t,3.9,v,cc,g,u,12.835,25.83,b,1
1560202,2,0.0,s,f,0,f,t,0.5,v,cc,g,u,12.835,25.83,b,1
1560203,2,0.0,g,f,0,f,t,16.8,v,cc,g,u,12.835,25.83,b,1
1560204,0,360.0,g,f,0,f,f,0.875,j,x,g,u,2.875,25.17,a,0
1560205,0,360.0,p,f,0,f,f,0.875,h,x,g,u,2.875,25.17,a,0
1560206,0,360.0,g,f,0,f,f,0.875,h,r,g,u,2.875,25.17,a,0
1560207,2197,252.0,g,t,26,f,t,1.0,bb,i,g,u,0.335,57.08,b,1
1560208,2197,252.0,g,t,0,f,t,1.0,bb,cc,gg,u,0.335,57.08,a,1
1560209,2197,252.0,g,t,0,f,t,1.0,z,aa,g,u,0.335,57.08,a,1
1560210,0,399.0,g,t,14,t,f,10.0,h,cc,g,u,5.875,37.9,b,0
1560211,0,399.0,g,t,14,t,f,10.0,h,cc,g,u,15.69,39.33,b,0
1560212,0,656.0,g,t,14,t,f,10.0,h,cc,g,u,5.875,39.33,b,0
1560213,0,100.0,g,f,0,f,f,1.335,h,q,g,u,7.74,22.67,b,0
1560214,0,100.0,g,f,0,f,f,1.335,h,q,g,u,9.87,22.67,b,0
1560215,0,100.0,g,f,0,f,f,11.8,h,q,g,u,10.5,22.67,b,0
1560216,245,120.0,g,f,10,t,f,9.3,v,q,g,u,5.875,23.25,a,0
1560217,245,827.8,g,f,10,t,f,3.17,v,q,g,u,5.875,23.25,a,0
1560218,245,120.0,g,f,10,t,f,3.17,v,i,g,u,5.875,23.25,a,0
1560219,1,45.0,g,f,4,t,t,0.0,ff,x,p,y,0.0,19.0,b,1
1560220,1,45.0,g,f,4,t,t,0.0,j,ff,p,y,0.0,19.0,b,1
1560221,1,45.0,g,f,4,t,t,0.0,z,ff,p,y,0.0,19.0,b,1
1560222,64127,145.0,g,f,0,f,t,0.0,ff,ff,g,u,0.585,50.75,b,1
1560223,31158,145.0,g,f,0,f,t,0.0,ff,ff,g,u,0.585,50.75,b,1
1560224,28289,145.0,g,f,0,f,t,0.0,ff,ff,g,u,0.585,50.75,b,1
1560225,0,144.0,s,t,48,f,t,0.335,v,i,g,u,7.23,22.5,a,1
1560226,99518,144.0,s,t,0,f,t,0.335,v,i,g,u,13.2,22.5,a,1
1560227,0,144.0,s,t,0,f,t,0.335,v,m,g,u,7.46,22.5,a,1
1560228,1,200.0,g,t,8,t,t,2.0,ff,ff,p,y,13.5,25.25,a,1
1560229,4035,200.0,g,t,1,t,t,2.0,ff,ff,p,y,13.5,25.25,a,1
1560230,28467,200.0,g,t,1,t,t,2.0,ff,ff,p,y,13.5,25.25,a,1
1560231,0,368.0,s,f,0,f,t,2.0,v,m,g,u,5.29,27.67,a,0
1560232,0,368.0,s,f,0,f,t,2.0,v,c,g,u,1.5,18.28,a,1
1560233,15150,368.0,s,f,0,f,t,2.0,v,e,g,u,1.5,27.67,a,1
1560234,0,80.0,g,f,0,f,t,0.415,ff,q,g,u,10.29,18.58,b,1
1560235,0,80.0,g,f,0,f,t,0.415,ff,e,g,u,10.29,18.58,b,1
1560236,93059,80.0,g,f,0,f,t,0.415,ff,ff,g,u,10.29,18.58,b,1
1560237,30272,112.0,g,t,0,f,t,2.335,v,c,p,y,1.75,19.0,b,1
1560238,41087,112.0,g,t,0,f,t,2.335,v,c,p,y,1.75,19.0,b,1
1560239,6,112.0,g,t,0,t,t,2.335,v,c,p,y,1.75,19.0,b,1
