,A15,A14,A13,A12,A11,A10,A9,A8,A7,A6,A5,A4,A3,A2,A1,A16
1560105,500,260.0,g,f,5,t,f,0.25,v,cc,p,y,0.585,27.75,b,0
1560106,456,0.0,g,f,11,t,f,2.0,v,c,g,u,1.0,36.0,b,0
1560107,456,0.0,g,f,11,t,f,2.0,v,x,g,u,1.0,36.0,a,0
1560108,690,1492.3,g,t,5,t,f,1.75,v,c,g,u,0.75,16.08,b,0
1560109,690,352.0,g,f,5,t,f,1.75,v,c,g,u,0.75,16.08,b,0
1560110,600,1360.2,g,t,6,t,f,1.625,v,w,g,u,9.5,18.83,a,0
1560111,600,40.0,g,t,6,t,f,1.625,v,w,g,u,9.5,42.05,a,0
1560112,284,290.0,g,t,11,t,f,2.125,h,w,g,u,11.38,23.08,b,0
1560113,284,290.0,g,t,11,t,f,1.8,h,w,g,u,11.5,23.08,b,0
1560114,300,160.0,g,t,0,f,t,13.9,v,j,p,y,11.625,23.33,b,0
1560115,300,160.0,g,t,0,f,f,0.835,v,w,p,y,13.39,23.33,b,0
1560116,50,80.0,g,t,1,t,f,0.335,h,cc,g,u,7.76,20.75,a,0
1560117,50,80.0,g,t,1,t,f,0.335,h,cc,g,u,10.335,58.12,a,0
1560118,237,240.0,g,f,0,f,t,6.5,v,aa,g,u,1.04,41.58,a,1
1560119,81547,240.0,g,f,0,f,t,0.665,v,aa,g,u,1.04,41.58,a,1
1560120,0,0.0,s,t,43,f,t,0.585,v,d,g,u,1.585,30.75,b,1
1560121,0,0.5,s,t,0,f,t,0.585,v,d,g,u,1.585,30.75,b,1
1560122,0,1800.3,g,f,0,f,t,2.585,h,aa,p,y,2.54,22.67,b,0
1560123,0,0.0,g,f,16,f,f,2.585,h,c,p,y,2.54,22.67,b,0
1560124,0,360.0,g,t,0,f,f,3.8,v,m,g,u,4.0,32.08,b,0
1560125,0,631.9,g,t,0,f,t,2.5,v,m,g,u,4.0,32.08,a,0
1560126,484,80.0,g,f,0,f,t,0.29,h,j,g,u,5.415,19.17,a,1
1560127,484,80.0,g,f,0,f,t,0.29,h,i,p,u,5.415,19.17,a,1
1560128,0,240.0,g,t,6,t,t,1.0,v,aa,g,u,4.5,34.0,b,1
1560129,29013,240.0,g,t,0,f,t,1.0,v,aa,g,u,4.5,34.0,b,1
1560130,2954,80.0,g,f,7,t,f,11.2,h,w,g,u,6.5,19.42,b,0
1560131,2954,80.0,g,f,7,t,f,16.4,h,w,g,u,6.5,19.42,b,0
1560132,0,1781.1,g,f,0,f,t,0.0,dd,e,g,u,9.96,74.19,b,0
1560133,0,0.0,p,f,0,f,f,0.0,dd,e,g,u,9.96,20.25,b,0
1560134,2,0.0,g,f,39,f,t,0.5,v,cc,g,u,12.835,25.83,b,1
1560135,2,0.0,g,f,0,f,t,0.5,v,cc,g,u,12.835,57.93,b,1
1560136,0,360.0,g,f,47,f,f,0.875,h,x,g,u,2.875,25.17,a,0
1560137,0,360.0,g,f,0,f,f,0.875,h,j,g,u,2.875,25.17,a,0
1560138,2197,252.0,g,t,13,f,t,1.0,bb,i,g,u,14.08,57.08,a,1
1560139,2197,252.0,g,t,0,t,t,7.5,bb,i,g,u,0.335,57.08,a,1
1560140,0,399.0,g,t,14,t,f,10.0,h,cc,g,y,5.875,39.33,b,0
1560141,0,399.0,g,t,14,t,f,10.0,o,cc,g,u,5.875,39.33,b,0
1560142,0,100.0,g,f,0,f,f,1.335,bb,q,g,u,10.5,22.67,b,0
1560143,0,100.0,g,f,0,f,t,1.335,h,q,p,y,10.5,22.67,b,0
1560144,245,1965.4,g,f,10,t,f,3.17,v,q,g,u,5.875,23.25,a,0
1560145,245,120.0,g,f,10,t,f,3.17,v,q,g,u,5.875,59.12,a,0
1560146,1,45.0,g,f,4,t,t,0.0,h,ff,p,y,0.0,19.0,b,1
1560147,1,45.0,g,f,4,t,t,0.0,bb,ff,p,y,0.0,19.0,b,1
1560148,32576,145.0,g,f,0,f,t,0.0,ff,ff,g,u,0.585,50.75,b,1
1560149,706,145.0,g,f,0,f,t,0.0,ff,ff,g,u,0.585,50.75,b,1
1560150,0,144.0,s,t,34,f,t,16.8,v,i,g,u,0.415,22.5,a,0
1560151,0,144.0,s,t,23,t,t,0.335,v,i,g,u,0.415,22.5,a,1
1560152,1,200.0,g,t,1,t,t,2.0,ff,ff,gg,y,13.5,25.25,a,0
1560153,1,200.0,g,t,1,t,t,2.0,ff,ff,p,y,13.5,34.8,a,1
1560154,0,147.1,s,f,0,f,t,2.0,v,m,g,u,19.6,27.67,a,1
1560155,0,130.2,s,f,0,t,t,2.0,v,m,g,u,1.5,27.67,a,1
1560156,0,80.0,g,f,0,f,t,19.0,ff,ff,g,u,10.29,18.58,b,1
1560157,0,80.0,g,f,0,f,t,0.415,z,ff,g,u,10.29,18.58,b,1
1560158,33857,112.0,g,t,0,f,t,2.335,v,c,p,y,1.75,19.0,b,1
1560159,64965,112.0,g,t,0,f,t,2.335,v,c,p,y,1.75,19.0,b,1
